代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
127097.SZ,三羊转债,2024/11/06,135.5,135.5,162.6,135.5,160.0,24.5,18.08118081180812,12,0.016438356164,4.969863013698631,0.3125,-5.975,88.599953599504,71.400046400496,80.58700202400072,37.53,2.664535038635758,72.58193445243806,87.41806554756195,120.44052863436124,140.8426,2.6898,-87.41806554756195,81.92096214917699,6.0,2023/10/26,0.3,深交所,可转债,A+,2.098308,2.1945
128090.SZ,汽模转2,2024/11/06,127.3,127.0,148.431,126.9,148.254,20.954,16.460329929300865,316,1.553424657534,1.139344262295082,1.2141325023270872,-22.1854,108.05716659329,40.19683340670999,37.19959968782494,4.2,23.809523809523807,132.6190476190476,15.63495238095238,11.789371633752245,43.5351,2.484,-15.63495238095238,122.7304507420638,6.0,2019/12/27,0.3,深交所,可转债,AA-,3.079655,0.3732
404004.NQ,汇车退债,2024/11/06,23.862,0.0,0.0,0.0,27.263,3.401,14.252786857765484,63,,1.7808219178082192,6.602354839892895,,98.232770620635,-70.96977062063499,-72.24653256978067,1.5,66.66666666666666,,,,,,,0.0,6.0,2020/08/18,0.2,代办转让,可转债,A,28.81556,0.0001
113573.SH,纵横转债,2024/11/06,140.777,150.0,163.988,150.0,157.264,16.487,11.711430134183852,204,1.397260273973,1.443835616438356,1.58968358937837,-17.0454,111.91726705256,45.34673294744,40.51808460096126,12.45,8.032128514056225,155.58232931726909,1.6816706827309236,1.0808879710893131,143.0646,5.6283,-1.6816706827309236,139.01548296761263,6.0,2020/04/17,0.5,上交所,可转债,A+,2.27898,0.0001
123018.SZ,溢利转债,2024/11/06,281.48,280.3,319.5,280.1,313.0,31.52,11.197953673440386,323,1.764383561644,0.1202185792349726,3.194888178913738,-539.4859,109.65885054825,203.34114945175,185.4306774465776,7.99,12.515644555694617,95.61952440550688,217.3804755944931,227.3390052356021,65.6135,1.4288,-217.3804755944931,87.1972703775827,6.0,2018/12/20,0.4,深交所,可转债,AA-,0.541222,0.0
117222.SZ,24广州数字科技EB,2024/11/06,103.0329,104.9,116.463,104.9,111.0095,7.9766,7.741798978772798,195,0.160273972603,2.4684931506849317,0.270247141010454,-1.9547,99.586015263697,11.423484736302996,11.470972812853676,14.32,6.983240223463687,84.98603351955308,26.023466480446928,30.620874281018896,33.6848,2.4577,-26.023466480446928,85.33932530036053,3.0,2024/04/24,0.3,深交所,可交换债券(私募),,30.0,0.2931
128049.SZ,华源转债,2024/11/06,130.345,130.402,141.656,130.401,139.934,9.589,7.356630480647512,346,2.835616438356,0.0573770491803278,7.146226078008204,-372.8237,109.83704648249,30.09695351751,27.401459235621378,7.37,13.568521031207599,139.48439620081413,0.4496037991858887,0.3223326848249026,43.5509,2.1432,-0.4496037991858887,126.99212211887946,6.0,2018/11/26,0.5,深交所,可转债,AA-,0.83136,0.0001
127014.SZ,北方转债,2024/11/06,137.19,137.29,147.955,136.508,146.58,9.39,6.844522195495298,14,0.076712328767,0.9643835616438357,6.822213125938054,-25.8773,107.78501607615,38.79498392385001,35.992928642735826,7.65,13.0718954248366,147.58169934640523,-1.0016993464052288,-0.6787422497785651,11.2035,1.2714,1.0016993464052288,136.92227799283242,6.0,2019/10/24,0.5,深交所,可转债,AA+,4.631992,0.0001
123146.SZ,中环转2,2024/11/06,109.0,109.21,120.669,108.67,116.3,7.3,6.697247706422018,185,0.506849315068,3.495890410958904,0.8598452278589853,0.9438,106.2874193865,10.012580613499992,9.420287623213977,6.26,15.97444089456869,106.70926517571884,9.590734824281151,8.987724550898204,28.5685,1.3173,-9.590734824281151,100.39689155278562,6.0,2022/05/06,0.3,深交所,可转债,AA-,8.631816,0.0001
123213.SZ,天源转债,2024/11/06,158.06,158.0,170.279,157.735,168.597,10.537,6.666455776287486,102,0.139726027397,4.723287671232876,0.2965651820613652,-7.5632,98.043757192142,70.55324280785801,71.96097418991273,7.24,13.812154696132596,168.232044198895,0.3649558011049724,0.216935960591133,30.422,2.9463,-0.3649558011049724,171.58873651608536,6.0,2023/07/28,0.3,深交所,可转债,AA-,6.731082,0.0001
