代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
123239.SZ,锋工转债,2024/02/22,100.0,129.0,129.0,121.601,122.499,22.499,22.499,35,0.019178082192,5.907103825136612,0.163266638911338,-0.3675,75.72951104,46.76948896,61.75860416594603,24.95,4.008016032064128,80.08016032064128,42.41883967935872,52.97047297297297,25.7091,2.4572,-42.41883967935872,105.74498530479524,6.0,2024/01/19,0.2,深交所,可转债,,,0.6739
113066.SH,平煤转债,2024/02/22,146.836,147.395,163.888,146.008,162.292,15.456,10.526029039200196,344,0.188493150685,5.062841530054645,0.1232346634461341,-7.2972,97.17259612,65.11940388,67.01416498081723,9.06,11.037527593818984,161.14790286975716,1.1440971302428256,0.7099671232876712,8.1864,1.5283,-1.1440971302428256,165.836778376028,6.0,2023/03/16,0.2,上交所,可转债,,,0.0001
113615.SH,金诚转债,2024/02/22,335.228,335.228,355.79,333.147,355.186,19.958,5.953559965158042,62,0.254794520548,2.833333333333333,0.4223139425540421,-33.0671,106.7399716,248.4460284,232.7581923396352,12.43,8.045052292839902,353.98230088495575,1.2036991150442478,0.340045,27.9859,3.9073,-1.2036991150442478,331.63049940792354,6.0,2020/12/23,0.4,上交所,可转债,,,0.0001
110088.SH,淮22转债,2024/02/22,135.958,135.78,144.0,134.91,143.769,7.811,5.745156592477088,162,0.221917808219,4.560109289617486,0.347780119497249,-5.6514,98.34210909,45.42689091,46.192715745425545,14.12,7.082152974504249,144.40509915014164,-0.6360991501416431,-0.4404963217263364,7.5006,1.3886,0.6360991501416431,146.83953851140825,6.0,2022/09/14,0.2,上交所,可转债,,,0.0001
113594.SH,淳中转债,2024/02/22,123.954,124.5,133.469,124.47,130.748,6.794,5.48106555657744,217,1.070136986301,2.4098360655737703,1.3766940985712974,-3.9066,100.7154197,30.0325803,29.819247528787287,17.93,5.577244841048522,104.23870607919687,26.509293920803124,25.431334403424287,224.0394,3.4781,-26.509293920803124,103.49825914412276,6.0,2020/07/21,0.5,上交所,可转债,,,0.4184
123177.SZ,测绘转债,2024/02/22,119.45,119.8,125.998,119.8,124.45,5.0,4.185851820845542,358,0.196164383562,5.024590163934426,0.1607071112896745,-0.718,83.07983948,41.37016052,49.795667371214805,13.28,7.530120481927712,89.53313253012048,34.91686746987952,38.998822539949536,78.9187,1.7898,-34.91686746987952,107.76758006576794,6.0,2023/03/02,0.2,深交所,可转债,,,0.5534
113678.SH,中贝转债,2024/02/22,121.271,126.6,129.977,123.2,126.049,4.778,3.939936176002506,127,0.069589041096,5.655737704918033,0.1586684543312521,-0.7184,78.46903613,47.57996387,60.63533619958586,32.88,3.0413625304136254,86.34428223844282,39.70471776155718,45.98418879887284,70.8521,5.2398,-39.70471776155718,110.03611933679912,6.0,2023/10/19,0.2,上交所,可转债,,,0.6284
123031.SZ,晶瑞转债,2024/02/22,316.2,317.46,343.5,316.2,328.575,12.375,3.913662239089184,178,0.877808219178,1.5163934426229508,0.5478201323898653,-50.8569,101.67563118,226.89936882,223.16002977971385,3.65,27.3972602739726,203.56164383561645,125.01335616438357,61.41302153432032,247.7377,3.9774,-125.01335616438357,200.2069143541819,6.0,2019/08/29,0.4,深交所,可转债,,,0.0
113668.SH,鹿山转债,2024/02/22,98.125,98.968,106.9,98.419,101.844,3.719,3.790063694267516,333,0.364931506849,5.092896174863388,0.3927575507639134,3.6138,83.72445092,18.11954908,21.641884635724285,58.68,1.7041581458759372,43.55828220858896,58.28571779141104,133.81087323943663,-27.8299,1.9111,-58.28571779141104,52.025760372211415,6.0,2023/03/27,0.4,上交所,可转债,,,0.0
127100.SZ,神码转债,2024/02/22,120.537,122.4,125.264,121.68,124.398,3.861,3.2031658328977826,64,0.052602739726,5.827868852459016,0.2411614334635605,-1.3463,94.94452229,29.45347771,31.021776717183165,32.51,3.0759766225776684,84.89695478314364,39.50104521685636,46.52822391304348,16.2935,2.2497,-39.50104521685636,89.41743318675414,6.0,2023/12/21,0.3,深交所,可转债,,,0.3923
110044.SH,广电转债,2024/02/22,167.324,168.0,177.5,168.0,172.329,5.005,2.991202696564749,241,1.320547945205,0.3442622950819672,,-108.4324,107.10092268,65.22807732,60.90337570189829,6.82,14.662756598240469,57.77126099706745,114.55773900293256,198.29537563451777,-39.7887,0.7536,-114.55773900293256,53.94095545719853,6.0,2018/06/27,0.4,上交所,可转债,,,0.0
123034.SZ,通光转债,2024/02/22,208.1,209.18,222.7,208.3,214.1,6.0,2.883229216722729,111,0.547397260274,1.6994535519125684,0.8407286314806165,-30.8985,102.10694973,111.99305027,109.68210348672804,8.0,12.5,79.125,134.975,170.58451816745657,23.0432,1.2927,-134.975,77.49227668560185,6.0,2019/11/04,0.5,深交所,可转债,,,0.0
128122.SZ,兴森转债,2024/02/22,125.331,125.331,129.795,125.2,128.9,3.569,2.847659397914323,215,0.883561643836,1.4153005464480874,1.1636927851047325,-9.8229,107.60340897,21.29659103,19.791743806125623,13.43,7.4460163812360385,89.50111690245718,39.398883097542814,44.020549084858565,79.9742,3.0536,-39.398883097542814,83.17684147665827,5.0,2020/07/23,0.3,深交所,可转债,,,0.5799
123054.SZ,思特转债,2024/02/22,148.53,156.5,161.198,152.031,152.622,4.092,2.7549989901030094,258,1.272328767123,2.2978142076502728,1.1793843613633683,-10.3665,107.01976273,45.60223727,42.6110431444796,9.89,10.111223458038422,118.20020222446917,34.42179777553084,29.121606501283143,-43.1788,2.6729,-34.42179777553084,110.44707931438444,6.0,2020/06/10,0.5,深交所,可转债,,,0.5343
111017.SH,蓝天转债,2024/02/22,133.135,133.202,139.0,132.279,136.729,3.594,2.699515529349908,192,0.157808219178,5.478142076502732,0.219412121788355,-3.1477,96.84131008,39.88768992,41.18871366676992,10.13,9.87166831194472,117.3741362290227,19.354863770977293,16.489888141295207,12.3567,2.2516,-19.354863770977293,121.20254892468996,6.0,2023/08/15,0.3,上交所,可转债,,,0.2614
123224.SZ,宇邦转债,2024/02/22,113.95,114.4,121.491,114.05,117.016,3.066,2.690653795524353,157,0.08602739726,5.57377049180328,0.1709167977028782,0.5056,78.57346408,38.44253592,48.9255964085528,52.9,1.890359168241966,71.9281663516068,45.0878336483932,62.684530880420496,25.2247,2.6693,-45.0878336483932,91.54256744792714,6.0,2023/09/19,0.2,深交所,可转债,,,0.6644
111012.SH,福新转债,2024/02/22,113.716,113.716,117.089,113.62,116.743,3.027,2.661894544303352,50,0.082191780822,4.866120218579234,0.5139494445063088,0.7719,84.87875648,31.86424352,37.540893436048606,13.73,7.283321194464677,80.8448652585579,35.8981347414421,44.403728828828825,27.5957,1.9712,-35.8981347414421,95.24746663507892,6.0,2023/01/04,0.4,上交所,可转债,,,0.5103
110048.SH,福能转债,2024/02/22,160.716,160.927,165.7,160.0,164.941,4.225,2.6288608477065134,78,0.427397260274,0.7896174863387978,,-42.9521,106.92753776,58.01346224,54.25493138185959,5.57,17.953321364452425,164.4524236983842,0.4885763016157989,0.2970927947598253,10.669,1.1252,-0.4885763016157989,153.79800857988465,6.0,2018/12/07,0.4,上交所,可转债,,,0.0001
113597.SH,佳力转债,2024/02/22,117.632,120.0,124.149,120.0,120.683,3.051,2.5936819912948854,208,1.025753424658,2.4344262295081966,1.4915108175965133,0.5598,108.93967418,11.74332582,10.779659392588794,10.79,9.267840593141798,64.31881371640408,56.36418628359592,87.63250288184439,139.4136,2.0544,-56.36418628359592,59.040761963479625,6.0,2020/07/30,0.5,上交所,可转债,,,0.5088
113639.SH,华正转债,2024/02/22,101.929,102.55,105.119,101.929,104.528,2.599,2.549814086275741,30,0.049315068493,3.920765027322404,0.5740088780039797,1.7809,100.77916006,3.74883994,3.7198563053790954,38.51,2.596728122565568,52.973253700337565,51.554746299662426,97.32221960784312,-71.199,1.8219,-51.554746299662426,52.56369835668343,6.0,2022/01/24,0.2,上交所,可转债,,,0.302
123129.SZ,锦鸡转债,2024/02/22,124.0,126.2,128.953,124.33,127.073,3.073,2.4782258064516127,111,0.304109589041,3.699453551912568,0.7869492339049207,-2.2955,89.66291872,37.41008128,41.72302420449245,7.95,12.578616352201257,94.96855345911948,32.1044465408805,33.80534437086093,90.5629,2.786,-32.1044465408805,105.917312100544,6.0,2021/11/04,0.4,深交所,可转债,,,0.525
128076.SZ,金轮转债,2024/02/22,117.798,117.792,121.5,117.792,120.71,2.912,2.472028387578737,132,0.65095890411,1.6420765027322404,1.4911772015574516,-4.6054,103.53976073,17.17023927,16.583232517578175,13.76,7.267441860465117,84.22965116279069,36.4803488372093,43.31057808455565,20.0858,0.989,-36.4803488372093,81.35005390097031,6.0,2019/10/14,0.4,深交所,可转债,,,0.5086
123109.SZ,昌红转债,2024/02/22,108.689,108.863,112.095,108.863,111.2,2.511,2.3102613879969454,328,0.898630136986,3.1065573770491803,0.8992805755395683,2.5421,103.24525615,7.95474385,7.704706391974989,26.9,3.717472118959108,55.27881040892193,55.92118959107808,101.16207128446536,117.526,5.0145,-55.92118959107808,53.54125939559881,6.0,2021/04/01,0.4,深交所,可转债,,,0.4484
123230.SZ,金钟转债,2024/02/22,144.7,145.8,153.66,143.617,148.0,3.3,2.2805805114029023,106,0.116164383562,5.713114754098361,0.2702702702702702,-3.4859,69.33925002,78.66074998,113.44332388555016,29.1,3.436426116838488,70.446735395189,77.55326460481099,110.0878048780488,26.4738,2.4423,-77.55326460481099,101.597198375912,6.0,2023/11/09,0.4,深交所,可转债,,,0.0
