代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
404002.NQ,搜特退债,2024/04/19,6.007,0.0,0.0,0.0,17.67,11.663,194.1568170467788,39,,,10.186757215619696,,109.19987632,-91.52987632,-83.81866299168716,1.1,90.9090909090909,,,,,,,,6.0,2020/03/11,0.4,代办转让,可转债,,,0.0
404001.NQ,蓝盾退债,2024/04/19,67.333,0.0,0.0,0.0,106.681,39.348,58.43791305897554,251,,0.3169398907103825,7.498992322906609,,86.64709717,20.03390283,23.12126255158191,0.09,1111.1111111111113,,,,,,,,6.0,2018/08/13,0.4,代办转让,可转债,,,0.0
123118.SZ,惠城转债,2024/04/19,310.0,310.002,344.999,308.764,341.443,31.443,10.142903225806451,288,0.943561643836,3.2158469945355197,0.351449583092932,-28.103,98.53528193,242.90771807,246.5185193690956,15.93,6.277463904582548,341.3057124921532,0.1372875078468299,0.0402242045245539,41.7296,5.9627,-0.1372875078468299,346.37919109483914,6.0,2021/07/07,0.5,深交所,可转债,,,0.0001
123106.SZ,正丹转债,2024/04/19,160.0,164.0,177.212,158.03,176.0,16.0,10.0,27,0.11095890411,2.9287671232876717,0.8522727272727272,-11.529,109.65863039,66.34136961,60.49808334652501,7.4,13.513513513513512,177.02702702702703,-1.027027027027027,-0.580152671755725,177.8299,4.283,1.027027027027027,161.43465078620068,6.0,2021/03/24,0.4,深交所,可转债,,,0.0001
118027.SH,宏图转债,2024/04/19,88.567,91.0,95.7,90.2,92.76,4.193,4.734268971513092,144,0.235068493151,4.609289617486338,0.6468305304010349,6.0123,80.43584093,12.32415907,15.321725896699716,62.98,1.5878056525881232,34.185455700222285,58.574544299777706,171.34346493265213,-15.0278,2.5642,-58.574544299777706,42.500277618745216,6.0,2022/11/28,0.4,上交所,可转债,,,0.0
123156.SZ,博汇转债,2024/04/19,96.219,96.21,103.5,96.21,100.011,3.792,3.941009571914072,248,0.40602739726,4.325136612021858,0.5999340072592014,4.5941,90.80216996,9.20883004,10.141640936617105,10.69,9.354536950420954,79.79420018709075,20.21679981290926,25.336177022274324,11.8481,1.989,-20.21679981290926,87.87697499106191,6.0,2022/08/16,0.4,深交所,可转债,,,0.2038
123238.SZ,卡倍转02,2024/04/19,139.862,139.0,147.122,136.6,145.162,5.3,3.789449600320316,100,0.054246575342,5.729508196721312,0.1377771042008239,-3.3275,78.71361741,66.44838259,84.41789969311994,41.43,2.413709872073377,96.5001206854936,48.6618793145064,50.42675487743872,21.4135,2.9365,-48.6618793145064,122.5964755028956,6.0,2024/01/11,0.2,深交所,可转债,,,0.5596
123092.SZ,天壕转债,2024/04/19,132.39,132.885,138.74,132.31,137.03,4.64,3.5047964347760403,118,0.57698630137,2.680327868852459,1.3135809676713128,-5.1584,100.96570316,36.06429684,35.7193539105542,5.04,19.84126984126984,126.78571428571428,10.244285714285716,8.08,13.5552,1.313,-10.244285714285716,125.5730513606164,6.0,2020/12/24,0.5,深交所,可转债,,,0.2209
123126.SZ,瑞丰转债,2024/04/19,112.8,112.41,120.268,112.301,116.2,3.4,3.0141843971631204,223,1.094794520548,3.39344262295082,1.549053356282272,3.0721,103.75531468,12.44468532,11.99426300077412,16.91,5.913660555884092,69.48551153163808,46.71448846836192,67.22910638297871,33.4174,3.0899,-46.71448846836192,66.97055639602064,6.0,2021/09/10,0.5,深交所,可转债,,,0.3837
110077.SH,洪城转债,2024/04/19,182.012,181.217,188.0,181.217,187.333,5.321,2.9234336197613344,152,0.33095890411,2.587431693989071,0.4270470232153438,-18.0953,105.73012014,81.60287986,77.18035291357612,5.78,17.301038062283737,187.19723183391005,0.1357681660899654,0.0725268022181146,12.2553,1.725,-0.1357681660899654,177.05194280119736,6.0,2020/11/20,0.2,上交所,可转债,,,0.0001
