代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
404002.NQ,搜特退债,2024/04/12,0.158,0.0,0.0,0.0,2.723,2.565,1623.4177215189873,32,,,66.10356224752113,,109.01879724,-106.29579724,-97.50226560103629,1.1,90.9090909090909,,,,,,,,6.0,2020/03/11,0.4,代办转让,可转债,,,0.0
123106.SZ,正丹转债,2024/04/12,119.993,125.35,143.992,123.4,143.992,23.999,20.000333352778917,20,0.082191780822,2.947945205479452,1.0417245402522362,-5.1403,109.03354151,34.95845849,32.062114103478685,7.4,13.513513513513512,106.2162162162162,37.77578378378377,35.56498727735369,106.6979,2.5698,-37.77578378378377,97.41609301617945,6.0,2021/03/24,0.4,深交所,可转债,,,0.4375
123218.SZ,宏昌转债,2024/04/12,112.0,111.8,129.918,111.8,123.14,11.14,9.946428571428571,247,0.202191780822,5.327868852459016,0.2436251421146662,-0.3193,83.42958527,39.71041473,47.597521432578965,28.0,3.571428571428572,95.92857142857144,27.211428571428566,28.36634400595681,28.216,2.0424,-27.211428571428566,114.9814794333706,6.0,2023/08/10,0.3,深交所,可转债,,,0.4456
127075.SZ,百川转2,2024/04/12,90.88,92.0,103.844,90.12,96.303,5.423,5.967209507042254,177,0.241095890411,4.519125683060109,0.5191946252972389,5.2594,97.97003063,-1.66703063,-1.7015720208313667,10.31,9.699321047526672,68.08923375363725,28.21376624636276,41.43645726495726,-50.0384,2.0228,-28.21376624636276,69.5000637600977,6.0,2022/10/19,0.3,深交所,可转债,,,0.0
113546.SH,迪贝转债,2024/04/12,125.395,125.65,135.18,125.65,132.671,7.276,5.802464213086647,173,0.942465753425,1.530054644808743,1.5074884488697604,-7.9689,106.47314743,26.19785257,24.605126458972755,12.03,8.31255195344971,113.54945968412302,19.12154031587697,16.83983382137628,55.7405,2.3256,-19.12154031587697,106.64610037829048,6.0,2019/10/23,0.5,上交所,可转债,,,0.3273
110044.SH,广电转债,2024/04/12,185.574,185.001,198.999,183.9,195.857,10.283,5.541185726448748,291,1.58904109589,0.2076502732240437,,-216.0254,107.51401992,88.34298008,82.16880007438569,6.82,14.662756598240469,61.87683284457479,133.9801671554252,216.52718957345968,-42.6165,0.8071,-133.9801671554252,57.55233865370921,6.0,2018/06/27,0.4,上交所,可转债,,,0.0
123192.SZ,科思转债,2024/04/12,163.42,163.0,175.6,163.0,172.008,8.588,5.255170725737364,366,0.3,5.002732240437158,0.1744104925352309,-7.0151,95.29718016,76.71081984,80.49642152181809,52.03,1.9219680953296168,164.07841629828943,7.92958370171055,4.832801218226543,20.2198,6.1964,-7.92958370171055,172.17552085256733,6.0,2023/04/13,0.3,深交所,可转债,,,0.2557
110068.SH,龙净转债,2024/04/12,140.596,140.6,151.789,140.6,147.511,6.915,4.918347605906285,20,0.098630136986,1.947945205479452,1.220247981506464,-13.3597,106.80986569,40.70113431,38.10615624976918,10.12,9.881422924901184,134.58498023715416,12.926019762845849,9.604355359765052,28.9302,1.9654,-12.926019762845849,126.00425940780354,6.0,2020/03/24,0.2,上交所,可转债,,,0.2386
127063.SZ,贵轮转债,2024/04/12,130.225,130.75,138.85,130.5,135.182,4.957,3.806488769437512,357,0.487671232877,0.0355191256830601,0.3698717284845615,,100.40980561,34.77219439,34.63027756976055,4.4,22.727272727272727,135.22727272727272,-0.0452727272727273,-0.0334789915966386,10.4605,1.294,0.0452727272727273,134.67536552406708,6.0,2022/04/22,0.3,深交所,可转债,,,0.0001
113681.SH,镇洋转债,2024/04/12,115.89,117.936,123.365,117.936,120.152,4.262,3.6776253343687975,106,0.057534246575,5.713114754098361,0.1664558226246754,-0.0373,89.06047417,31.09152583,34.910577469699994,11.74,8.517887563884157,89.18228279386712,30.96971720613288,34.72631136580707,18.2949,2.5646,-30.96971720613288,100.13677068868353,6.0,2023/12/29,0.2,上交所,可转债,,,0.3643
404001.NQ,蓝盾退债,2024/04/12,65.0,0.0,0.0,0.0,67.333,2.333,3.589230769230769,244,,0.3360655737704918,11.881246936866024,,85.50289978,-18.16989978,-21.250624045209427,0.09,1111.1111111111113,,,,,,,,6.0,2018/08/13,0.4,代办转让,可转债,,,0.0001
