代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
117218.SZ,23泽EB03,2024/12/30,103.0,112.0,112.0,112.0,112.0,9.0,8.73786408,2,0.032876712329,1.9972602739726024,5.357142857142857,0.6714,109.18363587915,2.8163641208499968,2.579474568851409,11.5,8.69565217,112.260869565217,-0.260869565217,-0.2323780015,35.5897,5.3296,0.260869565217,102.8184019164493,3.0,2023/12/28,6.0,深交所,可交换债券(私募),,0.539999515,0.0001,私营
127106.SZ,伟隆转债,2024/12/30,214.5,211.999,232.156,205.912,231.701,17.201,8.01911422,140,0.191780821918,5.619178082191781,0.2157953569470999,-11.0404,79.885902057847,151.815097942153,190.03991196371612,8.6,11.62790698,109.767441860465,121.933558139535,111.0835381356,17.3715,2.6694,-121.933558139535,137.40527306179777,6.0,2024/08/13,0.5,深交所,可转债,A,2.6971,0.0,私营
113589.SH,天创转债,2024/12/30,246.311,246.0,265.5,243.0,264.852,18.541,7.52747543,190,0.93698630137,1.4821917808219178,0.6796248470844094,-44.3851,98.022265705763,166.82973429423697,170.19575409021442,12.29,8.1366965,30.512611879577,234.339388120423,768.008288,-38.3725,1.4077,-234.339388120423,31.12824587340984,6.0,2020/06/24,0.4,上交所,可转债,A-,0.66623,0.0,私营
113069.SH,博23转债,2024/12/30,136.891,138.9,147.363,138.208,145.867,8.976,6.55704173,9,0.012328767123,3.978082191780822,0.3427780101050957,-6.5288,102.26024291196,43.606757088039984,42.64292343367775,15.18,6.58761528,148.550724637681,-2.683724637681,-1.806604878,16.4896,2.3333,2.683724637681,145.26733010557615,5.0,2023/12/22,0.3,上交所,可转债,AA,14.22768,0.0001,私营
123147.SZ,中辰转债,2024/12/30,122.435,122.5,136.001,122.2,129.161,6.726,5.49352718,214,0.46904109589,3.416438356164384,0.6193820115979282,-2.3388,107.21822860537,21.94277139463,20.46552314848727,6.46,15.47987616,131.114551083591,-1.953551083591,-1.489957497,61.0676,2.5694,1.953551083591,122.2875557533919,6.0,2022/05/31,0.3,深交所,可转债,AA-,5.524472,0.0001,私营
123213.SZ,天源转债,2024/12/30,207.9,208.0,222.222,203.739,216.5,8.6,4.13660414,156,0.213698630137,4.575342465753424,0.2309468822170901,-12.7757,100.48788663083,116.01211336917,115.4488538458098,7.24,13.8121547,211.602209944751,4.897790055249,2.3146214099,39.7291,3.8477,-4.897790055249,210.5748434357368,6.0,2023/07/28,0.3,深交所,可转债,AA-,5.207572,0.0001,私营
123186.SZ,志特转债,2024/12/30,110.907,113.988,115.296,113.3,115.284,4.377,3.94654981,275,0.376712328767,4.249315068493151,0.4337115297873079,1.0899,96.20324480198,19.08075519802,19.83379587382409,18.0,5.55555556,68.722222222222,46.561777777778,67.7535974131,38.5407,2.268,-46.561777777778,71.43441197194171,6.0,2023/03/31,0.3,深交所,可转债,A+,6.140152,0.4696,私营
110074.SH,精达转债,2024/12/30,248.565,250.0,279.369,250.0,258.316,9.751,3.92291755,134,0.660821917808,1.6356164383561644,0.6968209479861875,-39.6512,110.2147581274,148.1012418726,134.3751457508132,3.4,29.41176471,238.235294117647,20.080705882353,8.4289382716,30.8048,3.1834,-20.080705882353,216.15552959093267,6.0,2020/08/19,0.4,上交所,可转债,AA,2.7277,0.6189,私营
117221.SZ,24恒健EB,2024/12/30,104.0,108.0,108.0,108.0,108.0,4.0,3.84615385,250,0.006849315068,2.317808219178082,0.0092592592592593,-1.402,99.730178507376,8.269821492624004,8.292195618613448,4.16,24.03846154,99.278846153846,8.721153846154,8.784503632,15.6677,1.7608,-8.721153846154,99.54744656002336,3.0,2024/04/23,0.01,深交所,可交换债券(私募),,20.0,0.1151,地方国有企业
123061.SZ,航新转债,2024/12/30,138.94,143.2,150.746,140.518,143.811,4.871,3.50582985,162,1.109589041096,1.558904109589041,1.7383927515975828,-10.8537,108.22139784792,35.589602152080005,32.88591984562324,14.82,6.74763833,131.10661268556,12.70438731444,9.690119403,183.8749,6.21,-12.70438731444,121.14666349976356,6.0,2020/07/22,0.5,深交所,可转债,A,1.675999,0.2177,私营
