代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
404003.NQ,鸿达退债,2024/07/26,3.394,0.0,0.0,0.0,12.26,8.866,261.22569239835,224,,1.3907103825136613,24.469820554649264,,117.82585812,-105.56585812,-89.59481373985516,3.91,25.57544757033248,,,,,,,,6.0,2019/12/13,0.4,代办转让,可转债,,,0.0
123243.SZ,严牌转债,2024/07/26,100.0,130.0,130.0,128.0,128.0,28.0,28.0,17,0.009315068493,5.956164383561644,0.15625,-1.2478,79.4172864,48.5827136,61.17397836448866,7.58,13.192612137203168,92.21635883905012,35.78364116094987,38.80400572246066,24.7033,1.4371,-35.78364116094987,116.11622987794524,6.0,2024/07/10,0.2,深交所,可转债,,,0.5
404001.NQ,蓝盾退债,2024/07/26,6.589,0.0,0.0,0.0,8.339,1.75,26.559417210502357,349,,0.0491803278688524,95.93476436023504,,104.37066518,-96.03166518,-92.0102070963921,0.05,2000.0,,,,,,,,6.0,2018/08/13,0.4,代办转让,可转债,,,0.0001
127077.SZ,华宏转债,2024/07/26,80.518,84.0,96.622,82.333,91.0,10.482,13.018207108969422,238,0.324657534247,4.352459016393443,0.5494505494505494,6.8401,95.18615876,-4.18615876,-4.397864999001458,11.14,8.97666068222621,57.8096947935368,33.190305206463194,57.41304347826088,-33.7683,1.0531,-33.190305206463194,60.73329940679372,6.0,2022/12/02,0.3,深交所,可转债,,,0.0
117208.SZ,23焦煤EB,2024/07/26,102.3867,109.59,114.9,109.58,114.9,12.5133,12.221606907928471,366,0.01,2.0027322404371586,0.0087032201914708,-4.6179,100.4848422,14.4151578,14.345604256718431,9.82,10.183299389002036,84.21588594704684,30.68411405295316,36.43506650544136,12.3526,1.2086,-30.68411405295316,83.80954192019105,3.0,2023/07/25,0.01,深交所,可交换债券(私募),,,0.4055
123241.SZ,欧通转债,2024/07/26,100.0,118.0,119.999,107.77,111.8,11.8,11.8,22,0.00602739726,5.942465753424657,0.0894454382826475,0.5551,88.49910893,23.30089107,26.328955569971072,44.86,2.229157378510923,85.17610343290237,26.62389656709764,31.257471866003662,31.0199,2.0478,-26.62389656709764,96.24515372270469,6.0,2024/07/05,0.1,深交所,可转债,,,0.2415
123018.SZ,溢利转债,2024/07/26,324.0,324.868,354.0,321.0,354.0,30.0,9.25925925925926,220,1.2,0.401639344262295,2.8248587570621466,-171.6131,108.88682288,245.11317712,225.1082092735224,7.99,12.515644555694616,70.83854818523153,283.1614518147685,399.7279151943464,35.3266,1.0577,-283.1614518147685,65.05704392100776,6.0,2018/12/20,0.4,深交所,可转债,,,0.0
113615.SH,金诚转债,2024/07/26,312.349,313.0,341.4,312.4,339.889,27.54,8.817060403587012,217,0.887671232877,2.4098360655737703,0.4413205487673917,-36.5068,109.6995591,230.1894409,209.83624983411624,12.23,8.176614881439084,330.08994276369583,9.79905723630417,2.968602179836512,22.7708,3.322,-9.79905723630417,300.90361845738346,6.0,2020/12/23,0.4,上交所,可转债,,,0.0001
127092.SZ,运机转债,2024/07/26,145.712,145.91,159.169,145.388,157.758,12.046,8.266992423410564,310,0.169315068493,5.155737704918033,0.1267764550767631,-5.0785,101.71090246,56.04709754,55.10431643455501,17.42,5.740528128587831,157.8645235361653,-0.1065235361653272,-0.0674778181818181,36.0489,2.2441,0.1065235361653272,155.209048113843,6.0,2023/09/21,0.2,深交所,可转债,,,0.0001
123127.SZ,耐普转债,2024/07/26,128.567,128.742,138.1,128.742,137.58,9.013,7.010352578811048,272,0.816712328767,3.2595628415300544,0.7995348161069922,-5.4232,97.51129367,40.06870633,41.09134934216077,17.34,5.767012687427912,124.22145328719724,13.358546712802768,10.753816155988856,21.0199,2.6186,-13.358546712802768,127.39186263653764,6.0,2021/10/29,0.4,深交所,可转债,,,0.2912
128053.SZ,尚荣转债,2024/07/26,113.0,112.661,120.543,112.011,120.236,7.236,6.40353982300885,164,0.893150684932,0.5546448087431693,8.316976612661765,-15.349,108.75638322,11.47961678,10.555349893144411,4.88,20.49180327868853,48.77049180327869,71.46550819672132,146.53431932773108,36.2063,0.7664,-71.46550819672132,44.84379708051006,6.0,2019/02/14,0.4,深交所,可转债,,,1.504
123218.SZ,宏昌转债,2024/07/26,105.691,110.0,118.432,108.25,111.8,6.109,5.780056958492208,352,0.288493150685,5.0409836065573765,0.2683363148479427,1.6324,92.00653395,19.79346605,21.51310912413737,19.64,5.091649694501018,95.51934826883912,16.280651731160894,17.044349680170576,32.4536,1.9449,-16.280651731160894,103.81800527422118,6.0,2023/08/10,0.3,深交所,可转债,,,0.2162
127095.SZ,广泰转债,2024/07/26,121.339,121.743,129.298,121.34,128.27,6.931,5.71209586365472,283,0.154520547945,5.229508196721312,0.1559211039214157,-1.3024,100.43182995,27.83817005,27.71847338026125,9.3,10.75268817204301,114.19354838709675,14.076451612903224,12.32683615819209,28.5431,1.8565,-14.076451612903224,113.70254673637636,6.0,2023/10/18,0.2,深交所,可转债,,,0.1531
