代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
113686.SH,泰瑞转债,2024/07/25,157.3,188.76,188.76,188.76,188.76,31.46,20.0,24,0.019726027397,5.936986301369863,0.1589319771137952,-7.4108,92.10399414,96.65600586,104.94225224704245,8.29,12.062726176115802,93.84800965018094,94.91199034981904,101.13372750642674,22.9376,1.613,-94.91199034981904,101.89352864277524,6.0,2024/07/02,0.3,上交所,可转债,,,1.7178
128082.SZ,华锋转债,2024/07/25,131.3,132.999,151.0,131.6,140.36,9.06,6.9002284843869,235,1.474520547945,1.360655737704918,1.6386434881732688,-12.5156,103.4783565,36.8816435,35.64189145195788,8.7,11.494252873563218,114.02298850574712,26.33701149425288,23.09798387096774,176.6724,2.264,-26.33701149425288,110.19018117643483,6.0,2019/12/04,0.6,深交所,可转债,,,0.569
127088.SZ,赫达转债,2024/07/25,97.52,96.9,111.5,96.9,102.887,5.367,5.503486464315012,23,0.031506849315,4.93972602739726,0.4859700448064381,3.2211,101.94784024,0.93915976,0.9212159451235864,17.19,5.817335660267597,60.38394415357767,42.503055846422335,70.38800867052024,16.5424,1.7204,-42.503055846422335,59.23023382489036,6.0,2023/07/03,0.2,深交所,可转债,,,0.1556
110092.SH,三房转债,2024/07/25,55.039,55.0,61.0,54.528,57.679,2.64,4.796598775413797,202,0.275342465753,4.450819672131148,0.8668666239012465,17.1597,99.2044526,-41.5254526,-41.85845646206408,3.02,33.11258278145696,39.40397350993378,18.275026490066224,46.37863865546218,-36.9002,0.7916,-18.275026490066224,39.719964656035785,6.0,2023/01/06,0.3,上交所,可转债,,,0.0
113039.SH,嘉泽转债,2024/07/25,110.913,111.13,116.449,110.569,115.454,4.541,4.094199958526052,337,1.380821917808,2.081967213114754,1.2992187364664711,-1.7807,106.63462316,8.81937684,8.270650355998313,3.17,31.54574132492113,94.3217665615142,21.132233438485805,22.40440802675585,9.2321,1.089,-21.132233438485805,88.45322819773932,6.0,2020/08/24,0.3,上交所,可转债,,,0.1837
113068.SH,金铜转债,2024/07/25,95.161,95.637,102.5,95.0,99.03,3.869,4.065741217515578,364,0.198904109589,5.008196721311475,0.2019590023225285,2.624,100.8879299,-1.8579299,-1.8415779784971087,6.63,15.082956259426847,76.62141779788838,22.408582202111614,29.24584645669292,17.2556,0.9466,-22.408582202111614,75.94706113390912,6.0,2023/07/28,0.2,上交所,可转债,,,0.0
113609.SH,永安转债,2024/07/25,100.631,100.648,106.251,100.0,104.41,3.779,3.755304031560851,245,1.002739726027,2.333333333333333,1.4366439996168947,5.6853,110.71883365,-6.30883365,-5.698067295346729,14.47,6.910850034554249,77.26330338631651,27.146696613683485,35.13530411449016,-124.0333,0.8676,-27.146696613683485,69.78334294105574,6.0,2020/11/24,0.4,上交所,可转债,,,0.0
113668.SH,鹿山转债,2024/07/25,102.96,102.688,110.86,102.651,106.309,3.349,3.252719502719503,121,0.198904109589,4.671232876712329,0.5643924785295694,2.8929,93.71471977,12.59428023,13.438956293002422,22.98,4.351610095735422,104.13402959094864,2.174970409051349,2.088625992478061,22.386,1.7699,-2.174970409051349,111.11811447179304,6.0,2023/03/27,0.4,上交所,可转债,,,0.056
113046.SH,金田转债,2024/07/25,94.588,94.999,97.99,94.312,97.539,2.951,3.119846069268829,126,0.517808219178,2.6575342465753424,1.537846399901578,5.8994,107.26935808,-9.73035808,-9.070957684619716,10.43,9.587727708533077,48.70565675934803,48.83334324065197,100.26215944881888,17.2556,0.9466,-48.83334324065197,45.405004403050526,6.0,2021/03/22,0.3,上交所,可转债,,,0.0
123034.SZ,通光转债,2024/07/25,253.6,253.599,274.98,252.001,261.0,7.4,2.9179810725552047,265,1.301917808219,1.278688524590164,0.6896551724137931,-47.701,107.87799233,153.12200767,141.93998642614525,7.92,12.626262626262626,81.43939393939395,179.56060606060606,220.48372093023252,66.8647,1.3139,-179.56060606060606,75.49212974808606,6.0,2019/11/04,0.5,深交所,可转债,,,0.0
