代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
111012.SH,福新转债,2025/01/08,155.0300,154.0000,171.3000,152.5010,167.5690,12.5390,8.0881119800,5,0.016438356164,3.989041095890411,0.716122910562216200,-8.0776,98.122379276941,69.44662072305898,70.77551648747993,13.460,7.42942051,151.857355126300,15.711644873700,10.346318003900,42.5957,3.1574,-15.711644873700,154.76322144380254,6.0000,2023/01/04,0.4000,上交所,可转债,A+,2.01303
113686.SH,泰瑞转债,2025/01/08,141.4850,141.7310,155.0000,140.9510,152.2390,10.7540,7.6008057400,191,0.156986301370,5.47945205479452,0.197058572376329300,-4.2750,100.25307768916,51.98592231084001,51.85468966052606,8.290,12.06272618,97.346200241255,54.892799758745,56.389257744700,40.5863,1.7087,-54.892799758745,97.10046063930534,6.0000,2024/07/02,0.3000,上交所,可转债,AA-,3.37798
123163.SZ,金沃转债,2025/01/08,145.2000,145.8800,159.2200,142.9010,155.6660,10.4660,7.2079889800,87,0.238356164384,0.02185792349726776,0.165440267351470500,-1623.9962,100.1608570665,55.5051429335,55.416002377703656,26.930,3.71333086,157.816561455626,-2.150561455626,-1.362696941200,172.0421,5.2670,2.150561455626,157.56311005889907,6.0000,2022/10/14,0.5000,深交所,可转债,A,0.496635
123241.SZ,欧通转债,2025/01/08,240.5000,240.0000,261.2280,237.3000,256.5000,16.0000,6.6528066500,188,0.051506849315,5.487671232876712,0.038986354775828500,-13.6490,96.093452822983,160.406547177017,166.92765476177377,44.560,2.24416517,261.938958707361,-5.438958707361,-2.076422207000,56.5659,6.0570,5.438958707361,272.58772685573865,6.0000,2024/07/05,0.1000,深交所,可转债,AA-,6.445265
117205.SZ,23希望E1,2025/01/08,103.0000,108.2640,108.2640,108.2640,108.2640,5.2640,5.1106796100,293,1.204109589041,1.2,1.385502105963201100,1.5622,109.06692485557,-0.8029248555699979,-0.7361763033415102,14.450,6.92041522,59.238754325260,49.025245674740,82.758738317800,189.5924,1.8169,-49.025245674740,54.31413272511891,3.0000,2023/03/22,1.5000,深交所,可交换债券(私募),,60.045
117208.SZ,23焦煤EB,2025/01/08,107.4960,112.8520,112.8520,112.8520,112.8520,5.3560,4.9825109800,36,0.004547945205,1.547945205479452,0.008861163293517200,-4.8369,101.50875444993,11.343245550070009,11.174647557778039,9.820,10.18329939,80.651731160896,32.200268839104,39.925080808100,11.8495,1.2245,-32.200268839104,79.45298077780879,3.0000,2023/07/25,0.0100,深交所,可交换债券(私募),,23.8050006424
113589.SH,天创转债,2025/01/08,270.6420,273.9800,284.8220,258.0000,283.6550,13.0130,4.8081968100,199,0.981369863014,1.4575342465753425,0.634573689869736100,-47.4838,98.338809206633,185.31619079336696,188.44664917995294,12.290,8.13669650,27.176566314076,256.478433685924,943.748488024000,-34.1771,1.2538,-256.478433685924,27.635647140053965,6.0000,2020/06/24,0.4000,上交所,可转债,A-,0.66623
113690.SH,豪24转债,2025/01/08,154.7320,154.9640,164.7700,153.0140,162.0820,7.3500,4.7501486400,78,0.042739726027,5.789041095890411,0.123394331264421700,-5.4347,96.882586517855,65.19941348214499,67.29735014881032,8.430,11.86239620,148.161328588375,13.920671411625,9.395617293800,24.6805,3.4405,-13.920671411625,152.9287500608477,6.0000,2024/10/23,0.2000,上交所,可转债,AA-,5.5
127092.SZ,运机转债,2025/01/08,177.1800,177.0000,185.6890,175.8000,184.9470,7.7670,4.3836776200,110,0.120547945205,4.701369863013698,0.216278176991246100,-8.7728,103.90933037177,81.03766962823,77.98882866273023,17.400,5.74712644,178.103448275862,6.843551724138,3.842458857700,46.0471,2.6165,-6.843551724138,171.40274856804294,6.0000,2023/09/21,0.2000,深交所,可转债,AA-,6.176091
127055.SZ,精装转债,2025/01/08,127.1950,127.1950,132.4840,126.6680,132.0000,4.8050,3.7776642200,322,0.879452054795,3.122950819672131,0.757575757575757600,-3.2007,108.98136601068,23.018633989319994,21.121623660933196,18.500,5.40540541,122.000000000000,10.000000000000,8.196721311500,-30.3366,3.0345,-10.000000000000,111.94574308055947,6.0000,2022/02/22,0.3000,深交所,可转债,AA-,3.288918
