代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
404002.NQ,搜特退债,2024/08/02,0.01,0.0,0.0,0.0,1.548,1.538,15380.0,144,,,116.27906976744184,,110.38579003,-108.83779003,-98.59764558501662,1.1,90.9090909090909,,,,,,,,6.0,2020/03/11,0.4,代办转让,可转债,,,0.0,私营
113687.SH,振华转债,2024/08/02,100.0,130.0,130.0,120.11,121.299,21.299,21.299,22,0.012054794521,5.942465753424657,0.1648818209548306,-0.9503,100.62650343,20.67249657,20.543789027093297,11.64,8.591065292096221,103.09278350515464,18.20621649484536,17.66003,17.8576,2.1232,-18.20621649484536,102.45092494629937,6.0,2024/07/12,0.2,上交所,可转债,,,0.1523,私营
123096.SZ,思创转债,2024/08/02,102.626,102.501,120.256,102.3,117.0,14.374,14.006197259953616,190,0.776712328767,2.483606557377049,1.282051282051282,1.7313,70.65301287,46.34698713,65.59803361149997,2.38,42.01680672268908,121.84873949579833,-4.848739495798319,-3.9793103448275855,-9.9754,6.93,4.848739495798319,172.46078340635995,6.0,2021/01/26,0.4,深交所,可转债,,,0.3635,私营
127097.SZ,三羊转债,2024/08/02,125.12,125.45,148.0,124.809,141.5,16.38,13.091432225063938,282,0.23095890411,5.232240437158469,0.2120141342756183,-3.3634,89.2084205,52.2915795,58.61731348555824,37.53,2.664535038635758,69.86410871302958,71.63589128697042,102.53604118993135,83.0964,2.5759,-71.63589128697042,78.31559882066242,6.0,2023/10/26,0.3,深交所,可转债,,,1.0506,私营
113575.SH,东时转债,2024/08/02,148.652,148.5,165.0,148.5,157.916,9.264,6.232004951161101,116,0.635616438356,1.684931506849315,1.2664961118569364,-19.4832,101.21270998,56.70329002,56.023882802075725,12.15,8.23045267489712,12.181069958847736,145.73493004115227,1196.405,-7.5965,0.6026,-145.73493004115227,12.035118871191928,6.0,2020/04/09,0.4,上交所,可转债,,,0.0,私营
111017.SH,蓝天转债,2024/08/02,145.416,145.14,152.0,145.14,150.011,4.595,3.1598998734664687,354,0.290136986301,5.03551912568306,0.19998533440881,-5.2169,103.31862152,46.69237848,45.1926069019044,9.28,10.775862068965516,145.58189655172413,4.429103448275862,3.042344929681717,11.5456,2.3553,-4.429103448275862,140.90576743084304,6.0,2023/08/15,0.3,上交所,可转债,,,0.0001,私营
113648.SH,巨星转债,2024/08/02,115.032,115.0,121.399,113.914,117.934,2.902,2.522776270950692,100,0.27397260274,3.728767123287671,0.847931894110265,-0.7455,102.49240975,15.44159025,15.06608175928852,25.21,3.9666798889329633,88.13962713209044,29.79437286790956,33.80360666066606,-20.525,4.1732,-29.79437286790956,85.99624825592554,6.0,2022/04/25,0.4,上交所,可转债,,,0.2652,私营
123118.SZ,惠城转债,2024/08/02,384.075,381.0,401.666,378.8,393.352,9.277,2.4154136561869426,27,0.133150684932,2.928767123287672,0.4576054017775427,-33.815,102.96863716,290.38336284,282.01146567452537,11.29,8.857395925597874,391.23117803365807,2.120821966341896,0.5420892008150328,104.8334,6.5986,-2.120821966341896,379.9517880631315,6.0,2021/07/07,0.5,深交所,可转债,,,0.0001,私营
127071.SZ,天箭转债,2024/08/02,111.881,112.002,116.0,111.67,114.239,2.358,2.1075964641002494,347,0.284383561644,4.054644808743169,0.2626073407505317,-0.4948,102.95697537,11.28202463,10.957999289951363,52.96,1.8882175226586104,82.4773413897281,31.761658610271905,38.50955677655678,218.411,4.3167,-31.761658610271905,80.10855125971452,6.0,2022/08/22,0.2,深交所,可转债,,,0.2338,中央企业
127096.SZ,泰坦转债,2024/08/02,132.299,132.02,137.717,131.6,134.531,2.232,1.6870875819167188,283,0.386301369863,5.229508196721312,0.3716615501259932,-1.9876,81.58096776,52.95003224,64.90488369269131,13.39,7.468259895444362,57.72964899178491,76.80135100821508,133.036234152652,20.3369,1.2081,-76.80135100821508,70.76362364518353,6.0,2023/10/25,0.5,深交所,可转债,,,1.5031,私营
