代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123106.SZ,正丹转债,2024/05/06,264.741,276.0,317.689,258.702,317.689,52.948,19.999924454466814,44,0.180821917808,2.8821917808219175,0.472159879630708,-28.2128,110.02523236,207.66376764,188.7419487200254,7.4,13.513513513513512,322.7027027027027,-5.0137027027027035,-1.5536599664991624,49.943,7.7021,5.0137027027027035,293.2988149907532,6.0,2021/03/24,0.4,深交所,可转债,null,null
113683.SH,伟24转债,2024/05/06,174.941,176.0,209.929,175.5,209.929,34.988,19.999885675742107,40,0.021917808219,5.8931506849315065,0.0952703056747757,-9.8676,95.86714563,114.06185437,118.97908675639788,18.28,5.4704595185995615,120.89715536105032,89.03184463894966,73.6426298642534,13.2199,3.262,-89.03184463894966,126.1090591219372,6.0,2024/03/28,0.2,上交所,可转债,null,null
123204.SZ,金丹转债,2024/05/06,123.1,124.0,144.2,123.2,142.0,18.9,15.353371242891956,299,0.163287671233,5.185792349726776,0.1408450704225352,-3.259,94.71847941,47.28152059,49.91794725223197,15.08,6.63129973474801,136.8700265251989,5.12997347480106,3.748062015503876,54.524,2.3193,-5.12997347480106,144.50192547194624,6.0,2023/07/13,0.2,深交所,可转债,null,null
110091.SH,合力转债,2024/05/06,175.748,177.0,188.201,174.669,187.267,11.519,6.554270887862167,146,0.158904109589,4.603825136612022,0.2135987653991359,-10.6535,99.97655972,87.29044028,87.31090620088402,14.0,7.142857142857143,180.7142857142857,6.552714285714286,3.62600790513834,12.6962,2.4272,-6.552714285714286,180.7566555804724,6.0,2022/12/13,0.2,上交所,可转债,null,null
123188.SZ,水羊转债,2024/05/06,143.89,147.0,161.8,145.273,153.1,9.21,6.400722774341511,33,0.054246575342,4.912328767123288,0.3919007184846505,-4.7502,87.61494634,65.48505366,74.74187498315369,13.63,7.336757153338224,141.08584005869403,12.014159941305943,8.515496619864793,46.6854,3.6875,-12.014159941305943,161.0294201530342,6.0,2023/04/04,0.4,深交所,可转债,null,null
123018.SZ,溢利转债,2024/05/06,264.7,276.88,299.0,273.3,281.0,16.3,6.157914620324896,139,0.756164383562,0.6229508196721311,3.5587188612099645,-97.6868,107.54766617,173.45233383,161.2794958802963,8.05,12.422360248447204,110.55900621118012,170.44099378881987,154.1629213483146,55.5487,1.6632,-170.44099378881987,102.80000501026224,6.0,2018/12/20,0.4,深交所,可转债,null,null
113534.SH,鼎胜转债,2024/05/06,136.778,137.452,147.598,137.452,144.568,7.79,5.695360364970975,28,0.153424657534,0.926027397260274,,-25.8213,106.36400906,38.20399094,35.91815622373645,7.84,12.755102040816325,142.85714285714283,1.7108571428571429,1.1976,81.7963,1.5295,-1.7108571428571429,134.30966369136863,6.0,2019/04/08,0.4,上交所,可转债,null,null
123127.SZ,耐普转债,2024/05/06,163.062,162.0,172.482,161.811,172.2,9.138,5.60400338521544,191,0.572602739726,3.480874316939891,0.6387921022067363,-11.1208,92.56892713,79.63107287,86.02354519910271,17.34,5.767012687427912,169.14648212226066,3.0535178777393313,1.8052505966587111,28.6218,3.5656,-3.0535178777393313,182.72490280104284,6.0,2021/10/29,0.4,深交所,可转债,null,null
123238.SZ,卡倍转02,2024/05/06,154.0,155.0,163.8,153.11,162.4,8.4,5.454545454545455,117,0.063561643836,5.683060109289618,0.1231527093596059,-5.269,78.87584223,83.52415777,105.89320558561596,41.43,2.413709872073377,108.42384745353608,53.97615254646392,49.782546749777374,22.6013,3.1762,-53.97615254646392,137.4614132643742,6.0,2024/01/11,0.2,深交所,可转债,null,null
113027.SH,华钰转债,2024/05/06,141.462,141.0,151.968,140.999,149.12,7.658,5.413467927782726,328,1.612602739726,1.1065573770491803,1.2070815450643777,-23.1782,102.35645179,46.76354821,45.68695709181343,7.26,13.774104683195592,143.80165289256198,5.318347107438017,3.6983908045977008,53.8431,2.8724,-5.318347107438017,140.49104905237746,6.0,2019/06/13,0.3,上交所,可转债,null,null
