代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123205.SZ,大叶转债,2024/02/20,105.015,106.5,122.162,106.2,117.268,12.253,11.667856972813407,219,0.12,5.404371584699454,0.1705495105229047,0.2286,79.06227042,38.20572958,48.32359275421881,20.01,4.997501249375312,47.62618690654673,69.64181309345327,146.22588457502624,-49.4011,1.635,-69.64181309345327,60.23883029609905,6.0,2023/07/17,0.2,深交所,可转债,null,null
127097.SZ,三羊转债,2024/02/20,246.198,246.198,269.381,245.37,267.0,20.802,8.449296907367241,118,0.09698630137,5.680327868852459,0.1123595505617977,-13.4856,76.73549575,190.26450425,247.9484916209719,37.65,2.6560424966799467,69.00398406374502,197.99601593625496,286.93418013856814,88.0026,2.5791,-197.99601593625496,89.92446505924218,6.0,2023/10/26,0.3,深交所,可转债,null,null
111007.SH,永和转债,2024/02/20,130.503,130.2,139.7,128.92,138.659,8.156,6.249664758664552,133,0.182191780822,4.639344262295082,0.3605968599225437,-3.1203,94.56154472,44.09745528,46.633602920271755,23.83,4.19639110365086,132.14435585396558,6.51464414603441,4.929945061924421,55.2911,4.9389,-6.51464414603441,139.74428637481503,6.0,2022/10/11,0.3,上交所,可转债,null,null
123172.SZ,漱玉转债,2024/02/20,107.702,112.0,114.027,110.805,113.95,6.248,5.801192178418228,68,0.093150684932,4.816939890710383,0.4387889425186485,0.7409,92.05674785,21.89325215,23.782343675309406,21.16,4.725897920604915,65.45368620037807,48.49631379962193,74.0925631768953,26.0106,2.5708,-48.49631379962193,71.10145397166349,6.0,2022/12/15,0.3,深交所,可转债,null,null
123183.SZ,海顺转债,2024/02/20,106.1,109.8,121.336,109.8,112.182,6.082,5.732327992459944,335,0.275342465753,5.087431693989071,0.2674225811627533,1.41,92.41310448,19.76889552,21.39187470352581,18.15,5.509641873278237,62.25895316804408,49.92304683195592,80.18613274336283,18.0166,1.3033,-49.92304683195592,67.37026476750181,6.0,2023/03/23,0.3,深交所,可转债,null,null
113680.SH,丽岛转债,2024/02/20,117.414,118.3,128.44,117.129,123.671,6.257,5.3290067623963076,98,0.053698630137,5.7349726775956285,0.1617194006679011,-0.4011,77.78871091,45.88228909,58.98322334083271,13.01,7.686395080707149,62.72098385857033,60.95001614142967,97.1764350490196,22.8328,1.0651,-60.95001614142967,80.62993090493204,6.0,2023/11/15,0.2,上交所,可转债,null,null
123135.SZ,泰林转债,2024/02/20,115.4,118.2,128.026,118.0,121.452,6.052,5.244367417677642,55,0.180821917808,3.8524590163934422,0.9880446596186148,-0.2742,91.09336754,30.35863246,33.32694056641305,25.3,3.9525691699604737,58.10276679841897,63.34923320158103,109.02963265306121,56.2348,2.6927,-63.34923320158103,63.78375107595564,6.0,2021/12/28,0.5,深交所,可转债,null,null
127012.SZ,招路转债,2024/02/20,133.94,133.8,140.55,132.7,140.55,6.61,4.935045542780349,336,1.380821917808,1.0846994535519123,1.0672358591248663,-22.7961,103.83926249,36.71073751,35.353426661264415,7.87,12.706480304955528,141.93138500635325,-1.3813850063532402,-0.9732766338406446,12.0098,1.2391,1.3813850063532402,136.68373754101117,6.0,2019/03/21,0.1,深交所,可转债,null,null
123085.SZ,万顺转2,2024/02/20,104.001,107.8,108.98,107.602,108.954,4.953,4.762454207171085,72,0.295890410959,2.806010928961749,1.3767277933806927,0.7741,97.13398436,11.82001564,12.168774623917836,6.67,14.992503748125936,65.81709145427287,43.13690854572714,65.54058769931663,196.4723,0.7267,-43.13690854572714,67.75907720447273,6.0,2020/12/11,0.4,深交所,可转债,null,null
111016.SH,神通转债,2024/02/20,109.362,109.2,114.44,108.45,114.358,4.996,4.568314405369324,211,0.115616438356,5.4262295081967205,0.1748893824655905,0.8898,89.72208288,24.63591712,27.45803076478913,11.55,8.658008658008658,71.08225108225108,43.27574891774892,60.88123020706456,114.8106,2.326,-43.27574891774892,79.22492300732806,6.0,2023/07/25,0.2,上交所,可转债,null,null
