代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123246.SZ,远信转债,2024/09/05,188.76,226.509,226.512,221.0,226.512,37.752,20.0,21,0.028767123288,5.9452054794520555,0.2207388571024934,-9.7435,80.829242531943,145.682757468057,180.23521303009176,23.25,4.301075268817204,78.15053763440861,148.3614623655914,189.84061640066045,32.6297,2.4572,-148.3614623655914,96.68597055517898,6.0,2024/08/16,0.5,深交所,可转债,null,null
123118.SZ,惠城转债,2024/09/05,475.07,472.695,570.084,472.695,570.084,95.014,20.0,61,0.300821917808,2.8356164383561646,0.3157429431452207,-42.7883,103.89947926583,466.18452073417,448.6880242598932,11.29,8.857395925597874,497.0770593445527,73.0069406554473,14.687248039914468,156.4878,8.4096,-73.0069406554473,478.42112670532816,6.0,2021/07/07,0.5,深交所,可转债,null,null
123172.SZ,漱玉转债,2024/09/05,93.1,95.3,104.0,94.43,102.0,8.9,9.559613319011817,266,0.36301369863,4.275956284153005,0.4901960784313725,3.5409,103.34410676608,-1.344106766080003,-1.300612882670123,14.95,6.688963210702341,93.51170568561874,8.488294314381273,9.07725321888412,117.1026,2.6516,-8.488294314381273,90.4857650928108,6.0,2022/12/15,0.3,深交所,可转债,null,null
113537.SH,文灿转债,2024/09/05,241.012,242.0,265.978,206.7,264.014,23.002,9.543923124159791,88,0.843835616438,0.7616438356164383,5.681516889255873,-74.1051,112.72726308813,151.28673691187,134.20598776854388,19.65,5.089058524173028,115.41984732824427,148.59415267175572,128.74228835978835,42.7271,2.194,-148.59415267175572,102.38858299789398,6.0,2019/06/06,0.5,上交所,可转债,null,null
123156.SZ,博汇转债,2024/09/05,77.92,78.51,84.384,77.881,83.53,5.61,7.199691991786448,21,0.063287671233,3.945205479452055,1.3168921345624327,9.9114,98.557947402393,-15.027947402392996,-15.24782911827171,10.69,9.354536950420954,57.71749298409729,25.81250701590271,44.72215559157212,-7.1788,2.5849,-25.81250701590271,58.56198764818827,6.0,2022/08/16,0.4,深交所,可转债,null,null
110095.SH,双良转债,2024/09/05,71.411,71.899,76.792,71.5,76.126,4.715,6.602624245564408,29,0.039726027397,4.923287671232877,0.6568058219268055,8.8806,102.21954100914,-26.09354100914,-25.526959670858663,11.81,8.46740050804403,31.837425910245557,44.28857408975445,139.10852659574468,-2.797,1.2968,-44.28857408975445,31.146124895433445,6.0,2023/08/08,0.2,上交所,可转债,null,null
127055.SZ,精装转债,2024/09/05,105.43,104.43,114.724,104.11,111.0,5.57,5.2831262449018315,197,0.53698630137,3.46448087431694,0.9009009009009008,2.1965,107.81171918625,3.188280813749998,2.957267389681531,18.5,5.405405405405404,98.05405405405405,12.945945945945944,13.202866593164275,-36.1632,2.1809,-12.945945945945944,90.94934650347324,6.0,2022/02/22,0.3,深交所,可转债,null,null
118023.SH,广大转债,2024/09/05,64.914,64.956,67.998,64.956,67.664,2.75,4.236374279816372,329,0.449315068493,4.103825136612022,0.7389453771577205,15.3288,105.60758003002,-37.94358003002,-35.92884148962997,33.01,3.029385034837928,28.59739472887004,39.06660527112996,136.60896610169493,23.6376,0.6101,-39.06660527112996,27.07892247956155,6.0,2022/10/13,0.3,上交所,可转债,null,null
110086.SH,精工转债,2024/09/05,81.374,81.37,85.8,81.11,84.673,3.299,4.054120480743235,137,0.375342465753,3.627397260273973,1.181014018636401,9.342,107.07600255044,-22.403002550439997,-20.92252420413871,4.86,20.5761316872428,50.0,34.673,69.346,8.9561,0.577,-34.673,46.69580373664644,6.0,2022/04/22,0.3,上交所,可转债,null,null
123182.SZ,广联转债,2024/09/05,99.8,100.0,104.388,100.0,103.837,4.037,4.045090180360722,168,0.230136986301,4.542465753424658,0.4815239269239288,3.4613,95.587936224056,8.249063775944009,8.629816796764382,22.86,4.374453193350831,69.72878390201225,34.10821609798775,48.915547051442914,57.9887,3.2454,-34.10821609798775,72.94726369922826,6.0,2023/03/22,0.3,深交所,可转债,null,null
128143.SZ,锋龙转债,2024/09/05,119.52,119.119,128.387,119.119,123.95,4.43,3.7064926372155287,242,1.188493150685,2.341530054644809,1.4521984671238402,-1.6551,106.62934408577,17.320655914230002,16.24379861166331,12.63,7.917656373713379,72.76326207442597,51.18673792557403,70.34695321001088,1424.1235,2.5903,-51.18673792557403,68.23943511825131,6.0,2021/01/08,0.5,深交所,可转债,null,null
118045.SH,盟升转债,2024/09/05,100.376,100.5,104.38,100.4,104.096,3.72,3.7060651948672985,360,0.196712328767,5.019125683060109,0.192130341223486,2.3061,89.588426058746,14.507573941254009,16.193580554413277,35.02,2.8555111364934325,52.48429468874929,51.61170531125071,98.33742763873776,-34.2471,1.8093,-51.61170531125071,58.58378922109164,6.0,2023/09/12,0.2,上交所,可转债,null,null
117206.SZ,23绿能EB,2024/09/05,104.5,108.35,108.35,108.34,108.345,3.845,3.6794258373205744,132,0.361643835616,1.6410958904109587,0.922977525497254,-2.1038,101.33233969419,7.012660305810002,6.92045631924956,26.3,3.802281368821293,68.212927756654,40.13207224334601,58.83352842809365,22.1071,3.7115,-40.13207224334601,67.31604931112142,3.0,2023/04/25,1.0,深交所,可交换债券(私募),null,null
127089.SZ,晶澳转债,2024/09/05,80.372,80.377,83.6,80.377,83.21,2.838,3.531080475787588,50,0.054794520548,4.865753424657535,0.4807114529503665,6.463,100.71497040776,-17.504970407760013,-17.380703520924897,38.22,2.6164311878597597,27.36787022501308,55.84212977498692,204.04265774378584,-19.8004,1.0838,-55.84212977498692,27.173587118389708,6.0,2023/07/18,0.2,深交所,可转债,null,null
