代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123209.SZ,聚隆转债,2024/04/25,123.301,130.3,147.961,130.3,147.0,23.699,19.22044427863521,275,0.225205479452,5.251366120218579,0.2040816326530612,-4.047,82.91906994,64.08093006,77.28129380414997,18.27,5.4734537493158175,118.22660098522168,28.773399014778324,24.3375,25.4685,2.6297,-28.773399014778324,142.58071282127273,6.0,2023/07/26,0.3,深交所,可转债,null,null
127033.SZ,中装转2,2024/04/25,60.091,64.914,67.0,62.877,64.7,4.609,7.670033782097152,10,0.041095890411,2.9753424657534246,2.3183925811437405,21.8274,89.75615621,-25.05615621,-27.91580797129592,5.14,19.455252918287936,30.93385214007782,33.76614785992218,109.1559748427673,-9.2938,0.343,-33.76614785992218,34.46432361441899,6.0,2021/04/16,0.3,深交所,可转债,null,null
123216.SZ,科顺转债,2024/04/25,89.149,88.908,97.0,88.908,93.8,4.651,5.217108436437874,266,0.217808219178,5.275956284153005,0.3198294243070362,4.8916,103.92330932,-10.12330932,-9.741134482956435,10.26,9.746588693957117,40.058479532163744,53.74152046783625,134.15766423357664,44.2646,0.8692,-53.74152046783625,38.54619314403848,6.0,2023/08/04,0.3,深交所,可转债,null,null
113576.SH,起步转债,2024/04/25,103.842,106.0,111.15,104.678,108.921,5.079,4.89108453227018,16,0.109589041096,1.9589041095890407,2.2952415053111888,3.9912,112.5976539,-3.6766539,-3.265302404315904,2.6,38.46153846153847,63.07692307692308,45.84407692307692,72.67963414634146,-2.3458,2.4261,-45.84407692307692,56.019748984239776,6.0,2020/04/10,0.5,上交所,可转债,null,null
111011.SH,冠盛转债,2024/04/25,136.655,145.0,147.47,142.01,142.722,6.067,4.43964728696352,114,0.123835616438,4.691256830601093,0.2802651308137498,-3.7366,97.22820525,45.49379475,46.790737968497055,17.61,5.6785917092561045,139.068710959682,3.653289040318001,2.6269669252756223,15.7282,2.0927,-3.653289040318001,143.03330047294276,6.0,2023/01/03,0.3,上交所,可转债,null,null
123156.SZ,博汇转债,2024/04/25,96.921,96.89,104.815,96.6,100.503,3.582,3.695793481288885,254,0.415890410959,4.308743169398907,0.5969971045640428,4.4903,91.27630759,9.22669241,10.108529424135964,10.69,9.354536950420954,81.94574368568755,18.55725631431244,22.645784246575342,12.1676,2.0427,-18.55725631431244,89.7776716097851,6.0,2022/08/16,0.4,深交所,可转债,null,null
123168.SZ,惠云转债,2024/04/25,106.287,110.0,113.921,108.5,109.938,3.651,3.4350390922690446,155,0.253150684932,4.579234972677596,0.5457621568520438,2.0268,98.33588767,11.60211233,11.798451821510872,10.78,9.276437847866418,85.71428571428571,24.223714285714284,28.261,90.0634,2.8201,-24.223714285714284,87.16480599832441,6.0,2022/11/23,0.4,深交所,可转债,null,null
127068.SZ,顺博转债,2024/04/25,93.981,94.18,97.83,94.18,96.857,2.876,3.060193017737628,258,0.422465753425,4.297814207650273,0.6194699402211507,3.7824,93.92236502,2.93463498,3.1245326705466727,14.81,6.75219446320054,60.837272113436875,36.01972788656313,59.20667813540511,22.4271,1.4975,-36.01972788656313,64.77399935625776,6.0,2022/08/12,0.3,深交所,可转债,null,null
123223.SZ,九典转02,2024/04/25,166.91,167.5,175.778,167.5,171.32,4.41,2.642142471990893,224,0.183287671233,5.390710382513661,0.1751109035722624,-6.6763,81.63955613,89.68044387,109.84925460299658,21.85,4.576659038901601,160.2288329519451,11.09116704805492,6.922079405884033,24.0385,5.9764,-11.09116704805492,196.2637237968348,6.0,2023/09/15,0.3,深交所,可转债,null,null
110086.SH,精工转债,2024/04/25,89.013,88.923,91.59,88.923,91.305,2.292,2.574904789188096,4,0.01095890411,3.991780821917808,1.0952302721647227,6.3668,105.05628426,-13.75128426,-13.089444726569088,4.92,20.32520325203252,56.91056910569105,34.39443089430895,60.43592857142857,10.2774,0.6752,-34.39443089430895,54.17150388152426,6.0,2022/04/22,0.3,上交所,可转债,null,null
