代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
127104.SZ,姚记转债,2024/02/26,100.0,130.0,132.88,130.0,132.88,32.88,32.88,33,0.027123287671,5.912568306010929,0.2257676098735701,-1.5985,76.57955543,56.30044457,73.51889711799545,21.53,4.644681839294008,111.65815141662796,21.22184858337204,19.006089850249584,13.3241,3.0756,-21.22184858337204,145.8067375680872,6.0,2024/01/25,0.3,深交所,可转债,null,null
123162.SZ,东杰转债,2024/02/26,105.0,119.999,123.1,113.18,115.1,10.1,9.619047619047619,136,0.260821917808,4.631147540983608,0.6081668114682884,1.1469,78.67492947,36.42507053,46.29819279836718,8.05,12.422360248447204,81.98757763975155,33.112422360248445,40.38712121212121,-287.565,1.7159,-33.112422360248445,104.21055117820563,6.0,2022/10/14,0.5,深交所,可转债,null,null
127051.SZ,博杰转债,2024/02/26,113.8,123.246,126.489,115.662,124.0,10.2,8.963093145869948,102,0.279452054795,3.7240437158469946,0.8064516129032258,-0.8712,100.00136246,23.99863754,23.99831057261777,61.87,1.6162922256343948,49.62017132697592,74.37982867302408,149.8983713355049,-590.875,2.6749,-74.37982867302408,49.61949528120051,6.0,2021/11/17,0.4,深交所,可转债,null,null
128070.SZ,智能转债,2024/02/26,127.689,130.998,138.578,130.069,135.5,7.811,6.117206650533719,240,1.315068493151,1.3469945355191255,1.4760147601476015,-12.1776,104.10794973,31.39205027,30.153365186245704,9.34,10.706638115631693,94.21841541755887,41.28158458244111,43.814772727272725,29.6949,2.8251,-41.28158458244111,90.50069246576342,6.0,2019/07/02,0.5,深交所,可转债,null,null
127037.SZ,银轮转债,2024/02/26,160.8,162.325,170.947,162.0,169.199,8.399,5.223258706467662,265,0.72602739726,3.278688524590164,0.5910200414896069,-11.4744,104.5805342,64.6184658,61.78823458333415,10.61,9.42507068803016,170.6880301602262,-1.4890301602262015,-0.8723694091662065,24.625,2.8495,1.4890301602262015,163.21204654950617,6.0,2021/06/07,0.3,深交所,可转债,null,null
128122.SZ,兴森转债,2024/02/26,128.2,128.05,133.24,127.658,133.2,5.0,3.9001560062402496,219,0.9,1.4043715846994536,1.126126126126126,-11.9948,107.69044361,25.50955639,23.68785524032442,13.43,7.4460163812360385,93.07520476545048,40.12479523454952,43.11008,83.1678,3.1755,-40.12479523454952,86.42847187306751,5.0,2020/07/23,0.3,深交所,可转债,null,null
123227.SZ,雅创转债,2024/02/26,126.6,126.3,131.5,125.601,131.5,4.9,3.870458135860979,130,0.106849315068,5.647540983606556,0.2281368821292775,-1.5175,78.40893346,53.09106654,67.71048169796136,53.34,1.8747656542932132,69.55380577427822,61.946194225721776,89.06226415094339,41.123,2.9754,-61.946194225721776,88.70648114319881,6.0,2023/10/20,0.3,深交所,可转债,null,null
127058.SZ,科伦转债,2024/02/26,159.397,159.3,166.188,159.001,165.477,6.08,3.814375427391984,346,0.379178082192,4.057377049180328,0.2417254361633338,-9.2545,100.92934958,64.54765042,63.953300688653854,16.04,6.234413965087281,164.65087281795513,0.8261271820448878,0.5017447936387732,15.4221,2.1621,-0.8261271820448878,163.13478042127605,6.0,2022/03/18,0.2,深交所,可转债,null,null
113524.SH,奇精转债,2024/02/26,115.065,115.239,120.501,114.5,119.252,4.187,3.638812844913744,75,0.41095890411,0.7978142076502732,,-6.5713,108.94493776,10.30706224,9.460799603838334,13.53,7.390983000739098,88.24833702882484,31.003662971175167,35.132291457286435,27.2812,2.1386,-31.003662971175167,81.00269626408094,6.0,2018/12/14,0.4,上交所,可转债,null,null
128143.SZ,锋龙转债,2024/02/26,134.4,135.9,142.723,134.7,139.185,4.785,3.5602678571428568,50,0.246575342466,2.8661202185792347,1.2932428063368897,-5.3254,97.74764616,41.43735384,42.39217563579231,12.63,7.917656373713379,120.50673000791764,18.678269992082345,15.49977332457293,480.9809,4.7165,-18.678269992082345,123.28351089975511,6.0,2021/01/08,0.5,深交所,可转债,null,null
113672.SH,福蓉转债,2024/02/26,121.42,121.42,130.545,121.0,125.547,4.127,3.398945807939384,224,0.184109589041,5.390710382513661,0.2389543358264235,-1.9531,95.95084063,29.59615937,30.84512775049775,12.25,8.16326530612245,84.73469387755102,40.81230612244897,48.16481213872832,21.5293,3.6852,-40.81230612244897,88.31052789240272,6.0,2023/07/18,0.3,上交所,可转债,null,null
