代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
128118.SZ,瀛通转债,2024/11/27,154.0,157.0,184.8,145.101,184.8,30.8,20.0,149,1.224657534247,0.0601092896174863,0.756093221846645,-748.77,101.1081652804,83.69183471960001,82.77455583087692,9.68,10.33057851,128.409090909091,56.390909090909,43.9150442478,-50.7956,2.7944,-56.390909090909,127.00170214045346,6.0,2020/07/02,0.4,深交所,可转债,A+,0.783511,1.3277
113569.SH,科达转债,2024/11/27,127.58,136.0,153.096,134.5,153.096,25.516,20.0,264,1.446575342466,1.2794520547945205,1.3063698594346032,-19.1622,106.88329769653,46.21270230347001,43.2365985139045,6.36,15.72327044,144.496855345912,8.599144654088,5.9510946681,-9.7349,7.5793,-8.599144654088,135.19123984757363,6.0,2020/03/09,0.4,上交所,可转债,A,4.30904,0.0001
113596.SH,城地转债,2024/11/27,156.303,164.0,185.0,163.001,183.592,27.289,17.45903789,123,0.67397260274,0.0573770491803278,0.4267950911998453,-783.9608,100.01853354495,83.57346645505001,83.55798019923047,8.28,12.07729469,168.961352657005,14.630647342995,8.6591679771,-46.8134,3.4434,-14.630647342995,168.93004393137892,6.0,2020/07/28,0.4,上交所,可转债,BBB,1.98991,0.0
128063.SZ,未来转债,2024/11/27,134.257,136.366,159.999,133.445,155.66,21.403,15.94181309,239,2.619178082192,0.0792349726775956,1.8797554909805343,-426.3912,102.71202064836,52.94797935164,51.54993448421212,3.57,28.01120448,148.179271708683,7.480728291317,5.0484310019,2348.4163,2.265,-7.480728291317,144.26672824983407,6.0,2019/04/03,0.5,深交所,可转债,AA-,1.753236,0.0001
113692.SH,保隆转债,2024/11/27,100.0,113.0,120.0,112.62,115.414,15.414,15.414,28,0.007671232877,5.926027397260274,0.0866446011749008,-0.2847,96.635472514522,18.77852748547801,19.432333693671385,40.11,2.49314385,95.437546746447,19.976453253553,20.9314404389,24.4923,2.6213,-19.976453253553,98.76036641938605,6.0,2024/10/31,0.1,上交所,可转债,AA,13.9,0.1859
123241.SZ,欧通转债,2024/11/27,158.939,158.75,189.888,157.961,181.498,22.559,14.19349562,146,0.04,5.602739726027397,0.0550970258625439,-7.8237,93.069689628987,88.42831037101298,95.01300662280448,44.56,2.24416517,188.50987432675,-7.01187432675,-3.719632381,40.7088,4.359,7.01187432675,202.54701082406717,6.0,2024/07/05,0.1,深交所,可转债,AA-,6.445265,0.0001
113537.SH,文灿转债,2024/11/27,135.837,136.35,154.395,129.5,147.64,11.803,8.6890906,171,1.639726027397,0.0573770491803278,1.24052211413919,-41.3813,101.67814039771,45.96185960228999,45.20328501535533,19.5,5.12820513,137.487179487179,10.152820512821,7.3845580007,63.7897,1.9973,-10.152820512821,135.2180310825939,6.0,2019/06/06,0.5,上交所,可转债,AA-,1.21256,0.0001
127104.SZ,姚记转债,2024/11/27,152.301,149.3,167.168,148.301,164.404,12.103,7.94676332,308,0.252328767123,5.16120218579235,0.1824773119875429,-5.871,89.684320548368,74.71967945163199,83.31409436428146,20.61,4.85201359,160.067928190199,4.336071809801,2.7088948166,24.1519,4.1175,-4.336071809801,178.47927844184554,6.0,2024/01/25,0.3,深交所,可转债,A+,5.828254,0.2674
113573.SH,纵横转债,2024/11/27,123.274,123.002,136.843,123.002,131.761,8.487,6.88466343,225,1.541095890411,0.0218579234972677,1.2060026076687336,-1044.767,101.49107995917,30.26992004083,29.825202424693515,12.45,8.03212851,134.21686746988,-2.45586746988,-1.8297755835,127.4623,5.0145,2.45586746988,132.2449889427481,6.0,2020/04/17,0.5,上交所,可转债,A+,0.81027,0.0001
127074.SZ,麦米转2,2024/11/27,125.497,126.5,135.372,124.651,132.501,7.004,5.5810099,46,0.12602739726,0.0245901639344262,0.1116559161662553,-990.2544,100.03930881231,32.46169118769001,32.44893589638191,30.58,3.27011118,132.864617396991,-0.363617396991,-0.2736751169,39.0887,4.7034,0.363617396991,132.81241041585625,6.0,2022/10/13,0.3,深交所,可转债,AA-,1.416604,0.0001
