代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
123256.SZ,恒帅转债,2025/06/17,100.0,130.0,157.3,130.0,157.3,57.3,57.3,20,0.01095890411,5.947945205479452,0.1271455816910362,-4.6569,86.636041711154,70.663958288846,81.56415839546409,62.55,1.59872102,94.228617106315,63.071382893685,66.9344248388,39.4806,4.9833,-63.071382893685,108.76376072267333,6.0,2025/05/29,0.2,深交所,可转债,A+,3.2759,0.9355,私营
123082.SZ,北陆转债,2025/06/17,132.23,135.0,152.253,134.555,149.085,16.855,12.74672918,193,1.321917808219,1.473972602739726,1.6768957306234697,-15.1007,106.81356003852,42.27143996148,39.5749752617886,7.02,14.24501425,148.575498575499,0.509501424501,0.342924257,88.2312,3.2666,-0.509501424501,139.09797456607424,6.0,2020/12/07,0.5,深交所,可转债,A,4.882956,0.0001,私营
123118.SZ,惠城转债,2025/06/17,1649.999,1670.0,1788.328,1670.0,1780.0,130.001,7.87885326,346,1.706301369863,2.054794520547945,0.101123595505618,-73.5489,108.6178470461,1671.3821529539,1538.7730455056117,11.25,8.88888889,1514.222222222222,265.777777777778,17.5520986205,-1005.5336,25.8552,-265.777777777778,1394.0823385861715,6.0,2021/07/07,0.5,深交所,可转债,A+,1.238716,0.0,私营
123213.SZ,天源转债,2025/06/17,214.02,214.426,230.07,214.089,226.421,12.401,5.79431829,325,0.445205479452,4.112328767123287,0.2208275734141268,-15.0717,103.50752931508,122.91347068492,118.74833792116488,7.14,14.00560224,225.490196078431,0.930803921569,0.4127913043,53.3496,3.3587,-0.930803921569,217.84907587933253,6.0,2023/07/28,0.3,深交所,可转债,AA-,3.304035,0.0001,私营
113043.SH,财通转债,2025/06/17,114.682,118.66,120.979,118.65,120.012,5.33,4.64763433,190,1.041095890411,1.4821917808219178,1.6665000166650001,-6.9488,105.29862924368,14.71337075632,13.972993629642232,11.19,8.93655049,68.275245755139,51.736754244861,75.7767382199,30.6204,0.9817,-51.736754244861,64.83963394921103,6.0,2020/12/10,0.2,上交所,可转债,AAA,37.99432,0.6954,地方国有企业
127053.SZ,豪美转债,2025/06/17,209.5,209.6,225.71,209.097,217.68,8.18,3.90453461,145,0.635616438356,2.6054794520547944,0.735023888276369,-20.1753,113.87418163903,103.80581836097,91.1583441187962,17.57,5.69151964,216.562322140011,1.117677859989,0.5160998686,58.1833,3.5948,-1.117677859989,190.17684168874408,6.0,2022/01/24,0.3,深交所,可转债,AA-,2.601696,0.0001,中外合资
123128.SZ,首华转债,2025/06/17,110.8,110.0,115.523,110.0,114.388,3.588,3.23826715,229,0.941095890411,2.375342465753425,1.3113263629051999,-0.4088,106.5055396459,7.8824603541,7.400986258843335,12.15,8.23045267,94.320987654321,20.067012345679,21.2752356021,36.7693,1.6557,-20.067012345679,88.55970118353552,6.0,2021/11/01,0.3,深交所,可转债,AA-,13.789843,0.1526,私营
113606.SH,荣泰转债,2025/06/17,121.571,122.9,125.326,122.224,124.973,3.402,2.79836474,231,1.582191780822,1.36986301369863,2.00043209333216,-4.4677,113.85808141674,11.11491858326,9.762081395502793,23.07,4.33463372,102.904204594712,22.068795405288,21.4459608256,23.9618,2.0728,-22.068795405288,90.3793593869416,6.0,2020/10/30,0.5,上交所,可转债,AA-,5.99491,0.1798,私营
123155.SZ,中陆转债,2025/06/17,114.2,114.2,117.33,114.2,117.1,2.9,2.53940455,310,1.019178082192,3.1534246575342464,1.0247651579846284,0.936,103.34465870785,13.75534129215,13.31016180626774,31.76,3.14861461,76.605793450882,40.494206549118,52.8605014386,-29.1705,3.1354,-40.494206549118,74.12651452789893,6.0,2022/08/12,0.4,深交所,可转债,A+,3.59971,0.3667,私营
118043.SH,福立转债,2025/06/17,140.959,141.0,147.67,141.0,143.999,3.04,2.15665548,308,0.421917808219,4.1589041095890416,0.3472246335043993,-4.4045,105.68590927315,38.31309072685,36.25184377969261,14.9,6.7114094,125.167785234899,18.831214765101,15.0447774799,85.7808,2.6524,-18.831214765101,118.43374967934204,6.0,2023/08/14,0.3,上交所,可转债,AA-,4.28134,0.2129,中外合资
123235.SZ,亿田转债,2025/06/17,178.008,178.77,185.193,176.535,181.79,3.782,2.12462361,179,0.245205479452,4.512328767123288,0.2750426316078992,-8.9352,104.31230519112,77.47769480888,74.27474128476608,21.31,4.69263257,181.511027686532,0.278972313468,0.1536944157,-40.8931,5.3108,-0.278972313468,174.00730177898882,6.0,2023/12/21,0.3,深交所,可转债,AA-,4.887008,0.0001,私营
123247.SZ,万凯转债,2025/06/17,121.648,121.66,124.98,121.66,124.222,2.574,2.11594108,306,0.251506849315,5.164383561643835,0.2415031153901885,-1.4936,102.14930545944,22.07269454056,21.60826688080059,11.3,8.84955752,112.035398230088,12.186601769912,10.8774565561,33.9975,1.218,-12.186601769912,109.6780812421416,6.0,2024/08/16,0.3,深交所,可转债,AA,26.985111,0.1,私营
110060.SH,天路转债,2025/06/17,205.881,205.0,212.727,205.0,209.838,3.957,1.92198406,233,1.276712328767,0.3643835616438356,4.765581067299536,-130.5729,109.30795705758,100.53004294242,91.96955614993695,4.17,23.98081535,208.393285371703,1.444714628297,0.6932635213,-23.1777,3.1114,-1.444714628297,190.64786405433225,6.0,2019/10/25,0.4,上交所,可转债,AA,1.62141,0.0001,地方国有企业
