代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123118.SZ,惠城转债,2024/05/16,412.199,415.0,490.401,415.0,481.187,68.988,16.736576265347562,315,1.032328767123,3.1420765027322406,0.2493832958912023,-36.1287,99.69900256,381.48799744,382.6397332414797,15.93,6.277463904582548,479.15881983678594,2.0281801632140612,0.42327931350714,129.6221,8.159,-2.0281801632140612,480.6054298772174,6.0,2021/07/07,0.5,深交所,可转债,null,null
127097.SZ,三羊转债,2024/05/16,131.86,131.5,154.999,130.02,148.688,16.828,12.762020324586683,204,0.166849315068,5.445355191256831,0.201764769181104,-4.1231,82.06490514,66.62309486,81.18341786460755,37.65,2.6560424966799467,73.86454183266932,74.82345816733067,101.2982092772384,88.1312,2.7319,-74.82345816733067,90.00746629348912,6.0,2023/10/26,0.3,深交所,可转债,null,null
113561.SH,正裕转债,2024/05/16,147.902,148.824,166.0,144.31,157.412,9.51,6.429933334234831,138,0.825753424658,1.6256830601092895,1.3976062816049601,-18.0901,103.77849038,53.63350962,51.680757181582734,9.88,10.121457489878543,99.59514170040484,57.81685829959513,58.051886178861785,35.5469,1.8952,-57.81685829959513,95.9689636414278,6.0,2019/12/31,0.5,上交所,可转债,null,null
123031.SZ,晶瑞转债,2024/05/16,241.02,241.65,269.3,239.108,255.007,13.987,5.803252842087794,262,1.287123287671,1.286885245901639,0.7058629763104542,-47.2559,104.74928204,150.25771796,143.44510533506278,3.86,25.906735751295336,182.64248704663208,72.36451295336788,39.620853900709214,-206.9692,2.891,-72.36451295336788,174.36156457558104,6.0,2019/08/29,0.4,深交所,可转债,null,null
123166.SZ,蒙泰转债,2024/05/16,108.6,108.33,120.8,108.299,114.572,5.972,5.499079189686925,197,0.322191780822,4.46448087431694,0.5236881611563033,1.2782,91.31415764,23.25784236,25.470138433179766,25.75,3.883495145631068,86.9126213592233,27.659378640776698,31.824352100089364,-53.902,2.6287,-27.659378640776698,95.1797876752809,6.0,2022/11/02,0.4,深交所,可转债,null,null
123130.SZ,设研转债,2024/05/16,114.322,114.411,130.3,114.35,119.9,5.578,4.879200853728941,188,0.512328767123,3.489071038251366,0.8340283569641367,-0.8867,106.67186129,13.22813871,12.400776127865388,8.76,11.415525114155251,94.63470319634705,25.26529680365297,26.697708082026537,-19.4897,0.9515,-25.26529680365297,88.71571382735272,6.0,2021/11/11,0.3,深交所,可转债,null,null
110060.SH,天路转债,2024/05/16,126.296,126.059,131.182,126.059,130.257,3.961,3.1362830176727687,202,0.991232876712,1.4508196721311477,1.3818835072203413,-10.0971,108.20850942,22.04849058,20.375930412663845,4.17,23.980815347721823,107.9136690647482,22.3433309352518,20.70482,-18.8182,1.6302,-22.3433309352518,99.72752572156097,6.0,2019/10/25,0.4,上交所,可转债,null,null
123152.SZ,润禾转债,2024/05/16,119.105,119.194,123.3,119.048,122.703,3.598,3.0208639435791946,301,0.493150684932,4.180327868852459,0.4889855993740984,0.2777,95.49070469,27.21229531,28.49732379538061,29.01,3.447087211306446,84.14339882799034,38.55960117200965,45.82605612453912,39.2512,3.6175,-38.55960117200965,88.1168477090546,6.0,2022/07/21,0.4,深交所,可转债,null,null
123177.SZ,测绘转债,2024/05/16,123.9,124.25,129.787,124.1,127.599,3.699,2.9854721549636802,76,0.083287671233,4.794520547945205,0.3134820805805688,-1.3111,88.1940014,39.4049986,44.67990790130994,13.28,7.530120481927712,95.7078313253012,31.891168674698797,33.32137844217152,89.1922,1.6532,-31.891168674698797,108.51966098150208,6.0,2023/03/02,0.2,深交所,可转债,null,null
123238.SZ,卡倍转02,2024/05/16,152.405,153.0,157.295,151.768,156.333,3.928,2.5773432630163047,127,0.06904109589,5.655737704918033,0.1279320424990245,-4.646,79.72615653,76.60684347,96.0874659010732,41.43,2.413709872073377,108.90658942795076,47.42641057204924,43.54778789893617,22.702,3.1904,-47.42641057204924,136.60082734199096,6.0,2024/01/11,0.2,深交所,可转债,null,null
127094.SZ,红墙转债,2024/05/16,109.8,109.801,113.1,109.801,112.599,2.799,2.5491803278688523,212,0.173424657534,5.423497267759562,0.2664322063251005,1.346,83.71612571,28.88287429,34.500968654537125,10.89,9.182736455463727,78.42056932966022,34.17843067033976,43.583502341920365,34.3962,1.1183,-34.17843067033976,93.67438909119608,6.0,2023/10/18,0.3,深交所,可转债,null,null
127102.SZ,浙建转债,2024/05/16,114.1,114.0,116.848,114.0,116.848,2.748,2.408413672217353,144,0.078356164384,5.609289617486338,0.1711625359441325,-0.6836,97.26698666,19.58101334,20.131201769872945,11.01,9.08265213442325,84.377838328792,32.47016167120799,38.481860064585575,12.3754,1.51,-32.47016167120799,86.7486916436895,6.0,2023/12/25,0.2,深交所,可转债,null,null
123143.SZ,胜蓝转债,2024/05/16,128.488,135.0,138.6,129.7,131.294,2.806,2.183861527924787,47,0.128767123288,3.8739726027397263,0.7616494280012795,-3.091,99.56992203,31.72407797,31.86110556603797,23.27,4.297378599054577,117.66222604211433,13.631773957885688,11.585514243973703,47.0345,3.7448,-13.631773957885688,118.1704511194286,6.0,2022/03/31,0.4,深交所,可转债,null,null
113680.SH,丽岛转债,2024/05/16,123.89,124.0,130.499,123.901,126.532,2.642,2.132536927919929,184,0.100273972603,5.5,0.1580627825372237,-0.839,82.60615464,43.92584536,53.17502739527109,13.01,7.686395080707149,72.02152190622598,54.51047809377402,75.68637353255069,422.6312,1.2135,-54.51047809377402,87.18662939837574,6.0,2023/11/15,0.2,上交所,可转债,null,null
123200.SZ,海泰转债,2024/05/16,117.773,118.089,122.5,118.04,120.276,2.503,2.1252748932268006,325,0.443835616438,5.114754098360656,0.4157105324420499,0.693,80.32861506,39.94738494,49.729956018987785,26.69,3.7467216185837393,92.54402397901836,27.73197602098164,29.966252631578946,2155.3067,2.2594,-27.73197602098164,115.20679637000374,6.0,2023/06/27,0.5,深交所,可转债,null,null
123126.SZ,瑞丰转债,2024/05/16,118.047,118.212,122.7,117.304,120.48,2.433,2.061043482680627,250,1.227945205479,3.319672131147541,1.49402390438247,1.9839,105.12842119,15.35157881,14.602691295301472,16.91,5.913660555884092,85.74807806031933,34.73192193968067,40.50460689655173,92.843,3.376,-34.73192193968067,81.56507734986877,6.0,2021/09/10,0.5,深交所,可转债,null,null
123216.SZ,科顺转债,2024/05/16,105.018,105.018,107.5,104.949,106.973,1.955,1.8615856329391152,287,0.235068493151,5.218579234972678,0.2804445981696315,2.2858,104.54090807,2.43209193,2.3264499753259127,10.26,9.746588693957117,50.682261208577,56.290738791423,111.06595769230768,29.0236,1.1978,-56.290738791423,48.48079296828036,6.0,2023/08/04,0.3,深交所,可转债,null,null
123198.SZ,金埔转债,2024/05/16,96.624,96.629,99.098,96.625,98.42,1.796,1.8587514489153836,344,0.281917808219,5.062841530054645,0.3048160942897785,4.261,87.32360072,11.09639928,12.707216821693148,12.21,8.190008190008191,71.99017199017199,26.429828009828007,36.71310580204778,23.6758,1.2511,-26.429828009828007,82.4406820110475,6.0,2023/06/08,0.3,深交所,可转债,null,null
123091.SZ,长海转债,2024/05/16,115.3,115.303,118.3,115.083,117.35,2.05,1.7779705117085862,146,0.595890410959,2.6038251366120218,1.2782275244993608,-1.0225,107.42903297,9.92096703,9.23490303852076,15.79,6.333122229259025,74.98416719442685,42.36583280557314,56.49970439189189,23.818,1.0966,-42.36583280557314,69.79879192933487,6.0,2020/12/23,0.3,深交所,可转债,null,null
118016.SH,京源转债,2024/05/16,94.401,94.58,96.435,94.44,96.075,1.674,1.7732862999332635,286,0.546575342466,4.221311475409836,0.7285974499089253,5.8114,85.05334303,11.02165697,12.958522942610784,9.79,10.214504596527068,62.10418794688458,33.970812053115424,54.69971217105263,-37.3614,1.2153,-33.970812053115424,73.01792702607726,6.0,2022/08/05,0.5,上交所,可转债,null,null
113639.SH,华正转债,2024/05/16,113.4,113.401,118.295,113.401,115.321,1.921,1.6940035273368605,114,0.185753424658,3.691256830601093,0.5202868514841182,-0.8255,102.39043895,12.93056105,12.628680160570791,38.51,2.5967281225655676,66.4243053752272,48.89669462477279,73.61265480844409,-914.8081,2.4199,-48.89669462477279,64.87354293662516,6.0,2022/01/24,0.2,上交所,可转债,null,null
113651.SH,松霖转债,2024/05/16,131.289,130.914,134.775,130.2,133.493,2.204,1.6787392698550525,302,0.412328767123,4.1775956284153,0.3745514746091555,-3.208,105.0097342,28.4832658,27.12440519633274,16.13,6.19962802231866,119.03285802851828,14.460141971481711,12.148025520833333,17.5901,2.9443,-14.460141971481711,113.35411801139315,6.0,2022/07/20,0.3,上交所,可转债,null,null
118021.SH,新致转债,2024/05/16,167.728,171.9,173.8,167.674,170.507,2.779,1.6568491843937805,233,0.444931506849,4.366120218579234,0.4105403297225333,-8.3005,81.43054401,89.07645599,109.38948900926052,10.68,9.363295880149812,155.5243445692884,14.98265543071161,9.63363997591812,71.6109,3.1852,-14.98265543071161,190.9901824433217,6.0,2022/09/27,0.5,上交所,可转债,null,null
123178.SZ,花园转债,2024/05/16,116.966,117.654,118.883,117.04,118.883,1.917,1.6389378109878083,72,0.098630136986,4.8054794520547945,0.4205815802091131,0.1982,98.05870946,20.82429054,21.23655374895039,15.05,6.644518272425249,79.46843853820599,39.414561461794015,49.59775501672241,17.7048,2.363,-39.414561461794015,81.04169326297595,6.0,2023/03/06,0.3,深交所,可转债,null,null
127051.SZ,博杰转债,2024/05/16,111.829,111.829,113.935,111.829,113.599,1.77,1.5827736991299215,182,0.495890410959,3.5054644808743167,0.8802894391675983,1.6348,104.58833167,9.01066833,8.615366729847752,61.89,1.6157699143641944,49.11940539667152,64.4795946033285,131.27112203947368,99.3352,2.682,-64.4795946033285,46.96451756363647,6.0,2021/11/17,0.4,深交所,可转债,null,null
127072.SZ,博实转债,2024/05/16,126.501,126.501,129.442,126.501,128.5,1.999,1.5802246622556344,238,0.324657534247,4.352459016393443,0.3891050583657587,-2.2105,104.44799301,24.05200699,23.027734949102587,15.56,6.4267352185089965,100.44987146529562,28.050128534704367,27.924504158669222,37.8329,4.5055,-28.050128534704367,96.17214134088573,6.0,2022/09/22,0.3,深交所,可转债,null,null
123080.SZ,海波转债,2024/05/16,130.3,130.0,133.265,129.71,132.3,2.0,1.5349194167306217,167,0.818630136986,2.5464480874316937,1.3605442176870748,-2.5577,106.29118284,26.00881716,24.469402320182137,11.5,8.695652173913043,85.91304347826087,46.38695652173913,53.99291497975709,37.1048,1.8878,-46.38695652173913,80.82800584464816,6.0,2020/12/02,0.5,深交所,可转债,null,null
127092.SZ,运机转债,2024/05/16,151.389,151.55,156.3,147.33,153.696,2.307,1.5238887898063929,239,0.130410958904,5.349726775956284,0.1301270039558609,-4.4246,94.78801117,58.90798883,62.1470881210388,17.42,5.7405281285878305,139.2078071182549,14.48819288174512,10.407600824742268,31.7619,1.9772,-14.48819288174512,146.86225124883046,6.0,2023/09/21,0.2,深交所,可转债,null,null
118009.SH,华锐转债,2024/05/16,117.199,117.373,120.0,117.223,118.875,1.676,1.43004633145334,328,0.447945205479,4.10655737704918,0.4206098843322818,-0.0157,91.88678626,26.98821374,29.37115861646852,92.45,1.0816657652785289,75.40292049756626,43.47207950243375,57.65304475684981,62.7011,3.6742,-43.47207950243375,82.06067876202405,6.0,2022/06/24,0.3,上交所,可转债,null,null
113667.SH,春23转债,2024/05/16,120.163,119.97,123.5,119.97,121.841,1.678,1.3964365070778857,61,0.083561643836,4.835616438356164,0.4103708932132861,-0.3198,97.9323741,23.9086259,24.413403759196726,10.3,9.70873786407767,85.53398058252426,36.30701941747573,42.447480136208846,66.8783,1.4829,-36.30701941747573,87.33984177202161,6.0,2023/03/17,0.3,上交所,可转债,null,null
123202.SZ,祥源转债,2024/05/16,117.191,117.192,119.828,117.191,118.8,1.609,1.3729723272264935,319,0.174246575342,5.131147540983608,0.1683501683501683,0.2161,86.16713912,32.63286088,37.87158447323416,19.51,5.125576627370579,97.07842132239877,21.721578677601233,22.375290390707494,93.2434,2.2253,-21.721578677601233,112.66292732221648,6.0,2023/07/03,0.2,深交所,可转债,null,null
113047.SH,旗滨转债,2024/05/16,113.299,113.412,115.08,113.184,114.809,1.51,1.3327566880554993,38,0.104109589041,2.8986301369863012,0.8710118544713393,-0.6143,105.35460345,9.45439655,8.97388081811436,11.76,8.503401360544217,69.04761904761905,45.761380952380954,66.27510344827586,12.3274,1.5888,-45.761380952380954,65.5383028235574,6.0,2021/04/09,0.2,上交所,可转债,null,null
123153.SZ,英力转债,2024/05/16,105.411,105.412,107.184,105.411,106.799,1.388,1.3167506237489446,301,0.493150684932,4.180327868852459,0.5618030131368271,3.1307,93.19791959,13.60108041,14.593759678149913,19.24,5.197505197505198,68.55509355509356,38.24390644490645,55.78565276724792,120.339,1.7162,-38.24390644490645,73.55860930875265,6.0,2022/07/21,0.4,深交所,可转债,null,null
123100.SZ,朗科转债,2024/05/16,110.842,110.842,113.942,110.506,112.292,1.45,1.3081683838256255,98,0.398630136986,2.7349726775956285,1.3358030848145903,1.0521,103.8957123,8.3962877,8.081457371171997,11.54,8.665511265164643,69.67071057192375,42.62128942807625,61.17533333333333,61.6844,2.1417,-42.62128942807625,67.05831167579737,6.0,2021/02/09,0.4,深交所,可转债,null,null
111009.SH,盛泰转债,2024/05/16,101.664,101.712,103.621,101.621,102.969,1.305,1.283640226628895,192,0.261643835616,4.478142076502732,0.4855830395555944,2.5084,102.28468877,0.68431123,0.6690260665882847,10.7,9.345794392523363,57.943925233644855,45.02507476635514,77.70456451612903,126.856,1.3695,-45.02507476635514,56.64965688455979,6.0,2022/11/07,0.3,上交所,可转债,null,null
113066.SH,平煤转债,2024/05/16,153.551,153.4,156.822,153.4,155.47,1.919,1.2497476408489687,62,0.067945205479,4.832876712328767,0.2572843635428056,-6.8244,98.97934677,56.49065323,57.07317240764207,9.06,11.037527593818984,144.3708609271523,11.099139072847683,7.687935779816514,10.9356,1.2737,-11.099139072847683,145.85958145655312,6.0,2023/03/16,0.2,上交所,可转债,null,null
111016.SH,神通转债,2024/05/16,119.228,119.5,121.535,119.0,120.706,1.478,1.2396416949038815,297,0.162191780822,5.191256830601093,0.1656918463042433,-0.1311,95.65445394,25.05154606,26.189628426203527,11.56,8.650519031141869,94.98269896193773,25.723301038062285,27.08209107468124,101.423,3.0981,-25.723301038062285,99.29772744457497,6.0,2023/07/25,0.2,上交所,可转债,null,null
123106.SZ,正丹转债,2024/05/16,367.5,351.0,412.0,348.0,372.0,4.5,1.2244897959183672,54,0.221917808219,0.0601092896174863,0.0828546177640295,-1211.7241,100.07026242,271.92973758,271.7388073178993,7.4,13.513513513513512,362.16216216216213,9.837837837837837,2.7164179104477606,57.7376,8.9041,-9.837837837837837,361.9078769296608,6.0,2021/03/24,0.4,深交所,可转债,null,null
113655.SH,欧22转债,2024/05/16,110.579,110.69,112.5,110.254,111.925,1.346,1.2172293111711987,286,0.390410958904,4.221311475409836,0.4467277194549921,1.036,104.89016015,7.03483985,6.706863484562999,123.69,0.8084727948904519,59.5682755275285,52.356724472471505,87.89363802931597,51.4844,2.5085,-52.356724472471505,56.79109979653177,6.0,2022/08/05,0.3,上交所,可转债,null,null
123159.SZ,崧盛转债,2024/05/16,107.69,107.798,109.191,107.72,109.0,1.31,1.216454638313678,233,0.317808219178,4.366120218579234,0.4587155963302752,2.072,99.33644456,9.66355544,9.728106822026568,24.45,4.08997955010225,62.085889570552155,46.914110429447845,75.56324110671936,78.1097,2.3645,-46.914110429447845,62.50061580677148,6.0,2022/09/27,0.3,深交所,可转债,null,null
123089.SZ,九洲转2,2024/05/16,120.5,120.0,122.99,119.085,121.953,1.453,1.205809128630705,148,0.604109589041,2.5983606557377046,1.2299820422621828,-0.9557,107.64515358,14.30784642,13.291677278686455,5.57,17.953321364452425,102.15439856373428,19.79860143626571,19.381056239015816,34.7312,1.1795,-19.79860143626571,94.89920833994158,6.0,2020/12/21,0.4,深交所,可转债,null,null
