代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
127080.SZ,声迅转债,2024/03/18,155.5,156.26,179.9,155.168,178.284,22.784,14.65209003215434,80,0.129863013699,4.784153005464481,0.3365416975163222,-7.9667,85.78364313,92.50035687,107.82983036733614,29.14,3.431708991077557,90.83733699382292,87.44666300617708,96.26731242916507,-91.7327,3.1048,-87.44666300617708,105.89120918560704,6.0,2022/12/30,0.3,深交所,可转债,,,0.0
113672.SH,福蓉转债,2024/03/18,150.914,151.661,162.5,150.9,161.879,10.965,7.265727500430708,245,0.200547945205,5.333333333333333,0.1853236059031745,-6.6115,96.52598817,65.35301183,67.70509483404753,12.25,8.16326530612245,143.26530612244895,18.61369387755102,12.992464387464388,36.4006,6.2308,-18.61369387755102,148.4214861081064,6.0,2023/07/18,0.3,上交所,可转债,,,0.3268
123167.SZ,商络转债,2024/03/18,153.1,154.3,166.476,152.9,162.0,8.9,5.81319399085565,123,0.200547945205,4.666666666666666,0.3703703703703703,-6.1636,86.87847872,75.12152128,86.46735346518739,6.91,14.47178002894356,164.68885672937773,-2.6888567293777133,-1.632688927943761,162.7362,4.1586,2.6888567293777133,189.56231641687947,6.0,2022/11/17,0.4,深交所,可转债,,,0.2167
113561.SH,正裕转债,2024/03/18,125.035,125.692,136.2,125.301,132.186,7.151,5.719198624385172,79,0.470136986301,1.786885245901639,1.6643214863903892,-7.938,101.44361011,30.74238989,30.304905214497595,9.88,10.121457489878544,104.55465587044534,27.63134412955465,26.427655372700876,26.3919,2.0251,-27.63134412955465,103.06677350803258,6.0,2019/12/31,0.5,上交所,可转债,,,0.507
113639.SH,华正转债,2024/03/18,105.501,108.5,111.75,106.61,111.255,5.754,5.453976739556971,55,0.088767123288,3.852459016393442,0.5393016044222732,0.1525,101.11112144,10.14387856,10.032406342184071,38.51,2.596728122565568,69.28070631004934,41.974293689950656,60.58583395802098,-93.1172,2.3828,-41.974293689950656,68.51937286756429,6.0,2022/01/24,0.2,上交所,可转债,,,0.3245
113588.SH,润达转债,2024/03/18,168.055,182.0,185.99,174.112,176.632,8.577,5.103686293177828,276,1.130136986301,2.248633879781421,0.8492232438063319,-18.5138,105.90129531,70.73070469,66.7892724852451,13.1,7.633587786259542,177.55725190839695,-0.9252519083969466,-0.5211006018916595,36.7551,3.4971,0.9252519083969466,167.6629652060834,6.0,2020/06/17,0.3,上交所,可转债,,,0.0001
113601.SH,塞力转债,2024/03/18,95.565,95.9,101.438,95.76,100.212,4.647,4.862658923245959,211,0.86301369863,2.4262295081967213,1.4968267273380431,7.4955,96.12244367,4.08955633,4.254528051783559,16.98,5.889281507656065,51.88457008244993,48.327429917550056,93.14412712826332,-348.7239,1.3744,-48.327429917550056,53.977581199013166,6.0,2020/08/21,0.5,上交所,可转债,,,0.3945
127065.SZ,瑞鹄转债,2024/03/18,182.812,189.0,195.5,183.129,190.992,8.18,4.474542152593922,271,0.443835616438,0.0382513661202185,0.2437661108799321,-1239.1199,100.18684992,90.80515008,90.63579716550488,17.06,5.8616647127784285,191.32473622508792,-0.332736225087925,-0.1739117647058823,31.9812,4.3136,0.332736225087925,190.96791283273427,6.0,2022/06/22,0.4,深交所,可转债,,,0.0001
110062.SH,烽火转债,2024/03/18,114.55,114.505,119.484,114.505,119.396,4.846,4.230467044958533,108,0.527671232877,1.7076502732240435,1.5075881939093436,-5.8615,103.44591344,15.95008656,15.41876912252436,22.67,4.411116012351124,89.76621085134539,29.62978914865461,33.00773071253071,55.2085,2.0693,-29.62978914865461,86.77598550416492,6.0,2019/11/28,0.2,上交所,可转债,,,0.4054
127096.SZ,泰坦转债,2024/03/18,199.49,199.2,213.878,197.122,207.697,8.207,4.113990676224372,146,0.198630136986,5.603825136612022,0.2407353019061421,-9.2996,71.04584962,136.65115038,192.3422002986809,13.81,7.24112961622013,70.67342505430847,137.0235749456915,193.88274282786884,13.2638,1.5638,-137.0235749456915,99.47579687246544,6.0,2023/10/25,0.5,深交所,可转债,,,0.0
127095.SZ,广泰转债,2024/03/18,123.473,123.063,128.888,123.063,128.5,5.027,4.071335433657561,153,0.083287671233,5.584699453551913,0.1556420233463035,-1.251,89.26997622,39.23002378,43.94537272343411,9.38,10.66098081023454,106.8230277185501,21.67697228144989,20.29241516966068,58.9305,1.7873,-21.67697228144989,119.66288358282046,6.0,2023/10/18,0.2,深交所,可转债,,,0.3313
123152.SZ,润禾转债,2024/03/18,125.524,126.001,132.555,126.0,130.5,4.976,3.964182148433766,242,0.396164383562,4.341530054644809,0.4597701149425287,-1.1775,91.29156019,39.20843981,42.94859210248754,29.01,3.447087211306446,121.78559117545672,8.714408824543263,7.155533540900085,55.4794,5.4696,-8.714408824543263,133.40290265824268,6.0,2022/07/21,0.4,深交所,可转债,,,0.2455
123226.SZ,中富转债,2024/03/18,149.6,149.97,161.722,148.86,155.45,5.85,3.910427807486631,155,0.084383561644,5.579234972677596,0.1286587327114827,-4.6386,89.13981247,66.31018753,74.38896907295681,36.44,2.74423710208562,91.57519209659714,63.874807903402846,69.75121366496853,151.0462,5.1941,-63.874807903402846,102.73208969046998,6.0,2023/10/16,0.2,深交所,可转债,,,0.9028
123025.SZ,精测转债,2024/03/18,151.127,151.899,156.86,150.68,156.86,5.733,3.793498183646866,356,1.945205479452,1.030054644808743,1.2750223128904756,-26.9809,109.06313746,47.79686254,43.82494732239844,48.79,2.0496003279360524,145.91104734576757,10.948952654232423,7.50385447394297,-1178.4357,6.1372,-10.948952654232423,133.7858517038187,6.0,2019/03/29,0.5,深交所,可转债,,,0.2161
113680.SH,丽岛转债,2024/03/18,136.005,135.75,142.299,135.634,140.944,4.939,3.6314841366126247,125,0.067945205479,5.66120218579235,0.1419003292087637,-2.7176,78.98643758,61.95756242,78.44076061443762,13.01,7.686395080707149,77.17140661029977,63.77259338970023,82.637593625498,28.0933,1.3105,-63.77259338970023,97.7020979483194,6.0,2023/11/15,0.2,上交所,可转债,,,1.0705
123096.SZ,思创转债,2024/03/18,99.913,100.317,104.08,100.291,103.54,3.627,3.6301582376667696,53,0.213698630137,2.8579234972677594,1.448715472281244,6.0106,62.47061201,41.06938799,65.74193315638689,3.58,27.932960893854748,104.7486033519553,-1.2086033519553072,-1.1538133333333331,-21.9966,3.2887,1.2086033519553072,167.67660821889763,6.0,2021/01/26,0.4,深交所,可转债,,,0.4487
128091.SZ,新天转债,2024/03/18,170.766,175.0,177.8,170.5,176.75,5.984,3.5042104400173337,80,0.497808219178,1.7841530054644807,1.3012729844413011,-21.4824,102.4443687,74.3056313,72.53266552659228,8.11,12.330456226880392,170.03699136868065,6.713008631319359,3.947969543147208,27.2989,2.7169,-6.713008631319359,165.97983229963583,6.0,2019/12/30,0.6,深交所,可转债,,,0.2799
118042.SH,奥维转债,2024/03/18,115.003,115.003,118.98,114.625,118.977,3.974,3.45556202881664,222,0.121095890411,5.396174863387977,0.1680997167519772,0.1456,90.75590739,28.22109261,31.095598536332368,124.62,0.8024394158241052,92.75397207510834,26.22302792489167,28.271595639761223,22.8179,8.3208,-26.22302792489167,102.2015808585574,6.0,2023/08/10,0.2,上交所,可转债,,,0.3285
123182.SZ,广联转债,2024/03/18,112.28,111.66,119.595,111.66,116.1,3.82,3.4022087638047736,363,0.297534246575,5.0109289617486334,0.2583979328165374,0.8632,84.66017256,31.43982744,37.13650290249302,32.1,3.115264797507788,91.4330218068536,24.666978193146416,26.978194207836456,48.5948,4.4148,-24.666978193146416,108.00004186390424,6.0,2023/03/22,0.3,深交所,可转债,,,0.3962
113575.SH,东时转债,2024/03/18,156.319,156.53,162.92,156.123,161.314,4.995,3.195388916254581,345,1.413698630137,2.060109289617486,0.9298634960387816,-16.7017,101.80879584,59.50520416,58.44799918222861,12.15,8.23045267489712,29.62962962962963,131.68437037037037,444.43475,63.9698,1.1622,-131.68437037037037,29.103211942703624,6.0,2020/04/09,0.4,上交所,可转债,,,0.0
123223.SZ,九典转02,2024/03/18,172.3,174.0,177.77,171.6,177.77,5.47,3.174695298897272,186,0.152054794521,5.494535519125683,0.1687573831355121,-7.1886,79.15715594,98.61284406,124.57855880363758,21.85,4.576659038901601,172.0823798627002,5.687620137299772,3.305172872340425,31.3981,7.1227,-5.687620137299772,217.39333332432537,6.0,2023/09/15,0.3,深交所,可转债,,,0.4059
127092.SZ,运机转债,2024/03/18,126.407,126.833,130.635,126.666,130.3,3.893,3.0797345083737446,180,0.098082191781,5.5109289617486334,0.1534919416730621,-1.3407,90.83826914,39.46173086,43.441746780953686,17.67,5.659309564233164,112.50707413695528,17.792925863044708,15.81493963782696,34.1474,1.6825,-17.792925863044708,123.85426891342384,6.0,2023/09/21,0.2,深交所,可转债,,,0.2914
123228.SZ,震裕转债,2024/03/18,117.771,117.771,121.999,117.771,121.32,3.549,3.0134753037674806,151,0.082191780822,5.590163934426229,0.1648532805802835,-0.2136,89.2437419,32.0762581,35.94230521613751,54.58,1.8321729571271528,107.54855258336386,13.77144741663613,12.80486541737649,82.5131,2.4578,-13.77144741663613,120.511030010233,6.0,2023/10/20,0.2,深交所,可转债,,,0.2419
123224.SZ,宇邦转债,2024/03/18,117.203,117.4,121.27,117.4,120.644,3.441,2.9359316741039048,182,0.099178082192,5.505464480874317,0.1657769967839262,-0.0527,79.97782641,40.66617359,50.84681019152493,52.9,1.890359168241966,89.98109640831758,30.66290359168241,34.07705042016807,31.5557,3.3392,-30.66290359168241,112.50755421513534,6.0,2023/09/19,0.2,深交所,可转债,,,0.501
123204.SZ,金丹转债,2024/03/18,119.399,119.16,123.56,118.05,122.9,3.501,2.9321853616864466,250,0.136438356164,5.319672131147541,0.16273393002441,-0.4708,91.38979422,31.51020578,34.478910964769646,15.08,6.63129973474801,117.44031830238724,5.459681697612732,4.648898927159797,25.3041,1.9978,-5.459681697612732,128.50485035525583,6.0,2023/07/13,0.2,深交所,可转债,,,0.1637
113067.SH,燃23转债,2024/03/18,116.7,117.0,120.901,116.99,120.105,3.405,2.917737789203085,236,0.128767123288,5.35792349726776,0.1665209608259439,-1.4157,97.01799202,23.08700798,23.79662524373899,7.72,12.953367875647668,96.37305699481864,23.731943005181343,24.625080645161287,14.5213,1.5408,-23.731943005181343,99.33524183323811,6.0,2023/07/27,0.2,上交所,可转债,,,0.2448
123022.SZ,长信转债,2024/03/18,118.0,118.596,121.366,118.3,121.3,3.3,2.796610169491525,1,0.005479452055,1.0,1.483924154987634,-9.3157,107.27949918,14.02050082,13.069133363938956,5.9,16.94915254237288,95.93220338983048,25.36779661016949,26.4434628975265,34.1011,1.6764,-25.36779661016949,89.42268012350587,6.0,2019/03/15,0.4,深交所,可转债,,,0.396
110055.SH,伊力转债,2024/03/18,145.155,145.21,151.434,144.7,149.153,3.998,2.7542971306534394,4,0.021917808219,0.9917808219178084,,-26.4678,107.30158292,41.85141708,39.0035411790736,15.59,6.414368184733804,144.00256574727388,5.150434252726106,3.5766267260579063,34.7055,2.8967,-5.150434252726106,134.20358006706832,6.0,2019/03/14,0.5,上交所,可转债,,,0.0001
