代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
128118.SZ,瀛通转债,2024/08/14,118.545,119.307,141.846,118.9,139.092,20.547,17.332658484119953,44,0.361643835616,1.8821917808219173,2.156845828660168,-8.4713,107.42194377,31.67005623,29.481924380188488,9.68,10.330578512396691,103.7190082644628,35.37299173553719,34.104637450199206,-48.6372,1.893,-35.37299173553719,96.5529058816274,6.0,2020/07/02,0.4,深交所,可转债,,,0.5153
113561.SH,正裕转债,2024/08/14,148.024,147.0,158.985,143.51,158.284,10.26,6.931308436469761,228,1.368219178082,1.3797814207650272,1.389906749892598,-21.3033,106.80235359,51.48164641,48.20272651259277,9.88,10.121457489878544,81.47773279352225,76.80626720647773,94.26657391304347,29.0807,1.5504,-76.80626720647773,76.2883307855784,6.0,2019/12/31,0.5,上交所,可转债,,,1.6246
113537.SH,文灿转债,2024/08/14,206.197,206.496,220.58,204.6,219.1,12.903,6.257608015635533,66,0.632876712329,0.821917808219178,6.846188954815153,-57.8069,112.61137177,106.48862823,94.56294382728484,19.65,5.089058524173028,110.99236641221374,108.10763358778624,97.4009628610729,27.0844,2.0838,-108.10763358778624,98.56230740080768,6.0,2019/06/06,0.5,上交所,可转债,,,4.4634
110058.SH,永鼎转债,2024/08/14,114.318,117.5,124.476,116.01,120.578,6.26,5.475953043265277,121,0.66301369863,0.6712328767123287,,-13.0696,108.13412692,12.44387308,11.50781296750678,3.74,26.737967914438503,106.14973262032083,14.428267379679143,13.592372795969773,50.5948,1.9799,-14.428267379679143,98.1648769392227,6.0,2019/04/15,0.4,上交所,可转债,,,0.2508
110060.SH,天路转债,2024/08/14,156.413,175.999,187.696,155.612,163.958,7.545,4.823767845383696,292,1.435068493151,1.2049180327868851,1.0978421303016626,-27.4911,109.05194591,54.90605409,50.34853218970864,4.17,23.980815347721823,130.93525179856115,33.02274820143885,25.220670329670327,-23.9302,2.0731,-33.02274820143885,120.06686419573047,6.0,2019/10/25,0.4,上交所,可转债,,,0.7467
128056.SZ,今飞转债,2024/08/14,125.67,125.771,131.54,125.3,130.45,4.78,3.8036126362695946,169,1.150684931507,0.540983606557377,11.498658489842851,-21.8927,112.04051022,18.40948978,16.43110134347976,4.64,21.55172413793104,80.38793103448275,50.06206896551724,62.27560321715818,21.9432,0.839,-50.06206896551724,71.74898693038347,6.0,2019/02/27,0.6,深交所,可转债,,,1.0391
123080.SZ,海波转债,2024/08/14,130.0,130.0,134.96,130.0,134.8,4.8,3.692307692307692,257,1.262465753425,2.300546448087432,1.3353115727002969,-3.6354,110.5431765,24.2568235,21.943302398226272,11.5,8.695652173913043,74.43478260869564,60.36521739130434,81.09813084112149,32.1475,1.6356,-60.36521739130434,67.33548371363804,6.0,2020/12/02,0.5,深交所,可转债,,,0.6806
128082.SZ,华锋转债,2024/08/14,136.299,136.5,156.722,136.24,141.301,5.002,3.6698728530656863,255,1.600547945205,1.3060109289617483,1.6277308723929766,-13.4599,104.11128847,37.18971153,35.721113508950886,8.7,11.494252873563218,117.24137931034484,24.05962068965517,20.52144117647059,181.6591,2.3279,-24.05962068965517,112.61159191601811,6.0,2019/12/04,0.6,深交所,可转债,,,0.535
123238.SZ,卡倍转02,2024/08/14,141.05,141.16,149.303,140.675,145.979,4.929,3.4945054945054945,217,0.118356164384,5.40983606557377,0.1370060077134382,-3.6249,88.0959367,57.8830633,65.70457783667564,29.24,3.4199726402188784,131.0875512995896,14.891448700410397,11.359925906600573,26.9998,3.7944,-14.891448700410397,148.80090525172835,6.0,2024/01/11,0.2,深交所,可转债,,,0.2297
123213.SZ,天源转债,2024/08/14,121.0,121.6,125.425,120.8,124.5,3.5,2.8925619834710745,18,0.024657534247,4.953424657534248,0.4016064257028112,-1.2679,100.29131315,24.20868685,24.13836860804928,7.26,13.774104683195592,124.65564738292012,-0.1556473829201102,-0.1248618784530386,49.8021,2.2291,0.1556473829201102,124.29356388671448,6.0,2023/07/28,0.3,深交所,可转债,,,0.0001
