代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
117207.SZ,23华强E1,2024/10/31,102.45,123.19,123.19,123.19,123.19,20.74,20.244021473889703,138,1.814794520548,0.6246575342465753,7.143436967286306,-20.7527,107.2871063044,15.9028936956,14.822744543486488,30.75,3.252032520325204,125.30081300813008,-2.1108130081300813,-1.684596418375292,113.5185,5.6074,2.1108130081300813,116.79018786527875,2.0,2023/06/14,4.8,深交所,可交换债券(私募),,8.7800002075,0.0001,私营
123245.SZ,集智转债,2024/10/31,128.758,128.85,154.0,128.85,149.55,20.792,16.148122835085974,79,0.086575342466,5.786301369863014,0.2674690738883316,-3.6447,76.906154542831,72.64384545716901,94.45777895020323,23.54,4.248088360237893,142.22599830076464,7.324001699235344,5.149551971326165,149.5177,3.8295,-7.324001699235344,184.9344817020533,6.0,2024/08/14,0.4,深交所,可转债,A,2.546,0.4015,私营
117222.SZ,24广州数字科技EB,2024/10/31,104.5,116.3,116.3,116.3,116.3,11.8,11.291866028708132,189,0.155342465753,2.4849315068493154,0.2579535683576956,-3.7636,99.443124746148,16.856875253851996,16.95127269671296,14.32,6.983240223463687,86.03351955307262,30.26648044692737,35.179870129870125,34.1,2.488,-30.26648044692737,86.51530185992591,3.0,2024/04/24,0.3,深交所,可交换债券(私募),,30.0,0.3832,地方国有企业
127106.SZ,伟隆转债,2024/10/31,207.0,206.0,231.18,205.002,230.0,23.0,11.111111111111112,80,0.109589041096,5.783561643835616,0.217391304347826,-10.6241,77.254215336257,152.745784663743,197.7183820959168,8.6,11.627906976744184,110.46511627906976,119.53488372093024,108.21052631578948,17.4819,2.6864,-119.53488372093024,142.98911172453032,6.0,2024/08/13,0.5,深交所,可转债,A,2.6971,0.0,私营
117217.SZ,23华强E2,2024/10/31,103.82,115.0,115.0,115.0,115.0,11.18,10.768638027355037,315,3.785205479452,1.1420765027322404,3.8260869565217392,-4.5753,109.91977540551,5.080224594490005,4.621756709152943,30.8,3.2467532467532467,125.0974025974026,-10.097402597402596,-8.071632494160394,113.5185,5.6074,10.097402597402596,113.8079132129775,2.0,2023/12/20,4.4,深交所,可交换债券(私募),,8.810000728,0.0001,私营
110095.SH,双良转债,2024/10/31,106.698,115.0,118.0,109.411,117.797,11.099,10.402256837054116,85,0.116438356164,4.769863013698631,0.4244590269701265,-0.5486,100.64762245024,17.149377549760004,17.039028972829065,7.2,13.888888888888888,100.13888888888889,17.65811111111111,17.63361997226075,-7.552,2.5252,-17.65811111111111,99.494539911658,6.0,2023/08/08,0.2,上交所,可转债,AA,25.98848,0.1592,私营
117208.SZ,23焦煤EB,2024/10/31,105.2732,109.1,113.21,109.0,112.6131,7.3399,6.972239848318471,97,0.002657534247,1.736986301369863,,-4.2043,100.20067788291,12.412422117090005,12.387563017881575,9.82,10.183299389002036,83.80855397148675,28.80454602851324,34.36945832320777,12.3133,1.2724,-28.80454602851324,83.64070557428929,3.0,2023/07/25,0.01,深交所,可交换债券(私募),,23.8050006424,0.3918,地方国有企业
123115.SZ,捷捷转债,2024/10/31,147.0,147.0,161.8,146.001,156.006,9.006,6.126530612244897,146,0.6,2.602739726027397,0.9615014807122804,-10.7664,106.69624140359,49.309758596410006,46.21508494370533,28.07,3.562522265764161,159.20912005700035,-3.203120057000356,-2.0118948310584024,78.2167,9.2674,3.203120057000356,149.21717762744308,6.0,2021/06/08,0.4,深交所,可转债,AA-,3.164775,0.0001,私营
127033.SZ,中装转2,2024/10/31,70.3,71.0,79.762,71.0,74.32,4.02,5.718349928876245,199,0.817808219178,2.4575342465753423,2.0182992465016145,19.9952,72.900685469678,1.4193145303219978,1.946915205498776,5.14,19.455252918287936,48.054474708171206,26.265525291828794,54.65781376518218,-1.6624,0.9834,-26.265525291828794,65.91772683421307,6.0,2021/04/16,0.3,深交所,可转债,BB,11.587282,0.3299,私营
123160.SZ,泰福转债,2024/10/31,109.097,108.825,116.079,108.663,114.862,5.765,5.2842882939035904,34,0.093150684932,3.90958904109589,0.870609949330501,1.2141,89.208706414058,25.653293585941995,28.756490949295287,19.75,5.063291139240506,106.58227848101264,8.27972151898734,7.768384798099762,73.2462,2.5983,-8.27972151898734,119.4751978425918,6.0,2022/09/28,0.5,深交所,可转债,A,3.348864,0.2408,私营
