代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123044.SZ,红相转债,2024/02/28,102.447,122.936,122.936,117.035,122.754,20.307,19.82195671908401,354,1.745753424658,2.03551912568306,1.4663473288039492,0.0189,98.41437684,24.33962316,24.731775926977456,3.7,27.027027027027028,119.45945945945944,3.2945405405405404,2.757873303167421,-25.0677,1.0271,-3.2945405405405404,121.38415472941936,6.0,2020/03/12,0.5,深交所,可转债,null,null
117208.SZ,23焦煤EB,2024/02/28,100.1607,110.1,115.0,109.9,115.0,14.8393,14.81549150515122,217,0.005945205479,2.4098360655737703,0.008695652173913,-3.8863,98.56050291,16.43949709,16.67959943854146,10.62,9.416195856873824,108.94538606403012,6.054613935969868,5.557476231633535,8.7376,1.7756,-6.054613935969868,110.53655657937647,3.0,2023/07/25,0.01,深交所,可交换债券(私募),null,null
404002.NQ,搜特退债,2024/02/28,7.277,0.0,0.0,0.0,7.656,0.379,5.208190188264394,354,,2.03551912568306,19.59247648902821,,47.13745163,-39.48145163,-83.7581376691831,1.1,90.9090909090909,,,,,,,,6.0,2020/03/11,0.4,代办转让,可转债,null,null
127097.SZ,三羊转债,2024/02/28,236.0,236.0,250.734,236.0,248.004,12.004,5.0864406779661016,126,0.103561643836,5.658469945355191,0.1209657908743407,-12.385,77.12443138,170.87956862,221.56347290012263,37.65,2.6560424966799467,74.5816733067729,173.4223266932271,232.5267307692308,95.116,2.7876,-173.4223266932271,96.70304464132946,6.0,2023/10/26,0.3,深交所,可转债,null,null
127033.SZ,中装转2,2024/02/28,68.622,69.5,72.6,69.5,71.0,2.378,3.4653609629564865,319,0.87397260274,3.1311475409836063,1.408450704225352,17.5551,100.27192941,-29.27192941,-29.192546291106616,5.14,19.455252918287936,51.945525291828794,19.05447470817121,36.6816479400749,-15.6061,0.576,-19.05447470817121,51.80465320401856,6.0,2021/04/16,0.3,深交所,可转债,null,null
123013.SZ,横河转债,2024/02/28,369.56,369.872,397.429,369.0,379.0,9.44,2.554389003138868,218,1.493150684932,0.407103825136612,2.6385224274406327,-174.3443,107.02980423,271.97019577,254.10697303113247,8.88,11.26126126126126,93.46846846846849,285.5315315315316,305.4843373493976,50.2036,3.4857,-285.5315315315316,87.32938375521167,6.0,2018/07/26,0.5,深交所,可转债,null,null
113680.SH,丽岛转债,2024/02/28,122.232,122.45,126.9,122.15,124.635,2.403,1.9659336344001568,106,0.058082191781,5.713114754098361,0.1604685682192,-0.5402,78.18590583,46.44909417,59.40852597013392,13.01,7.686395080707149,67.48654880860876,57.14845119139124,84.6812471526196,24.5677,1.146,-57.14845119139124,86.3154913819699,6.0,2023/11/15,0.2,上交所,可转债,null,null
127104.SZ,姚记转债,2024/02/28,143.103,144.5,163.0,143.65,145.688,2.585,1.8063912007435203,35,0.028767123288,5.907103825136612,0.2059194992037779,-3.1459,76.76069276,68.92730724,89.79505624774404,21.53,4.644681839294008,119.18253599628424,26.505464003715744,22.239385814497272,14.2219,3.2828,-26.505464003715744,155.26506042476765,6.0,2024/01/25,0.3,深交所,可转债,null,null
132018.SH,G三峡EB1,2024/02/28,164.413,163.41,167.799,162.333,167.082,2.669,1.62335095156709,326,0.446575342466,0.1120218579234972,5.087322392597647,-314.5362,108.23626788,58.84573212,54.36785032651109,15.1,6.622516556291391,167.54966887417217,-0.4676688741721854,-0.2791225296442687,21.5707,3.1392,0.4676688741721854,154.79993181207257,5.0,2019/04/03,0.5,上交所,可交换债券(公募),null,null
123214.SZ,东宝转债,2024/02/28,107.36,113.0,116.495,107.88,108.7,1.34,1.2481371087928463,213,0.175068493151,5.420765027322404,0.2759889604415823,1.6031,79.00726903,29.69273097,37.58227734555072,6.67,14.992503748125936,90.10494752623688,18.59505247376312,20.63710482529118,28.0875,2.2182,-18.59505247376312,114.04640184692748,6.0,2023/07/31,0.3,深交所,可转债,null,null
127081.SZ,中旗转债,2024/02/28,168.5,168.5,171.872,162.189,170.301,1.801,1.0688427299703265,363,0.298356164384,5.0109289617486334,0.176158683742315,-7.4427,80.88720273,89.41379727,110.54133936175492,30.17,3.3145508783559827,89.6917467683129,80.6092532316871,89.8736574279379,35.4463,2.1706,-80.6092532316871,110.88496541004427,6.0,2023/03/03,0.3,深交所,可转债,null,null
117193.SZ,21盛EB01,2024/02/28,100.0,101.1,101.1,100.992,100.992,0.992,0.992,90,0.098630136986,0.7568306010928961,9.901774397972115,11.6449,107.99065148,-6.99865148,-6.480793831766224,69.23,1.4444604940054888,29.91477683085368,71.07722316914632,237.59904200869144,13.0704,1.4257,-71.07722316914632,27.701265267756927,3.0,2021/11/30,0.4,深交所,可交换债券(私募),null,null
127012.SZ,招路转债,2024/02/28,133.9,133.9,137.414,132.375,134.845,0.945,0.7057505601194921,344,1.413698630137,1.0628415300546448,1.1123882976751085,-20.1243,103.97579378,30.86920622,29.688839197818915,7.87,12.706480304955528,134.68869123252858,0.1563087674714104,0.1160518867924528,11.9828,1.2364,-0.1563087674714104,129.53850731595597,6.0,2019/03/21,0.1,深交所,可转债,null,null
113615.SH,金诚转债,2024/02/28,356.15,356.587,363.296,355.12,358.174,2.024,0.5682998736487435,68,0.279452054795,2.8169398907103824,0.4187908670087722,-33.4244,107.04259317,251.13140683,234.6088593268335,12.43,8.045052292839902,353.41914722445694,4.754852775543041,1.3453862963806056,27.9413,3.9011,-4.754852775543041,330.1668399075248,6.0,2020/12/23,0.4,上交所,可转债,null,null
110091.SH,合力转债,2024/02/28,146.945,147.0,150.473,145.688,147.683,0.738,0.5022287250331756,78,0.085479452055,4.7896174863387975,0.2708504025514107,-5.6362,98.68487953,48.99812047,49.65109214639581,14.0,7.142857142857143,148.07142857142856,-0.3884285714285714,-0.2623251326579835,11.6637,2.1454,0.3884285714285714,150.04469709710207,6.0,2022/12/13,0.2,上交所,可转债,null,null
123096.SZ,思创转债,2024/02/28,97.58,99.3,102.295,97.01,98.05,0.47,0.4816560770649723,34,0.139726027397,2.9098360655737703,1.5298317185109636,7.935,61.5943717,36.4556283,59.18662256603553,3.58,27.932960893854748,99.4413407821229,-1.391340782122905,-1.3991573033707865,-20.867,3.1198,1.391340782122905,161.44549905705574,6.0,2021/01/26,0.4,深交所,可转债,null,null
117191.SZ,21明德EB,2024/02/28,103.07,103.5,103.5,103.5,103.5,0.43,0.4171921994760842,98,0.002684931507,0.7349726775956285,5.797101449275361,3.2828,104.23575301,-0.73575301,-0.7058547463358513,79.57,1.2567550584391103,47.75669222068618,55.74330777931381,116.72355263157895,22.2706,2.0498,-55.74330777931381,45.816038011549246,3.0,2021/11/23,0.01,深交所,可交换债券(私募),null,null
128041.SZ,盛路转债,2024/02/28,250.901,251.86,260.389,248.504,251.881,0.98,0.3905923053315849,227,1.243835616438,0.3825136612021857,,-147.259,107.20691414,144.67408586,134.9484657967789,6.83,14.641288433382137,96.33967789165446,155.54132210834553,161.45094680851065,27.5973,1.8202,-155.54132210834553,89.86330654555155,6.0,2018/07/17,0.5,深交所,可转债,null,null
111001.SH,山玻转债,2024/02/28,108.001,107.91,108.6,107.892,108.289,0.288,0.2666641975537263,113,0.309589041096,3.693989071038251,0.9234548292070291,1.0087,93.74009644,14.54890356,15.520470014997564,11.12,8.992805755395683,48.74100719424461,59.5479928057554,122.17226568265684,23.4676,1.2337,-59.5479928057554,51.99590041540244,6.0,2021/11/08,0.3,上交所,可转债,null,null
127058.SZ,科伦转债,2024/02/28,166.66,166.67,172.086,166.0,167.096,0.436,0.2616104644185767,348,0.381369863014,4.05191256830601,0.2393833484942787,-9.4875,101.10339627,65.99260373,65.27239060670577,16.04,6.234413965087281,167.4563591022444,-0.360359102244389,-0.2151958302308264,15.6849,2.1989,0.360359102244389,165.62881691436613,6.0,2022/03/18,0.2,深交所,可转债,null,null
113666.SH,爱玛转债,2024/02/28,111.486,111.6,112.2,110.896,111.733,0.247,0.2215524819259817,6,0.008219178082,4.986338797814208,0.4474953684229368,0.5541,99.45994959,12.27305041,12.33969096163102,39.64,2.5227043390514634,78.91019172552976,32.82280827447023,41.59514450127877,12.9825,3.696,-32.82280827447023,79.3386604867771,6.0,2023/02/23,0.3,上交所,可转债,null,null
132026.SH,G三峡EB2,2024/02/28,116.946,117.0,117.8,116.926,117.182,0.236,0.2018025413438681,273,0.074794520548,3.256830601092896,0.0853373384990868,-2.3865,100.02759444,17.15440556,17.149673203717605,23.96,4.173622704507513,105.59265442404006,11.589345575959932,10.975522529644268,21.5707,3.1392,-11.589345575959932,105.56352476053812,5.0,2022/05/27,0.1,上交所,可交换债券(公募),null,null
113065.SH,齐鲁转债,2024/02/28,104.714,104.578,105.424,104.3,104.821,0.107,0.1021830891762324,92,0.100821917808,4.751366120218579,0.3816029230783907,1.8941,101.38756834,3.43343166,3.386442456619628,5.49,18.21493624772313,78.5063752276867,26.314624772313294,33.5190928074246,5.321,0.6676,-26.314624772313294,77.43195394963814,6.0,2022/11/29,0.2,上交所,可转债,null,null
113042.SH,上银转债,2024/02/28,110.45,110.414,110.589,110.374,110.541,0.091,0.0823902218198279,35,0.268493150685,2.907103825136612,2.53299680661474,2.4271,110.37098386,0.17001614,0.154040612898456,9.83,10.17293997965412,66.22583926754832,44.31516073245168,66.91521198156681,3.9992,0.4366,-44.31516073245168,60.00294366457079,6.0,2021/01/22,0.3,上交所,可转债,null,null
110095.SH,双良转债,2024/02/28,103.591,103.8,104.541,103.197,103.651,0.06,0.0579200895830718,205,0.112328767123,5.442622950819672,0.192955205449055,1.9625,97.52395303,6.12704697,6.2826072771221835,11.93,8.382229673093041,64.71081307627828,38.94018692372171,60.17570336787565,7.7197,2.1558,-38.94018692372171,66.35376342504509,6.0,2023/08/08,0.2,上交所,可转债,null,null
113037.SH,紫银转债,2024/02/28,107.299,107.299,107.68,107.17,107.359,0.06,0.055918508094204,221,1.089863013699,2.398907103825137,1.6766177032200373,2.5117,107.21505803,0.14394197,0.1342553673381619,3.85,25.97402597402597,68.31168831168831,39.04731168831169,57.16051330798479,5.3533,0.5399,-39.04731168831169,63.714640057904845,6.0,2020/07/23,0.2,上交所,可转债,null,null
110048.SH,福能转债,2024/02/28,161.381,161.484,166.698,160.748,161.464,0.083,0.0514310854437635,84,0.460273972603,0.7732240437158469,,-42.0223,107.00757623,54.45642377,50.8902506612732,5.57,17.953321364452425,161.93895870736085,-0.4749587073608618,-0.2932949002217295,10.506,1.108,0.4749587073608618,151.33410587610396,6.0,2018/12/07,0.4,上交所,可转债,null,null
127017.SZ,万青转债,2024/02/28,110.375,110.473,110.906,110.094,110.4,0.025,0.0226500566251415,271,1.113698630137,2.262295081967213,1.358695652173913,2.4538,110.13337471,0.26662529,0.2420930900393,12.4,8.064516129032258,51.69354838709677,58.70645161290322,113.56630265210607,12.4115,0.741,-58.70645161290322,46.937223637443886,6.0,2020/06/03,0.4,深交所,可转债,null,null
127005.SZ,长证转债,2024/02/28,104.886,104.879,104.92,104.869,104.89,0.004,0.0038136643593997,354,1.939726027397,0.0355191256830601,,2.9518,104.92024405,-0.03024405,-0.0288257526217601,6.71,14.903129657228016,79.73174366616989,25.158256333830103,31.553626168224294,18.4982,0.9676,-25.158256333830103,75.99271655160612,6.0,2018/03/12,0.2,深交所,可转债,null,null
113505.SH,杭电转债,2024/02/28,107.849,107.842,107.867,107.831,107.85,0.001,0.0009272223200956,360,1.972602739726,0.0191256830601092,,7.2719,107.95288316,-0.10288316,-0.0953037630755206,5.93,16.863406408094438,77.5716694772344,30.2783305227656,39.032717391304345,19.7515,1.1605,-30.2783305227656,71.8569687131591,6.0,2018/03/06,0.3,上交所,可转债,null,null
132020.SH,19蓝星EB,2024/02/28,109.0,109.001,109.486,109.0,109.001,0.001,0.0009174311926605,134,0.367123287671,0.6366120218579234,10.091650535316187,2.3438,109.40262696,-0.40162696,-0.367109064160629,10.79,9.267840593141798,77.8498609823911,31.151139017608894,40.01437976190476,-491.0766,1.5363,-31.151139017608894,71.1590417393311,5.0,2019/10/17,1.0,上交所,可交换债券(公募),null,null
117213.SZ,23新乳EB,2024/02/28,100.0,100.0,100.0,100.0,100.0,0.0,0.0,107,0.175890410959,2.710382513661202,0.6,2.7608,100.92219054,-0.92219054,-0.9137638957950426,14.0,7.142857142857143,72.5,27.5,37.931034482758626,17.3027,3.5261,-27.5,71.83752117554859,3.0,2023/11/10,0.6,深交所,可交换债券(私募),null,null
117172.SZ,20太控E1,2024/02/28,100.0,100.0,100.0,100.0,100.0,0.0,0.0,174,3.813698630137,1.5273224043715845,4.0,11.0876,117.03593341,-17.03593341,-14.556156313394588,11.87,8.424599831508003,46.672283066554336,53.327716933445664,114.25992779783392,831.8049,2.0405,-53.327716933445664,39.878592588356696,5.0,2020/09/08,8.0,深交所,可交换债券(私募),null,null
117212.SZ,23京源EB,2024/02/28,100.0,100.0,100.0,100.0,100.0,0.0,0.0,129,0.176712328767,2.650273224043716,0.5,2.1668,99.37713268,0.62286732,0.6267712734333643,17.0,5.882352941176471,78.29411764705881,21.705882352941178,27.723516153268218,20.8355,2.2998,-21.705882352941178,78.78484268525871,3.0,2023/10/23,0.5,深交所,可交换债券(私募),null,null
117209.SZ,23重工EB,2024/02/28,101.0,101.0,101.0,101.0,101.0,0.0,0.0,216,0.059178082192,2.412568306010929,0.099009900990099,2.9133,102.11469391,-1.11469391,-1.0916097060257055,5.4,18.51851851851852,77.03703703703702,23.962962962962965,31.105769230769234,19.1155,1.1577,-23.962962962962965,75.4416764985209,3.0,2023/07/26,0.1,深交所,可交换债券(私募),null,null
117196.SZ,22开山EB,2024/02/28,110.7,110.7,110.7,110.7,110.7,0.0,0.0,237,0.649315068493,1.355191256830601,0.9033423667570007,-0.2331,107.58800545,3.11199455,2.8925106818215487,15.9,6.289308176100628,86.35220125786164,24.347798742138362,28.195921340131097,29.4734,2.1949,-24.347798742138362,80.26192222514302,3.0,2022/07/05,1.0,深交所,可交换债券(私募),null,null
117198.SZ,22泽EB01,2024/02/28,100.0,100.0,100.0,100.0,100.0,0.0,0.0,97,0.265753424658,1.7377049180327868,1.0,9.339,112.3069138,-12.3069138,-10.958286879752189,13.0,7.6923076923076925,84.92307692307693,15.076923076923077,17.753623188405797,34.536,4.6372,-15.076923076923077,75.61696252673352,3.0,2022/11/22,1.0,深交所,可交换债券(私募),null,null
810008.NQ,四联定转,2024/02/28,100.0,100.0,100.0,100.0,100.0,0.0,0.0,288,,1.2158469945355193,5.0,,107.08535527,-7.08535527,-6.616549249087625,2.88,34.72222222222222,,,,,,,,2.0,2023/05/17,5.0,代办转让,可转债,null,null
113504.SH,艾华转债,2024/02/28,105.924,105.924,105.924,105.924,105.924,0.0,0.0,364,1.994520547945,0.0081967213114754,,8.7511,105.98017854,-0.05617854,-0.0530085349675048,20.21,4.948045522018802,82.13755566551212,23.78644433448788,28.95927951807229,15.4355,1.9238,-23.78644433448788,77.50275268173003,6.0,2018/03/02,0.3,上交所,可转债,null,null
117203.SZ,22泽EB04,2024/02/28,100.0,100.0,100.0,100.0,100.0,0.0,0.0,70,1.342465753425,1.8114754098360653,7.0,6.9645,109.34309136,-9.34309136,-8.544747769421395,19.89,5.027652086475616,55.5052790346908,44.4947209653092,80.16304347826087,34.536,4.6372,-44.4947209653092,50.762492942462934,3.0,2022/12/19,7.0,深交所,可交换债券(私募),null,null
117211.SZ,23云资E1,2024/02/28,110.1295,110.1295,110.1295,110.1295,110.1295,0.0,0.0,160,0.438356164384,2.5655737704918034,0.9080219196491404,-0.2026,103.38013139,6.74936861,6.528690299819902,4.85,20.61855670103093,82.47422680412372,27.655273195876287,33.53201875,22.5359,1.1409,-27.655273195876287,79.7776378257742,3.0,2023/09/20,1.0,深交所,可交换债券(私募),null,null
117216.SZ,23航发EB,2024/02/28,100.45,100.45,100.45,100.45,100.45,0.0,0.0,91,0.124657534247,2.7540983606557377,0.4977600796416127,2.4602,100.52148302,-0.07148302,-0.0711121820454813,27.0,3.703703703703704,62.33333333333333,38.11666666666667,61.149732620320854,27.8451,1.8914,-38.11666666666667,62.009961911257655,3.0,2023/11/28,0.5,深交所,可交换债券(私募),null,null
117194.SZ,21湘金EB,2024/02/28,106.5,106.5,106.5,106.5,106.5,0.0,0.0,74,0.182465753425,0.8005464480874316,6.47887323943662,0.2547,104.95977228,1.54022772,1.4674457523508644,13.64,7.331378299120233,84.7507331378299,21.74926686217009,25.662629757785467,27.1256,2.2763,-21.74926686217009,80.7459194097157,3.0,2021/12/15,0.1,深交所,可交换债券(私募),null,null
117205.SZ,23希望E1,2024/02/28,97.0,97.0,97.0,97.0,97.0,0.0,0.0,344,1.413698630137,2.0628415300546448,1.5463917525773196,7.0789,107.60084163,-10.60084163,-9.852006238438562,14.45,6.920415224913495,60.13840830449826,36.86159169550173,61.294591484464895,-7.6804,1.8654,-36.86159169550173,55.890276872826234,3.0,2023/03/22,1.5,深交所,可交换债券(私募),null,null
117202.SZ,22泽EB03,2024/02/28,100.0,100.0,100.0,100.0,100.0,0.0,0.0,70,0.191780821918,1.8114754098360653,1.0,8.9848,112.07781891,-12.07781891,-10.776279398958192,12.0,8.333333333333332,92.0,8.0,8.695652173913043,34.536,4.6372,-8.0,82.08582295295847,3.0,2022/12/19,1.0,深交所,可交换债券(私募),null,null
117190.SZ,21电投E1,2024/02/28,104.055,104.055,104.055,104.055,104.055,0.0,0.0,99,0.081369863014,0.7322404371584699,6.054490413723512,2.8374,104.53728212,-0.48228212,-0.4613493963296087,5.38,18.587360594795538,74.34944237918215,29.705557620817842,39.953975,22.5359,1.1409,-29.705557620817842,71.12241764027809,3.0,2021/11/18,0.3,深交所,可交换债券(私募),null,null
117192.SZ,21甘电E1,2024/02/28,103.5,103.5,103.5,103.5,103.5,0.0,0.0,97,0.002657534247,0.7377049180327868,5.806763285024155,3.2838,104.23908251,-0.73908251,-0.7090263001203002,5.65,17.699115044247787,90.2654867256637,13.234513274336283,14.661764705882351,10.9567,0.9341,-13.234513274336283,86.59466732835473,3.0,2021/11/22,0.01,深交所,可交换债券(私募),null,null
117215.SZ,23万泽EB02,2024/02/28,100.0,100.0,100.0,100.0,100.0,0.0,0.0,97,1.993150684932,2.7377049180327866,7.5,7.4675,115.0850525,-15.0850525,-13.107742641034983,19.89,5.027652086475616,55.5052790346908,44.4947209653092,80.16304347826087,34.536,4.6372,-44.4947209653092,48.22978990663518,3.0,2023/11/23,7.5,深交所,可交换债券(私募),null,null
117197.SZ,22盛EB01,2024/02/28,100.0,100.0,100.0,100.0,100.0,0.0,0.0,219,0.24,1.4043715846994536,0.4,8.5179,108.80661515,-8.80661515,-8.093823282581914,68.2,1.4662756598240467,30.36656891495601,69.633431085044,229.3095123128923,13.0704,1.4257,-69.633431085044,27.908752489996015,3.0,2022/07/22,0.2,深交所,可交换债券(私募),null,null
117214.SZ,23万泽EB01,2024/02/28,100.0,100.0,100.0,100.0,100.0,0.0,0.0,97,0.026575342466,2.7377049180327866,0.1,5.333,107.8334187,-7.8334187,-7.264370168762905,15.29,6.540222367560497,72.20405493786787,27.795945062132112,38.4963768115942,34.536,4.6372,-27.795945062132112,66.95888511032423,3.0,2023/11/23,0.1,深交所,可交换债券(私募),null,null
117204.SZ,23奥城EB,2024/02/28,103.3,103.3,103.3,103.3,103.3,0.0,0.0,343,0.469863013699,2.0655737704918034,0.484027105517909,1.7404,102.30314748,0.99685252,0.974410411170274,27.58,3.6258158085569248,48.51341551849166,54.786584481508335,112.93079222720478,14.8677,1.6472,-54.786584481508335,47.42123454996916,3.0,2023/03/22,0.5,深交所,可交换债券(私募),null,null
123029.SZ,英科转债,2024/02/28,1373.3,1373.3,1373.3,1373.3,1373.3,0.0,0.0,197,1.88904109589,1.4644808743169397,0.2548605548678365,-80.1434,126.85968591,1246.44031409,982.534605181256,3.87,25.839793281653744,536.4341085271318,836.8658914728682,156.00534682080925,30.8721,0.8511,-836.8658914728682,422.85624836538096,6.0,2019/08/16,0.5,深交所,可转债,null,null
128091.SZ,新天转债,2024/02/28,141.289,141.289,141.289,141.289,141.289,0.0,0.0,61,0.384383561644,1.836065573770492,1.6278691193228063,-10.5831,101.7508667,39.5381333,38.85778527722359,8.11,12.330456226880393,118.24907521578298,23.039924784217018,19.484232533889468,18.9845,1.8894,-23.039924784217018,116.214317431247,6.0,2019/12/30,0.6,深交所,可转债,null,null
117218.SZ,23泽EB03,2024/02/28,100.0,100.0,100.0,100.0,100.0,0.0,0.0,62,1.019178082192,2.833333333333333,6.0,6.4813,111.90608397,-11.90608397,-10.63935359688916,16.5,6.0606060606060606,66.9090909090909,33.090909090909086,49.45652173913043,34.536,4.6372,-33.090909090909086,59.79039613880871,3.0,2023/12/28,6.0,深交所,可交换债券(私募),null,null
