代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
123243.SZ,严牌转债,2024/08/26,144.5,141.33,159.099,139.526,156.8,12.3,8.512110726643598,48,0.026301369863,5.8712328767123285,0.1275510204081632,-4.6647,82.42998359,74.37001641,90.2220444200382,7.58,13.192612137203168,96.83377308707124,59.96622691292876,61.92697547683924,25.9402,1.509,-59.96622691292876,117.47396865770897,6.0,2024/07/10,0.2,深交所,可转债,,,0.8761
113589.SH,天创转债,2024/08/26,205.036,232.0,237.98,213.444,220.148,15.112,7.370413000643789,64,0.315616438356,1.8273972602739728,0.8176317749877355,-31.1712,94.26123732,125.88676268,133.55093382939268,12.29,8.136696501220504,21.80634662327095,198.34165337672903,909.5592985074628,-60.7559,1.0322,-198.34165337672903,23.133949058235164,6.0,2020/06/24,0.4,上交所,可转债,,,0.0
127062.SZ,垒知转债,2024/08/26,89.5,93.1,107.4,91.68,95.28,5.78,6.4581005586592175,128,0.350684931507,3.652054794520548,1.049538203190596,6.5301,107.09828636,-11.81828636,-11.034991092456917,7.67,13.03780964797914,47.718383311603645,47.56161668839634,99.67147540983606,17.6484,0.7213,-47.56161668839634,44.55569265711979,6.0,2022/04/21,0.4,深交所,可转债,,,0.0
113668.SH,鹿山转债,2024/08/26,104.683,104.683,114.595,104.264,110.84,6.157,5.881566252400103,153,0.251506849315,4.583561643835616,0.5413208228076506,1.9952,94.79349721,16.04650279,16.927851869893047,22.98,4.351610095735422,105.65709312445604,5.182906875543951,4.905403624382208,22.7134,1.7958,-5.182906875543951,111.46027547690268,6.0,2023/03/27,0.4,上交所,可转债,,,0.0894
123225.SZ,翔丰转债,2024/08/26,100.804,100.696,109.517,100.696,106.199,5.395,5.351970159914289,322,0.263835616438,5.122950819672131,0.2824885356735939,3.0154,104.44334402,1.75565598,1.6809649255043069,27.48,3.6390101892285296,95.3056768558952,10.893323144104803,11.429878579610538,37.4506,1.6608,-10.893323144104803,91.25107755803472,6.0,2023/10/10,0.3,深交所,可转债,,,0.0001
127092.SZ,运机转债,2024/08/26,138.019,137.053,154.558,136.915,144.189,6.17,4.470399003035814,341,0.186301369863,5.07103825136612,0.1387068361664204,-3.4385,102.73508282,41.45391718,40.35030297549917,17.42,5.740528128587831,141.38920780711825,2.799792192881745,1.9802021924482336,32.2867,2.0099,-2.799792192881745,137.62504874293364,6.0,2023/09/21,0.2,深交所,可转债,,,0.0001
127070.SZ,大中转债,2024/08/26,93.07,93.07,98.0,92.885,97.191,4.121,4.427850005372301,10,0.027397260274,3.9753424657534246,1.0289018530522371,4.7039,106.26676593,-9.07576593,-8.5405496728661,11.06,9.041591320072332,69.43942133815553,27.751578661844484,39.9651640625,12.5194,1.889,-27.751578661844484,65.34443833916676,6.0,2022/08/17,0.3,深交所,可转债,,,0.0
123118.SZ,惠城转债,2024/08/26,368.0,369.402,384.382,360.632,383.0,15.0,4.076086956521739,51,0.251506849315,2.863013698630137,0.4699738903394255,-33.8259,103.2307321,279.7692679,271.0135462654536,11.29,8.857395925597874,370.68201948627103,12.317980513728964,3.323058542413381,116.6966,6.1624,-12.317980513728964,359.08107202726217,6.0,2021/07/07,0.5,深交所,可转债,,,0.5279
118014.SH,高测转债,2024/08/26,88.704,88.879,92.44,88.879,92.261,3.557,4.009965728715729,40,0.087671232877,3.8931506849315065,0.8671052774194946,5.5774,92.50283719,-0.24183719,-0.2614375919122011,36.04,2.774694783573807,28.57935627081021,63.68164372918979,222.82392621359224,6.6518,1.3534,-63.68164372918979,30.895653732337383,6.0,2022/07/18,0.2,上交所,可转债,,,0.0
118035.SH,国力转债,2024/08/26,88.111,88.111,95.194,87.101,91.587,3.476,3.945023890320164,76,0.104109589041,4.794520547945205,0.5459290073918787,5.8713,92.51324116,-0.92624116,-1.0011984753599568,62.56,1.59846547314578,47.52237851662404,44.06462148337596,92.72393945509586,171.3782,2.5909,-44.06462148337596,51.3681911051359,6.0,2023/06/12,0.3,上交所,可转债,,,0.0
