代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123242.SZ,赛龙转债,2024/07/30,157.3,188.76,188.76,188.76,188.76,31.46,20.0,23,0.018904109589,5.93972602739726,0.1589319771137952,-7.3481,81.29752912,107.46247088,132.1841783424672,36.81,2.7166530834012494,91.60554197229011,97.15445802770985,106.05740213523131,27.8657,1.9648,-97.15445802770985,112.67936795111558,6.0,2024/07/08,0.3,深交所,可转债,null,null
123177.SZ,测绘转债,2024/07/30,117.1,131.58,139.98,129.0,132.0,14.9,12.724167378309136,151,0.165479452055,4.58904109589041,0.303030303030303,-2.1088,93.52579402,38.47420598,41.13753471237303,13.18,7.587253414264035,106.06980273141122,25.930197268588767,24.446351931330472,98.1065,1.8184,-25.930197268588767,113.41235200711448,6.0,2023/03/02,0.2,深交所,可转债,null,null
117208.SZ,23焦煤EB,2024/07/30,102.35,114.9,114.9,114.9,114.9,12.55,12.261846604787491,4,0.000109589041,1.991780821917808,,-4.6428,100.51931605,14.38068395,14.306388577939392,9.82,10.183299389002036,82.28105906313645,32.618940936863545,39.643316831683165,12.0688,1.1809,-32.618940936863545,81.85596788403183,3.0,2023/07/25,0.01,深交所,可交换债券(私募),null,null
117205.SZ,23希望E1,2024/07/30,97.6,97.6,108.0,97.6,107.5336,9.9336,10.177868852459016,131,0.538356164384,1.643835616438356,1.3949128458453917,1.934,108.02988661,-0.49628661,-0.4593975107940733,14.45,6.920415224913495,64.1522491349481,43.38135086505191,67.62249406688241,-5.446,2.1648,-43.38135086505191,59.38379752868288,3.0,2023/03/22,1.5,深交所,可交换债券(私募),null,null
113576.SH,起步转债,2024/07/30,141.275,141.269,157.196,139.823,153.068,11.793,8.34754910635286,112,0.767123287671,1.695890410958904,1.633261034311548,-14.5951,113.73524443,39.33275557,34.58273270270933,1.75,57.14285714285714,108.0,45.068,41.72962962962962,-69.9442,39.8968,-45.068,94.95737274866467,6.0,2020/04/10,0.5,上交所,可转债,null,null
113686.SH,泰瑞转债,2024/07/30,178.57,185.543,195.7,181.2,191.409,12.839,7.189897519180153,29,0.023835616438,5.923287671232877,0.1567324420481795,-7.6479,92.67456246,98.73443754,106.53887638543269,8.29,12.062726176115802,94.57177322074789,96.83722677925213,102.39548596938776,23.1145,1.6255,-96.83722677925213,102.0471753093701,6.0,2024/07/02,0.3,上交所,可转债,null,null
128091.SZ,新天转债,2024/07/30,139.332,139.8,154.459,138.769,149.0,9.668,6.938822381075417,214,1.342191780822,1.418032786885246,1.5436241610738255,-16.7381,107.6370755,41.3629245,38.42813854599756,8.08,12.376237623762377,95.17326732673267,53.82673267326733,56.55656697009103,28.3227,1.7725,-53.82673267326733,88.42052506966586,6.0,2019/12/30,0.6,深交所,可转债,null,null
123118.SZ,惠城转债,2024/07/30,364.898,365.0,386.779,363.0,379.1,14.202,3.892046544513809,24,0.118356164384,2.9369863013698634,0.4748087575837509,-32.8919,102.81634297,276.28365703,268.715701268051,11.29,8.857395925597874,374.3135518157662,4.786448184233835,1.2787269285376242,100.3002,6.3133,-4.786448184233835,364.06036336556366,6.0,2021/07/07,0.5,深交所,可转债,null,null
123229.SZ,艾录转债,2024/07/30,116.7,116.7,120.895,116.388,120.4,3.7,3.170522707797772,282,0.23095890411,5.232240437158469,0.2491694352159468,0.1131,90.61326485,29.78673515,32.872378232159015,10.1,9.900990099009901,107.02970297029702,13.37029702970297,12.49213691026827,38.0423,3.6392,-13.37029702970297,118.11703633841312,6.0,2023/10/23,0.3,深交所,可转债,null,null
123143.SZ,胜蓝转债,2024/07/30,142.4,143.084,162.749,141.659,146.89,4.49,3.153089887640449,122,0.334246575342,3.668493150684932,0.680781537204711,-6.2288,104.15118542,42.73881458,41.03536067078976,23.17,4.315925766076824,141.9939577039275,4.896042296072508,3.448063829787234,57.4979,4.5779,-4.896042296072508,136.3344614190638,6.0,2022/03/31,0.4,深交所,可转债,null,null
123160.SZ,泰福转债,2024/07/30,98.79,98.931,102.777,98.593,101.9,3.11,3.148091912136856,307,0.586849315068,4.163934426229508,0.6869479882237487,4.3219,88.51521876,13.38478124,15.121446263711409,19.75,5.063291139240506,79.64556962025316,22.254430379746836,27.941830896376352,35.2085,1.8888,-22.254430379746836,89.97952073778862,6.0,2022/09/28,0.5,深交所,可转债,null,null
113678.SH,中贝转债,2024/07/30,116.287,115.706,121.1,115.706,119.667,3.38,2.9066017697593023,286,0.156164383562,5.221311475409836,0.1671304536756165,0.2328,90.65378833,29.01321167,32.00441173443898,21.0,4.761904761904762,95.9047619047619,23.762238095238093,24.776911618669317,41.6494,4.6022,-23.762238095238093,105.7923377185818,6.0,2023/10/19,0.2,上交所,可转债,null,null
118039.SH,煜邦转债,2024/07/30,98.466,97.974,101.05,97.501,100.987,2.521,2.5602746125566185,11,0.021095890411,4.972602739726027,0.6931585253547486,3.3354,81.29871087,19.68828913,24.217221797627747,10.07,9.930486593843098,74.28003972194637,26.706960278053625,35.954423796791446,-58.4812,2.4375,-26.706960278053625,91.3668112655848,6.0,2023/07/20,0.5,上交所,可转债,null,null
113683.SH,伟24转债,2024/07/30,181.214,181.56,187.999,179.9,185.693,4.479,2.4716633372697476,125,0.068493150685,5.66027397260274,0.1077046523024562,-8.2666,101.1330147,84.5599853,83.61264177760143,18.03,5.546311702717693,103.54963948973932,82.14336051026068,79.32751955008034,11.1681,2.7558,-82.14336051026068,102.38955082759865,6.0,2024/03/28,0.2,上交所,可转债,null,null
123243.SZ,严牌转债,2024/07/30,130.4,133.0,134.291,127.18,133.5,3.1,2.3773006134969323,21,0.011506849315,5.9452054794520555,0.149812734082397,-1.956,79.88708138,53.61291862,67.11087411615237,7.58,13.192612137203167,95.64643799472296,37.85356200527704,39.57655172413793,25.6222,1.4905,-37.85356200527704,119.72704014527731,6.0,2024/07/10,0.2,深交所,可转债,null,null
113665.SH,汇通转债,2024/07/30,78.682,78.76,80.718,78.496,80.489,1.807,2.2965862586106094,229,0.312328767123,4.377049180327869,0.6212028972903129,9.772,104.40278102,-23.91378102,-22.90531036277562,8.19,12.21001221001221,44.44444444444445,36.04455555555556,81.10025,-10.5907,1.7067,-36.04455555555556,42.570172949636664,6.0,2022/12/15,0.3,上交所,可转债,null,null
128109.SZ,楚江转债,2024/07/30,106.098,108.0,109.496,107.326,108.45,2.352,2.216818413165187,57,0.281095890411,1.8465753424657532,1.6597510373443984,1.676,107.64317981,0.80682019,0.749532103589016,8.07,12.391573729863692,74.34944237918215,34.100557620817845,45.86525,19.366,1.2485,-34.100557620817845,69.0702769189982,6.0,2020/06/04,0.4,深交所,可转债,null,null
128106.SZ,华统转债,2024/07/30,170.0,170.0,176.369,169.346,173.761,3.761,2.21235294117647,112,0.552328767123,1.695890410958904,1.0359056405062124,-23.8892,106.05126918,67.70973082,63.846223947661386,8.82,11.337868480725623,152.0408163265306,21.72018367346939,14.285758389261744,-13.1948,4.3044,-21.72018367346939,143.3653906286335,6.0,2020/04/10,0.3,深交所,可转债,null,null
118027.SH,宏图转债,2024/07/30,66.497,66.5,69.963,66.35,67.749,1.252,1.8827917048889424,246,0.402739726027,4.330601092896175,0.8856219279989372,14.664,79.47274691,-11.72374691,-14.751908504278475,62.98,1.5878056525881232,24.75389012384884,42.99510987615116,173.6903155869147,-6.7582,1.9916,-42.99510987615116,31.1476463143796,6.0,2022/11/28,0.4,上交所,可转债,null,null
127075.SZ,百川转2,2024/07/30,94.185,94.186,96.0,93.424,95.95,1.765,1.8739714391888305,286,0.390410958904,4.221311475409836,0.5211047420531526,5.7447,96.30813174,-0.35813174,-0.3718603336287706,10.31,9.699321047526672,74.39379243452959,21.556207565470416,28.975814863103,31.8183,2.7128,-21.556207565470416,77.24559815506352,6.0,2022/10/19,0.3,深交所,可转债,null,null
123135.SZ,泰林转债,2024/07/30,123.651,123.6,127.278,123.575,125.95,2.299,1.8592651899297212,216,0.706849315068,3.412568306010929,0.9527590313616514,-1.3912,100.91267468,25.03732532,24.810882675932255,16.4,6.097560975609756,98.53658536585363,27.41341463414634,27.820544554455445,75.075,3.0147,-27.41341463414634,97.64540051913096,6.0,2021/12/28,0.5,深交所,可转债,null,null
113574.SH,华体转债,2024/07/30,118.446,118.744,123.729,117.5,120.354,1.908,1.610860645357378,122,0.735342465753,1.6684931506849316,1.827940907655749,-4.1644,103.24289545,17.11110455,16.573638772351963,30.53,3.275466754012447,39.56763838847036,80.78636161152963,204.1728162251656,150.8997,2.2266,-80.78636161152963,38.32480502993328,6.0,2020/03/31,0.5,上交所,可转债,null,null
118031.SH,天23转债,2024/07/30,79.237,79.237,80.522,78.701,80.493,1.256,1.585118063530926,169,0.230136986301,4.5409836065573765,0.6211720273812629,9.3487,108.54835851,-28.05535851,-25.84595372523796,68.42,1.4615609470914936,24.18883367436422,56.30416632563578,232.76924833836856,17.4839,1.148,-56.30416632563578,22.283923963839424,6.0,2023/02/13,0.3,上交所,可转债,null,null
113618.SH,美诺转债,2024/07/30,100.246,100.333,102.1,100.1,101.8,1.554,1.550186541108872,199,0.813698630137,2.459016393442623,1.4734774066797642,4.5313,105.6411998,-3.8411998,-3.636081194905172,25.84,3.8699690402476783,44.465944272445824,57.33405572755417,128.93925152306352,44.7448,1.2302,-57.33405572755417,42.091479798249914,6.0,2021/01/14,0.4,上交所,可转债,null,null
123168.SZ,惠云转债,2024/07/30,93.462,93.509,95.0,92.86,94.908,1.446,1.5471528535661552,251,0.41095890411,4.316939890710383,0.6321911746112024,5.7754,104.91306323,-10.00506323,-9.536527599109357,10.75,9.302325581395348,68.09302325581395,26.814976744186048,39.37991803278689,66.2647,2.218,-26.814976744186048,64.90423705057034,6.0,2022/11/23,0.4,深交所,可转债,null,null
113600.SH,新星转债,2024/07/30,91.498,91.18,92.945,91.18,92.91,1.412,1.5432031301230629,353,1.446575342466,2.0382513661202184,1.6144656118824667,15.6211,102.62104243,-9.71104243,-9.463012848095076,17.45,5.730659025787966,48.53868194842407,44.371318051575926,91.41434474616291,-8.7498,0.9785,-44.371318051575926,47.29895623651781,6.0,2020/08/13,0.4,上交所,可转债,null,null
110092.SH,三房转债,2024/07/30,57.297,57.61,58.837,57.324,58.137,0.84,1.4660453426880988,207,0.282191780822,4.437158469945355,0.8600374976348968,17.0037,99.69061676,-41.55361676,-41.68257566310196,3.02,33.11258278145696,40.72847682119205,17.408523178807947,42.74287804878049,-38.1405,0.8182,-17.408523178807947,40.854874957032074,6.0,2023/01/06,0.3,上交所,可转债,null,null
118007.SH,山石转债,2024/07/30,92.133,92.0,93.4,91.801,93.377,1.244,1.3502219617292393,131,0.430684931507,3.643835616438356,1.2851130364008267,7.1817,98.83157637,-5.45457637,-5.519062399227013,24.52,4.078303425774878,41.88417618270799,51.492823817292006,122.9409970788705,-6.1368,1.8811,-51.492823817292006,42.379346481234315,6.0,2022/03/22,0.4,上交所,可转债,null,null
123049.SZ,维尔转债,2024/07/30,82.229,82.098,83.441,81.987,83.306,1.077,1.3097568984178332,109,0.746575342466,1.7041095890410958,3.000984322857897,24.557,102.8243518,-19.5183518,-18.98222693196691,4.79,20.876826722338205,60.125260960334025,23.18073903966597,38.55407638888889,15.2286,0.6315,-23.18073903966597,58.47375636977663,6.0,2020/04/13,0.5,深交所,可转债,null,null
