代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
113669.SH,景23转债,2025/07/08,192.523,192.523,214.152,189.1,213.119,20.596,10.69794258,96,0.26301369863,3.73972602739726,0.4692214208963068,-15.9731,104.06738130463,109.05161869537,104.7894328926659,23.91,4.18235048,211.417816813049,1.701183186951,0.8046545994,36.4817,4.1181,-1.701183186951,203.154738941858,6.0,2023/04/04,0.3,上交所,可转债,AA,9.66329,0.0001,中外合资
110095.SH,双良转债,2025/07/08,110.567,110.8,118.49,110.24,118.33,7.763,7.02108224,335,0.458904109589,4.084931506849316,0.4225471140032114,-0.7542,101.91432837437,16.41567162563,16.107324541578695,6.18,16.18122977,94.983818770227,23.346181229773,24.5791141397,-17.0505,2.4825,-23.346181229773,93.19967102301395,6.0,2023/08/08,0.2,上交所,可转债,AA-,25.77521,0.2107,私营
123157.SZ,科蓝转债,2025/07/08,143.84,143.377,165.0,142.719,153.661,9.821,6.82772525,313,0.68602739726,3.1452054794520548,0.5206265740819076,-7.8004,96.612903693671,57.048096306329,59.04811275231981,16.01,6.24609619,133.541536539663,20.119463460337,15.0660715622,-444.2258,13.5236,-20.119463460337,138.22329257702577,6.0,2022/08/30,0.3,深交所,可转债,A,2.340697,0.4433,私营
113672.SH,福蓉转债,2025/07/08,132.427,132.6,148.8,132.427,141.315,8.888,6.71162225,356,0.487671232877,4.027397260273973,0.3538194813006404,-5.5511,103.84440065504,37.47059934496,36.08340855029182,8.17,12.23990208,122.888616891065,18.426383108935,14.99437749,121.4116,4.705,-18.426383108935,118.33918450671968,6.0,2023/07/18,0.3,上交所,可转债,AA,3.93433,0.2321,地方国有企业
117227.SZ,25华邦EB,2025/07/08,105.05,112.0,112.0,112.0,112.0,6.95,6.61589719,78,0.021369863014,2.789041095890411,0.0892857142857143,-2.8671,97.868429970685,14.131570029315,14.439354992767225,14.88,6.72043011,107.930107526882,4.069892473118,3.7708592777,55.0657,4.4787,-4.069892473118,110.28082044353916,3.0,2025/04/18,0.1,深交所,可交换债券(私募),,6.0,0.0943,私营
127035.SZ,濮耐转债,2025/07/08,137.0,138.0,156.65,138.0,145.3,8.3,6.05839416,44,0.458082191781,0.8821917808219178,6.056434962147281,-28.475,107.18608054412,38.11391945588,35.55864647946664,4.25,23.52941176,139.294117647059,6.005882352941,4.3116554054,27.2539,1.7474,-6.005882352941,129.955416729435,5.0,2021/05/26,0.6,深交所,可转债,AA,6.2589,0.0001,私营
123235.SZ,亿田转债,2025/07/08,191.811,191.477,206.269,191.477,202.6,10.789,5.62480775,200,0.27397260274,4.454794520547945,0.246791707798618,-11.2648,104.9039718358,97.6960281642,93.12900784835662,21.31,4.69263257,202.53402158611,0.06597841389,0.0325764597,-45.8873,5.9594,-0.06597841389,193.06611374364792,6.0,2023/12/21,0.3,深交所,可转债,AA-,4.774828,0.0001,私营
127055.SZ,精装转债,2025/07/08,171.18,171.3,183.114,171.147,180.789,9.609,5.61338941,137,0.56301369863,2.6273972602739724,0.8296964970213896,-15.0484,110.66323160787,70.12576839213,63.36862512800764,18.5,5.40540541,178.378378378378,2.410621621622,1.3514090909,437.1494,4.5769,-2.410621621622,161.1902849633503,6.0,2022/02/22,0.3,深交所,可转债,AA-,2.139426,0.0001,地方国有企业
118045.SH,盟升转债,2025/07/08,206.66,206.66,218.82,206.189,218.159,11.499,5.56421175,300,0.328767123288,4.18082191780822,0.1833525089498943,-14.1558,86.47368634555,131.68531365445,152.28368214607357,20.94,4.77554919,188.586437440306,29.572562559694,15.6811714358,-110.253,4.1363,-29.572562559694,218.08534527684185,6.0,2023/09/12,0.2,上交所,可转债,A,1.23908,0.0,私营
123131.SZ,奥飞转债,2025/07/08,233.452,234.136,244.599,231.031,244.599,11.147,4.77485736,218,1.075068493151,2.405479452054794,0.7358983479082088,-26.1877,106.83652408308,137.76247591692,128.94698428207084,10.06,9.94035785,211.530815109344,33.068184890656,15.6327979323,101.2803,6.1348,-33.068184890656,197.99484953745767,6.0,2021/12/03,0.5,深交所,可转债,A+,3.164103,0.0,私营
