代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
127081.SZ,中旗转债,2025/04/29,282.0,282.0,333.27,277.65,319.0,37.0,13.12056738,58,0.158904109589,3.843835616438356,0.3134796238244514,-23.5013,94.466013906248,224.533986093752,237.687583935307,20.7,4.83091787,286.95652173913,32.04347826087,11.1666666667,-461.4146,4.4039,-32.04347826087,303.76694207074047,6.0,2023/03/03,0.3,深交所,可转债,A+,3.212795,0.8183,私营
123235.SZ,亿田转债,2025/04/29,151.266,147.484,173.499,147.484,165.697,14.431,9.54014782,130,0.178082191781,4.646575342465754,0.3017556141632015,-6.8172,102.52088944169,63.17611055831,61.62267114766126,28.61,3.49528137,158.790632645928,6.906367354072,4.3493543914,-37.0309,4.8092,-6.906367354072,154.8861246821723,6.0,2023/12/21,0.3,深交所,可转债,AA-,5.000734,0.0001,私营
118045.SH,盟升转债,2025/04/29,196.02,192.923,214.862,192.923,213.452,17.432,8.89297011,230,0.252054794521,4.372602739726028,0.1873957611078837,-13.1351,91.829135909389,121.622864090611,132.44474412850897,20.94,4.77554919,186.532951289398,26.919048710602,14.4312565284,-109.0518,4.0913,-26.919048710602,203.13046555665792,6.0,2023/09/12,0.2,上交所,可转债,A,1.23931,0.6168,私营
123242.SZ,赛龙转债,2025/04/29,127.201,127.193,146.25,127.0,138.09,10.889,8.56046729,296,0.243287671233,5.191780821917808,0.2172496198131653,-2.5917,90.826187447428,47.263812552572,52.0376489213854,36.81,2.71665308,124.640043466449,13.449956533551,10.7910396687,34.6887,2.5714,-13.449956533551,137.22919233904113,6.0,2024/07/08,0.3,深交所,可转债,A+,2.495973,0.2947,私营
127076.SZ,中宠转2,2025/04/29,191.403,192.226,209.969,190.261,206.0,14.597,7.62631725,187,0.307397260274,3.4904109589041097,0.2912621359223301,-15.3895,103.80951658854,102.19048341146,98.4403807759772,27.81,3.59582884,207.874865156419,-1.874865156419,-0.901920083,46.7749,6.6922,1.874865156419,200.24644366696455,6.0,2022/10/25,0.2,深交所,可转债,AA-,6.203065,0.0001,私营
123118.SZ,惠城转债,2025/04/29,1273.968,1280.0,1355.614,1218.0,1339.3,65.332,5.12822928,297,1.464657534247,2.1890410958904107,0.1343985664152916,-67.2899,107.26557774472,1232.03442225528,1148.5832157520124,11.25,8.88888889,1146.666666666667,192.633333333333,16.7994186047,-761.4511,19.5792,-192.633333333333,1068.9978003899857,6.0,2021/07/07,0.5,深交所,可转债,A+,1.238786,0.0,私营
111011.SH,冠盛转债,2025/04/29,191.449,194.211,202.936,193.603,201.21,9.761,5.09848576,117,0.256438356164,0.2493150684931507,0.2254851300318026,-13.4172,99.843155889363,101.366844110637,101.5260817906862,17.01,5.87889477,202.116402116402,-0.906402116402,-0.4484554974,18.7445,2.5604,0.906402116402,202.4339077786852,6.0,2023/01/03,0.3,上交所,可转债,AA-,3.13997,0.0001,中外合资
113588.SH,润达转债,2025/04/29,160.801,161.576,174.464,159.352,168.103,7.302,4.54101654,317,1.563287671233,1.1342465753424658,1.0707720861614605,-31.0627,108.40345769903,59.69954230097,55.071621854276145,13.0,7.69230769,135.153846153846,32.949153846154,24.3789982925,-38.2845,2.5021,-32.949153846154,124.67669299727083,6.0,2020/06/17,0.3,上交所,可转债,AA,2.34525,0.8071,地方国有企业
127055.SZ,精装转债,2025/04/29,147.142,149.427,153.45,149.0,152.9,5.758,3.91322668,67,0.275342465753,2.819178082191781,0.9810333551340746,-8.7608,109.03004246207,43.86995753793,40.236577504032184,18.5,5.40540541,153.513513513514,-0.613513513514,-0.3996478873,367.5418,3.8481,0.613513513514,140.79927884731325,6.0,2022/02/22,0.3,深交所,可转债,AA-,2.841748,0.0001,地方国有企业
123248.SZ,恒辉转债,2025/04/29,144.3,144.835,150.777,143.666,149.8,5.5,3.81150381,252,0.138082191781,0.2575342465753424,0.1261956581377904,-4.6863,99.556467602749,50.243532397251,50.46737154007225,18.26,5.47645126,141.073384446878,8.726615553122,6.1858695652,37.638,2.8748,-8.726615553122,141.7018781841378,6.0,2024/08/21,0.2,深交所,可转债,AA-,2.581044,0.1877,私营
118054.SH,安集转债,2025/04/29,127.983,128.71,133.858,128.71,132.796,4.813,3.76065571,23,0.018904109589,5.93972602739726,0.2259104189885238,-1.6762,97.57534769793,35.22065230207,36.09585118887277,168.11,0.59484861,107.548628873952,25.247371126048,23.4753073009,34.5945,8.1179,-25.247371126048,110.2211074941766,6.0,2025/04/07,0.3,上交所,可转债,AA-,8.305,0.2787,中外合资
110060.SH,天路转债,2025/04/29,177.718,185.0,194.9,181.066,184.387,6.669,3.7525743,184,1.008219178082,0.4986301369863014,5.4233758345219565,-80.9074,108.97929504079,75.40770495921,69.19452445621488,4.17,23.98081535,173.141486810552,11.245513189448,6.4949847645,-91.622,2.5,-11.245513189448,158.87557975645433,6.0,2019/10/25,0.4,上交所,可转债,AA,1.70913,0.5348,地方国有企业
127046.SZ,百润转债,2025/04/29,113.734,113.731,118.026,113.593,118.0,4.266,3.75085726,213,0.875342465753,2.419178082191781,1.271186440677966,-1.6952,107.65358539324,10.34641460676,9.61084070629541,46.96,2.12947189,56.068994889267,61.931005110733,110.4549943031,38.0856,5.889,-61.931005110733,52.08279379126726,6.0,2021/09/29,0.3,深交所,可转债,AA,11.275119,0.5733,私营
127075.SZ,百川转2,2025/04/29,110.201,113.57,114.68,113.0,114.18,3.979,3.61067504,193,0.528767123288,3.473972602739726,0.8758101243650377,1.5488,100.55491048985,13.62508951015,13.549899695376205,8.18,12.22493888,88.38630806846,25.79369193154,29.1829045643,39.5344,2.4342,-25.79369193154,87.89854979522029,6.0,2022/10/19,0.3,深交所,可转债,A+,9.667765,0.247,私营
127037.SZ,银轮转债,2025/04/29,244.11,244.31,255.34,242.0,252.894,8.784,3.59837778,327,1.343835616438,2.106849315068493,0.5931338821798856,-32.0872,108.48934727767,144.40465272233,133.1049143034639,10.51,9.51474786,237.773549000951,15.120450999049,6.3591812725,26.6248,3.399,-15.120450999049,219.16764637949956,6.0,2021/06/07,0.3,深交所,可转债,AA,5.056274,0.4443,私营
113690.SH,豪24转债,2025/04/29,204.3,204.67,215.149,202.9,211.621,7.321,3.5834557,189,0.103561643836,5.484931506849315,0.0945085790162602,-10.2599,97.247990228344,114.373009771656,117.60963851602634,6.33,15.79778831,212.006319115324,-0.385319115324,-0.1817488823,34.7578,3.7881,0.385319115324,218.005861732999,6.0,2024/10/23,0.2,上交所,可转债,AA-,5.47611,0.0001,私营
123239.SZ,锋工转债,2025/04/29,142.519,142.519,149.22,141.81,147.42,4.901,3.43883973,101,0.110684931507,4.726027397260274,0.271333604666938,-4.3764,92.486776973922,54.933223026078,59.3957588570388,24.39,4.100041,133.49733497335,13.92266502665,10.4291707617,49.8141,3.5691,-13.92266502665,144.34207715011144,6.0,2024/01/19,0.2,深交所,可转债,A+,4.381306,0.3213,私营
