代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
127106.SZ,伟隆转债,2024/08/28,100.0,130.0,157.3,130.0,157.3,57.3,57.3,16,0.021917808219,5.9589041095890405,0.3178639542275905,-4.3202,73.58408894,83.71591106,113.7690392936188,8.6,11.627906976744184,89.30232558139537,67.99767441860465,76.14322916666666,19.1905,2.1543,-67.99767441860465,121.36091764921068,6.0,2024/08/13,0.5,深交所,可转债,,,1.2812
123245.SZ,集智转债,2024/08/28,100.0,130.0,157.3,130.0,157.3,57.3,57.3,15,0.016438356164,5.961643835616439,0.2542911633820724,-4.3651,73.24803103,84.05196897,114.74979980769048,23.54,4.248088360237893,81.69073916737469,75.60926083262531,92.55548621944877,137.3381,2.1995,-75.60926083262531,111.52619124180528,6.0,2024/08/14,0.4,深交所,可转债,,,1.7656
117222.SZ,24广州数字科技EB,2024/08/28,101.8,110.3,110.33,110.3,110.33,8.53,8.379174852652259,125,0.102739726027,2.66027397260274,0.2719115381129339,-1.568,100.04860489,10.28139511,10.276400276949428,14.32,6.983240223463687,63.756983240223455,46.573016759776536,73.0477108433735,22.9347,1.836,-46.573016759776536,63.72600928350983,3.0,2024/04/24,0.3,深交所,可交换债券(私募),,,0.4671
113537.SH,文灿转债,2024/08/28,214.06,214.9,226.641,211.0,225.058,10.998,5.13781182845931,80,0.767123287671,0.7835616438356164,6.664948591029868,-62.41,112.6122485,112.4457515,99.85215018595426,19.65,5.089058524173028,105.13994910941476,119.91805089058523,114.0556485963214,38.9216,1.9986,-119.91805089058523,93.3645766867134,6.0,2019/06/06,0.5,上交所,可转债,,,0.0
128118.SZ,瀛通转债,2024/08/28,117.28,117.6,126.6,116.9,122.5,5.22,4.4508867667121415,58,0.476712328767,1.843835616438356,2.4489795918367343,-2.0369,107.52622004,14.97377996,13.92570105638394,9.68,10.330578512396691,111.05371900826448,11.446280991735536,10.306976744186048,-42.256,2.1171,-11.446280991735536,103.28059422804245,6.0,2020/07/02,0.4,深交所,可转债,,,0.0861
128082.SZ,华锋转债,2024/08/28,143.977,143.666,150.2,142.688,150.0,6.023,4.1833070559881085,269,1.688767123288,1.26775956284153,1.5333333333333332,-17.8589,104.34037337,45.65962663,43.76026762726544,8.7,11.494252873563218,114.82758620689656,35.172413793103445,30.63063063063063,177.9191,2.28,-35.172413793103445,110.0509634939756,6.0,2019/12/04,0.6,深交所,可转债,,,0.7794
123025.SZ,精测转债,2024/08/28,123.585,122.99,129.58,122.99,128.264,4.679,3.786058178581543,153,1.047945205479,0.5835616438356164,9.355703860787129,-21.7289,110.6792349,17.5847651,15.888043602657756,48.68,2.054231717337716,112.32539030402629,15.938609695973703,14.189676664228235,150.0482,4.5365,-15.938609695973703,101.48732091029868,6.0,2019/03/29,0.5,深交所,可转债,,,0.3011
123220.SZ,易瑞转债,2024/08/28,87.766,91.0,91.8,90.002,90.59,2.824,3.2176469247772483,11,0.012054794521,4.972602739726027,0.441549839938183,5.7802,90.88216368,-0.29216368,-0.3214752688203164,12.87,7.770007770007769,48.71794871794872,41.87205128205128,85.9478947368421,-88.363,3.2537,-41.87205128205128,53.60562154911574,6.0,2023/08/18,0.2,深交所,可转债,,,0.0
113648.SH,巨星转债,2024/08/28,95.3,95.0,98.0,94.301,97.99,2.69,2.822665267576076,126,0.345205479452,3.6575342465753424,1.0205122971731808,4.506,102.63755351,-4.64755351,-4.528121872611848,25.21,3.9666798889329633,68.58389527965093,29.406104720349067,42.876107576633885,-15.9711,3.2473,-29.406104720349067,66.8214439395896,6.0,2022/04/25,0.4,上交所,可转债,,,0.0
113681.SH,镇洋转债,2024/08/28,99.508,99.06,108.0,99.06,102.285,2.777,2.790730393536198,244,0.133150684932,5.336065573770492,0.195532091704551,3.0733,99.83093731,2.45406269,2.458218620525942,11.46,8.726003490401395,64.48516579406632,37.79983420593368,58.61787550744249,15.0332,1.8264,-37.79983420593368,64.59437077488693,6.0,2023/12/29,0.2,上交所,可转债,,,0.1351
