代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
117227.SZ,25华邦EB,2025/05/12,100.0,110.9,110.9,110.9,110.9,10.9,10.9,21,0.005753424658,2.9452054794520546,0.0901713255184851,-2.3856,97.041681819184,13.858318180816,14.2807893690857,14.88,6.72043011,112.365591397849,-1.465591397849,-1.3043062201,57.3287,4.6628,1.465591397849,115.79105935861432,3.0,2025/04/18,0.1,深交所,可交换债券(私募),,6.0,0.0001,私营
127094.SZ,红墙转债,2025/05/12,132.7,134.0,152.2,132.136,147.0,14.3,10.77618689,207,0.283561643836,4.435616438356164,0.3401360544217687,-4.448,95.194529038992,51.805470961008,54.420638963178554,10.74,9.31098696,141.061452513966,5.938547486034,4.2099009901,313.8672,1.976,-5.938547486034,148.18231041007277,6.0,2023/10/18,0.3,深交所,可转债,A+,3.155959,0.2022,私营
127053.SZ,豪美转债,2025/05/12,186.345,187.08,200.265,181.376,198.32,11.975,6.42625238,109,0.477808219178,2.704109589041096,0.8067769261799113,-16.6501,113.06363929862,85.25636070138,75.40563989471777,17.73,5.64015792,196.108291032149,2.211708967851,1.1277998274,53.0913,3.2064,-2.211708967851,173.44947699250525,6.0,2022/01/24,0.3,深交所,可转债,AA-,2.978523,0.0001,中外合资
118043.SH,福立转债,2025/05/12,156.495,165.0,169.5,159.036,166.223,9.728,6.21617304,272,0.372602739726,4.257534246575342,0.3008007315473791,-7.5258,104.27653229557,61.94646770443,59.40595294139992,15.0,6.66666667,154.0,12.223,7.937012987,106.2486,3.2853,-12.223,147.68423595396297,6.0,2023/08/14,0.3,上交所,可转债,AA-,4.28137,0.1772,中外合资
123235.SZ,亿田转债,2025/05/12,182.266,182.722,192.258,180.6,192.258,9.992,5.48209759,143,0.195890410959,4.610958904109589,0.2600672013648327,-9.8672,102.99500241612,89.26299758388,86.66730956832254,28.61,3.49528137,188.675288360713,3.582711639287,1.8988769915,-44.0001,5.7143,-3.582711639287,183.1887799744184,6.0,2023/12/21,0.3,深交所,可转债,AA-,5.000689,0.0001,私营
123118.SZ,惠城转债,2025/05/12,1610.0,1610.0,1717.584,1593.004,1694.38,84.38,5.24099379,310,1.528767123288,2.1534246575342464,0.1062335485546336,-71.2273,107.62497226657,1586.75502773343,1474.3372233381758,11.25,8.88888889,1230.4,463.98,37.7096879064,-817.0548,21.0089,-463.98,1143.2290983104683,6.0,2021/07/07,0.5,深交所,可转债,A+,1.238786,0.0,私营
127081.SZ,中旗转债,2025/05/12,290.0,291.0,314.999,288.06,305.19,15.19,5.23793103,71,0.194520547945,3.808219178082192,0.3276647334447393,-22.7929,94.81650807605,210.37349192395,221.87432989539604,20.7,4.83091787,291.787439613527,13.402560386473,4.5932615894,-469.1825,4.9004,-13.402560386473,307.73906942395666,6.0,2023/03/03,0.3,深交所,可转债,A+,3.209035,0.5615,私营
118045.SH,盟升转债,2025/05/12,215.162,215.001,232.9,213.0,225.015,9.853,4.57934022,243,0.266301369863,4.336986301369863,0.1777659267159967,-14.298,92.267495575914,132.747504424086,143.87244781654084,20.94,4.77554919,198.233046800382,26.781953199618,13.5103372681,-115.892,4.3479,-26.781953199618,214.84602520427552,6.0,2023/09/12,0.2,上交所,可转债,A,1.23931,0.0,私营
113690.SH,豪24转债,2025/05/12,242.646,249.0,264.322,244.875,253.665,11.019,4.54118345,202,0.110684931507,5.449315068493151,0.0788441448366941,-13.2901,97.652821844288,156.012178155712,159.7620787697059,6.33,15.79778831,256.872037914692,-3.207037914692,-1.24849631,32.563,4.4306,3.207037914692,263.046200881206,6.0,2024/10/23,0.2,上交所,可转债,AA-,4.71154,0.0001,私营
118016.SH,京源转债,2025/05/12,185.266,186.945,193.505,180.033,193.022,7.756,4.18641305,281,0.769863013699,3.232876712328767,0.5180756597693527,-13.8335,96.053435288016,96.968564711984,100.9527295106354,9.79,10.2145046,191.930541368744,1.091458631256,0.5686737626,399.0748,3.4654,-1.091458631256,199.81642592296748,6.0,2022/08/05,0.5,上交所,可转债,A,2.00613,0.1866,私营
113606.SH,荣泰转债,2025/05/12,124.021,124.4,129.0,124.4,128.951,4.93,3.97513324,195,1.335616438356,1.4684931506849317,1.9387209094927529,-6.2209,113.23164667001,15.71935332999,13.882473488883168,23.42,4.26985482,115.542271562767,13.408728437233,11.6050413895,27.3127,2.3627,-13.408728437233,102.0406175841378,6.0,2020/10/30,0.5,上交所,可转债,AA-,5.99506,0.0001,私营
123245.SZ,集智转债,2025/05/12,220.5,221.6,231.096,221.6,229.0,8.5,3.85487528,272,0.298082191781,5.257534246575342,0.1746724890829694,-11.6036,81.889666593132,147.110333406868,179.6445626501134,23.54,4.24808836,227.824978759558,1.175021240442,0.5157561067,135.5459,5.5419,-1.175021240442,278.2096792401221,6.0,2024/08/14,0.4,深交所,可转债,A,1.543349,0.4132,私营
111011.SH,冠盛转债,2025/05/12,221.936,243.0,249.0,229.58,230.267,8.331,3.75378487,130,0.284931506849,0.2136986301369863,0.1970315460474102,-16.7188,99.95849169286,130.30850830714,130.36261962368917,17.01,5.87889477,232.039976484421,-1.772976484421,-0.764082341,21.6478,2.957,1.772976484421,232.1363323462348,6.0,2023/01/03,0.3,上交所,可转债,AA-,2.83034,0.0001,中外合资
113588.SH,润达转债,2025/05/12,171.835,173.2,178.55,172.406,178.01,6.175,3.59356359,330,1.627397260274,1.0986301369863014,1.011179147238919,-35.3898,108.57045381901,69.43954618099,63.95805095993029,13.0,7.69230769,143.923076923077,34.086923076923,23.6841261358,-40.7685,2.6644,-34.086923076923,132.56191888356736,6.0,2020/06/17,0.3,上交所,可转债,AA,2.34525,0.0,地方国有企业
123174.SZ,精锻转债,2025/05/12,150.616,156.77,163.77,154.207,155.899,5.283,3.50759547,87,0.238356164384,0.2191780821917808,0.2917238215434031,-6.9303,99.946916580669,55.952083419331,55.98180047322525,9.5,10.52631579,157.473684210526,-1.574684210526,-0.9999665775,47.7925,1.9108,1.574684210526,157.55732102393182,6.0,2023/02/15,0.3,深交所,可转债,AA-,6.536124,0.0001,私营
123155.SZ,中陆转债,2025/05/12,111.501,111.45,115.55,111.45,115.272,3.771,3.38203245,274,0.900821917808,3.252054794520548,1.0410160316468875,1.4089,102.27225677305,12.99974322695,12.710918519963268,31.76,3.14861461,77.991183879093,37.280816120907,47.8013209528,-29.698,3.1921,-37.280816120907,76.25839728183709,6.0,2022/08/12,0.4,深交所,可转债,A+,3.59971,0.3346,私营
127092.SZ,运机转债,2025/05/12,182.8,183.999,189.326,182.81,188.8,6.0,3.28227571,234,0.256438356164,4.361643835616438,0.211864406779661,-9.8659,104.7944687717,84.0055312283,80.16218051671245,17.18,5.82072177,180.034924330617,8.765075669383,4.8685418687,33.3802,2.4152,-8.765075669383,171.7981172487568,6.0,2023/09/21,0.2,深交所,可转债,AA-,5.251349,0.0001,私营
113637.SH,华翔转债,2025/05/12,139.654,140.777,147.631,139.364,144.071,4.417,3.16281668,142,0.583561643836,0.084931506849315,0.4906256741943161,-7.1692,100.51149061305,43.55950938695,43.33784040139825,11.65,8.58369099,147.124463519313,-3.053463519313,-2.0754288215,16.6159,2.6702,3.053463519313,146.3757652204304,6.0,2021/12/22,0.4,上交所,可转债,AA-,2.74664,0.0001,私营
113667.SH,春23转债,2025/05/12,131.396,133.682,135.546,132.366,135.459,4.063,3.09217937,57,0.156164383562,3.846575342465753,0.7382307561697635,-3.2602,105.80384328432,29.65515671568,28.028430532518147,10.3,9.70873786,120.194174757282,15.264825242718,12.7001373183,33.7221,1.913,-15.264825242718,113.60095344957531,6.0,2023/03/17,0.3,上交所,可转债,AA-,5.69969,0.1541,私营
113692.SH,保隆转债,2025/05/12,128.8,129.68,133.0,129.39,132.774,3.974,3.08540373,194,0.053150684932,5.471232876712329,0.0753159504119782,-2.8566,99.581763587897,33.192236412103,33.33164147349679,40.16,2.49003984,98.979083665339,33.794916334661,34.1434928302,22.3875,2.5394,-33.794916334661,99.39478886410157,6.0,2024/10/31,0.1,上交所,可转债,AA,13.89954,0.3413,中外合资
