代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
127075.SZ,百川转2,2024/04/30,100.0,104.999,115.155,104.0,115.155,15.155,15.155,195,0.265753424658,4.469945355191257,0.4341973861317354,1.0994,99.27019764,15.88480236,16.0015822851544,10.31,9.699321047526672,85.35402521823472,29.80097478176528,34.91455113636364,36.44,3.1068,-29.80097478176528,85.98152038315489,6.0,2022/10/19,0.3,深交所,可转债,,,0.2688
123106.SZ,正丹转债,2024/04/30,231.7,243.28,268.0,241.026,264.741,33.041,14.260250323694432,38,0.156164383562,2.898630136986301,0.566591498861151,-23.3643,109.82518108,154.91581892,141.05673889775295,7.4,13.513513513513512,268.9189189189189,-4.17791891891892,-1.5535979899497487,41.6192,6.4184,4.17791891891892,244.86089280656884,6.0,2021/03/24,0.4,深交所,可转债,,,0.0001
128042.SZ,凯中转债,2024/04/30,122.9,132.88,137.0,129.154,130.0,7.1,5.777054515866558,276,1.506849315068,0.2486338797814207,9.23076923076923,-55.6891,111.00147108,18.99852892,17.11556498769962,10.05,9.950248756218905,126.06965174129353,3.930348258706468,3.117600631412786,32.6914,2.6308,-3.930348258706468,113.57475762680092,6.0,2018/07/27,0.4,深交所,可转债,,,0.0001
123221.SZ,力诺转债,2024/04/30,126.747,126.5,152.096,126.148,133.101,6.354,5.013136405595399,252,0.206301369863,5.314207650273224,0.225392746861406,-3.0722,78.51820298,54.58279702,69.5161057543602,14.4,6.944444444444445,123.40277777777776,9.698222222222222,7.858998311761395,41.6288,2.8873,-9.698222222222222,157.16454668379342,6.0,2023/08/23,0.3,深交所,可转债,,,0.3757
113673.SH,岱美转债,2024/04/30,121.2,121.68,129.217,121.68,126.226,5.026,4.146864686468647,288,0.235890410959,5.215846994535519,0.2376689430069874,-1.4547,101.39264089,24.83335911,24.49226974661948,13.31,7.513148009015778,96.01803155522164,30.20796844477836,31.460724569640064,20.817,3.498,-30.20796844477836,94.69921161180795,6.0,2023/07/18,0.3,上交所,可转债,,,0.2749
113662.SH,豪能转债,2024/04/30,119.504,119.543,125.25,118.558,124.148,4.644,3.8860623912170302,158,0.172054794521,4.57103825136612,0.3221960885394851,-1.1794,96.16053941,27.98746059,29.104933023170528,12.61,7.930214115781126,96.19349722442506,27.95450277557494,29.06069909315746,14.9377,2.1295,-27.95450277557494,100.0342737412116,6.0,2022/11/25,0.3,上交所,可转债,,,0.3397
123135.SZ,泰林转债,2024/04/30,128.598,129.1,137.523,128.1,133.326,4.728,3.6765735081416495,125,0.407671232877,3.66120218579235,0.9000495027226497,-2.8493,95.10015468,38.22584532,40.195355568689806,16.5,6.0606060606060606,108.24242424242424,25.08357575757576,23.17351623740201,82.6511,3.3189,-25.08357575757576,113.81939872405708,6.0,2021/12/28,0.5,深交所,可转债,,,0.4039
110060.SH,天路转债,2024/04/30,115.006,115.006,120.578,114.999,118.768,3.762,3.2711336799819137,186,0.912328767123,1.494535519125683,1.5155597467331268,-4.0062,107.96451559,10.80348441,10.006514039322612,4.17,23.980815347721823,94.48441247002398,24.283587529976018,25.70115736040609,-16.4764,1.4274,-24.283587529976018,87.51432075037755,6.0,2019/10/25,0.4,上交所,可转债,,,0.2649
123171.SZ,共同转债,2024/04/30,97.99,98.18,102.98,97.971,101.02,3.03,3.0921522604347382,155,0.253150684932,4.579234972677596,0.5939417937042168,4.1136,89.49802349,11.52197651,12.874001079238804,27.14,3.684598378776713,65.4753131908622,35.5446868091378,54.28715813168261,144.3705,2.3811,-35.5446868091378,73.15839013827834,6.0,2022/11/28,0.4,深交所,可转债,,,0.3398
123218.SZ,宏昌转债,2024/04/30,115.801,116.149,119.252,115.851,119.252,3.451,2.9801124342622254,265,0.21698630137,5.278688524590164,0.2515681078724046,0.2976,84.30559527,34.94640473,41.452058571058586,28.0,3.571428571428572,96.10714285714285,23.144857142857145,24.082348569305086,33.3599,1.9992,-23.144857142857145,113.9985342008995,6.0,2023/08/10,0.3,深交所,可转债,,,0.3816
127033.SZ,中装转2,2024/04/30,62.301,63.81,65.375,63.81,64.045,1.744,2.7993130126322208,15,0.061643835616,2.9616438356164383,2.342103208681396,22.3688,89.84998682,-25.80498682,-28.720078581309245,5.14,19.455252918287936,32.87937743190661,31.165622568093383,94.78775147928994,-3.4272,0.4824,-31.165622568093383,36.5936363438485,6.0,2021/04/16,0.3,深交所,可转债,,,0.0
123216.SZ,科顺转债,2024/04/30,95.001,94.8,98.736,93.96,97.5,2.499,2.630498626330249,271,0.221917808219,5.2622950819672125,0.3076923076923076,4.1207,103.62697872,-6.12697872,-5.912532427057524,10.26,9.746588693957117,44.05458089668616,53.44541910331384,121.31637168141592,25.2282,1.0411,-53.44541910331384,42.51265591340031,6.0,2023/08/04,0.3,深交所,可转债,,,0.0
128066.SZ,亚泰转债,2024/04/30,108.55,109.44,111.499,109.44,111.4,2.85,2.625518194380469,14,0.115068493151,0.9643835616438357,10.771992818671452,0.5585,108.09565511,3.30434489,3.056871144947909,8.77,11.402508551881413,83.0102622576967,28.389737742303303,34.200274725274724,12.0811,1.9239,-28.389737742303303,76.79333843087774,6.0,2019/04/17,0.5,深交所,可转债,,,0.258
111017.SH,蓝天转债,2024/04/30,138.054,137.614,141.88,137.614,141.485,3.431,2.4852593912526983,260,0.212876712329,5.292349726775956,0.2120366116549457,-3.8918,99.23941962,42.24558038,42.56935453851257,9.28,10.775862068965516,135.77586206896552,5.7091379310344825,4.204825396825397,10.7679,2.1966,-5.7091379310344825,136.81646122968883,6.0,2023/08/15,0.3,上交所,可转债,,,0.0001
110092.SH,三房转债,2024/04/30,85.753,85.82,88.26,85.66,87.865,2.112,2.462887595769244,116,0.157534246575,4.685792349726776,0.5690547999772378,5.9931,101.22782142,-13.36282142,-13.20073990781338,3.02,33.11258278145696,62.91390728476821,24.951092715231788,39.65910526315789,-58.9161,1.2639,-24.951092715231788,62.15080637143698,6.0,2023/01/06,0.3,上交所,可转债,,,0.0
127077.SZ,华宏转债,2024/04/30,112.962,115.222,116.44,114.0,115.563,2.601,2.302544218409731,151,0.205479452055,4.590163934426229,0.4326644341181866,0.9525,98.50229221,17.06070779,17.32011246360416,13.92,7.183908045977012,77.15517241379311,38.4078275862069,49.779977653631285,-56.3152,1.7562,-38.4078275862069,78.32830148693765,6.0,2022/12/02,0.3,深交所,可转债,,,0.3469
113549.SH,白电转债,2024/04/30,116.256,116.7,119.419,115.903,118.894,2.638,2.269130195430773,168,0.823561643836,1.5437158469945356,1.5139536057328375,-3.9464,107.83897045,11.05502955,10.25142349177537,9.0,11.111111111111112,94.22222222222224,24.671777777777777,26.18466981132076,28.1226,1.3168,-24.671777777777777,87.3730728595084,6.0,2019/11/15,0.3,上交所,可转债,,,0.2684
123088.SZ,威唐转债,2024/04/30,115.725,116.48,118.989,116.252,118.3,2.575,2.2251026139554977,138,0.675616438356,2.625683060109289,1.5215553677092135,0.2947,101.33521041,16.96478959,16.7412585629031,20.3,4.926108374384237,70.34482758620689,47.95517241379311,68.17156862745098,28.0695,2.2513,-47.95517241379311,69.4179518664769,6.0,2020/12/15,0.5,深交所,可转债,,,0.532
123204.SZ,金丹转债,2024/04/30,120.515,120.9,124.399,119.845,123.1,2.585,2.1449612081483638,293,0.16,5.202185792349727,0.1624695369618196,-0.5132,94.46429314,28.63570686,30.31378937813116,15.08,6.63129973474801,114.05835543766578,9.041644562334216,7.927209302325581,45.4367,1.9327,-9.041644562334216,120.74229494167344,6.0,2023/07/13,0.2,深交所,可转债,,,0.1671
111015.SH,东亚转债,2024/04/30,131.188,130.7,135.0,129.45,133.918,2.73,2.080983016739336,300,0.163835616438,5.183060109289618,0.1493451216416015,-2.1439,94.54875201,39.36924799,41.63909851061396,20.6,4.854368932038836,128.68932038834953,5.228679611650485,4.0630252734817045,31.3193,1.5865,-5.228679611650485,136.10895718088233,6.0,2023/07/06,0.2,上交所,可转债,,,0.1491
113637.SH,华翔转债,2024/04/30,122.611,122.38,125.297,122.1,125.151,2.54,2.071592271492769,131,0.356164383562,3.644808743169399,0.7990347660026687,-1.1688,103.00475442,22.14624558,21.50021686348485,12.57,7.955449482895783,104.05727923627684,21.09372076372315,20.27125917431193,13.5253,2.1018,-21.09372076372315,101.02182158697764,6.0,2021/12/22,0.4,上交所,可转债,,,0.2305
127050.SZ,麒麟转债,2024/04/30,134.348,134.0,137.95,134.0,137.104,2.756,2.051388930240867,172,0.468493150685,3.5327868852459017,0.7293733224413583,-5.1101,104.39155977,32.71244023,31.336288395415743,20.2,4.950495049504951,129.85148514851485,7.252514851485149,5.58523827678231,13.4515,2.2765,-7.252514851485149,124.38887342483363,6.0,2021/11/11,0.3,深交所,可转债,,,0.0001
113629.SH,泉峰转债,2024/04/30,90.886,90.961,92.72,90.961,92.705,1.819,2.0014083577228616,230,0.627397260274,3.3743169398907105,1.0786904697696995,8.1403,104.40874497,-11.70374497,-11.209544730532736,22.24,4.496402877697841,45.32374100719424,47.38125899280576,104.53960317460316,-4.6645,1.3136,-47.38125899280576,43.40990883495173,6.0,2021/09/14,0.4,上交所,可转债,,,0.0
123188.SZ,水羊转债,2024/04/30,141.112,141.0,144.888,141.0,143.89,2.778,1.9686490163841488,27,0.044383561644,4.928767123287671,0.4169851970255055,-3.5049,87.35317706,56.53682294,64.72211411517034,13.63,7.336757153338224,131.62142333088775,12.268576669112251,9.321109253065776,43.5536,3.4401,-12.268576669112251,150.67731679693955,6.0,2023/04/04,0.4,深交所,可转债,,,0.3463
113653.SH,永22转债,2024/04/30,105.297,105.68,108.199,105.68,107.253,1.956,1.8576027807060032,278,0.455342465753,4.243169398907104,0.5594249111912953,2.8668,100.30845726,6.94454274,6.92318766502381,22.59,4.426737494466577,62.15139442231076,45.10160557768924,72.56732692307693,13.0916,1.1044,-45.10160557768924,61.96027346050597,6.0,2022/07/28,0.4,上交所,可转债,,,0.3055
113062.SH,常银转债,2024/04/30,116.875,116.974,119.8,116.974,118.94,2.065,1.7668449197860965,229,0.249863013699,4.377049180327869,0.336304018833025,-1.7119,99.35407827,19.58592173,19.71325392076429,7.83,12.771392081736908,101.53256704980842,17.40743295019157,17.14467924528302,5.7206,0.851,-17.40743295019157,102.19265159291024,6.0,2022/09/15,0.2,上交所,可转债,,,0.1898
110091.SH,合力转债,2024/04/30,172.703,172.653,179.0,172.0,175.748,3.045,1.763142504762511,140,0.152328767123,4.620218579234972,0.2275986070965245,-9.365,99.82023686,75.92776314,76.06449907195703,14.0,7.142857142857143,171.85714285714283,3.890857142857143,2.264006650041563,12.074,2.3082,-3.890857142857143,172.16663500626245,6.0,2022/12/13,0.2,上交所,可转债,,,0.0001
117191.SZ,21明德EB,2024/04/30,102.73,104.5359,104.5359,104.5359,104.5359,1.8059,1.7579090820597685,160,0.004356164384,0.5655737704918032,5.739654989338591,2.4689,104.74775011,-0.21185011,-0.2022478857803889,79.57,1.2567550584391105,45.55737086841775,58.978529131582256,129.4599051862069,23.2067,1.9444,-58.978529131582256,43.49245766193168,3.0,2021/11/23,0.01,深交所,可交换债券(私募),,,0.0
110084.SH,贵燃转债,2024/04/30,117.512,117.612,119.798,117.612,119.544,2.032,1.729185104499966,126,0.342465753425,3.658469945355191,0.836512079234424,-1.2414,103.97903596,15.56496404,14.969329053971736,7.18,13.927576601671309,101.53203342618384,18.011966573816157,17.740181069958847,20.5899,2.7374,-18.011966573816157,97.6466385639914,6.0,2021/12/27,0.3,上交所,可转债,,,0.1607
110086.SH,精工转债,2024/04/30,93.507,93.55,95.487,93.5,95.1,1.593,1.7036157720812344,9,0.024657534247,3.9780821917808216,1.0515247108307044,5.2855,104.79101643,-9.69101643,-9.247945826037066,4.92,20.32520325203252,57.72357723577236,37.37642276422764,64.75070422535211,14.6598,0.6777,-37.37642276422764,55.0844711715641,6.0,2022/04/22,0.3,上交所,可转债,,,0.0
123118.SZ,惠城转债,2024/04/30,323.0,322.9,335.6,322.88,328.5,5.5,1.7027863777089784,299,0.979726027397,3.185792349726776,0.365296803652968,-27.4429,98.80002504,229.69997496,232.48979427586596,15.93,6.277463904582548,325.98870056497174,2.5112994350282487,0.7703639514731369,88.1652,5.5495,-2.5112994350282487,329.94799387246366,6.0,2021/07/07,0.5,深交所,可转债,,,0.0001
123214.SZ,东宝转债,2024/04/30,103.332,103.4,105.099,102.927,105.07,1.738,1.6819571865443423,275,0.225205479452,5.251366120218579,0.2855239364233368,2.3291,82.47381433,22.59618567,27.39801214914901,6.67,14.992503748125936,78.5607196401799,26.50928035982009,33.74368320610687,29.9528,1.875,-26.50928035982009,95.25534895941304,6.0,2023/07/31,0.3,深交所,可转债,,,0.3685
110083.SH,苏租转债,2024/04/30,153.002,153.0,157.74,153.0,155.556,2.554,1.669259225369603,172,0.281095890411,3.5327868852459017,0.385713183676618,-9.4696,101.07747748,54.47852252,53.8977860134861,3.37,29.67359050445104,152.52225519287833,3.033744807121661,1.989050583657588,7.8875,1.2068,-3.033744807121661,150.89638067299177,6.0,2021/11/11,0.2,上交所,可转债,,,0.0001
123207.SZ,冠中转债,2024/04/30,108.34,108.272,110.4,108.017,110.09,1.75,1.615285213217648,285,0.311232876712,5.224043715846994,0.3633390862021982,1.882,76.1162173,33.9737827,44.634092319771646,10.5,9.523809523809524,91.9047619047619,18.18523809523809,19.78704663212435,-157.0678,1.5687,-18.18523809523809,120.74268160559512,6.0,2023/07/21,0.4,深交所,可转债,,,0.4061
113659.SH,莱克转债,2024/04/30,113.799,113.695,116.397,113.695,115.62,1.821,1.6001898083462949,200,0.272602739726,4.456284153005464,0.4324511330219685,-0.1627,101.95816736,13.66183264,13.3994490031995,33.21,3.0111412225233365,79.46401686239085,36.15598313760916,45.49981811292156,13.922,3.3429,-36.15598313760916,77.93786306673651,6.0,2022/10/14,0.3,上交所,可转债,,,0.2786
113615.SH,金诚转债,2024/04/30,435.817,438.0,453.534,438.0,442.595,6.778,1.555239928685664,130,0.530136986301,2.6475409836065573,0.3389102904461189,-40.1679,107.91566604,334.67933396,310.13044374479216,12.43,8.045052292839902,430.5711987127916,12.023801287208366,2.792523355754858,30.1785,4.4027,-12.023801287208366,398.98859406862783,6.0,2020/12/23,0.4,上交所,可转债,,,0.3765
128101.SZ,联创转债,2024/04/30,109.498,110.707,112.527,110.06,111.137,1.639,1.496830992346892,46,0.226849315068,1.8767123287671232,1.6196226279276928,0.3202,106.81883229,4.31816771,4.042515366837849,13.69,7.304601899196493,54.93060628195763,56.20639371804237,102.32254388297872,-29.131,2.9982,-56.20639371804237,51.4240842221789,6.0,2020/03/16,0.3,深交所,可转债,,,0.4566
113066.SH,平煤转债,2024/04/30,149.954,149.8,154.197,149.7,152.189,2.235,1.4904570735025409,46,0.050410958904,4.876712328767123,0.2628310850324267,-6.3505,98.45232873,53.73667127,54.58141210389224,9.06,11.037527593818984,145.6953642384106,6.493635761589404,4.456995454545456,11.0359,1.2854,-6.493635761589404,147.98569634444297,6.0,2023/03/16,0.2,上交所,可转债,,,0.1341
113537.SH,文灿转债,2024/04/30,184.996,187.2,196.789,186.502,187.671,2.675,1.4459772103180608,326,2.22602739726,1.1120218579234973,1.332118441314854,-34.8036,112.86092936,74.81007064,66.28518041117077,18.98,5.268703898840885,158.74604847207587,28.92495152792413,18.22089545303684,32.0493,2.4658,-28.92495152792413,140.65633640647513,6.0,2019/06/06,0.5,上交所,可转债,,,0.0
113684.SH,湘泵转债,2024/04/30,122.63,124.0,125.623,122.771,124.395,1.765,1.4392889178830628,30,0.016438356164,5.92054794520548,0.160778166325013,-0.9146,86.03203788,38.36296212,44.59148366740978,16.99,5.885815185403177,101.64802825191288,22.746971748087116,22.378173132599883,19.8741,2.0271,-22.746971748087116,118.1513663476094,6.0,2024/04/01,0.2,上交所,可转债,,,0.3251
113055.SH,成银转债,2024/04/30,122.811,122.6,124.95,122.6,124.543,1.732,1.4102971232218613,59,0.113150684932,3.8410958904109593,0.5620548726142778,-3.0868,100.96711692,23.57588308,23.35006069221532,13.13,7.616146230007616,112.71896420411272,11.82403579588728,10.489837162162162,4.9498,0.8293,-11.82403579588728,111.63928182026248,6.0,2022/03/03,0.2,上交所,可转债,,,0.154
113596.SH,城地转债,2024/04/30,92.632,93.101,94.503,92.902,93.936,1.304,1.4077208739960272,278,1.138356164384,2.243169398907104,1.5968318855390904,8.1203,78.71916557,15.21683443,19.330533193303005,23.67,4.224757076468103,22.89818335445712,71.03781664554288,310.2334169741697,-13.7181,1.0137,-71.03781664554288,29.08844776066028,6.0,2020/07/28,0.4,上交所,可转债,,,1.5708
127078.SZ,优彩转债,2024/04/30,114.205,114.51,116.0,114.51,115.777,1.572,1.376472133444245,139,0.226849315068,4.622950819672131,0.5182376465101013,0.999,89.32381252,26.45318748,29.614933278936128,7.2,13.888888888888888,93.61111111111111,22.165888888888887,23.678694362017804,15.4949,1.3315,-22.165888888888887,104.79972637772391,6.0,2022/12/14,0.4,深交所,可转债,,,0.3292
123010.SZ,博世转债,2024/04/30,109.99,110.191,111.98,110.073,111.501,1.511,1.37376125102282,301,1.643835616438,0.180327868852459,7.17482354418346,-17.4122,106.44390002,5.05709998,4.750953299390392,4.67,21.413276231263385,111.3490364025696,0.1519635974304069,0.136475,9.8377,1.3204,-0.1519635974304069,104.60818927307996,6.0,2018/07/05,0.4,深交所,可转债,,,0.0001
