代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
123174.SZ,精锻转债,2025/05/16,155.85,155.0,185.0,154.08,171.157,15.307,9.82162336,91,0.249315068493,0.2082191780821917,0.2657177448470994,-9.2707,99.979736235106,71.177263764894,71.19168988155566,9.5,10.52631579,177.052631578947,-5.895631578947,-3.3298751486,55.7097,2.179,5.895631578947,177.08851637956042,6.0,2023/02/15,0.3,深交所,可转债,AA-,4.990358,0.0001,私营
113637.SH,华翔转债,2025/05/16,142.313,143.2,160.165,139.508,155.824,13.511,9.49386212,146,0.6,0.073972602739726,0.4536203120626432,-9.9959,100.53833437541,55.28566562459,54.98963750299801,11.65,8.58369099,156.56652360515,-0.74252360515,-0.474254386,17.6823,2.9641,0.74252360515,155.72818525173773,6.0,2021/12/22,0.4,上交所,可转债,AA-,2.74664,0.0001,私营
404003.NQ,鸿达退债,2025/05/16,11.707,0.0,0.0,0.0,12.432,0.725,6.19287606,152,2.068493150685,,144.78764478764478,1448.3404,78.788595601025,-66.356595601025,-84.22106663386413,3.91,25.57544757,,,,,,,,6.0,2019/12/13,0.4,代办转让,可转债,C,3.368671,0.0,私营
117223.SZ,24明德EB,2025/05/16,101.9539,109.4112,109.4112,106.8863,108.1488,6.1949,6.07617757,359,2.852328767123,2.0191780821917806,2.6814906869054487,-1.0741,104.6045540865,3.5442459135,3.38823289717308,57.68,1.73370319,74.809292649098,33.339507350902,44.5659973117,24.0843,2.2869,-33.339507350902,71.51628655405999,3.0,2024/05/23,2.9,深交所,可交换债券(私募),,80.0,0.2356,私营
113690.SH,豪24转债,2025/05/16,239.06,236.477,253.6,236.477,250.879,11.819,4.94394713,206,0.112876712329,5.438356164383562,0.0797197055154078,-13.1372,97.722499245123,153.156500754877,156.7259351100975,6.33,15.79778831,252.60663507109,-1.72763507109,-0.6839230769,32.0223,4.357,1.72763507109,258.4938340938888,6.0,2024/10/23,0.2,上交所,可转债,AA-,4.17372,0.0001,私营
127053.SZ,豪美转债,2025/05/16,197.29,199.5,207.8,194.286,206.5,9.21,4.66825485,113,0.495342465753,2.6931506849315068,0.774818401937046,-17.9695,113.10575436681,93.39424563319,82.57249700161658,17.73,5.64015792,206.14777213762,0.35222786238,0.1708618331,55.8896,3.3754,-0.35222786238,182.2610823752328,6.0,2022/01/24,0.3,深交所,可转债,AA-,2.916753,0.0001,中外合资
123245.SZ,集智转债,2025/05/16,224.56,224.1,236.55,224.0,235.0,10.44,4.64909156,276,0.302465753425,5.2465753424657535,0.1702127659574468,-12.0677,81.963156884244,153.036843115756,186.71418834182884,23.54,4.24808836,230.288870008496,4.711129991504,2.045748017,137.0118,5.6018,-4.711129991504,280.9663253133739,6.0,2024/08/14,0.4,深交所,可转债,A,1.543349,0.4609,私营
123247.SZ,万凯转债,2025/05/16,123.691,123.77,129.8,123.31,128.5,4.809,3.88791424,274,0.225205479452,5.252054794520548,0.2334630350194553,-2.113,101.70757447165,26.79242552835,26.34260591458518,11.45,8.73362445,125.152838427948,3.347161572052,2.6744591766,38.4822,1.3786,-3.347161572052,123.05164003575086,6.0,2024/08/16,0.3,深交所,可转债,AA,26.98527,0.0001,私营
127081.SZ,中旗转债,2025/05/16,338.0,338.99,380.641,335.0,351.0,13.0,3.84615385,75,0.205479452055,3.7972602739726025,0.2849002849002849,-25.6706,94.872629954073,256.127370045927,269.96971641865093,20.7,4.83091787,347.777777777778,3.222222222222,0.9265175719,-559.3196,5.3383,-3.222222222222,366.5733499178152,6.0,2023/03/03,0.3,深交所,可转债,A+,3.207955,0.4058,私营
127037.SZ,银轮转债,2025/05/16,263.92,263.139,285.486,262.864,273.625,9.705,3.67725068,344,1.413698630137,2.06027397260274,0.5481955230698949,-35.2382,108.81376985663,164.81123014337,151.46174088125125,10.51,9.51474786,259.752616555661,13.872383444339,5.3406135531,26.8285,3.5581,-13.872383444339,238.7130019462645,6.0,2021/06/07,0.3,深交所,可转债,AA,5.056274,0.4215,私营
