代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
128044.SZ,岭南转债,2024/06/25,51.265,56.001,61.518,54.961,61.518,10.253,20.0,317,1.731506849315,0.1366120218579234,11.378783445495628,541.1882,103.80769321,-42.28969321,-40.738496254270046,1.94,51.54639175257732,47.422680412371136,14.095319587628866,29.722739130434785,-4.2846,0.8163,-14.095319587628866,45.683204149846965,6.0,2018/08/14,0.3,深交所,可转债,null,null
128042.SZ,凯中转债,2024/06/25,111.3,133.56,133.56,133.56,133.56,22.26,20.0,332,1.813698630137,0.0956284153005464,8.984725965858042,-168.805,111.71462408,21.84537592,19.554625099357,9.97,10.030090270812437,109.32798395185556,24.232016048144438,22.164513761467887,28.3219,2.2792,-24.232016048144438,97.86362783941757,6.0,2018/07/27,0.4,深交所,可转债,null,null
113576.SH,起步转债,2024/06/25,108.033,121.998,128.999,116.5,127.522,19.489,18.03985819147853,77,0.527397260274,1.7917808219178082,1.960446040683176,-4.5166,113.29822844,14.22377156,12.554275345560734,1.75,57.14285714285714,106.85714285714285,20.664857142857144,19.338770053475933,-69.1415,39.439,-20.664857142857144,94.31492824597149,6.0,2020/04/10,0.5,上交所,可转债,null,null
110063.SH,鹰19转债,2024/06/25,66.995,67.05,76.592,61.0,74.203,7.208,10.759011866557204,196,1.068493150685,1.4672131147540983,2.6953088150074795,33.738,109.46530604,-35.26230604,-32.21322564714222,2.37,42.19409282700422,62.0253164556962,12.177683544303797,19.633408163265305,42.0583,0.4972,-12.177683544303797,56.662077419334466,6.0,2019/12/13,0.3,上交所,可转债,null,null
110047.SH,山鹰转债,2024/06/25,86.514,86.499,92.88,83.51,92.811,6.297,7.27859074831819,218,1.783561643836,0.407103825136612,,53.4332,112.04009645,-19.22909645,-17.16269180344855,2.37,42.19409282700422,62.0253164556962,30.7856835443038,49.6340612244898,42.0583,0.4972,-30.7856835443038,55.35992775887708,6.0,2018/11/21,0.4,上交所,可转债,null,null
123034.SZ,通光转债,2024/06/25,244.948,244.0,261.23,243.388,261.0,16.052,6.553227623822199,235,1.15397260274,1.360655737704918,0.6896551724137931,-45.6052,106.79873089,154.20126911,144.38492651080605,8.0,12.5,80.375,180.625,224.72783825816484,66.6573,1.3021,-180.625,75.25838493603842,6.0,2019/11/04,0.5,深交所,可转债,null,null
123190.SZ,道氏转02,2024/06/25,81.189,81.6,89.199,81.307,86.11,4.921,6.061165921491828,80,0.109589041096,4.783561643835616,0.5806526535826269,7.3282,100.77543121,-14.66543121,-14.552585916937998,15.21,6.574621959237344,55.16107823800131,30.948921761998683,56.10644815256258,85.6056,0.8778,-30.948921761998683,54.73663330008917,6.0,2023/04/07,0.3,深交所,可转债,null,null
123049.SZ,维尔转债,2024/06/25,66.99,67.1,74.658,66.597,71.0,4.01,5.985968054933572,74,0.506849315068,1.8,3.52112676056338,34.6969,101.03385517,-30.03385517,-29.726525944659745,5.15,19.417475728155335,52.62135922330097,18.37864077669903,34.926199261992615,14.3296,0.5942,-18.37864077669903,52.08289749486451,6.0,2020/04/13,0.5,深交所,可转债,null,null
127047.SZ,帝欧转债,2024/06/25,51.461,52.0,57.5,52.0,54.4,2.939,5.711121043120033,245,0.668493150685,3.333333333333333,1.8382352941176472,27.4869,92.46470853,-38.06470853,-41.16674257146442,13.34,7.496251874062968,24.212893553223388,30.187106446776607,124.67368421052632,-6.9651,0.6749,-30.187106446776607,26.186091902693406,6.0,2021/10/25,0.3,深交所,可转债,null,null
110092.SH,三房转债,2024/06/25,49.037,49.4,53.301,49.4,51.685,2.648,5.4000040785529295,172,0.234246575342,4.532786885245901,0.9673986649898424,19.763,97.57626113,-45.89126113,-47.03117397464069,3.02,33.11258278145696,43.377483443708606,8.30751655629139,19.151679389312974,-40.6211,0.8715,-8.30751655629139,44.45495547930164,6.0,2023/01/06,0.3,上交所,可转债,null,null
