代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
110060.SH,天路转债,2024/08/13,130.344,129.953,156.413,129.692,156.413,26.069,20.000153440127665,291,1.430136986301,1.2076502732240435,1.1507994859762296,-24.5218,109.01248608,47.40051392,43.48172913441733,4.17,23.980815347721823,118.94484412470024,37.46815587529976,31.500445564516127,-21.7388,1.8833,-37.46815587529976,109.11121138675001,6.0,2019/10/25,0.4,上交所,可转债,null,null
127097.SZ,三羊转债,2024/08/13,154.65,156.0,166.25,153.6,163.59,8.94,5.780795344325897,293,0.24,5.202185792349727,0.1833852924995415,-6.0854,89.40393075,74.18606925,82.9785319590101,37.53,2.664535038635758,67.59925393018918,95.99074606981081,141.9997122585731,80.4026,2.4924,-95.99074606981081,75.61105352203901,6.0,2023/10/26,0.3,深交所,可转债,null,null
113600.SH,新星转债,2024/08/13,108.38,107.998,118.88,107.998,113.978,5.598,5.16515962354678,1,0.006849315068,2.0,1.3160434469809963,3.7103,101.59801142,12.37998858,12.185266627731403,10.0,10.0,117.1,-3.122,-2.6660973526900085,-12.0969,1.3528,3.122,115.2581614180574,6.0,2020/08/13,0.4,上交所,可转债,null,null
117222.SZ,24广州数字科技EB,2024/08/13,105.9059,100.092,110.3,100.092,110.2124,4.3065,4.066345689900185,110,0.090410958904,2.7013698630136984,0.2722016760364532,-1.5012,100.21041711,10.00198289,9.980981197813916,14.32,6.983240223463687,66.06145251396649,44.15094748603352,66.8331467230444,23.7637,1.9023,-44.15094748603352,65.9227397900674,3.0,2024/04/24,0.3,深交所,可交换债券(私募),null,null
113598.SH,法兰转债,2024/08/13,115.99,116.54,129.768,115.029,120.698,4.708,4.058970600913872,14,0.095890410959,1.964383561643836,2.0712853568410408,-1.3724,111.24856248,9.44943752,8.4939861777529,7.45,13.422818791946307,94.36241610738256,26.335583892617446,27.908975817923185,25.4609,1.6717,-26.335583892617446,84.82124533011094,6.0,2020/07/31,0.4,上交所,可转债,null,null
113665.SH,汇通转债,2024/08/13,78.573,78.595,81.588,77.98,81.395,2.822,3.591564532345717,243,0.331506849315,4.338797814207649,0.6142883469500583,9.5745,104.88673941,-23.49173941,-22.39724443923392,8.19,12.21001221001221,45.665445665445674,35.72955433455433,78.24199197860962,-10.8817,1.7535,-35.72955433455433,43.53786372073254,6.0,2022/12/15,0.3,上交所,可转债,null,null
123213.SZ,天源转债,2024/08/13,117.01,118.243,129.895,117.089,121.0,3.99,3.4099649602598068,17,0.023287671233,4.956164383561644,0.4132231404958677,-0.6877,100.20794281,20.79205719,20.748911320755212,7.26,13.774104683195592,122.58953168044076,-1.5895316804407713,-1.296629213483146,48.9767,2.1922,1.5895316804407713,122.33514454325996,6.0,2023/07/28,0.3,深交所,可转债,null,null
127051.SZ,博杰转债,2024/08/13,108.3,110.5,111.975,110.031,111.9,3.6,3.3240997229916895,271,0.739726027397,3.262295081967213,0.8936550491510277,2.2429,109.44365469,2.45634531,2.2443926209862206,26.82,3.728560775540641,96.4951528709918,15.404847129008202,15.964374034003091,84.5657,2.2833,-15.404847129008202,88.16879621236615,6.0,2021/11/17,0.4,深交所,可转债,null,null
113534.SH,鼎胜转债,2024/08/13,119.384,119.8,122.99,119.237,122.822,3.438,2.8797828854787912,127,0.695890410959,0.6547945205479452,,-15.9432,108.17094886,14.65105114,13.544349286389352,7.65,13.0718954248366,113.72549019607844,9.096509803921569,7.998655172413794,63.5571,1.1885,-9.096509803921569,105.13496589853102,6.0,2019/04/08,0.4,上交所,可转债,null,null
123143.SZ,胜蓝转债,2024/08/13,134.75,136.88,142.96,135.901,137.9,3.15,2.3376623376623376,136,0.372602739726,3.6301369863013697,0.725163161711385,-4.6206,104.6199305,33.2800695,31.810448870447296,23.17,4.315925766076824,114.54466983167887,23.355330168321103,20.389713639789,46.3828,3.693,-23.355330168321103,109.48647096614052,6.0,2022/03/31,0.4,深交所,可转债,null,null
127096.SZ,泰坦转债,2024/08/13,139.0,138.983,143.1,138.406,142.0,3.0,2.158273381294964,294,0.401369863014,5.199453551912568,0.352112676056338,-3.0339,81.81522115,60.18477885,73.56183605451271,13.39,7.468259895444362,57.430918595967135,84.56908140403286,147.25357607282183,20.2317,1.2019,-84.56908140403286,70.19588505502333,6.0,2023/10/25,0.5,深交所,可转债,null,null
117223.SZ,24明德EB,2024/08/13,101.1,103.2761,103.2761,103.2761,103.2761,2.1761,2.15242334322453,83,0.659452054795,2.775342465753425,2.8080068863948195,1.6775,102.84592326,0.43017674,0.4182730110871679,60.0,1.6666666666666667,56.83333333333333,46.442766666666664,81.7174780058651,21.4767,1.7994,-46.442766666666664,55.2606574299067,3.0,2024/05/23,2.9,深交所,可交换债券(私募),null,null
113628.SH,晨丰转债,2024/08/13,102.088,102.002,104.4,101.721,104.278,2.19,2.1452080557950004,357,0.975342465753,3.027322404371585,0.9589750474692648,5.033,97.1339339,7.1440661,7.354861286020663,12.79,7.8186082877247856,89.99218139171228,14.285818608287723,15.874510860121632,151.515,1.6985,-14.285818608287723,92.64752057129672,6.0,2021/08/23,0.5,上交所,可转债,null,null
118008.SH,海优转债,2024/08/13,74.209,74.002,76.13,74.002,75.797,1.588,2.1399021682006225,52,0.11397260274,3.86027397260274,1.0554507434331175,12.8003,97.52207167,-21.72507167,-22.27708179079129,109.82,0.9105809506465125,25.332362046985978,50.46463795301402,199.21015600287564,-31.0159,1.1778,-50.46463795301402,25.976029439475887,6.0,2022/06/23,0.3,上交所,可转债,null,null
