代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
113600.SH,新星转债,2024/10/22,151.91,153.0,182.292,147.786,182.122,30.212,19.88809163320387,71,0.486301369863,1.808219178082192,1.3727062079265548,-19.8732,103.75214588097,78.36985411903001,75.53564647129332,10.0,10.0,166.1,16.022,9.645996387718242,-28.0573,2.2756,-16.022,160.09307430668352,6.0,2020/08/13,0.4,上交所,可转债,A-,1.72613,0.4907,私营
113686.SH,泰瑞转债,2024/10/22,196.681,199.0,225.715,195.51,222.01,25.329,12.878213960677442,113,0.092876712329,5.693150684931506,0.1351290482410702,-10.3463,97.658601054216,124.35139894578398,127.33276701019837,8.29,12.062726176115802,99.15560916767188,122.8543908323281,123.90059610705596,27.2569,1.74,-122.8543908323281,101.53289940393964,6.0,2024/07/02,0.3,上交所,可转债,AA-,3.378,0.0,私营
123208.SZ,孩王转债,2024/10/22,150.607,150.8,173.474,148.123,163.48,12.873,8.547411474898245,91,0.124657534247,4.753424657534247,0.3058478101296794,-7.282,101.43951427196,62.04048572804,61.16007768107905,7.1,14.08450704225352,167.74647887323945,-4.2664788732394365,-2.5434089000839637,79.3087,4.2581,4.2664788732394365,165.36601153620475,6.0,2023/07/24,0.3,深交所,可转债,AA,4.674192,0.0001,私营
110074.SH,精达转债,2024/10/22,170.816,172.0,194.897,171.15,182.926,12.11,7.089499812663919,65,0.320547945205,1.824657534246576,0.9840044608202224,-23.0587,109.01873550358,73.90726449641998,67.79317715897831,3.4,29.41176470588235,183.23529411764704,-0.3092941176470588,-0.1687961476725521,22.7346,2.5204,0.3092941176470588,168.07688446508345,6.0,2020/08/19,0.4,上交所,可转债,AA,3.73896,0.0001,私营
110092.SH,三房转债,2024/10/22,68.81,68.5,74.44,68.013,73.583,4.773,6.936491788984159,291,0.397260273973,4.207650273224044,0.6795047769185817,11.4298,98.931526747741,-25.348526747741005,-25.62229410688824,3.02,33.11258278145696,52.31788079470199,21.265119205298014,40.64598734177216,-21.6881,1.004,-21.265119205298014,52.88292065693469,6.0,2023/01/06,0.3,上交所,可转债,AA-,24.99951,0.0,私营
123050.SZ,聚飞转债,2024/10/22,138.433,147.0,161.9,143.334,147.792,9.359,6.76067122723628,192,1.315068493151,1.476712328767123,1.6915665259283317,-13.0719,115.13445430309,32.657545696910006,28.364702724815483,4.77,20.964360587002098,151.9916142557652,-4.1996142557652,-2.7630565517241377,32.6442,3.162,4.1996142557652,132.01227658199448,6.0,2020/04/14,0.4,深交所,可转债,AA-,2.666192,0.0001,私营
123127.SZ,耐普转债,2024/10/22,161.0,161.45,172.444,160.6,171.538,10.538,6.545341614906832,360,1.081917808219,3.0191256830601088,0.6412573307372127,-12.6283,98.168546612138,73.36945338786201,74.73824959204426,17.24,5.800464037122969,170.3016241299304,1.2363758700696057,0.725991825613079,26.6632,3.2083,-1.2363758700696057,173.47880762948316,6.0,2021/10/29,0.4,深交所,可转债,A+,2.600415,0.0001,私营
123242.SZ,赛龙转债,2024/10/22,156.12,156.101,165.0,154.5,165.0,8.88,5.687932359723289,107,0.087945205479,5.70958904109589,0.1818181818181818,-5.4012,87.238514267089,77.761485732911,89.1366461088927,36.81,2.716653083401249,94.62102689486552,70.37897310513448,74.37984496124031,57.2945,2.0711,-70.37897310513448,108.46244653499517,6.0,2024/07/08,0.3,深交所,可转债,A+,2.5,1.1196,私营
128091.SZ,新天转债,2024/10/22,139.788,139.8,153.77,139.788,146.696,6.908,4.941768964431853,298,1.871506849315,1.1885245901639343,1.5678682445329115,-18.5965,108.58163431021,38.11436568978999,35.102037220125055,8.05,12.422360248447204,129.3167701863354,17.379229813664598,13.439269932756964,38.675,2.3576,-17.379229813664598,119.09635640304197,6.0,2019/12/30,0.6,深交所,可转债,A+,1.515693,0.3805,私营
127076.SZ,中宠转2,2024/10/22,118.746,119.3,125.0,119.3,124.488,5.742,4.835531302107017,364,0.397808219178,4.008196721311475,0.321316110789795,-1.7124,101.04186832614,23.446131673859995,23.2043726647861,28.06,3.563791874554526,106.05844618674269,18.429553813257304,17.376790322580643,23.2822,3.5637,-18.429553813257304,104.96485065419648,6.0,2022/10/25,0.2,深交所,可转债,AA-,7.69003,0.2123,私营
123228.SZ,震裕转债,2024/10/22,125.3,125.018,132.349,123.5,130.5,5.2,4.150039904229848,3,0.003287671233,4.994520547945204,0.3065134099616858,-1.7402,99.727679309412,30.772320690588003,30.856348913038232,54.54,1.8335166850018327,128.73120645397873,1.7687935460212687,1.3740207947585814,27.3932,2.9202,-1.7687935460212687,129.08272542328123,6.0,2023/10/20,0.2,深交所,可转债,AA-,11.948981,0.0001,私营
