代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
404003.NQ,鸿达退债,2025/01/17,4.789,0.0,0.0,0.0,8.874,4.085,85.29964502,33,,,202.83975659229208,,64.6052727563,-55.7312727563,-86.26427902645972,3.91,25.57544757,,,,,,,0.0,6.0,2019/12/13,0.4,代办转让,可转债,C,3.368671,0.0,私营
127076.SZ,中宠转2,2025/01/17,136.193,136.9,145.1,136.4,144.564,8.371,6.14642456,85,0.139726027397,3.76986301369863,0.4150410890678177,-5.7736,102.81921880005,41.74478119995,40.60017347644904,27.81,3.59582884,143.653362099964,0.910637900036,0.6339133917,31.2542,4.7839,-0.910637900036,139.7145045220808,6.0,2022/10/25,0.2,深交所,可转债,AA-,7.662795,0.0001,私营
128143.SZ,锋龙转债,2025/01/17,137.0,137.812,149.83,136.891,145.2,8.2,5.98540146,10,0.068493150685,1.9753424657534249,1.721763085399449,-10.261,106.54457753011,38.655422469889984,36.280985260808585,12.53,7.98084597,139.50518754988,5.69481245012,4.0821510297,2264.5013,5.0676,-5.69481245012,130.93598077335767,6.0,2021/01/08,0.5,深交所,可转债,A+,1.729214,0.0001,私营
123222.SZ,博俊转债,2025/01/17,147.573,163.3,170.0,155.598,155.6,8.027,5.43934189,132,0.144657534247,4.641095890410959,0.2570694087403599,-5.5807,93.537568288894,62.062431711106,66.3502727796216,16.7,5.98802395,149.520958083832,6.079041916168,4.0656788146,21.3626,5.5063,-6.079041916168,159.85123498403485,6.0,2023/09/08,0.2,深交所,可转债,A+,2.47531,0.2391,私营
111011.SH,冠盛转债,2025/01/17,155.458,156.9,163.87,153.003,160.92,5.462,3.51348917,15,0.032876712329,3.9616438356164383,0.4971414367387522,-7.379,105.07451899656,55.84548100343999,53.14845267601777,17.01,5.87889477,145.326278659612,15.593721340388,10.7301456311,15.3027,2.0313,-15.593721340388,138.30782196049813,6.0,2023/01/03,0.3,上交所,可转债,AA-,3.42794,0.228,中外合资
123211.SZ,阳谷转债,2025/01/17,135.9,135.75,141.4,134.011,140.488,4.588,3.37601177,175,0.239726027397,4.523287671232877,0.3559022834690507,-3.4853,103.58329167097,36.90470832903,35.62805133308273,9.46,10.57082452,125.475687103594,15.012312896406,11.9643201348,21.5969,1.7215,-15.012312896406,121.13506442927562,6.0,2023/07/27,0.3,深交所,可转债,AA-,3.081586,0.175,私营
113677.SH,华懋转债,2025/01/17,127.203,127.445,131.987,125.926,131.286,4.083,3.20982996,126,0.172602739726,4.657534246575342,0.380847919808662,-2.5225,100.28837544291,30.99762455709001,30.908492056226063,33.85,2.95420975,112.525849335303,18.760150664697,16.6718587556,47.9121,3.669,-18.760150664697,112.20228549754432,6.0,2023/09/14,0.3,上交所,可转债,AA-,10.49971,0.2274,私营
123226.SZ,中富转债,2025/01/17,133.8,134.774,143.85,133.093,138.038,4.238,3.16741405,94,0.10301369863,4.745205479452055,0.2897752792709254,-3.0382,102.26837949347,35.76962050653002,34.97622694687752,27.82,3.5945363,136.484543493889,1.553456506111,1.138192257,160.616,5.8465,-1.553456506111,133.4572271213154,6.0,2023/10/16,0.2,深交所,可转债,AA-,5.198209,0.0001,中外合资
118051.SH,皓元转债,2025/01/17,120.905,120.9,124.877,120.7,124.682,3.777,3.12394028,51,0.027945205479,5.863013698630137,0.1604080781508157,-1.0636,96.0380322777,28.643967722300005,29.8256503626336,40.73,2.45519273,90.351092560766,34.330907439234,37.9972244565,40.6179,2.8709,-34.330907439234,94.07845039922324,6.0,2024/11/28,0.2,上交所,可转债,AA-,8.2235,0.3424,私营
123217.SZ,富仕转债,2025/01/17,120.068,119.798,124.96,119.422,123.8,3.732,3.10823866,163,0.178630136986,4.556164383561644,0.3231017770597738,-1.7277,98.660652633879,25.139347366121,25.480621397682125,29.68,3.36927224,98.28167115903,25.51832884097,25.964484059,25.3836,2.7933,-25.51832884097,99.61587374020787,6.0,2023/08/08,0.3,深交所,可转债,AA-,5.6991,0.2812,私营
