代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
404003.NQ,鸿达退债,2024/06/28,7.364,0.0,0.0,0.0,19.601,12.237,166.17327539380773,196,,1.4672131147540983,15.305341564205907,,51.17767485,-31.57667485,-61.70009665845536,3.91,25.57544757033248,,,,,,,,6.0,2019/12/13,0.4,代办转让,可转债,null,null
110072.SH,广汇转债,2024/06/28,48.309,50.0,55.26,48.801,54.018,5.709,11.817673725392783,316,1.294520547945,2.1393442622950816,2.776852160390981,42.7223,108.29318206,-54.27518206,-50.11874342184234,1.5,66.66666666666666,46.0,8.018,17.430434782608696,20.157,0.1465,-8.018,42.477281694902665,6.0,2020/08/18,0.2,上交所,可转债,null,null
123156.SZ,博汇转债,2024/06/28,68.204,69.561,74.646,69.01,72.88,4.676,6.8559028795965045,318,0.521095890411,4.133879781420765,0.823271130625686,13.4153,95.87830705,-22.99830705,-23.986976572298584,10.69,9.354536950420954,52.666043030869965,20.213956969130027,38.38138543516874,-3.4749,2.2674,-20.213956969130027,54.930092792945246,6.0,2022/08/16,0.4,深交所,可转债,null,null
123207.SZ,冠中转债,2024/06/28,121.5,121.1,129.8,120.841,129.186,7.686,6.325925925925926,344,0.375890410959,5.062841530054645,0.3096310745746443,-1.2958,80.7466026,48.4393974,59.989393782866095,10.44,9.578544061302681,84.77011494252874,44.415885057471264,52.39568813559322,-144.0481,1.4387,-44.415885057471264,104.98288746891345,6.0,2023/07/21,0.4,深交所,可转债,null,null
113615.SH,金诚转债,2024/06/28,415.97,416.12,440.419,415.5,436.207,20.237,4.865014303916148,189,0.772602739726,2.486338797814208,0.3438734362355487,-41.8001,109.19055704,327.01644296,299.4915053324652,12.43,8.045052292839902,406.5164923572003,29.69050764279968,7.303641599050069,28.4926,4.1567,-29.69050764279968,372.3000444152696,6.0,2020/12/23,0.4,上交所,可转债,null,null
117208.SZ,23焦煤EB,2024/06/28,106.0,106.0,111.0,102.0,111.0,5.0,4.716981132075472,338,0.009232876712,2.079234972677596,0.009009009009009,-2.8513,100.15225448,10.84774552,10.831254449859888,10.62,9.416195856873824,97.08097928436912,13.919020715630884,14.337536372453927,15.3997,1.5068,-13.919020715630884,96.93339384961702,3.0,2023/07/25,0.01,深交所,可交换债券(私募),null,null
123162.SZ,东杰转债,2024/06/28,89.715,103.0,104.44,92.55,93.886,4.171,4.649166805996768,259,0.494794520548,4.295081967213115,0.7455850712566303,6.2907,70.87258766,23.01341234,32.471528273248886,8.05,12.422360248447204,71.30434782608695,22.581652173913042,31.66939024390244,-91.0767,1.7825,-22.581652173913042,100.60920615479463,6.0,2022/10/14,0.5,深交所,可转债,null,null
128118.SZ,瀛通转债,2024/06/28,104.512,104.512,125.414,101.626,109.1,4.588,4.389926515615432,363,1.785205479452,2.0109289617486334,1.6498625114573784,4.905,107.59404192,1.50595808,1.3996667967169905,21.2,4.716981132075472,50.424528301886795,58.675471698113206,116.36295603367633,-51.786,2.0156,-58.675471698113206,46.865539580137,6.0,2020/07/02,0.4,深交所,可转债,null,null
128108.SZ,蓝帆转债,2024/06/28,87.513,88.5,91.99,86.22,91.083,3.57,4.0793939186178045,32,0.157808219178,1.9150684931506847,1.9762194921115903,10.3486,105.32600461,-14.24300461,-13.52278068719956,12.5,8.0,34.56,56.523,163.55034722222223,-10.9956,0.4842,-56.523,32.8124095544765,6.0,2020/05/28,0.4,深交所,可转债,null,null
113602.SH,景20转债,2024/06/28,132.815,132.2,140.44,132.2,138.103,5.288,3.981477995708316,310,1.269863013699,2.1557377049180326,1.0861458476644243,-9.6949,106.23124196,31.87175804,30.00224552773364,22.58,4.428697962798937,140.8325952170062,-2.7295952170062,-1.93818427672956,21.054,3.1104,2.7295952170062,132.57172995307246,6.0,2020/08/24,0.4,上交所,可转债,null,null
