代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
127033.SZ,中装转2,2024/07/02,32.55,34.4,39.06,34.267,39.06,6.51,20.0,78,0.320547945205,2.789041095890411,3.840245775729647,48.6422,62.0250614,-22.9650614,-37.02545532667543,5.14,19.455252918287936,19.066147859922175,19.99385214007782,104.86571428571428,-1.9874,0.2798,-19.99385214007782,30.73942601517873,6.0,2021/04/16,0.3,深交所,可转债,null,null
127047.SZ,帝欧转债,2024/07/02,56.8,57.5,68.16,57.499,68.16,11.36,20.0,252,0.687671232877,3.314207650273224,1.4671361502347415,19.0054,93.02816553,-24.86816553,-26.731867051576373,13.34,7.496251874062968,25.337331334332838,42.822668665667166,169.0101775147929,-7.2887,0.7062,-42.822668665667166,27.236193673153725,6.0,2021/10/25,0.3,深交所,可转债,null,null
113575.SH,东时转债,2024/07/02,101.291,112.0,121.549,108.62,121.549,20.258,19.999802549091232,85,0.465753424658,1.76986301369863,1.6454269471571137,-5.5386,100.00719367,21.54180633,21.54025679500901,12.15,8.23045267489712,8.31275720164609,113.2362427983539,1362.1983663366336,-5.1841,0.4113,-113.2362427983539,8.312159252339601,6.0,2020/04/09,0.4,上交所,可转债,null,null
110072.SH,广汇转债,2024/07/02,64.762,64.0,77.714,63.11,77.714,12.952,19.99938235384948,320,1.31095890411,2.128415300546448,1.9301541549785108,19.879,108.30086788,-30.58686788,-28.242495631605642,1.5,66.66666666666666,56.0,21.714,38.775,24.539,0.1823,-21.714,51.70780354415014,6.0,2020/08/18,0.2,上交所,可转债,null,null
128044.SZ,岭南转债,2024/07/02,81.836,82.0,95.654,80.245,92.966,11.13,13.60037147465663,324,1.769863013699,0.1174863387978142,7.529634490028611,128.4906,104.25760193,-11.29160193,-10.830483073628853,1.4,71.42857142857143,76.42857142857143,16.53742857142857,21.637757009345798,-4.9997,0.8951,-16.53742857142857,73.30743275668917,6.0,2018/08/14,0.3,深交所,可转债,null,null
110092.SH,三房转债,2024/07/02,60.697,60.697,69.557,60.69,68.883,8.186,13.486663261775703,179,0.243835616438,4.513661202185792,0.7258685016622388,12.2656,98.18632102,-29.30332102,-29.844606372440698,3.02,33.11258278145696,45.36423841059602,23.518761589403972,51.844277372262766,-42.4817,0.9114,-23.518761589403972,46.202197963355395,6.0,2023/01/06,0.3,上交所,可转债,null,null
123156.SZ,博汇转债,2024/07/02,72.212,72.777,83.6,71.901,80.4,8.188,11.33883565058439,322,0.527671232877,4.122950819672131,0.746268656716418,10.6997,96.04390388,-15.64390388,-16.288284053453243,10.69,9.354536950420954,53.882132834424695,26.517867165575304,49.21458333333333,-3.5553,2.3199,-26.517867165575304,56.10156465708284,6.0,2022/08/16,0.4,深交所,可转债,null,null
123049.SZ,维尔转债,2024/07/02,76.77,76.771,84.219,76.771,84.08,7.31,9.52194867786896,81,0.554794520548,1.7808219178082192,2.973358705994291,22.7191,101.41163528,-17.33163528,-17.090381426299786,5.15,19.417475728155335,56.50485436893204,27.57514563106796,48.80137457044673,15.3872,0.6381,-27.57514563106796,55.71831497729107,6.0,2020/04/13,0.5,深交所,可转债,null,null
123013.SZ,横河转债,2024/07/02,299.5,299.502,328.395,290.081,324.244,24.744,8.26176961602671,343,2.342465753425,0.0655737704918032,3.084097161396973,-1007.6426,109.65065975,214.59334025,195.70638310728447,8.8,11.363636363636363,91.25,232.994,255.33589041095888,54.9173,3.2816,-232.994,83.21883352826794,6.0,2018/07/26,0.5,深交所,可转债,null,null
118020.SH,芳源转债,2024/07/02,73.032,73.299,79.5,73.0,78.693,5.661,7.751396648044691,284,0.465205479452,4.226775956284153,0.7624566352788685,12.5686,84.44770696,-5.75470696,-6.814521278506483,18.63,5.367686527106817,22.705314009661837,55.98768599033816,246.58406382978723,76.6874,2.4801,-55.98768599033816,26.886833079335798,6.0,2022/09/23,0.5,上交所,可转债,null,null
