代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123225.SZ,翔丰转债,2024/04/09,134.2,137.0,159.132,137.0,159.07,24.87,18.53204172876304,183,0.149589041096,5.502732240437158,0.1885962155026089,-4.595,93.1919299,65.8780701,70.69074561573169,27.8,3.597122302158273,151.0791366906475,7.990863309352519,5.289190476190476,38.35,2.6747,-7.990863309352519,162.11611547562498,6.0,2023/10/10,0.3,深交所,可转债,null,null
128144.SZ,利民转债,2024/04/09,104.28,104.226,114.741,104.202,113.894,9.614,9.21940928270042,40,0.109589041096,2.893150684931507,0.8780093771401478,-0.4293,104.31079931,9.58320069,9.187160632831317,10.95,9.132420091324201,68.58447488584474,45.30952511415525,66.06382157123835,93.9393,1.0743,-45.30952511415525,65.7501192010037,6.0,2021/03/01,0.3,深交所,可转债,null,null
128082.SZ,华锋转债,2024/04/09,129.2,129.9,140.5,129.31,140.0,10.8,8.359133126934983,128,0.800273972603,1.6530054644808745,1.6428571428571428,-10.2588,101.98603711,38.01396289,37.273693504728435,9.13,10.95290251916758,111.2814895947426,28.718510405257398,25.80708661417323,-28.2772,1.7553,-28.718510405257398,109.11443639555944,6.0,2019/12/04,0.6,深交所,可转债,null,null
123018.SZ,溢利转债,2024/04/09,260.581,260.68,276.922,260.072,276.33,15.749,6.043802119110756,112,0.608219178082,0.6967213114754098,3.618861506170159,-86.394,107.00864858,169.32135142,158.23146415442753,8.05,12.422360248447204,70.18633540372672,206.14366459627328,293.70911504424777,167.5665,1.0548,-206.14366459627328,65.58940453420938,6.0,2018/12/20,0.4,深交所,可转债,null,null
113566.SH,翔港转债,2024/04/09,225.2,225.0,241.6,222.8,235.922,10.722,4.761101243339254,42,0.247123287671,0.0163934426229508,0.1200768352391369,-3507.0752,100.17774444,135.74425556,135.5034057901973,10.74,9.310986964618248,241.24767225325883,-5.325672253258845,-2.207553840216133,488.1784,9.5285,5.325672253258845,240.81962875272225,6.0,2020/02/28,0.5,上交所,可转债,null,null
127073.SZ,天赐转债,2024/04/09,113.412,113.412,118.4,113.412,118.0,4.588,4.045427291644623,200,0.272602739726,3.4562841530054644,0.423728813559322,-1.5677,101.86154839,16.13845161,15.8435168766631,28.88,3.4626038781163437,87.63850415512465,30.361495844875343,34.644014223627025,25.7589,3.7028,-30.361495844875343,86.03688589101435,5.0,2022/09/23,0.3,深交所,可转债,null,null
111002.SH,特纸转债,2024/04/09,121.226,123.85,145.471,123.85,126.056,4.83,3.984293798360088,124,0.33698630137,3.663934426229508,0.7932982166656088,-2.2137,105.31445478,20.74154522,19.69487024675645,14.54,6.87757909215956,110.9353507565337,15.1206492434663,13.630145071295722,23.8764,2.8751,-15.1206492434663,105.33725022673823,6.0,2021/12/08,0.3,上交所,可转债,null,null
123239.SZ,锋工转债,2024/04/09,123.0,123.112,128.585,123.112,127.9,4.9,3.9837398373983737,82,0.044383561644,5.778688524590164,0.1563721657544957,-1.1275,77.4593791,50.4406209,65.11880354073223,24.95,4.008016032064128,90.70140280561121,37.198597194388775,41.01215201060539,29.119,2.7831,-37.198597194388775,117.09544261711132,6.0,2024/01/19,0.2,深交所,可转债,null,null
123169.SZ,正海转债,2024/04/09,111.302,111.2,116.321,111.101,115.7,4.398,3.9514114750858025,139,0.151232876712,4.622950819672131,0.3457216940363007,0.1137,93.31600561,22.38399439,23.98730447545139,13.03,7.674597083653107,93.5533384497314,22.146661550268607,23.672764561115667,22.3434,2.8018,-22.146661550268607,100.2543324032999,6.0,2022/11/23,0.2,深交所,可转债,null,null
127097.SZ,三羊转债,2024/04/09,218.0,218.0,226.7,217.9,226.592,8.592,3.9412844036697248,167,0.136438356164,5.546448087431694,0.132396554159017,-11.1683,78.8674875,147.7245125,187.30723797940183,37.65,2.6560424966799467,78.16733067729083,148.42466932270915,189.88069317023445,99.6889,2.9216,-148.42466932270915,99.1122364298607,6.0,2023/10/26,0.3,深交所,可转债,null,null
127088.SZ,赫达转债,2024/04/09,112.7,112.8,117.0,112.6,116.99,4.29,3.806566104702751,282,0.15397260274,5.232240437158469,0.1709547824600393,0.528,93.29215348,23.69784652,25.401757421196574,17.39,5.750431282346176,89.1891891891892,27.80081081081081,31.17060606060606,17.3174,2.6271,-27.80081081081081,95.60202638940004,6.0,2023/07/03,0.2,深交所,可转债,null,null
113030.SH,东风转债,2024/04/09,119.103,119.103,124.0,118.894,123.519,4.416,3.707715170902496,108,0.527671232877,1.7076502732240435,1.457265683821922,-4.7275,109.07606966,14.44293034,13.241153980905182,4.04,24.752475247524753,103.2178217821782,20.301178217821786,19.66828776978417,24.2865,1.3389,-20.301178217821786,94.62920886672717,6.0,2019/12/23,0.4,上交所,可转债,null,null
118030.SH,睿创转债,2024/04/09,109.799,112.5,114.102,111.668,113.304,3.505,3.192196650242716,102,0.138356164384,4.724043715846994,0.4412906870013415,0.2832,100.53656499,12.76743501,12.699295038844753,39.92,2.50501002004008,80.16032064128257,33.143679358717435,41.34674,27.7475,3.1943,-33.143679358717435,79.73250393949286,6.0,2022/12/30,0.3,上交所,可转债,null,null
123135.SZ,泰林转债,2024/04/09,132.3,132.3,137.077,132.103,136.16,3.86,2.9176114890400604,104,0.338630136986,3.7185792349726774,0.881316098707403,-3.3643,93.54402896,42.61597104,45.55712589439872,16.5,6.0606060606060606,114.78787878787878,21.372121212121208,18.618796198521647,72.4579,3.4696,-21.372121212121208,122.71000090979916,6.0,2021/12/28,0.5,深交所,可转债,null,null
113068.SH,金铜转债,2024/04/09,115.222,115.222,118.479,115.18,118.397,3.175,2.7555501553522763,257,0.140273972603,5.300546448087432,0.1689231990675439,-0.974,97.51044946,20.88655054,21.4198074726011,6.75,14.814814814814815,98.07407407407408,20.322925925925922,20.7220166163142,19.1387,1.2872,-20.322925925925922,100.5780145791506,6.0,2023/07/28,0.2,上交所,可转债,null,null
118026.SH,利元转债,2024/04/09,99.597,99.796,102.6,99.796,102.27,2.673,2.683815777583662,169,0.184109589041,4.5409836065573765,0.3911215410188716,2.4987,83.27534804,18.99465196,22.80945370636724,45.0,2.2222222222222223,80.93333333333332,21.336666666666662,26.36326194398682,209.7259,1.8524,-21.336666666666662,97.18762543563106,6.0,2022/10/24,0.2,上交所,可转债,null,null
113534.SH,鼎胜转债,2024/04/09,139.445,139.78,143.626,139.2,143.172,3.727,2.6727383556240807,1,0.005479452055,1.0,1.257229067136032,-23.1693,105.66691675,37.50508325,35.49368563363518,7.84,12.755102040816325,140.3061224489796,2.865877551020408,2.042589090909091,15.6836,1.5463,-2.865877551020408,132.7815050958034,6.0,2019/04/08,0.4,上交所,可转债,null,null
127075.SZ,百川转2,2024/04/09,82.842,82.988,85.7,82.859,85.0,2.158,2.604958837304749,174,0.23698630137,4.527322404371585,0.588235294117647,8.2645,97.50452857,-12.50452857,-12.824561846912378,10.31,9.699321047526672,58.19592628516004,26.80407371483996,46.05833333333333,-42.7679,1.7289,-26.80407371483996,59.68535732510136,6.0,2022/10/19,0.3,深交所,可转债,null,null
123233.SZ,凯盛转债,2024/04/09,113.212,113.589,117.0,113.5,116.149,2.937,2.5942479595802563,133,0.072328767123,5.639344262295082,0.1721926146587572,0.5738,89.47980918,26.66919082,29.80470238414516,20.26,4.935834155972359,84.20533070088845,31.943669299111548,37.93544783118406,45.4216,4.7625,-31.943669299111548,94.105398159152,6.0,2023/11/29,0.2,深交所,可转债,null,null
113649.SH,丰山转债,2024/04/09,115.825,115.819,119.5,115.5,118.697,2.872,2.4796028491258366,288,0.471780821918,4.215846994535519,0.5054887655121864,0.285,98.5118095,20.1851905,20.49012255733664,13.73,7.283321194464677,100.21849963583394,18.478500364166056,18.43821293604651,81.1403,1.486,-18.478500364166056,101.73247262891252,6.0,2022/06/27,0.3,上交所,可转债,null,null
113632.SH,鹤21转债,2024/04/09,114.673,114.673,118.361,114.673,117.505,2.832,2.469631037820585,145,0.394520547945,3.60655737704918,0.8510276158461342,-0.2908,105.54310439,11.96189561,11.333659057249944,19.84,5.040322580645161,89.96975806451614,27.53524193548387,30.604997198879552,24.7523,1.863,-27.53524193548387,85.24456295321987,6.0,2021/11/17,0.3,上交所,可转债,null,null
123202.SZ,祥源转债,2024/04/09,115.04,115.04,118.41,114.769,117.85,2.81,2.4426286509040334,282,0.15397260274,5.232240437158469,0.1697072549851506,0.3684,83.09940071,34.75059929,41.818110591762895,19.49,5.13083632632119,99.48691636736787,18.36308363263212,18.457787519339863,47.7935,2.1659,-18.36308363263212,119.72037766500505,6.0,2023/07/03,0.2,深交所,可转债,null,null
123011.SZ,德尔转债,2024/04/09,121.63,120.8,127.5,120.0,124.6,2.97,2.441831784921483,267,1.457534246575,0.2732240437158469,9.630818619582664,-37.0113,110.80532243,13.79467757,12.449471981559938,15.88,6.297229219143577,122.544080604534,2.0559193954659953,1.6776978417266188,200.4875,1.9673,-2.0559193954659953,110.59403818977182,6.0,2018/07/18,0.5,深交所,可转债,null,null
123141.SZ,宏丰转债,2024/04/09,118.92,118.92,122.0,118.23,121.8,2.88,2.421796165489405,26,0.071232876712,3.9315068493150687,0.8210180623973727,-0.2781,84.77966048,37.02033952,43.66653429655254,5.37,18.621973929236496,107.07635009310987,14.72364990689013,13.750608695652172,40.4292,2.8886,-14.72364990689013,126.29957408047156,6.0,2022/03/15,0.5,深交所,可转债,null,null
127082.SZ,亚科转债,2024/04/09,120.181,120.2,123.389,120.2,122.856,2.675,2.2258094041487424,32,0.043835616438,4.9150684931506845,0.4069805300514423,-1.0407,101.68922752,21.16677248,20.815157117637625,6.06,16.5016501650165,101.15511551155116,21.700884488448843,21.453076672104405,14.4756,1.4236,-21.700884488448843,99.47476048203454,6.0,2023/03/09,0.3,深交所,可转债,null,null
127053.SZ,豪美转债,2024/04/09,127.0,126.599,129.94,126.376,129.8,2.8,2.204724409448819,77,0.208219178082,3.792349726775956,0.7704160246533127,-1.4136,103.37068016,26.42931984,25.56752049913183,17.97,5.564830272676684,113.02170283806343,16.77829716193656,14.84519940915805,27.7773,2.0432,-16.77829716193656,109.33632502284529,6.0,2022/01/24,0.3,深交所,可转债,null,null
123177.SZ,测绘转债,2024/04/09,124.5,124.107,128.875,124.1,127.188,2.688,2.159036144578313,39,0.042739726027,4.895890410958904,0.3144950781520269,-1.2175,85.28042833,41.90757167,49.14090195212789,13.28,7.530120481927712,100.67771084337348,26.510289156626506,26.331835452505608,88.744,2.0127,-26.510289156626506,118.05488412158576,6.0,2023/03/02,0.2,深交所,可转债,null,null
123034.SZ,通光转债,2024/04/09,224.5,224.5,229.999,222.8,229.34,4.84,2.155902004454343,158,0.774246575342,1.5710382513661203,0.784860905206244,-35.858,103.97363896,125.36636104,120.57514028938628,8.0,12.5,88.5,140.84,159.14124293785312,25.7734,1.4458,-140.84,85.11772876781498,6.0,2019/11/04,0.5,深交所,可转债,null,null
111011.SH,冠盛转债,2024/04/09,136.922,136.922,141.527,136.921,139.869,2.947,2.15232029914842,98,0.106301369863,4.7349726775956285,0.2859818830477089,-3.2846,95.52931255,44.33968745,46.41474565913225,17.61,5.6785917092561045,140.14764338444064,-0.2786433844406587,-0.1988213128038897,14.7706,2.2616,0.2786433844406587,146.70642930784982,6.0,2023/01/03,0.3,上交所,可转债,null,null
127093.SZ,章鼓转债,2024/04/09,121.5,121.399,124.1,121.369,124.1,2.6,2.139917695473251,176,0.119863013699,5.521857923497268,0.201450443190975,-0.8013,79.46073958,44.63926042,56.17775602888493,10.35,9.66183574879227,89.66183574879227,34.43816425120773,38.40894396551724,21.5216,2.5374,-34.43816425120773,112.8379074027142,6.0,2023/10/17,0.25,深交所,可转债,null,null
127033.SZ,中装转2,2024/04/09,70.034,70.6,72.369,70.492,71.528,1.494,2.133249564497244,360,0.983561643836,3.0191256830601088,1.3980539089587294,17.9864,89.60543629,-18.07743629,-20.174486100925833,5.14,19.455252918287936,44.747081712062254,26.780918287937745,59.84953043478261,-13.4439,0.4962,-26.780918287937745,49.93790953401791,6.0,2021/04/16,0.3,深交所,可转债,null,null
123195.SZ,蓝晓转02,2024/04/09,116.135,117.1,118.9,116.252,118.6,2.465,2.122529814440091,359,0.392328767123,5.021857923497268,0.3372681281618887,0.4766,85.78176968,32.81823032,38.25781450117549,61.19,1.6342539630658603,77.80683118156561,40.79316881843438,52.4287754673388,34.7995,7.8514,-40.79316881843438,90.70322455670467,6.0,2023/04/17,0.4,深交所,可转债,null,null
127040.SZ,国泰转债,2024/04/09,113.2,113.2,115.777,113.2,115.6,2.4,2.120141342756184,278,0.455342465753,3.243169398907104,0.5190311418685121,-1.0162,103.22139393,12.37860607,11.992287256258718,8.52,11.737089201877934,97.6525821596244,17.947417840375586,18.378846153846155,8.4604,0.9349,-17.947417840375586,94.60498298041576,6.0,2021/07/07,0.2,深交所,可转债,null,null
113598.SH,法兰转债,2024/04/09,126.272,126.0,128.995,125.95,128.915,2.643,2.0931006082108463,254,1.039726027397,2.308743169398907,1.1635573827715937,-3.4736,108.07968367,20.83531633,19.2777362243366,7.68,13.020833333333332,105.859375,23.055625,21.77948339483395,15.8371,2.0025,-23.055625,97.94567434451484,6.0,2020/07/31,0.4,上交所,可转债,null,null
123168.SZ,惠云转债,2024/04/09,109.398,109.344,111.99,109.257,111.589,2.191,2.002778844220187,139,0.226849315068,4.622950819672131,0.5376874064647948,1.672,96.61394212,14.97505788,15.49989323632,10.78,9.276437847866418,81.0760667903525,30.512933209647493,37.634945080091526,111.2742,2.7039,-30.512933209647493,83.91756408164302,6.0,2022/11/23,0.4,深交所,可转债,null,null
111000.SH,起帆转债,2024/04/09,114.769,114.769,117.599,114.603,117.055,2.286,1.9918270613144664,322,0.879452054795,3.1229508196721314,0.8542992610311392,0.6789,104.27393887,12.78106113,12.257196063087587,19.75,5.063291139240506,84.9620253164557,32.092974683544305,37.77331644815256,16.5797,1.5991,-32.092974683544305,81.47963550353576,6.0,2021/05/24,0.4,上交所,可转债,null,null
128118.SZ,瀛通转债,2024/04/09,108.756,108.899,110.9,108.625,110.9,2.144,1.9713854867777407,283,1.390684931507,2.2295081967213117,1.623083859332732,3.6164,104.10882168,6.79117832,6.523153571821312,21.35,4.68384074941452,51.56908665105386,59.33091334894613,115.05131698455948,-44.0471,1.9402,-59.33091334894613,49.5338299088257,6.0,2020/07/02,0.4,深交所,可转债,null,null
113682.SH,益丰转债,2024/04/09,124.084,124.0,126.768,123.631,126.501,2.417,1.9478740208246024,37,0.030410958904,5.901369863013699,0.2371522754760831,-1.6138,95.53005436,30.97094564,32.42010678994028,39.85,2.5094102885821834,104.1405269761606,22.3604730238394,21.471442168674695,31.48,4.4666,-22.3604730238394,109.01336513817158,6.0,2024/03/04,0.3,上交所,可转债,null,null
128044.SZ,岭南转债,2024/04/09,91.0,91.666,93.096,91.5,92.73,1.73,1.9010989010989008,240,1.309589041096,0.3469945355191256,7.548797584384773,44.3488,106.20090357,-13.47090357,-12.684358717457568,3.08,32.467532467532465,72.07792207792207,20.65207792207792,28.65243243243243,-13.6082,1.2971,-20.65207792207792,67.86940567827985,6.0,2018/08/14,0.3,深交所,可转债,null,null
127059.SZ,永东转2,2024/04/09,109.1,109.1,120.0,109.1,111.15,2.05,1.8790100824931253,2,0.005479452055,3.997260273972602,0.899685110211426,1.8607,99.12548207,12.02451793,12.1306022214435,8.63,11.587485515643104,80.30127462340673,30.84872537659328,38.416233766233766,32.919,1.1622,-30.84872537659328,81.0097191423492,6.0,2022/04/08,0.4,深交所,可转债,null,null
123212.SZ,立中转债,2024/04/09,115.2,115.2,117.777,115.2,117.355,2.155,1.8706597222222223,258,0.211232876712,5.297814207650273,0.2556346129265902,0.1543,91.21261381,26.14238619,28.66093306399022,23.55,4.246284501061571,80.59447983014863,36.760520169851375,45.61170969441517,21.5119,1.8883,-36.760520169851375,88.35891930257648,6.0,2023/07/27,0.3,深交所,可转债,null,null
