代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
123177.SZ,测绘转债,2024/10/17,125.38,141.0,147.475,138.123,141.999,16.619,13.254905088530865,230,0.252054794521,4.372602739726028,0.2816921245924267,-3.861,93.965071769426,48.03392823057399,51.11891825979863,13.18,7.587253414264035,133.2321699544765,8.76683004552352,6.580115034168565,152.4574,2.3063,-8.76683004552352,141.78903654903297,6.0,2023/03/02,0.2,深交所,可转债,A+,2.430746,0.2486
117213.SZ,23新乳EB,2024/10/17,100.33,113.5,113.5,113.5,113.5,13.17,13.12668194956643,339,0.555616438356,2.076502732240437,0.5286343612334801,-2.7009,102.60714337832,10.892856621679996,10.61608018997005,13.87,7.209805335255949,77.72170151405912,35.77829848594088,46.03385899814471,15.649,3.5846,-35.77829848594088,75.74687195753374,3.0,2023/11/10,0.6,深交所,可交换债券(私募),,5.0,0.3843
113686.SH,泰瑞转债,2024/10/17,194.118,194.0,206.988,192.1,205.961,11.843,6.100928301342481,108,0.088767123288,5.706849315068493,0.1456586441122348,-9.1202,97.904211027968,108.056788972032,110.3699093608586,8.29,12.062726176115802,95.89867310012062,110.06232689987937,114.76939496855346,26.3616,1.6828,-110.06232689987937,97.95153047372554,6.0,2024/07/02,0.3,上交所,可转债,AA-,3.378,0.0
128049.SZ,华源转债,2024/10/17,113.92,113.9,123.131,113.857,120.1,6.18,5.424859550561798,326,2.671232876712,0.1120218579234972,8.32639467110741,-75.0718,109.66966876015,10.430331239849991,9.510679988157303,7.37,13.568521031207599,116.4179104477612,3.682089552238806,3.1628205128205127,33.7549,1.8038,-3.682089552238806,106.15324342993117,6.0,2018/11/26,0.5,深交所,可转债,AA-,2.005252,0.0001
110074.SH,精达转债,2024/10/17,160.563,161.5,173.288,160.1,168.204,7.641,4.758879692083481,60,0.295890410959,1.8383561643835615,1.070129128914889,-19.2819,108.99296685201,59.21103314799001,54.32555407761897,3.4,29.41176470588235,167.35294117647058,0.8510588235294118,0.5085413005272407,20.7641,2.302,-0.8510588235294118,153.5447157830848,6.0,2020/08/19,0.4,上交所,可转债,AA,4.07568,0.0001
127053.SZ,豪美转债,2024/10/17,112.777,112.381,121.139,112.381,117.958,5.181,4.594021830692429,268,0.731506849315,3.2704918032786883,0.8477593719798572,1.3428,110.41707753369,7.540922466309993,6.829489273531205,17.73,5.640157924421884,94.30344049633389,23.654559503666103,25.083453349282298,16.779,1.6014,-23.654559503666103,85.40657170315019,6.0,2022/01/24,0.3,深交所,可转债,AA-,4.815574,0.117
113575.SH,东时转债,2024/10/17,169.558,168.0,177.492,161.6,176.712,7.154,4.219205227709692,192,1.052054794521,1.476712328767123,1.1317850513830412,-27.7061,102.00158979862,74.71041020137999,73.24435859174301,12.15,8.23045267489712,11.193415637860083,165.51858436213993,1478.7138235294117,-6.7404,0.5657,-165.51858436213993,10.973765859884196,6.0,2020/04/09,0.4,上交所,可转债,A+,0.98031,0.0
111012.SH,福新转债,2024/10/17,116.301,116.73,121.934,116.5,121.074,4.773,4.104005984471328,288,0.471780821918,4.215846994535519,0.495564695971059,0.0052,96.007759818508,25.06624018149199,26.108556463432677,13.55,7.380073800738006,103.17343173431733,17.900568265682654,17.349978540772533,20.9476,2.1013,-17.900568265682654,107.46363828231722,6.0,2023/01/04,0.4,上交所,可转债,A+,2.68503,0.2516
113573.SH,纵横转债,2024/10/17,122.127,126.0,128.319,123.779,127.056,4.929,4.035962563560883,184,1.260273972603,1.498630136986301,1.9676363178441,-3.5204,111.62700899838,15.428991001619991,13.82191562782436,12.45,8.032128514056225,114.859437751004,12.196562248995985,10.618685314685314,182.6912,4.1856,-12.196562248995985,102.89574071869194,6.0,2020/04/17,0.5,上交所,可转债,A+,2.69799,0.0001
113582.SH,火炬转债,2024/10/17,131.087,132.0,139.84,130.51,135.941,4.854,3.702884343985292,144,0.710136986301,1.6082191780821915,1.3241038391655204,-11.5494,107.68939637857,28.251603621430007,26.234341143592875,23.89,4.185851820845542,119.21305985768105,16.72794014231896,14.031969452247193,39.7314,2.4071,-16.72794014231896,110.70083394153394,6.0,2020/05/27,0.4,上交所,可转债,AA,4.1724,0.2768
123085.SZ,万顺转2,2024/10/17,106.92,106.7,112.0,106.699,110.5,3.58,3.348297792742237,312,1.278082191781,2.150273224043716,1.3574660633484161,0.343,103.91577244964,6.584227550359998,6.336119527524916,6.2,16.129032258064516,91.12903225806451,19.370967741935484,21.25663716814159,-275.8477,0.9471,-19.370967741935484,87.69509200562192,6.0,2020/12/11,0.4,深交所,可转债,AA-,5.701669,0.1669
123127.SZ,耐普转债,2024/10/17,154.019,156.685,163.334,154.661,158.9,4.881,3.169089527915387,355,1.066849315068,3.0327868852459017,0.6922592825676526,-10.2922,98.200947953202,60.699052046798,61.81106528189967,17.24,5.800464037122969,158.6426914153132,0.2573085846867749,0.1621937842778793,24.8379,2.9886,-0.2573085846867749,161.54904277595665,6.0,2021/10/29,0.4,深交所,可转债,A+,2.672246,0.0001
123242.SZ,赛龙转债,2024/10/17,154.66,154.801,166.144,151.86,159.5,4.84,3.1294452347083928,102,0.083835616438,5.723287671232876,0.1880877742946708,-4.8175,87.375921703675,72.124078296325,82.54456936194067,36.81,2.7166530834012494,89.10622113556099,70.39377886443901,78.99984756097561,53.9552,1.9503,-70.39377886443901,101.98029319536576,6.0,2024/07/08,0.3,深交所,可转债,A+,2.5,1.1008
110082.SH,宏发转债,2024/10/17,110.646,114.001,114.79,113.501,113.888,3.242,2.9300652531496842,356,0.972602739726,3.030054644808743,0.8780556336049452,0.7099,108.05624969677,5.8317503032300095,5.396957898867678,50.52,1.9794140934283448,60.471100554235946,53.416899445764045,88.33459116202947,18.8621,3.8024,-53.416899445764045,55.96261273543305,6.0,2021/10/28,0.3,上交所,可转债,AA,19.99496,0.3481
123099.SZ,普利转债,2024/10/17,83.721,84.444,88.374,84.444,86.0,2.279,2.722136620441705,252,1.031506849315,2.314207650273224,1.744186046511628,16.4608,102.82231891609,-16.822318916089998,-16.36057141428424,19.76,5.060728744939271,50.050607287449395,35.949392712550605,71.82608695652173,-39.3229,1.6052,-35.949392712550605,48.67679295221312,6.0,2021/02/09,0.4,深交所,可转债,A,5.311309,0.0
123223.SZ,九典转02,2024/10/17,153.8,154.5,165.799,153.354,157.9,4.1,2.6657997399219764,33,0.045205479452,4.912328767123288,0.3166561114629512,-5.7704,89.866418953701,68.033581046299,75.70523209715275,15.33,6.523157208088715,154.99021526418787,2.9097847358121327,1.8773989898989896,20.4723,5.5534,-2.9097847358121327,172.4673321455465,6.0,2023/09/15,0.3,深交所,可转债,A+,2.914262,0.2453
118007.SH,山石转债,2024/10/17,100.028,101.811,108.5,101.811,102.362,2.334,2.333346662934378,210,0.690410958904,3.4273972602739726,1.172310036927766,4.7405,99.458014360376,2.903985639623997,2.9198105937463223,24.52,4.078303425774878,60.48123980424144,41.88076019575856,69.24586918408632,-16.7033,2.7754,-41.88076019575856,60.81082574712764,6.0,2022/03/22,0.4,上交所,可转债,A+,2.67247,0.2467
123230.SZ,金钟转债,2024/10/17,105.542,106.211,108.606,106.201,107.851,2.309,2.1877546379640327,344,0.375890410959,5.062841530054645,0.3708820502359737,2.4035,82.544802002169,25.306197997830992,30.65753067911657,28.88,3.4626038781163437,76.14265927977839,31.708340720221607,41.64333242382901,23.5923,2.4284,-31.708340720221607,92.24403891328932,6.0,2023/11/09,0.4,深交所,可转债,A,3.498867,0.4548
113598.SH,法兰转债,2024/10/17,131.114,131.0,135.114,129.5,133.95,2.836,2.163003188065348,79,0.541095890411,1.7863013698630137,1.866368047779022,-7.1518,111.09343743441,22.856562565589982,20.574178901507647,7.45,13.422818791946307,105.90604026845637,28.043959731543623,26.480038022813687,16.4091,1.8995,-28.043959731543623,95.33059982141944,6.0,2020/07/31,0.4,上交所,可转债,AA-,2.75229,0.3401
123208.SZ,孩王转债,2024/10/17,131.3,131.0,139.74,130.0,134.12,2.82,2.147753236862148,86,0.117808219178,4.767123287671232,0.3728004771846107,-3.2654,101.46246030007,32.65753969993,32.18682023217948,7.1,14.08450704225352,134.50704225352112,-0.3870422535211268,-0.2877486910994764,69.7854,3.4761,0.3870422535211268,132.56828373343546,6.0,2023/07/24,0.3,深交所,可转债,AA,6.038253,0.0001
118027.SH,宏图转债,2024/10/17,75.882,76.641,77.83,76.211,77.492,1.61,2.121715294799821,325,0.532602739726,4.114754098360656,0.7742734733908015,11.6898,81.880583600579,-4.388583600578997,-5.359736591506126,62.98,1.5878056525881232,28.707526198793268,48.78447380120673,169.9361814159292,-12.7885,2.349,-48.78447380120673,35.060236427760714,6.0,2022/11/28,0.4,上交所,可转债,A-,10.08784,0.0
