代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
117205.SZ,23希望E1,2024/09/10,98.2,108.1651,108.1651,108.1651,108.1651,9.9651,10.14775967413442,173,0.71095890411,1.5287671232876712,1.38676893008928,1.5841,107.85649103503,0.3086089649699914,0.2861292463795807,14.45,6.920415224913495,59.93079584775087,48.23430415224914,80.48333660508084,-16.1672,1.964,-48.23430415224914,55.565312085191366,3.0,2023/03/22,1.5,深交所,可交换债券(私募),null,null
117196.SZ,22开山EB,2024/09/10,112.5,118.8,120.0,118.8,120.0,7.5,6.666666666666666,66,0.180821917808,0.821917808219178,8.333333333333332,-10.3067,108.13019800791,11.869801992090004,10.977323828836138,15.8,6.329113924050633,48.22784810126583,71.77215189873418,148.8188976377953,21.3156,1.1773,-71.77215189873418,44.60164596918415,3.0,2022/07/05,1.0,深交所,可交换债券(私募),null,null
113600.SH,新星转债,2024/09/10,108.923,109.094,116.88,108.923,115.549,6.626,6.083196386438126,29,0.198630136986,1.9232876712328768,2.1635842802620533,3.118,103.37314377445,12.175856225550008,11.7785488386776,10.0,10.0,113.1,2.449,2.1653404067197166,-16.9597,1.3755,-2.449,109.40946155877104,6.0,2020/08/13,0.4,上交所,可转债,null,null
118050.SH,航宇转债,2024/09/10,100.0,106.7,109.143,104.001,105.512,5.512,5.512,21,0.011506849315,5.9452054794520555,0.189551899310031,2.2056,99.217017758718,6.294982241282,6.344659800791959,32.64,3.063725490196078,85.4779411764706,20.034058823529406,23.437694623655915,19.9355,2.3488,-20.034058823529406,86.1524999515114,6.0,2024/08/21,0.2,上交所,可转债,null,null
128101.SZ,联创转债,2024/09/10,120.0,116.6,138.4,108.5,126.0,6.0,5.0,179,0.882739726027,1.5123287671232877,1.4285714285714284,-7.6775,107.32745545155,18.67254454845001,17.397733385078908,13.69,7.304601899196493,65.66837107377648,60.33162892622352,91.87319243604003,-73.9054,3.599,-60.33162892622352,61.18506285040984,6.0,2020/03/16,0.3,深交所,可转债,null,null
128118.SZ,瀛通转债,2024/09/10,119.5,119.5,125.98,119.5,124.151,4.651,3.8920502092050206,71,0.583561643836,1.808219178082192,2.4164122721524595,-2.8094,108.21198102524,15.939018974760003,14.729440144933944,9.68,10.330578512396693,117.4586776859504,6.692322314049586,5.697597185576077,-44.6931,2.2392,-6.692322314049586,108.54498418114504,6.0,2020/07/02,0.4,深交所,可转债,null,null
127106.SZ,伟隆转债,2024/09/10,207.8,207.8,222.49,206.1,213.5,5.7,2.743022136669875,29,0.039726027397,5.923287671232877,0.2341920374707259,-9.2326,79.178890924854,134.321109075146,169.64257456273998,8.6,11.627906976744185,90.69767441860463,122.80232558139534,135.3974358974359,16.6905,2.3224,-122.80232558139534,114.54779595824692,6.0,2024/08/13,0.5,深交所,可转债,null,null
127099.SZ,盛航转债,2024/09/10,111.045,111.9,117.968,110.0,113.95,2.905,2.6160565536494214,280,0.229315068493,5.237704918032787,0.2632733655111891,1.0935,102.06668918748,11.883310812520008,11.642692544569844,15.6,6.41025641025641,95.83333333333331,18.116666666666664,18.90434782608696,13.0622,1.4893,-18.116666666666664,93.89285975300228,6.0,2023/12/06,0.3,深交所,可转债,null,null
123080.SZ,海波转债,2024/09/10,160.0,161.0,164.8,144.021,163.8,3.8,2.375,284,1.395616438356,2.2267759562841527,1.0989010989010988,-11.9649,111.40668216873,52.39331783127001,47.02888265886797,11.5,8.695652173913043,73.47826086956522,90.32173913043478,122.92307692307692,53.7282,1.6317,-90.32173913043478,65.95498531971302,6.0,2020/12/02,0.5,深交所,可转债,null,null
123246.SZ,远信转债,2024/09/10,245.0,244.38,253.465,243.01,250.6,5.6,2.2857142857142856,26,0.035616438356,5.931506849315069,0.1995211492418196,-11.3113,80.98984618915,169.61015381085,209.421503795339,23.25,4.301075268817204,77.63440860215053,172.96559139784947,222.79501385041553,32.4142,2.441,-172.96559139784947,95.85696510749892,6.0,2024/08/16,0.5,深交所,可转债,null,null
