代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
110098.SH,南药转债,2025/01/20,100.0,116.5,119.899,116.0,118.861,18.861,18.861,27,0.014794520548,5.928767123287671,0.1682637702863008,-0.9361,99.592835736272,19.26816426372801,19.346938081722367,5.29,18.90359168,91.304347826087,27.556652173913,30.1810952381,10.7337,0.9422,-27.556652173913,91.6776263584527,6.0,2024/12/25,0.2,上交所,可转债,AA+,10.81491,0.2206
111012.SH,福新转债,2025/01/20,186.141,187.0,215.66,185.5,213.525,27.384,14.71142843,17,0.055890410959,3.956164383561644,0.5619950825430277,-13.6882,97.965980024038,115.559019975962,117.9583156802057,13.46,7.42942051,196.210995542348,17.314004457652,8.8241764483,55.0402,4.0799,-17.314004457652,200.2848289724693,6.0,2023/01/04,0.4,上交所,可转债,A+,2.01142,0.4536
128066.SZ,亚泰转债,2025/01/20,123.987,123.7,137.954,123.65,135.523,11.536,9.30420125,279,2.293150684932,0.2383561643835616,8.854585568501287,-72.8203,111.30637163229,24.21662836771,21.75673145443253,8.39,11.91895113,134.803337306317,0.719662693683,0.5338611848,24.4382,3.1783,-0.719662693683,121.110171259244,6.0,2019/04/17,0.5,深交所,可转债,AA-,3.637458,0.0001
123226.SZ,中富转债,2025/01/20,138.038,141.903,152.471,141.7,150.5,12.462,9.02794883,97,0.106301369863,4.736986301369863,0.26578073089701,-4.8215,102.25890868094,48.24109131906,47.17544118290756,27.82,3.5945363,147.627606038821,2.872393961179,1.9457024592,173.7292,6.3238,-2.872393961179,144.36649866803953,6.0,2023/10/16,0.2,深交所,可转债,AA-,5.197659,0.0001
113669.SH,景23转债,2025/01/20,140.292,140.4,150.5,140.4,149.112,8.82,6.28688735,292,0.4,4.2027397260273975,0.3353184183700842,-6.5455,102.91098937178,46.20101062821999,44.894146786707616,24.71,4.04694456,141.440712262242,7.671287737758,5.4236772532,27.0273,3.0082,-7.671287737758,137.43985275592686,6.0,2023/04/04,0.3,上交所,可转债,AA,11.53561,0.0001
111011.SH,冠盛转债,2025/01/20,160.92,161.0,170.455,159.57,168.247,7.327,4.55319413,18,0.039452054795,3.953424657534247,0.4754913906340083,-8.445,105.06870741506,63.17829258494001,60.130455717288434,17.01,5.87889477,154.262198706643,13.984801293357,9.0656048018,16.2436,2.1562,-13.984801293357,146.82030692283158,6.0,2023/01/03,0.3,上交所,可转债,AA-,3.42794,0.2153
123241.SZ,欧通转债,2025/01/20,240.2,243.0,254.25,239.619,250.944,10.744,4.47293922,200,0.054794520548,5.454794520547945,0.0398495281815863,-13.3761,96.027145728493,154.916854271507,161.32610533850362,44.56,2.24416517,252.760323159785,-1.816323159785,-0.7185950457,54.5837,5.8447,1.816323159785,263.2175737831875,6.0,2024/07/05,0.1,深交所,可转债,AA-,6.270685,0.0001
123099.SZ,普利转债,2025/01/20,57.132,58.01,61.298,58.0,59.51,2.378,4.16229084,347,1.421917808219,2.054644808743169,2.520584775667955,42.9031,96.924862586965,-37.41486258696501,-38.60192481923288,11.22,8.91265597,27.272727272727,32.237272727273,118.2033333333,-10.5508,0.5041,-32.237272727273,28.13800973744665,6.0,2021/02/09,0.4,深交所,可转债,BBB+,5.310328,0.0
127101.SZ,豪鹏转债,2025/01/20,130.581,129.7,135.954,129.7,135.954,5.373,4.11468744,30,0.041095890411,4.920547945205479,0.3677714521088015,-3.0723,99.373659634161,36.58034036583901,36.81090190348996,50.27,1.98925801,124.129699622041,11.824300377959,9.5257625,49.4921,2.2553,-11.824300377959,124.9120743655996,6.0,2023/12/22,0.3,深交所,可转债,AA-,10.99969,0.1735
110074.SH,精达转债,2025/01/20,227.657,236.0,244.324,234.003,236.884,9.227,4.05302714,155,0.764383561644,1.578082191780822,0.7598655882203948,-37.3952,110.25772957416,126.62627042584,114.84570824639592,3.4,29.41176471,211.470588235294,25.413411764706,12.0174687065,27.859,2.879,-25.413411764706,191.7966105887004,6.0,2020/08/19,0.4,上交所,可转债,AA,2.7271,0.7083
