代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
113693.SH,志邦转债,2025/04/08,100.0,115.1,129.421,115.1,118.828,18.828,18.828,22,0.018082191781,5.942465753424657,0.252465748813411,-0.6169,99.316351211461,19.511648788539,19.64595814338312,12.12,8.25082508,90.676567656766,28.151432343234,31.0459836215,13.5169,1.453,-28.151432343234,91.3007440876483,6.0,2025/03/18,0.3,上交所,可转债,AA,6.7,0.2276,私营
123056.SZ,雪榕转债,2025/04/08,118.418,120.786,142.102,120.228,138.0,19.582,16.53633738,289,1.979452054795,1.210958904109589,1.8115942028985508,-12.6303,108.3477976826,29.6522023174,27.36760963454448,4.1,24.3902439,130.487804878049,7.512195121951,5.7570093458,-13.4987,2.2335,-7.512195121951,120.43420140417358,6.0,2020/06/24,0.4,深交所,可转债,A,3.694737,0.0001,私营
128144.SZ,利民转债,2025/04/08,124.8,141.02,142.85,137.064,142.0,17.2,13.78205128,39,0.160273972603,1.895890410958904,1.056338028169014,-12.0495,107.41294473335,34.58705526665,32.20008105402148,8.35,11.9760479,133.77245508982,8.22754491018,6.1504028648,60.2839,1.6558,-8.22754491018,124.54034792725108,6.0,2021/03/01,0.3,深交所,可转债,AA,8.025227,0.0001,私营
117225.SZ,24锦隆EB01,2025/04/08,103.465,115.51,120.56,115.5,116.9342,13.4692,13.01812207,128,0.175342465753,2.652054794520548,0.4275909015497605,-3.1929,101.77898202507,15.15521797493,14.890321826167407,9.8,10.20408163,72.448979591837,44.485220408163,61.4021352113,8.0322,1.2509,-44.485220408163,71.18265299017385,3.0,2024/11/28,0.5,深交所,可交换债券(私募),AA,11.5,0.4756,私营
128082.SZ,华锋转债,2025/04/08,141.32,141.2,156.449,141.0,156.0,14.68,10.38777243,126,0.966575342466,0.2876712328767123,1.1310151036178204,-39.9706,99.278573832902,56.721426167098,57.133602928832474,8.7,11.49425287,130.689655172414,25.310344827586,19.3667546174,318.4867,2.6691,-25.310344827586,131.63933578697524,6.0,2019/12/04,0.6,深交所,可转债,A-,1.417605,0.7938,私营
123118.SZ,惠城转债,2025/04/08,1368.0,1300.0,1601.294,1300.0,1499.1,131.1,9.58333333,276,1.361095890411,2.246575342465753,0.1200720432259356,-67.9906,106.97511489567,1392.12488510433,1301.3539517690936,11.25,8.88888889,1117.244444444444,381.855555555556,34.1783355876,425.449,18.7644,-381.855555555556,1044.396582825887,6.0,2021/07/07,0.5,深交所,可转债,A+,1.238826,0.0,私营
113689.SH,洛凯转债,2025/04/08,124.587,125.0,136.86,125.0,135.934,11.347,9.10769181,174,0.095342465753,5.526027397260274,0.147130224962114,-2.2787,99.306141135653,36.627858864347,36.88378024306981,15.45,6.47249191,85.88996763754,50.04403236246,58.2652825923,18.9667,2.1156,-50.04403236246,86.49008677138465,6.0,2024/10/17,0.2,上交所,可转债,AA-,4.03431,0.5028,私营
123189.SZ,晓鸣转债,2025/04/08,123.0,120.2,142.645,120.0,132.663,9.663,7.85609756,3,0.00904109589,3.994520547945205,0.8291686453645704,-2.8618,88.66550511007,43.99749488993,49.6218848979783,19.54,5.11770727,130.552712384852,2.110287615148,1.6164257154,-420.2723,7.4131,-2.110287615148,147.2418300925291,6.0,2023/04/06,0.3,深交所,可转债,A,3.287652,0.2385,私营
123063.SZ,大禹转债,2025/04/08,121.22,122.8,133.119,122.303,129.996,8.776,7.23972942,255,1.746575342466,1.304109589041096,1.9231360964952768,-4.5197,118.3644089687,11.6315910313,9.826932886874658,3.71,26.9541779,129.649595687332,0.346404312668,0.2671850312,103.1116,2.2036,-0.346404312668,109.534273703522,6.0,2020/07/28,0.4,深交所,可转债,AA-,6.271342,0.0001,私营
118045.SH,盟升转债,2025/04/08,169.218,171.0,185.567,171.0,180.373,11.155,6.59208831,209,0.22904109589,4.4301369863013695,0.2217626806672839,-9.5606,91.761215582373,88.611784417627,96.56779703194016,20.94,4.77554919,153.199617956065,27.173382043935,17.7372387781,-20.1349,3.28,-27.173382043935,166.9546517924443,6.0,2023/09/12,0.2,上交所,可转债,A,1.23931,0.5581,私营
123186.SZ,志特转债,2025/04/08,131.036,133.0,139.627,132.201,138.696,7.66,5.84572179,9,0.024657534247,0.3342465753424657,0.2567949930507297,-3.6172,98.847155934819,39.848844065181,40.31359697537257,12.5,8.0,124.0,14.696,11.8516129032,51.3767,3.0233,-14.696,125.44619906086837,6.0,2023/03/31,0.3,深交所,可转债,A+,4.172752,0.2741,私营
123235.SZ,亿田转债,2025/04/08,137.597,140.45,146.85,139.794,145.5,7.903,5.74358453,109,0.149315068493,4.704109589041096,0.3436426116838488,-4.0807,102.43253371271,43.06746628729,42.04471443426388,28.61,3.49528137,129.849702901084,15.650297098916,12.0526244953,-351.0497,3.9762,-15.650297098916,126.76607538115796,6.0,2023/12/21,0.3,深交所,可转债,AA-,5.001014,0.2054,私营
123169.SZ,正海转债,2025/04/08,114.0,114.9,125.499,114.846,120.5,6.5,5.70175439,137,0.225205479452,3.627397260273973,0.4979253112033195,-1.084,103.21957795816,17.28042204184,16.741419005650855,12.83,7.79423227,101.247077162899,19.252922837101,19.0157813703,43.1294,3.0674,-19.252922837101,98.08902454914072,6.0,2022/11/23,0.2,深交所,可转债,AA-,11.754888,0.1858,私营
127060.SZ,湘佳转债,2025/04/08,103.0,103.301,110.183,103.301,108.858,5.858,5.68737864,355,0.778082191781,3.03013698630137,0.7349023498502636,1.4446,97.571707642391,11.286292357609,11.567177238482149,29.68,3.36927224,86.960916442049,21.897083557951,25.1803734986,31.5724,2.3474,-21.897083557951,89.12513529102975,6.0,2022/04/19,0.2,深交所,可转债,A+,6.398992,0.2416,私营
127076.SZ,中宠转2,2025/04/08,140.64,139.962,150.322,139.962,148.5,7.86,5.5887372,166,0.272876712329,3.547945205479452,0.404040404040404,-6.8466,103.48687015782,45.01312984218,43.49646459839193,27.81,3.59582884,143.042071197411,5.457928802589,3.8156108597,31.2009,4.7757,-5.457928802589,138.22243438154845,6.0,2022/10/25,0.2,深交所,可转债,AA-,7.480185,0.0001,私营
113648.SH,巨星转债,2025/04/08,113.088,113.3,119.02,113.3,118.94,5.852,5.17473118,349,0.956164383562,3.0465753424657533,0.8407600470825626,-1.198,104.86859399237,14.07140600763,13.41813165594058,25.21,3.96667989,91.630305434351,27.309694565649,29.8042164502,22.7223,3.8305,-27.309694565649,87.37630776380753,6.0,2022/04/25,0.4,上交所,可转债,AA-,8.9974,0.2465,私营
113588.SH,润达转债,2025/04/08,147.205,152.652,156.756,149.435,154.809,7.604,5.16558541,296,1.459726027397,1.191780821917808,1.1627230974943317,-24.7249,108.32408417219,46.48491582781,42.91281683389856,13.0,7.69230769,130.538461538462,24.270538461538,18.5926340601,152.3644,2.4206,-24.270538461538,120.50732995901485,6.0,2020/06/17,0.3,上交所,可转债,AA,2.34525,0.5613,地方国有企业
