代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
404002.NQ,搜特退债,2024/03/20,0.001,0.0,0.0,0.0,15.595,15.594,1559400.0,9,,,11.542160949022122,,108.44204648,-92.84704648,-85.61904675703792,1.1,90.9090909090909,,,,,,,,6.0,2020/03/11,0.4,代办转让,可转债,,,0.0
117208.SZ,23焦煤EB,2024/03/20,106.605,119.0,119.0,119.0,119.0,12.395,11.627034379250505,238,0.006493150685,2.3524590163934422,0.0084033613445378,-5.3649,98.59541981,20.40458019,20.695261736621237,10.62,9.416195856873824,100.65913370998116,18.34086629001883,18.220767072029933,8.0731,1.6406,-18.34086629001883,102.09311335552717,3.0,2023/07/25,0.01,深交所,可交换债券(私募),,,0.3132
113680.SH,丽岛转债,2024/03/20,146.777,146.8,161.28,143.413,158.178,11.401,7.7675657630282675,127,0.06904109589,5.655737704918033,0.1264398336051789,-4.7151,79.03338234,79.14461766,100.14074472926067,13.01,7.686395080707149,77.40199846272098,80.77600153727901,104.35906454816286,28.1773,1.3144,-80.77600153727901,97.93582935592856,6.0,2023/11/15,0.2,上交所,可转债,,,2.5484
118021.SH,新致转债,2024/03/20,178.893,179.8,196.597,179.09,190.966,12.073,6.748726892611785,176,0.335616438356,4.521857923497268,0.366557397651938,-10.3374,77.63870902,113.32729098,145.9675108080513,10.68,9.363295880149812,191.9475655430712,-0.981565543071161,-0.5113717073170732,90.8504,4.762,0.981565543071161,247.2317842039656,6.0,2022/09/27,0.5,上交所,可转债,,,0.4231
113588.SH,润达转债,2024/03/20,177.357,177.312,198.297,176.786,189.158,11.801,6.653811239477438,278,1.138356164384,2.243169398907104,0.7929878725721354,-21.038,105.92807289,83.22992711,78.5721148693315,13.1,7.633587786259542,192.29007633587784,-3.1320763358778625,-1.628828900357285,53.0797,3.6858,3.1320763358778625,181.5289102215233,6.0,2020/06/17,0.3,上交所,可转债,,,0.0001
123226.SZ,中富转债,2024/03/20,147.2,147.494,155.888,145.996,155.7,8.5,5.77445652173913,157,0.085479452055,5.57377049180328,0.1284521515735388,-4.671,89.212836,66.487164,74.52645491507522,36.44,2.74423710208562,93.74313940724478,61.95686059275521,66.09215456674472,154.6221,5.317,-61.95686059275521,105.078084735749,6.0,2023/10/16,0.2,深交所,可转债,,,0.8678
128053.SZ,尚荣转债,2024/03/20,118.528,118.9,126.688,118.8,124.444,5.916,4.991225701943844,36,0.191780821918,0.9043715846994536,8.035742984796375,-12.8341,107.55287747,16.89112253,15.704947117487846,4.88,20.49180327868853,69.67213114754098,54.771868852459015,78.6137411764706,159.397,1.039,-54.771868852459015,64.77942086391394,6.0,2019/02/14,0.4,深交所,可转债,,,0.0
117193.SZ,21盛EB01,2024/03/20,100.04,105.0,105.0,105.0,105.0,4.96,4.958016793282687,111,0.120547945205,0.6994535519125683,9.523809523809524,6.6363,108.12385348,-3.12385348,-2.889143680564279,69.23,1.4444604940054888,31.14256825075834,73.85743174924167,237.15909090909088,13.6068,1.4842,-73.85743174924167,28.802680674453462,3.0,2021/11/30,0.4,深交所,可交换债券(私募),,,0.0
123138.SZ,丝路转债,2024/03/20,130.9,130.8,137.2,130.77,137.2,6.3,4.812834224598929,19,0.062465753425,3.950684931506849,0.8746355685131195,-3.2957,91.26577204,45.93422796,50.33018067262712,26.56,3.765060240963856,103.84036144578312,33.359638554216865,32.125888324873095,555.4688,3.7128,-33.359638554216865,113.77799050477756,6.0,2022/03/02,0.5,深交所,可转债,,,0.5362
123210.SZ,信服转债,2024/03/20,111.95,112.6,119.7,112.17,116.5,4.55,4.064314426083072,238,0.194794520548,5.352459016393443,0.2575107296137339,-0.6115,96.09358571,20.40641429,21.235979633005204,111.31,0.898391878537418,70.50579462761657,45.99420537238343,65.23464576962283,-45.2957,4.2371,-45.99420537238343,73.37200928311218,6.0,2023/07/27,0.3,深交所,可转债,,,0.4204
123096.SZ,思创转债,2024/03/20,107.359,107.013,112.673,106.11,111.406,4.047,3.769595469406384,55,0.221917808219,2.8524590163934422,1.3464265838464713,3.29,62.57390744,48.83209256,78.03906541528262,3.58,27.932960893854748,113.40782122905028,-2.00182122905028,-1.7651527093596058,-23.815,3.5605,2.00182122905028,181.23819634852305,6.0,2021/01/26,0.4,深交所,可转债,,,0.474
123229.SZ,艾录转债,2024/03/20,112.349,112.349,116.4,111.899,116.289,3.94,3.506929300661332,150,0.122465753425,5.592896174863388,0.2579779686814746,0.7414,79.87356883,36.41543117,45.59134104487716,10.15,9.852216748768472,98.42364532019704,17.865354679802955,18.151486486486487,58.0883,3.5171,-17.865354679802955,123.22429905401916,6.0,2023/10/23,0.3,深交所,可转债,,,0.3599
113639.SH,华正转债,2024/03/20,112.628,112.383,117.7,112.383,116.116,3.488,3.096920836736868,57,0.092054794521,3.8469945355191255,0.5167246546556891,-0.9714,101.13263893,14.98336107,14.815554333918731,38.51,2.596728122565568,72.24097636977407,43.87502363022592,60.734261682243,-97.0959,2.4846,-43.87502363022592,71.43191074028674,6.0,2022/01/24,0.2,上交所,可转债,,,0.3855
113674.SH,华设转债,2024/03/20,117.805,117.805,121.59,117.3,121.371,3.566,3.0270362038962686,244,0.199726027397,5.336065573770492,0.2471760140395975,-0.6813,100.05737487,21.31362513,21.30140347744664,8.86,11.28668171557562,90.1805869074492,31.19041309255079,34.58661576971214,11.693,1.1912,-31.19041309255079,90.12887558225144,6.0,2023/07/21,0.3,上交所,可转债,,,0.2725
113657.SH,再22转债,2024/03/20,102.828,105.0,107.475,104.0,105.834,3.006,2.9233282763449644,174,0.23698630137,4.527322404371585,0.4724379688946841,1.8484,91.84029008,13.99370992,15.237005357681683,6.0,16.666666666666664,63.66666666666666,42.167333333333325,66.23141361256543,24.9588,1.7912,-42.167333333333325,69.32324213175728,6.0,2022/09/29,0.3,上交所,可转债,,,0.4111
110060.SH,天路转债,2024/03/20,120.623,120.467,124.526,120.096,124.129,3.506,2.9065766893544347,145,0.710136986301,1.6065573770491803,1.4501043269501888,-6.3637,107.30102386,16.82797614,15.682959523253144,4.17,23.980815347721823,101.67865707434052,22.450342925659477,22.079700471698114,-14.5197,1.4522,-22.450342925659477,94.76019278903136,6.0,2019/10/25,0.4,上交所,可转债,,,0.293
