代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
113662.SH,豪能转债,2024/11/04,140.739,155.0,168.887,145.15,168.887,28.148,20.0001421070208,346,0.378082191781,4.057377049180328,0.2368447541847507,-8.6559,101.78803109915,67.09896890085,65.92029355149823,8.39,11.918951132300355,157.56853396901073,11.318466030989272,7.183201966717095,23.6979,3.3035,-11.318466030989272,154.80065020171762,6.0,2022/11/25,0.3,上交所,可转债,AA-,4.20601,0.2282
123211.SZ,阳谷转债,2024/11/04,154.56,185.472,185.472,185.472,185.472,30.912,20.0,101,0.138356164384,4.726027397260274,0.2695824706694271,-8.9362,100.67706061513,84.79493938487,84.22468719962491,9.62,10.395010395010395,180.66528066528065,4.806719334719335,2.6605661680092054,28.8231,2.2975,-4.806719334719335,179.45029340490086,6.0,2023/07/27,0.3,深交所,可转债,AA-,5.917749,0.0001
117224.SZ,24宏博EB,2024/11/04,88.984,101.0,102.0,101.0,101.6567,12.6727,14.241549042524499,127,0.003479452055,2.6547945205479446,0.0098370299252287,0.5055,96.413178582133,5.243521417867001,5.438594074979201,35.5,2.816901408450704,87.97183098591549,13.684869014084509,15.55596701889209,19.4114,3.165,-13.684869014084509,91.2446122818921,3.0,2024/06/27,0.01,深交所,可交换债券(私募),,1.9,0.146
117192.SZ,21甘电E1,2024/11/04,105.4,117.0,117.0,117.0,117.0,11.6,11.005692599620492,347,0.009479452055,0.0546448087431693,5.136752136752137,-172.0292,105.88904091666,11.110959083340006,10.493020795310528,5.54,18.050541516245488,118.59205776173285,-1.592057761732852,-1.3424657534246576,12.7456,1.148,1.592057761732852,111.99653593526338,3.0,2021/11/22,0.01,深交所,可交换债券(私募),,2.3338405855,0.0001
123101.SZ,拓斯转债,2024/11/04,115.95,116.31,130.306,116.31,125.951,10.001,8.625269512721,240,0.986301369863,2.345205479452055,1.1909393335503489,-4.4898,107.03106241084,18.91993758916,17.67705296293855,12.8,7.8125,114.53125,11.41975,9.970859481582536,517.6398,2.7134,-11.41975,107.00748681758428,6.0,2021/03/10,0.3,深交所,可转债,AA,6.694127,0.0959
111018.SH,华康转债,2024/11/04,112.547,135.056,135.056,118.933,121.042,8.495,7.547957742098856,316,0.172602739726,5.139344262295082,0.1652319029758265,-0.1873,98.714935443095,22.327064556905,22.617716819331367,16.89,5.920663114268798,98.57904085257549,22.462959147424513,22.786749549549548,20.4326,1.7302,-22.462959147424513,99.86233634261164,6.0,2023/12/25,0.2,上交所,可转债,AA-,13.02357,0.2242
110060.SH,天路转债,2024/11/04,160.741,160.7,176.8,160.141,170.905,10.164,6.323215607716762,8,0.043835616438,0.9808219178082191,5.85120388519938,-36.3336,107.53914111323,63.36585888677,58.92353075430543,4.17,23.980815347721823,171.2230215827338,-0.3180215827338129,-0.185735294117647,-105.8705,2.4646,0.3180215827338129,159.21925710979025,6.0,2019/10/25,0.4,上交所,可转债,AA,2.34211,0.0001
127074.SZ,麦米转2,2024/11/04,138.503,138.088,151.927,138.088,146.951,8.448,6.099506869887295,23,0.06301369863,3.93972602739726,0.6804989418241454,-5.1947,103.88492737177,43.06607262822999,41.45555444642193,30.58,3.2701111837802483,148.8227599738391,-1.8717599738391104,-1.2577108327840034,41.8462,5.0352,1.8717599738391104,143.25731724415743,6.0,2022/10/13,0.3,深交所,可转债,AA-,7.631827,0.0001
118037.SH,上声转债,2024/11/04,124.116,124.37,133.356,123.837,131.572,7.456,6.007283508975474,122,0.167123287671,4.668493150684932,0.3800200650594351,-2.6925,88.655402107863,42.916597892137005,48.40832805644752,29.58,3.3806626098715347,135.0236646382691,-3.4516646382691007,-2.556340510766149,25.278,4.4769,3.4516646382691007,152.30167753792597,6.0,2023/07/06,0.3,上交所,可转债,A+,5.08486,0.1236
123160.SZ,泰福转债,2024/11/04,111.25,111.0,117.261,110.797,117.2,5.95,5.348314606741573,38,0.104109589041,3.898630136986301,0.8532423208191126,0.6853,89.391872659776,27.808127340224004,31.10811588662124,19.75,5.063291139240506,108.86075949367088,8.339240506329116,7.6604651162790685,74.812,2.6538,-8.339240506329116,121.77925828670482,6.0,2022/09/28,0.5,深交所,可转债,A,3.348864,0.2488
