代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
118046.SH,诺泰转债,2024/09/30,152.939,156.0,183.527,156.0,183.527,30.588,20.000130771091744,291,0.158904109589,5.207650273224044,0.1089757910280231,-7.9597,104.39056741601,79.13643258398999,75.8080299234518,42.23,2.3679848448969927,162.8936774804641,20.633322519535877,12.666742404419248,33.2773,6.6369,-20.633322519535877,156.04252521332853,6.0,2023/12/15,0.2,上交所,可转债,A+,2.1907,0.2921
127106.SZ,伟隆转债,2024/09/30,210.793,218.0,252.952,218.0,252.8,42.007,19.92808110326244,49,0.067123287671,5.868493150684932,0.1977848101265822,-11.9279,78.020409190788,174.779590809212,224.01778281092191,8.6,11.627906976744185,110.23255813953487,142.56744186046512,129.33333333333331,20.2854,2.8226,-142.56744186046512,141.2868239001113,6.0,2024/08/13,0.5,深交所,可转债,A,2.6971,0.0
123157.SZ,科蓝转债,2024/09/30,109.98,117.001,131.976,113.301,126.001,16.021,14.56719403527914,32,0.070136986301,3.915068493150685,0.6349155959079689,-1.3446,96.668512340966,29.332487659034,30.34337339916168,16.01,6.246096189881324,107.93254216114929,18.06845783885072,16.74050983796296,-1177.6783,7.8554,-18.06845783885072,111.6522221635657,6.0,2022/08/30,0.3,深交所,可转债,A+,4.944607,0.2774
118050.SH,航宇转债,2024/09/30,119.22,122.142,140.0,120.57,135.743,16.523,13.859251803388691,41,0.022465753425,5.89041095890411,0.1473372475928777,-2.1137,97.348702257602,38.394297742398,39.43996874329135,32.64,3.063725490196078,112.13235294117648,23.610647058823528,21.056052459016396,26.1519,3.0812,-23.610647058823528,115.18628429627576,6.0,2024/08/21,0.2,上交所,可转债,AA-,6.67,0.2784
123096.SZ,思创转债,2024/09/30,118.515,125.0,134.9,121.207,134.9,16.385,13.825254187233684,249,1.019178082192,2.3224043715846996,1.111934766493699,-4.3149,79.531527054083,55.368472945917006,69.61826963069042,2.38,42.01680672268908,138.65546218487393,-3.7554621848739496,-2.7084848484848485,-7.4277,13.0401,3.7554621848739496,174.34024885575946,6.0,2021/01/26,0.4,深交所,可转债,BB,2.691459,0.4273
118026.SH,利元转债,2024/09/30,98.923,103.315,115.493,101.0,111.01,12.087,12.21859426018216,343,0.374794520548,4.065573770491803,0.3603278983875326,0.7114,91.423930295523,19.58606970447701,21.423351239840688,21.0,4.761904761904762,115.14285714285714,-4.1328571428571435,-3.589330024813896,-8.6495,1.4368,4.1328571428571435,125.94389321336764,6.0,2022/10/24,0.2,上交所,可转债,A+,8.86688,0.0001
113060.SH,浙22转债,2024/09/30,132.817,142.1,150.0,135.552,147.59,14.773,11.12282313258092,109,0.179178082192,3.704109589041096,0.4065316078325089,-7.9259,100.06992479594,47.52007520406001,47.48687010703937,10.05,9.950248756218905,143.38308457711443,4.206915422885572,2.934038861901457,35.6615,2.0937,-4.206915422885572,143.28289430565428,6.0,2022/06/14,0.2,上交所,可转债,AAA,69.49297,0.0001
110092.SH,三房转债,2024/09/30,63.437,68.0,72.484,65.472,70.319,6.882,10.848558412283053,269,0.367123287671,4.26775956284153,0.7110453789160824,12.4771,98.975492032736,-28.656492032736,-28.953119044114377,3.02,33.11258278145696,56.95364238410596,13.36535761589404,23.46708139534884,-23.6098,1.1709,-13.36535761589404,57.54317681519444,6.0,2023/01/06,0.3,上交所,可转债,AA-,24.99953,0.0
127070.SZ,大中转债,2024/09/30,103.413,108.0,116.568,106.651,113.8,10.387,10.04419173604866,45,0.123287671233,3.8794520547945206,0.8787346221441124,0.5717,105.32940655133,8.470593448670002,8.042002443583542,11.06,9.041591320072333,83.81555153707053,29.984448462929475,35.77432578209277,15.1113,2.2801,-29.984448462929475,79.57469265358942,6.0,2022/08/17,0.3,深交所,可转债,AA,15.190348,0.1879
118049.SH,汇成转债,2024/09/30,112.253,113.97,129.896,113.97,123.507,11.254,10.02556724541883,55,0.030136986301,5.852054794520548,0.1619341413846988,-1.0064,94.701340422411,28.80565957758901,30.4173726043398,7.7,12.987012987012989,110.12987012987011,13.37712987012987,12.146686320754716,59.5384,2.3398,-13.37712987012987,116.29177542645212,6.0,2024/08/07,0.2,上交所,可转债,AA-,11.487,0.1874
118021.SH,新致转债,2024/09/30,132.958,139.0,155.09,136.5,145.6,12.642,9.508265768137306,4,0.01095890411,3.991780821917808,0.6868131868131868,-5.4252,86.942027327085,58.657972672914994,67.46791451300942,10.6,9.433962264150944,136.22641509433961,9.373584905660376,6.880886426592798,88.5889,2.7838,-9.373584905660376,156.68649476258656,6.0,2022/09/27,0.5,上交所,可转债,A,2.4973,0.3779
123208.SZ,孩王转债,2024/09/30,117.414,119.8,131.655,119.8,128.4,10.986,9.356635494915427,69,0.094520547945,4.813698630136986,0.3894080996884735,-2.3388,101.07703345482,27.32296654518001,27.031824749183,7.1,14.08450704225352,131.2676056338028,-2.8676056338028166,-2.184549356223176,65.0971,3.2425,2.8676056338028166,129.8688744090195,6.0,2023/07/24,0.3,深交所,可转债,AA,10.389539,0.0001
123044.SZ,红相转债,2024/09/30,125.0,127.35,139.798,127.35,136.282,11.282,9.0256,203,1.668493150685,1.4465753424657535,2.2013178556228996,-8.0196,106.24324264189,30.038757358110004,28.27356979244363,3.7,27.027027027027028,137.2972972972973,-1.0152972972972971,-0.7394881889763779,118.1588,1.8633,1.0152972972972971,129.22920449640264,6.0,2020/03/12,0.5,深交所,可转债,A-,3.868479,0.0001
123184.SZ,天阳转债,2024/09/30,119.3,122.9,130.797,121.5,130.0,10.7,8.968985750209555,192,0.210410958904,4.476712328767123,0.3076923076923076,-1.8024,102.59774026244,27.40225973756,26.708443741028177,11.8,8.47457627118644,130.0,0.0,0.0,34.3122,2.5378,0.0,126.7084437410282,6.0,2023/03/23,0.3,深交所,可转债,AA-,9.749345,0.0001
123056.SZ,雪榕转债,2024/09/30,92.625,95.8,101.175,93.464,100.8,8.175,8.82591093117409,99,0.678082191781,1.7315068493150685,2.48015873015873,9.3832,107.57057298028,-6.770572980280008,-6.294075408077634,4.1,24.390243902439025,96.58536585365853,4.214634146341464,4.363636363636364,-6.8779,1.4741,-4.214634146341464,89.78790683895,6.0,2020/06/24,0.4,深交所,可转债,A+,5.838505,0.0001
