代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
404002.NQ,搜特退债,2024/04/26,0.001,0.0,0.0,0.0,6.433,6.432,643200.0,46,,,27.98072438986476,,109.14848639,-102.71548639,-94.10619403643021,1.1,90.9090909090909,,,,,,,,6.0,2020/03/11,0.4,代办转让,可转债,null,null
113537.SH,文灿转债,2024/04/26,166.686,180.0,194.999,179.92,185.603,18.917,11.348883529510577,322,2.198630136986,1.1229508196721312,1.3469609866219834,-33.8706,112.83693334,72.76606666,64.48780953727398,18.98,5.268703898840885,148.52476290832456,37.07823709167545,24.964346931536003,29.9857,2.307,-37.07823709167545,131.627791107004,6.0,2019/06/06,0.5,上交所,可转债,null,null
123106.SZ,正丹转债,2024/04/26,180.208,182.0,196.552,180.01,194.0,13.792,7.653378318387642,34,0.139726027397,2.9095890410958902,0.7731958762886597,-14.5431,109.71356468,84.28643532,76.82407874161873,7.4,13.513513513513512,195.94594594594597,-1.9459459459459456,-0.993103448275862,724.6397,4.8197,1.9459459459459456,178.5977390466336,6.0,2021/03/24,0.4,深交所,可转债,null,null
123080.SZ,海波转债,2024/04/26,144.2,144.2,160.0,141.234,155.212,11.012,7.636615811373093,147,0.72,2.6010928961748636,1.159704146586604,-8.4046,105.55598353,49.65601647,47.04235118598208,11.5,8.695652173913043,66.52173913043478,88.69026086956522,133.3252287581699,28.73,1.4617,-88.69026086956522,63.02033945004044,6.0,2020/12/02,0.5,深交所,可转债,null,null
110044.SH,广电转债,2024/04/26,147.544,147.25,162.42,146.004,158.072,10.528,7.135498563140487,305,1.665753424658,0.1693989071038251,,-186.9946,107.6017504,50.4702496,46.90467340204161,6.82,14.662756598240469,55.718475073313776,102.3535249266862,183.6976421052632,-4.3107,0.866,-102.3535249266862,51.782127025057925,6.0,2018/06/27,0.4,上交所,可转债,null,null
113615.SH,金诚转债,2024/04/26,426.826,428.5,455.68,423.003,454.719,27.893,6.534981467858096,126,0.513698630137,2.658469945355191,0.3298740540861499,-40.6512,107.99416814,346.72483186,321.0588477430722,12.43,8.045052292839902,447.30490748189857,7.414092518101366,1.6575030575539569,31.3514,4.5738,-7.414092518101366,414.1935765476036,6.0,2020/12/23,0.4,上交所,可转债,null,null
123044.SZ,红相转债,2024/04/26,117.808,116.99,128.8,116.99,125.191,7.383,6.266976775770746,46,0.378082191781,1.8767123287671232,2.396338394932543,-1.8216,99.7112893,25.4797107,25.55348634931351,3.7,27.027027027027028,125.67567567567568,-0.4846756756756757,-0.3856559139784946,-28.097,1.1512,0.4846756756756757,126.03956538718197,6.0,2020/03/12,0.5,深交所,可转债,null,null
113672.SH,福蓉转债,2024/04/26,134.983,135.2,145.2,134.959,143.026,8.043,5.958528110947304,284,0.232602739726,5.226775956284153,0.2097520730496553,-4.4705,97.99169615,45.03430385,45.957265379980875,12.25,8.16326530612245,125.87755102040816,17.148448979591837,13.623119325551231,41.3254,5.211,-17.148448979591837,128.4573652319704,6.0,2023/07/18,0.3,上交所,可转债,null,null
127084.SZ,柳工转2,2024/04/26,134.73,134.806,141.601,134.509,140.99,6.26,4.646329696429897,31,0.03397260274,4.917808219178082,0.2837080644017306,-3.7487,104.14045711,36.84954289,35.38446432117836,7.77,12.87001287001287,137.45173745173744,3.5382625482625483,2.5741853932584267,24.1728,1.2768,-3.5382625482625483,131.9868774020762,6.0,2023/03/27,0.2,深交所,可转债,null,null
118021.SH,新致转债,2024/04/26,160.404,162.7,169.749,160.1,167.751,7.347,4.5803097179621455,213,0.406575342466,4.420765027322404,0.4172851428605492,-7.8551,80.03247892,87.71852108,109.60365374622836,10.68,9.363295880149812,154.6816479400749,13.069352059925093,8.449193704600484,74.233,3.891,-13.069352059925093,193.27359345534427,6.0,2022/09/27,0.5,上交所,可转债,null,null
113588.SH,润达转债,2024/04/26,157.978,158.75,165.65,158.423,165.136,7.158,4.5310106470521205,315,1.290410958904,2.1420765027322406,0.9083422149016568,-16.7387,106.65080609,58.48519391,54.838023315684815,13.1,7.633587786259542,141.6793893129771,23.4566106870229,16.55612068965517,29.4089,2.7982,-23.4566106870229,132.84418046818823,6.0,2020/06/17,0.3,上交所,可转债,null,null
113678.SH,中贝转债,2024/04/26,120.09,123.001,133.18,123.001,125.394,5.304,4.41668748438671,191,0.104109589041,5.48087431693989,0.1594972646219117,-0.6456,82.0070479,43.3869521,52.90636989262968,32.88,3.0413625304136254,94.4647201946472,30.9292798053528,32.7416200901481,56.0362,5.4875,-30.9292798053528,115.19097762162856,6.0,2023/10/19,0.2,上交所,可转债,null,null
123192.SZ,科思转债,2024/04/26,162.0,162.01,169.688,162.01,168.8,6.8,4.19753086419753,14,0.019178082192,4.964383561643836,0.2962085308056872,-6.7432,95.89700597,72.90299403,76.02217951706089,52.03,1.9219680953296172,157.21699019796273,11.583009802037285,7.367530562347187,15.7568,5.0031,-11.583009802037285,163.94358573316228,6.0,2023/04/13,0.3,深交所,可转债,null,null
123147.SZ,中辰转债,2024/04/26,107.892,111.6,111.98,110.5,111.98,4.088,3.7889741593445296,332,0.453424657534,4.0956284153005456,0.446508305054474,1.6952,100.16032135,11.81967865,11.800759513038445,7.78,12.853470437017995,79.04884318766067,32.93115681233933,41.65925203252033,32.951,1.9055,-32.93115681233933,78.92231386861526,6.0,2022/05/31,0.3,深交所,可转债,null,null
127092.SZ,运机转债,2024/04/26,140.989,140.553,151.999,139.749,146.3,5.311,3.7669605430210873,219,0.119452054795,5.404371584699454,0.1367053998632946,-3.4906,93.39494234,52.90505766,56.64659812883825,17.67,5.659309564233164,130.05093378607808,16.2490662139219,12.4943864229765,30.0984,1.8737,-16.2490662139219,139.2483688384684,6.0,2023/09/21,0.2,深交所,可转债,null,null
123184.SZ,天阳转债,2024/04/26,118.55,118.55,122.98,118.55,122.98,4.43,3.7368199072121464,35,0.038356164384,4.906849315068492,0.3252561392096275,-0.5066,96.1928648,26.7871352,27.84732033471988,11.88,8.417508417508417,108.16498316498316,14.815016835016836,13.696684824902723,14.2736,2.0777,-14.815016835016836,112.44595260768568,6.0,2023/03/23,0.3,深交所,可转债,null,null
118019.SH,金盘转债,2024/04/26,134.928,134.95,141.749,134.928,139.966,5.038,3.7338432349104713,224,0.305479452055,4.390710382513661,0.3572296129059914,-4.4947,102.24168351,37.72431649,36.89719808487922,34.37,2.909514111143439,142.85714285714283,-2.891142857142857,-2.0238,56.3854,6.5501,2.891142857142857,139.72495165650355,6.0,2022/09/16,0.3,上交所,可转债,null,null
128122.SZ,兴森转债,2024/04/26,126.991,127.165,131.833,127.059,131.483,4.492,3.537258545881204,279,1.142465753425,1.2404371584699452,1.1408318946175553,-12.564,108.41869153,23.06430847,21.273369143749523,13.43,7.4460163812360385,88.75651526433359,42.72648473566642,48.13898406040269,202.8384,3.8608,-42.72648473566642,81.86458811834508,5.0,2020/07/23,0.3,深交所,可转债,null,null
123131.SZ,奥飞转债,2024/04/26,129.171,130.8,133.899,130.521,133.681,4.51,3.4914957691741955,146,0.476712328767,3.6038251366120218,0.8976593532364359,-2.9014,95.68225747,37.99874253,39.71346782021112,10.09,9.910802775024775,117.14568880079285,16.535311199207136,14.115168358714044,56.4567,3.6627,-16.535311199207136,122.4319867636092,6.0,2021/12/03,0.5,深交所,可转债,null,null
123129.SZ,锦鸡转债,2024/04/26,121.16,121.9,126.118,121.121,125.3,4.14,3.416969296797623,175,0.476712328767,3.5245901639344264,0.7980845969672785,-2.0127,93.2621113,32.0378887,34.35252349900425,7.95,12.578616352201257,92.20125786163521,33.09874213836478,35.89836289222374,123.9987,2.013,-33.09874213836478,98.86250330002473,6.0,2021/11/04,0.4,深交所,可转债,null,null
123031.SZ,晶瑞转债,2024/04/26,256.005,256.501,273.8,255.17,264.698,8.693,3.395636803968672,242,1.188493150685,1.3415300546448088,0.6800202494918737,-47.3485,104.21982049,160.47817951,153.9804796779496,3.86,25.906735751295336,189.63730569948183,75.06069430051812,39.58118579234973,259.1477,4.1606,-75.06069430051812,181.95896405106336,6.0,2019/08/29,0.4,深交所,可转债,null,null
123117.SZ,健帆转债,2024/04/26,107.908,110.1,112.696,108.8,111.443,3.535,3.2759387626496643,309,0.843835616438,3.158469945355191,0.8973197060380643,0.8227,105.69633123,5.74666877,5.436961437663327,40.0,2.5,65.375,46.068,70.46730401529636,18.5394,6.7901,-46.068,61.85172109497447,6.0,2021/06/23,0.3,深交所,可转债,null,null
127104.SZ,姚记转债,2024/04/26,135.281,135.2,139.8,134.777,139.6,4.319,3.192613892564366,93,0.075616438356,5.748633879781421,0.2148997134670487,-2.4993,79.01678907,60.58321093,76.67131459407959,21.53,4.644681839294008,111.42591732466326,28.174082675336734,25.28503543142976,13.2963,3.0692,-28.174082675336734,141.01549637248917,6.0,2024/01/25,0.3,深交所,可转债,null,null
123128.SZ,首华转债,2024/04/26,84.931,84.761,87.88,84.761,87.551,2.62,3.0848571193086154,178,0.484931506849,3.5163934426229506,1.1421914084362257,8.0528,104.59896345,-17.04796345,-16.29840572765255,19.61,5.099439061703213,43.14125446200918,44.409745537990815,102.94032033096929,-9.2352,0.8968,-44.409745537990815,41.24443784056369,6.0,2021/11/01,0.3,深交所,可转债,null,null
127100.SZ,神码转债,2024/04/26,125.8,125.711,130.354,125.711,129.675,3.875,3.080286168521462,128,0.104383561644,5.653005464480874,0.2313475997686524,-2.1225,97.41441855,32.26058145,33.1168444365775,32.51,3.0759766225776684,92.7406951707167,36.9343048292833,39.82534825870647,17.2283,2.3785,-36.9343048292833,95.2022262732242,6.0,2023/12/21,0.3,深交所,可转债,null,null
