代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
117206.SZ,23绿能EB,2024/03/19,100.3,118.0,120.0,118.0,119.0,18.7,18.64406779661017,328,0.895890410959,2.1065573770491803,0.8403361344537815,-5.7515,100.67154498,18.32845502,18.206192249896667,26.55,3.766478342749529,94.95291902071565,24.047080979284367,25.325267750892504,32.6789,5.4642,-24.047080979284367,94.31952101219818,3.0,2023/04/25,1.0,深交所,可交换债券(私募),null,null
113672.SH,福蓉转债,2024/03/19,161.879,162.5,179.8,162.5,174.549,12.67,7.826833622644074,246,0.201369863014,5.330601092896175,0.1718715088599762,-7.9459,96.54476422,78.00423578,80.79592550689644,12.25,8.16326530612245,157.6326530612245,16.91634693877551,10.731499223200414,40.051,6.8556,-16.91634693877551,163.27416026623808,6.0,2023/07/18,0.3,上交所,可转债,null,null
128106.SZ,华统转债,2024/03/19,199.9,203.0,217.12,203.0,210.26,10.36,5.182591295647824,345,1.413698630137,2.060109289617486,0.7134024541044421,-26.946,105.52033422,104.73966578,99.26017251009424,8.82,11.337868480725623,207.4829931972789,2.7770068027210884,1.3384262295081968,-23.546,4.916,-2.7770068027210884,196.6284458166104,6.0,2020/04/10,0.3,深交所,可转债,null,null
113648.SH,巨星转债,2024/03/19,132.884,132.84,139.95,132.84,139.587,6.703,5.044249119532825,330,0.540821917808,4.101092896174864,0.4298394549635711,-4.6403,94.45473072,45.13226928,47.78190455466898,25.21,3.9666798889329633,137.80245934153112,1.7845406584688617,1.2949991364421416,-38.7508,5.8084,-1.7845406584688617,145.8925966874337,6.0,2022/04/25,0.4,上交所,可转债,null,null
127096.SZ,泰坦转债,2024/03/19,207.697,207.099,223.8,206.123,218.0,10.303,4.960591631077965,147,0.2,5.601092896174864,0.2293577981651376,-10.097,71.05051064,146.94948936,206.82397358770055,13.81,7.24112961622013,71.03548153511947,146.9645184648805,206.88888888888889,13.3318,1.5718,-146.9645184648805,99.97884729505088,6.0,2023/10/25,0.5,深交所,可转债,null,null
113566.SH,翔港转债,2024/03/19,163.52,163.8,175.95,163.0,170.964,7.444,4.552348336594912,21,0.120547945205,1.9453551912568303,1.2868206172059613,-16.6956,105.62632659,65.33767341,61.8573754473307,10.74,9.310986964618248,169.6461824953445,1.3178175046554936,0.7768035126234906,328.1202,6.4044,-1.3178175046554936,160.60975324252684,6.0,2020/02/28,0.5,上交所,可转债,null,null
123230.SZ,金钟转债,2024/03/19,147.3,147.4,154.793,146.886,153.608,6.308,4.2824168363883235,132,0.143561643836,5.64207650273224,0.2604031040049997,-4.1751,70.65610519,82.95189481,117.4023031512077,29.1,3.436426116838488,84.0893470790378,69.5186529209622,82.67236616264815,31.6007,2.9153,-69.5186529209622,119.0121460175518,6.0,2023/11/09,0.4,深交所,可转债,null,null
113680.SH,丽岛转债,2024/03/19,140.944,141.0,147.499,140.184,146.777,5.833,4.138523101373595,126,0.068493150685,5.658469945355191,0.1362611308311247,-3.4247,78.98475146,67.79224854,85.82953960972051,13.01,7.686395080707149,76.40276710222905,70.37423289777095,92.1095342052314,27.8135,1.2974,-70.37423289777095,96.73103439582445,6.0,2023/11/15,0.2,上交所,可转债,null,null
113066.SH,平煤转债,2024/03/19,139.313,139.744,147.506,139.35,144.459,5.146,3.693840488683755,4,0.004383561644,4.991780821917808,0.2768951744093479,-5.2098,97.61383475,46.84516525,47.99029294359322,9.06,11.037527593818984,134.878587196468,9.58041280353201,7.102990180032733,7.5041,1.2915,-9.58041280353201,138.1756874339659,6.0,2023/03/16,0.2,上交所,可转债,null,null
123096.SZ,思创转债,2024/03/19,103.54,103.0,112.7,103.0,107.359,3.819,3.6884295924280472,54,0.217808219178,2.855191256830601,1.3971814193500312,4.6571,62.52094182,44.83805818,71.71686298183153,3.58,27.932960893854748,108.37988826815642,-1.0208882681564246,-0.9419536082474226,-22.7591,3.4027,1.0208882681564246,173.3497370851929,6.0,2021/01/26,0.4,深交所,可转债,null,null
