代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
127081.SZ,中旗转债,2024/02/23,143.288,143.5,171.946,141.688,171.946,28.658,20.000279158059293,358,0.294246575342,5.024590163934426,0.1744733811778116,-7.6028,80.74650254,91.19949746,112.94544604556935,30.17,3.3145508783559827,93.47033476963873,78.47566523036129,83.95783049645391,36.9396,2.2621,-78.47566523036129,115.75775027944476,6.0,2023/03/03,0.3,深交所,可转债,,,
127051.SZ,博杰转债,2024/02/23,107.05,109.0,114.725,108.913,113.8,6.75,6.305464736104624,99,0.271232876712,3.732240437158469,0.8787346221441124,1.4836,99.88478016,13.91521984,13.931271428650057,61.87,1.6162922256343948,45.11071601745596,68.68928398254405,152.26821927624508,-537.1766,2.4318,-68.68928398254405,45.16275246858986,6.0,2021/11/17,0.4,深交所,可转债,,,
123118.SZ,惠城转债,2024/02/23,236.6,237.7,250.5,237.0,249.8,13.2,5.579036348267117,232,0.762739726027,3.3688524590163933,0.4803843074459567,-19.8011,95.14295026,154.65704974,162.55229559033435,15.93,6.277463904582548,250.97300690521027,-1.173006905210295,-0.4673836918459229,30.2999,4.3295,1.173006905210295,263.78518452430666,6.0,2021/07/07,0.5,深交所,可转债,,,
123225.SZ,翔丰转债,2024/02/23,108.2,111.002,115.874,110.8,113.001,4.801,4.437153419593345,137,0.112602739726,5.628415300546448,0.265484376244458,1.5889,90.84994997,22.15105003,24.38201676205061,33.63,2.9735355337496285,72.34611953612844,40.654880463871535,56.19497040690506,22.2156,1.5494,-40.654880463871535,79.63253646261579,6.0,2023/10/10,0.3,深交所,可转债,,,
123044.SZ,红相转债,2024/02/23,98.1,99.55,104.859,98.333,102.203,4.103,4.182466870540265,349,1.721095890411,2.0491803278688523,1.7612007475318727,9.657,98.11751656,4.08548344,4.163867557228356,3.7,27.027027027027028,96.48648648648648,5.7165135135135134,5.924677871148459,-20.247,0.8296,-5.7165135135135134,98.33767697074136,6.0,2020/03/12,0.5,深交所,可转债,,,
128106.SZ,华统转债,2024/02/23,201.808,202.5,210.0,201.201,210.0,8.192,4.059303892809007,320,1.315068493151,2.128415300546448,0.7142857142857142,-26.1533,105.34880989,104.65119011,99.3378000371068,8.82,11.337868480725623,204.1950113378685,5.804988662131519,2.8428650749583566,-23.1728,4.8381,-5.804988662131519,193.8275444697276,6.0,2020/04/10,0.3,深交所,可转债,,,
123162.SZ,东杰转债,2024/02/23,100.931,101.45,112.346,100.931,105.0,4.069,4.031467041840465,133,0.255068493151,4.639344262295082,0.6666666666666666,3.2153,78.57670475,26.42329525,33.6273903748808,8.05,12.422360248447204,68.32298136645963,36.67701863354037,53.68181818181817,-239.6375,1.43,-36.67701863354037,86.95068288220578,6.0,2022/10/14,0.5,深交所,可转债,,,
127037.SZ,银轮转债,2024/02/23,155.2,155.55,162.9,154.81,160.8,5.6,3.608247422680412,262,0.717808219178,3.28688524590164,0.6218905472636815,-10.0414,104.4913598,56.3086402,53.88832177873524,10.61,9.42507068803016,160.69745523091424,0.1025447690857681,0.0638123167155424,23.1837,2.6827,-0.1025447690857681,153.7901846989977,6.0,2021/06/07,0.3,深交所,可转债,,,
123201.SZ,纽泰转债,2024/02/23,120.048,119.999,129.9,119.661,124.1,4.052,3.375316540050646,242,0.331506849315,5.341530054644809,0.40290088638195,-0.4045,73.17759313,50.92240687,69.5874306490736,29.88,3.3467202141900936,88.21954484605087,35.88045515394913,40.67177541729894,30.3222,2.5518,-35.88045515394913,120.55540647439555,6.0,2023/06/27,0.5,深交所,可转债,,,
127092.SZ,运机转债,2024/02/23,118.62,118.34,126.051,118.137,122.5,3.88,3.27094924970494,156,0.085479452055,5.576502732240437,0.1632653061224489,-0.2092,89.45321866,33.04678134,36.94308805768801,17.67,5.659309564233164,92.58630447085456,29.913695529145443,32.30898533007335,28.1012,1.3846,-29.913695529145443,103.50248527418896,6.0,2023/09/21,0.2,深交所,可转债,,,
123096.SZ,思创转债,2024/02/23,94.61,95.3,100.198,94.999,97.6,2.99,3.1603424585138997,29,0.119178082192,2.9234972677595628,1.536885245901639,8.0687,61.28118667,36.31881333,59.265845365523504,4.5,22.222222222222225,78.22222222222223,19.377777777777776,24.772727272727277,-20.6325,3.0847,-19.377777777777776,127.64475767000062,6.0,2021/01/26,0.4,深交所,可转债,,,
123196.SZ,正元转02,2024/02/23,105.0,105.45,108.317,104.713,108.2,3.2,3.047619047619048,312,0.17095890411,5.150273224043716,0.1848428835489833,1.9781,81.69884852,26.50115148,32.43760709003442,21.99,4.547521600727604,69.4406548431105,38.759345156889495,55.816502946954806,53.1573,2.1218,-38.759345156889495,84.99587950264846,6.0,2023/04/18,0.2,深交所,可转债,,,
123239.SZ,锋工转债,2024/02/23,122.499,124.499,132.6,122.1,126.1,3.601,2.939615833598641,36,0.019726027397,5.904371584699454,0.1586042823156225,-0.8623,75.77272579,50.32727421,66.41871951324453,24.95,4.008016032064128,82.68537074148296,43.41462925851704,52.50581677169171,26.5455,2.5371,-43.41462925851704,109.12286694112204,6.0,2024/01/19,0.2,深交所,可转债,,,
123174.SZ,精锻转债,2024/02/23,116.0,116.0,119.565,115.901,119.354,3.354,2.891379310344828,9,0.012328767123,4.978142076502732,0.4189218626941702,0.1103,92.9439449,26.4100551,28.415035673830108,12.97,7.710100231303008,78.79722436391674,40.55677563608327,51.46980234833659,19.6351,1.3956,-40.55677563608327,84.7792983703199,6.0,2023/02/15,0.3,深交所,可转债,,,
113673.SH,岱美转债,2024/02/23,119.425,119.625,124.998,118.639,122.874,3.449,2.8880050240736863,221,0.181643835616,5.398907103825136,0.2441525465110601,-0.9034,99.21417252,23.65982748,23.84722553144366,15.72,6.361323155216285,85.05089058524173,37.82310941475826,44.47115033657442,23.6449,3.912,-37.82310941475826,85.72453755847918,6.0,2023/07/18,0.3,上交所,可转债,,,
118025.SH,奕瑞转债,2024/02/23,126.326,126.4,129.944,125.95,129.773,3.447,2.728654433766604,123,0.134794520548,4.666666666666666,0.3082305256101037,-2.6898,100.14282313,29.63017687,29.587918478726834,229.82,0.4351231398485771,114.87250892002436,14.900491079975632,12.971329015151516,46.6506,6.9587,-14.900491079975632,114.70867839515876,6.0,2022/10/24,0.2,上交所,可转债,,,
123187.SZ,超达转债,2024/02/23,116.69,116.5,119.75,116.01,119.688,2.998,2.5692004456251607,326,0.357260273973,5.112021857923497,0.3342022592072722,0.2347,74.87138747,44.81661253,59.8581301140672,32.6,3.067484662576687,96.22699386503068,23.461006134969324,24.38089894803953,21.5046,1.9164,-23.461006134969324,128.52305415548443,6.0,2023/04/04,0.4,深交所,可转债,,,
113662.SH,豪能转债,2024/02/23,111.495,110.938,116.495,110.525,114.337,2.842,2.548993228395892,91,0.099726027397,4.754098360655737,0.3498430079501823,0.6217,92.29409601,22.04290399,23.88333050860769,12.61,7.930214115781126,70.4203013481364,43.9166986518636,62.36369031531532,17.4918,1.6442,-43.9166986518636,76.29989825189512,6.0,2022/11/25,0.3,上交所,可转债,,,
127075.SZ,百川转2,2024/02/23,95.604,95.68,99.95,95.68,98.0,2.396,2.506171289904188,128,0.175342465753,4.653005464480874,0.510204081632653,4.698,95.34826451,2.65173549,2.7811051450463364,10.31,9.699321047526672,50.43646944713871,47.563530552861295,94.30384615384617,-37.0654,1.4984,-47.563530552861295,52.89710274889061,6.0,2022/10/19,0.3,深交所,可转债,,,
113588.SH,润达转债,2024/02/23,145.388,145.903,150.505,144.642,149.03,3.642,2.5050210471290613,252,1.035616438356,2.314207650273224,1.0065087566261826,-11.6941,105.70502657,43.32497343,40.98667285354621,13.1,7.633587786259542,136.7175572519084,12.312442748091604,9.00575097710776,28.3011,2.6928,-12.312442748091604,129.33874735027032,6.0,2020/06/17,0.3,上交所,可转债,,,
127097.SZ,三羊转债,2024/02/23,229.109,228.899,239.469,222.225,234.656,5.547,2.4211183323221697,121,0.099452054795,5.672131147540984,0.1278467203054684,-11.4865,76.86771716,157.78828284,205.27249757081248,37.65,2.6560424966799467,75.5378486055777,159.1181513944223,210.64691983122364,96.3355,2.8233,-159.1181513944223,98.2699257847684,6.0,2023/10/26,0.3,深交所,可转债,,,
123227.SZ,雅创转债,2024/02/23,123.785,124.298,126.821,123.38,126.6,2.815,2.2741042937351046,127,0.104383561644,5.655737704918033,0.2369668246445497,-0.8403,78.31575507,48.28424493,61.65329681983234,53.34,1.8747656542932127,68.7289088863892,57.8710911136108,84.20196399345335,40.6352,2.9401,-57.8710911136108,87.75872597404965,6.0,2023/10/20,0.3,深交所,可转债,,,
111008.SH,沿浦转债,2024/02/23,120.555,120.555,123.489,120.555,123.077,2.522,2.091991207332753,114,0.187397260274,4.691256830601093,0.4874996953126904,-0.731,84.72790345,38.34909655,45.26147229953676,46.99,2.128112364332837,93.87103639072144,29.20596360927857,31.11285944230333,41.5989,3.1491,-29.20596360927857,110.79117099376478,6.0,2022/11/02,0.4,上交所,可转债,,,
