代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
127033.SZ,中装转2,2024/06/12,33.33,33.0,37.88,32.794,37.351,4.021,12.064206420642064,58,0.238356164384,2.843835616438356,4.015956734759444,49.8853,91.81913045,-54.46813045,-59.32111334866165,5.14,19.455252918287936,21.789883268482487,15.561116731517508,71.41441071428571,-2.2713,0.3197,-15.561116731517508,23.731310851770857,6.0,2021/04/16,0.3,深交所,可转债,null,null
123153.SZ,英力转债,2024/06/12,168.86,175.0,189.604,174.0,186.0,17.14,10.15042046665877,328,0.537534246575,4.10655737704918,0.3225806451612903,-10.1291,94.83452218,91.16547782,96.1311089298937,15.99,6.253908692933083,159.47467166979362,26.525328330206374,16.632941176470588,279.1791,3.9815,-26.525328330206374,168.16099032702863,6.0,2022/07/21,0.4,深交所,可转债,null,null
123201.SZ,纽泰转债,2024/06/12,135.803,135.5,146.497,134.262,146.497,10.694,7.87464194458149,352,0.480821917808,5.0409836065573765,0.3413039174863649,-3.7249,80.00219718,66.49480282,83.11622075877591,21.25,4.705882352941177,122.25882352941176,24.238176470588236,19.825298306389527,31.9201,3.3003,-24.238176470588236,152.81933226700883,6.0,2023/06/27,0.5,深交所,可转债,null,null
128044.SZ,岭南转债,2024/06/12,65.325,65.0,72.5,65.0,68.815,3.49,5.342518178339073,304,1.660273972603,0.1721311475409836,10.17220082830778,322.3671,102.978056,-34.163056,-33.17508343719365,1.94,51.54639175257732,57.7319587628866,11.083041237113402,19.197410714285716,-5.2161,0.9938,-11.083041237113402,56.06238941128059,6.0,2018/08/14,0.3,深交所,可转债,null,null
110092.SH,三房转债,2024/06/12,69.232,70.0,72.98,69.061,72.582,3.35,4.838802865726832,159,0.216438356164,4.5683060109289615,0.6888760298696646,10.7982,96.08640435,-23.50440435,-24.461737858754624,3.02,33.11258278145696,51.32450331125828,21.25749668874172,41.41783225806452,-48.0632,1.0311,-21.25749668874172,53.414948408628085,6.0,2023/01/06,0.3,上交所,可转债,null,null
123031.SZ,晶瑞转债,2024/06/12,323.05,321.0,339.194,319.999,338.615,15.565,4.818139606872001,289,1.420273972603,1.2131147540983607,0.5315771599013629,-59.9105,105.69403689,232.92096311,220.37285164196172,3.86,25.906735751295336,210.36269430051811,128.25230569948187,60.96722906403941,-238.3863,3.3298,-128.25230569948187,199.02986061498527,6.0,2019/08/29,0.4,深交所,可转债,null,null
123193.SZ,海能转债,2024/06/12,103.435,104.6,111.3,103.301,108.313,4.878,4.716005220669985,61,0.083561643836,4.835616438356164,0.4616251050197113,2.1806,99.15686855,9.15613145,9.233986090820332,17.92,5.580357142857143,80.41294642857143,27.90005357142857,34.69597224149896,115.815,2.5691,-27.90005357142857,81.09669819597326,6.0,2023/04/13,0.3,深交所,可转债,null,null
128118.SZ,瀛通转债,2024/06/12,105.01,117.8,122.0,109.2,109.9,4.89,4.6566993619655275,347,1.706301369863,2.054644808743169,1.637852593266606,4.4121,106.51304958,3.38695042,3.179845505649637,21.2,4.716981132075472,40.5188679245283,69.3811320754717,171.2316647264261,-41.6114,1.6196,-69.3811320754717,38.04122413572933,6.0,2020/07/02,0.4,深交所,可转债,null,null
123034.SZ,通光转债,2024/06/12,245.806,245.0,262.4,242.0,255.0,9.194,3.7403480793796735,222,1.089863013699,1.396174863387978,0.7058823529411764,-43.8167,106.29761102,148.70238898,139.8925032774457,8.0,12.5,88.375,166.625,188.54314002828852,73.2917,1.4402,-166.625,83.13921559664418,6.0,2019/11/04,0.5,深交所,可转债,null,null
113066.SH,平煤转债,2024/06/12,158.945,159.26,165.77,158.79,164.577,5.632,3.5433640567491897,89,0.097534246575,4.758904109589041,0.2430473273908261,-8.0487,99.71047629,64.86652371,65.05487299182171,8.08,12.376237623762377,160.27227722772275,4.304722772277228,2.6858810810810807,10.8269,1.2611,-4.304722772277228,160.7376508377952,6.0,2023/03/16,0.2,上交所,可转债,null,null
