代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
404002.NQ,搜特退债,2024/06/24,1.964,0.0,0.0,0.0,13.0,11.036,561.9144602851323,105,,,13.846153846153847,,109.90928961,-96.90928961,-88.17206439407539,1.1,90.9090909090909,,,,,,,,6.0,2020/03/11,0.4,代办转让,可转债,null,null
113575.SH,东时转债,2024/06/24,90.887,90.887,105.592,87.619,102.589,11.702,12.875328704875283,77,0.421917808219,1.7917808219178082,1.9495267523808597,4.0118,103.70752723,-1.11852723,-1.078540063460734,12.15,8.23045267489712,8.559670781893004,94.02932921810701,1098.515721153846,-5.338,0.4235,-94.02932921810701,8.253663943707362,6.0,2020/04/09,0.4,上交所,可转债,null,null
123199.SZ,山河转债,2024/06/24,133.1,133.768,153.3,133.077,148.316,15.216,11.432006010518409,13,0.017808219178,4.967123287671233,0.3371180452547263,-5.4158,84.14613436,64.16986564,76.2600280191885,13.6,7.352941176470589,83.30882352941175,65.00717647058823,78.03156222418359,13.3304,3.0951,-65.00717647058823,99.00493250586416,6.0,2023/06/12,0.2,深交所,可转债,null,null
110047.SH,山鹰转债,2024/06/24,77.806,89.0,90.35,85.01,86.514,8.708,11.191938925018636,217,1.775342465753,0.4098360655737704,,74.6997,112.02782072,-25.51382072,-22.77453989198693,2.37,42.19409282700422,60.75949367088608,25.754506329113923,42.387625,41.2,0.487,-25.754506329113923,54.236075717965704,6.0,2018/11/21,0.4,上交所,可转债,null,null
110063.SH,鹰19转债,2024/06/24,64.041,71.0,72.4,66.681,66.995,2.954,4.612670008275948,195,1.06301369863,1.469945355191257,2.9852974102544967,43.455,109.46371565,-42.46871565,-38.79707115533128,2.37,42.19409282700422,60.75949367088608,6.235506329113924,10.262604166666666,41.2,0.487,-6.235506329113924,55.50651493062677,6.0,2019/12/13,0.3,上交所,可转债,null,null
128108.SZ,蓝帆转债,2024/06/24,84.099,84.12,89.522,82.6,86.913,2.814,3.346056433489102,28,0.138082191781,1.9260273972602735,2.0710365537951745,13.0289,105.26630307,-18.35330307,-17.435116969763268,12.5,8.0,34.24,52.673,153.83469626168224,-10.8938,0.4797,-52.673,32.52702811955986,6.0,2020/05/28,0.4,深交所,可转债,null,null
123238.SZ,卡倍转02,2024/06/24,166.577,165.0,177.86,165.0,172.0,5.423,3.2555514866998445,166,0.090410958904,5.549180327868853,0.1162790697674418,-6.3811,83.12455104,88.87544896,106.9184108040868,29.24,3.4199726402188784,118.43365253077975,53.56634746922025,45.22899220329194,24.3936,3.4281,-53.56634746922025,142.4773439964672,6.0,2024/01/11,0.2,深交所,可转债,null,null
123153.SZ,英力转债,2024/06/24,136.0,138.0,146.273,137.6,140.295,4.295,3.1580882352941178,340,0.557260273973,0.0683060109289617,0.4253332702344417,-414.2574,100.19327204,40.10172796,40.02437203966176,15.99,6.253908692933083,143.2145090681676,-2.9195090681676046,-2.038556768558952,257.8863,3.6778,2.9195090681676046,142.93824939761654,6.0,2022/07/21,0.4,深交所,可转债,null,null
127035.SZ,濮耐转债,2024/06/24,119.884,119.573,124.428,118.253,122.758,2.874,2.397317406826599,30,0.246575342466,1.9205479452054797,2.443832581175972,-4.8161,107.22167303,15.53632697,14.489912842204044,4.25,23.52941176470588,89.88235294117646,32.875647058823525,36.57630890052356,14.7865,1.1424,-32.875647058823525,83.8285305583955,5.0,2021/05/26,0.6,深交所,可转债,null,null
113602.SH,景20转债,2024/06/24,131.888,133.3,140.0,132.004,135.03,3.142,2.3823243964576,306,1.253424657534,2.1666666666666665,1.110864252388358,-8.6878,106.16168992,28.86831008,27.192775568808504,22.58,4.428697962798937,139.32683790965456,-4.2968379096545615,-3.083998728544183,20.8288,3.0772,4.2968379096545615,131.2402223576572,6.0,2020/08/24,0.4,上交所,可转债,null,null
117223.SZ,24明德EB,2024/06/24,101.4155,101.5,103.9231,101.3,103.645,2.2295,2.198381904146802,33,0.262191780822,2.912328767123288,2.7980124463312266,1.6055,102.32009239,1.32490761,1.2948655333011472,60.0,1.6666666666666667,58.83333333333333,44.81166666666667,76.16713881019831,22.2325,1.8628,-44.81166666666667,57.49929653023189,3.0,2024/05/23,2.9,深交所,可交换债券(私募),null,null
123056.SZ,雪榕转债,2024/06/24,80.62,82.8,83.789,80.4,82.315,1.695,2.102455966261473,1,0.006849315068,2.0,1.8222681163821903,19.7261,105.10457507,-22.78957507,-21.682762196433472,4.2,23.809523809523807,59.52380952380952,22.79119047619048,38.2892,59.4881,0.8372,-22.79119047619048,56.632938655778275,6.0,2020/06/24,0.4,深交所,可转债,null,null
123196.SZ,正元转02,2024/06/24,91.2,91.201,93.199,88.927,92.649,1.449,1.5888157894736843,68,0.074520547945,4.816438356164384,0.4317369858282334,5.4748,89.70788215,2.94111785,3.2785500889232617,21.95,4.555808656036447,57.85876993166287,34.79023006833713,60.12957086614173,-42.9566,1.7706,-34.79023006833713,64.49686309048917,6.0,2023/04/18,0.2,深交所,可转债,null,null
128082.SZ,华锋转债,2024/06/24,126.228,130.98,131.503,122.661,127.8,1.572,1.2453655290426846,204,1.279178082192,1.4453551912568305,1.7996870109546164,-5.8336,105.30332517,22.49667483,21.363688937345263,9.13,10.95290251916758,104.60021905805039,23.199780941949616,22.179476439790573,170.0821,2.1796,-23.199780941949616,99.33230397918152,6.0,2019/12/04,0.6,深交所,可转债,null,null
111011.SH,冠盛转债,2024/06/24,135.607,135.38,137.7,132.938,136.922,1.315,0.9697139528195448,174,0.189589041096,4.527322404371585,0.2921371291684316,-2.9725,101.55772933,35.36427067,34.82184064502656,17.01,5.878894767783657,120.5761316872428,16.3458683127572,13.556470989761092,13.832,1.8404,-16.3458683127572,118.72669119594504,6.0,2023/01/03,0.3,上交所,可转债,null,null
