代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率
404004.NQ,汇车退债,2024/12/17,43.758,0.0,0.0,0.0,50.072,6.314,14.42936149,104,,1.6684931506849314,3.594823454225915,,99.518369780433,-49.446369780433,-49.68567098669958,0.57,175.43859649,,,,,,,0.0,6.0,2020/08/18,0.2,代办转让,可转债,A,28.81556,0.0001
113576.SH,起步转债,2024/12/17,139.537,141.6,164.0,141.22,158.156,18.619,13.34341429,252,1.72602739726,1.3123287671232875,1.5807177723260577,-20.5276,86.917314297302,71.238685702698,81.96144379130837,1.75,57.14285714,142.285714285714,15.870285714286,11.153815261,-18.0169,-47.7121,-15.870285714286,163.70238247240766,6.0,2020/04/10,0.5,上交所,可转债,B-,1.46368,0.8785
123087.SZ,明电转债,2024/12/17,127.7,128.2,153.24,127.423,138.5,10.8,8.45732185,3,0.020547945205,1.9945205479452053,1.8050541516245489,-7.9921,110.69733076927,27.802669230730004,25.11593462780056,11.91,8.39630563,146.095717884131,-7.595717884131,-5.199137931,117.2868,2.7787,7.595717884131,131.97763384976554,6.0,2020/12/15,0.4,深交所,可转债,AA-,3.163922,0.0001
123203.SZ,明电转02,2024/12/17,128.592,128.0,142.896,128.0,138.434,9.842,7.6536643,168,0.230136986301,4.542465753424658,0.3611829463860034,-2.6135,105.73893158364,32.69506841636,30.920558706892216,11.91,8.39630563,146.095717884131,-7.661717884131,-5.2443137931,117.2868,2.7787,7.661717884131,138.1664403981315,6.0,2023/07/03,0.3,深交所,可转债,AA-,3.414134,0.0001
113549.SH,白电转债,2024/12/17,126.915,126.501,134.408,126.055,133.823,6.908,5.44301304,33,0.180821917808,0.9123287671232876,7.472557034291564,-19.5126,108.16937485211,25.65362514789001,23.716162900048047,7.73,12.93661061,139.327296248383,-5.504296248383,-3.9506230269,29.1463,1.6937,5.504296248383,128.80475313726492,6.0,2019/11/15,0.3,上交所,可转债,AA,5.6142,0.0001
110074.SH,精达转债,2024/12/17,199.669,198.32,209.6,196.006,206.348,6.679,3.34503603,121,0.596712328767,1.6712328767123288,0.8723127919824762,-30.1597,110.19612049748,96.15187950252002,87.25523100853523,3.4,29.41176471,198.235294117647,8.112705882353,4.092462908,25.6326,2.6489,-8.112705882353,179.89316976197932,6.0,2020/08/19,0.4,上交所,可转债,AA,2.72821,0.0001
123202.SZ,祥源转债,2024/12/17,161.6,162.658,173.279,161.6,166.017,4.417,2.73329208,168,0.184109589041,0.0245901639344262,0.1161788927210888,-1607.9884,100.0841915793,65.9328084207,65.87734524333872,15.18,6.58761528,166.99604743083,-0.97904743083,-0.5862698225,120.1212,3.6718,0.97904743083,166.85556909206142,6.0,2023/07/03,0.2,深交所,可转债,A+,0.598775,0.0001
123246.SZ,远信转债,2024/12/17,248.46,249.655,260.792,243.139,254.3,5.84,2.35047895,124,0.169863013699,5.663013698630137,0.1966181675186787,-12.0531,81.333713215227,172.96628678477302,212.6624740801714,23.25,4.30107527,92.903225806452,161.396774193548,173.7256944444,37.457,2.8615,-161.396774193548,114.22474412376762,6.0,2024/08/16,0.5,深交所,可转债,A,2.86467,0.0
123089.SZ,九洲转2,2024/12/17,129.548,129.548,137.588,129.011,132.083,2.535,1.95680366,363,1.487671232877,2.010928961748634,1.1356495536897253,-5.166,112.14167216612,19.94132783388,17.782263674773905,5.5,18.18181818,128.545454545455,3.537545454545,2.751980198,42.5845,1.461,-3.537545454545,114.62773121042406,6.0,2020/12/21,0.4,深交所,可转债,AA-,3.053596,0.0001
128143.SZ,锋龙转债,2024/12/17,139.31,138.628,145.769,136.106,141.99,2.68,1.92376714,345,1.696438356164,2.060109289617486,1.2676949080921192,-8.2891,107.76184624714,34.22815375286001,31.762775921972867,12.53,7.98084597,119.632881085395,22.357118914605,18.6881054036,1941.897,4.3457,-22.357118914605,111.0159905863436,6.0,2021/01/08,0.5,深交所,可转债,A+,1.730174,0.3428
123204.SZ,金丹转债,2024/12/17,129.9,129.889,132.078,127.85,131.7,1.8,1.38568129,158,0.173150684932,4.569863013698631,0.3037205770690964,-2.1023,102.69938754697,29.000612453029987,28.23834995098333,14.98,6.67556742,134.846461949266,-3.146461949266,-2.3333663366,28.3654,2.222,3.146461949266,131.3021091655424,6.0,2023/07/13,0.2,深交所,可转债,AA-,5.277339,0.0001
110090.SH,爱迪转债,2024/12/17,123.127,123.0,127.892,123.0,124.777,1.65,1.34007976,86,0.235616438356,3.767123287671233,0.8014297506752046,-2.4539,104.7693217967,20.007678203300003,19.096886245120466,18.11,5.52181115,99.613473219216,25.163526780784,25.2611679601,17.8269,2.2173,-25.163526780784,95.0788565879154,6.0,2022/09/23,0.3,上交所,可转债,AA,15.69787,0.2326
123120.SZ,隆华转债,2024/12/17,126.0,127.0,132.979,126.755,127.681,1.681,1.33412698,141,0.618082191781,2.616438356164384,1.2531230175202261,-2.7022,109.87215521653,17.808844783469993,16.20869705192667,6.15,16.2601626,125.365853658537,2.315146341463,1.8467120623,33.8012,2.2102,-2.315146341463,114.10156960284694,6.0,2021/07/30,0.4,深交所,可转债,AA-,7.973135,0.0001
113597.SH,佳力转债,2024/12/17,118.437,118.437,121.922,117.8,119.95,1.513,1.27747241,141,0.965753424658,1.6164383561643836,2.0842017507294703,0.2871,115.01541324013,4.934586759870001,4.29036997812418,10.71,9.33706816,80.298786181139,39.651213818861,49.3795930233,286.3041,2.568,-39.651213818861,69.81567419445828,6.0,2020/07/30,0.5,上交所,可转债,AA-,2.97836,0.2589
127092.SZ,运机转债,2024/12/17,182.542,182.176,187.321,181.215,184.782,2.24,1.22711486,88,0.096438356164,4.761643835616439,0.2164713013172279,-8.6479,102.89345337478,81.88854662522002,79.58576949200886,17.4,5.74712644,179.655172413793,5.126827586207,2.8537044146,46.4061,2.6369,-5.126827586207,174.60311275530373,6.0,2023/09/21,0.2,深交所,可转债,AA-,6.202201,0.0001
123226.SZ,中富转债,2024/12/17,125.718,125.8,132.179,125.444,127.03,1.312,1.04360553,63,0.06904109589,4.83013698630137,0.3148862473431473,-1.2762,101.4393937521,25.5906062479,25.22748342763062,27.82,3.5945363,119.841840402588,7.188159597412,5.9980383923,141.0273,5.1334,-7.188159597412,118.14132160081748,6.0,2023/10/16,0.2,深交所,可转债,AA-,5.198339,0.0001
117205.SZ,23希望E1,2024/12/17,100.0,102.1,102.1,100.0,101.025,1.025,1.025,271,1.113698630137,1.2602739726027397,1.4847809948032664,7.2895,108.8839934393,-7.858993439299994,-7.217767452367715,14.45,6.92041522,66.020761245675,35.004238754325,53.0200471698,211.2981,2.025,-35.004238754325,60.63403734588396,3.0,2023/03/22,1.5,深交所,可交换债券(私募),,60.045,0.0
113682.SH,益丰转债,2024/12/17,113.937,113.984,115.8,113.5,115.076,1.139,0.99967526,289,0.237534246575,5.210958904109589,0.2606972783204143,0.0041,102.35087007765,12.725129922349993,12.432849777140031,32.54,3.07314075,79.748002458513,35.327997541487,44.2995391137,21.2489,3.1364,-35.327997541487,77.91629167198188,6.0,2024/03/04,0.3,上交所,可转债,AA,17.97298,0.2378
113678.SH,中贝转债,2024/12/17,124.54,124.25,127.4,124.055,125.752,1.212,0.97318131,60,0.065753424658,4.838356164383562,0.3180863922641389,-0.8257,92.965891477925,32.786108522075,35.266814528272604,21.06,4.74833808,113.390313390313,12.361686609687,10.9018894472,53.797,5.3196,-12.361686609687,121.96980159894215,6.0,2023/10/19,0.2,上交所,可转债,A+,5.16777,0.2356
113069.SH,博23转债,2024/12/17,126.617,126.72,128.5,126.683,127.748,1.131,0.89324498,362,0.296712328767,4.0136612021857925,0.2348373360052604,-3.2427,102.5349966434,25.2130033566,24.589656392428346,15.18,6.58761528,117.325428194993,10.422571805007,8.8834722066,9.5159,1.8205,-10.422571805007,114.42476426173953,5.0,2023/12/22,0.3,上交所,可转债,AA,15.78961,0.1122
127033.SZ,中装转2,2024/12/17,82.1,81.991,85.68,80.86,82.777,0.677,0.82460414,246,1.01095890411,2.328767123287671,1.8120975633328096,15.6297,75.254854520294,7.522145479705998,9.99556178489123,5.14,19.45525292,81.128404669261,1.648595330739,2.0320815348,-2.8068,1.6604,-1.648595330739,107.80487875022476,6.0,2021/04/16,0.3,深交所,可转债,BB,10.904136,0.2593
123176.SZ,精测转2,2024/12/17,127.9,127.9,129.256,127.501,128.776,0.876,0.68491009,291,0.318904109589,4.205479452054795,0.3106168851338759,-2.4331,105.89100448646,22.884995513540005,21.611840991145048,64.71,1.5453562,99.134600525421,29.641399474579,29.9001552611,160.4074,5.3617,-29.641399474579,93.61947316128924,6.0,2023/03/02,0.2,深交所,可转债,AA-,12.755434,0.2582
118000.SH,嘉元转债,2024/12/17,107.007,108.0,108.599,106.55,107.731,0.724,0.67659125,299,1.224657534247,2.185792349726776,1.3923568889177673,4.7634,106.74091736712,0.9900826328799894,0.927556795745668,41.88,2.38777459,39.255014326648,68.475985673352,174.4388248175,-36.4983,1.0287,-68.475985673352,36.77597616257694,6.0,2021/02/23,0.4,上交所,可转债,A+,9.78385,0.4013
118014.SH,高测转债,2024/12/17,102.363,102.566,103.718,101.866,103.019,0.656,0.64085656,153,0.335342465753,3.5835616438356164,0.776555780972442,2.812,94.122561734399,8.896438265601006,9.451972090077126,35.66,2.80426248,34.127874369041,68.891125630959,201.8617534922,24.308,1.7433,-68.891125630959,36.25897313052868,6.0,2022/07/18,0.2,上交所,可转债,A+,4.83247,0.0
113681.SH,镇洋转债,2024/12/17,111.958,112.0,114.444,111.711,112.675,0.717,0.64041873,355,0.19397260274,5.032786885245901,0.1775016640781007,1.264,100.95518537846,11.719814621539996,11.608927840214296,11.46,8.72600349,91.448516579407,21.226483420593,23.2114026718,22.8839,2.529,-21.226483420593,90.5832783492849,6.0,2023/12/29,0.2,上交所,可转债,AA-,6.59982,0.1505
117223.SZ,24明德EB,2024/12/17,105.15,105.8,105.8,105.8,105.8,0.65,0.61816453,209,1.660547945205,2.43013698630137,2.7410207939508506,0.4892,103.61741962728,2.182580372719997,2.106383637588072,57.68,1.73370319,70.02427184466,35.77572815534,51.0904679376,19.8296,2.2222,-35.77572815534,67.57963293869199,3.0,2024/05/23,2.9,深交所,可交换债券(私募),,80.0,0.2055
123122.SZ,富瀚转债,2024/12/17,113.802,113.8,114.5,112.71,114.5,0.698,0.61334599,134,0.550684931507,2.6356164383561644,1.310043668122271,1.3331,103.6993825771,10.800617422900004,10.415315071784343,92.02,1.08672028,54.249076287764,60.250923712236,111.0635016026,46.6813,4.5186,-60.250923712236,52.313789088792376,6.0,2021/08/06,0.3,深交所,可转债,A+,5.802993,0.5836
123059.SZ,银信转债,2024/12/17,158.63,157.9,162.216,156.337,159.6,0.97,0.61148585,156,1.068493150685,1.5753424657534247,1.5664160401002507,-16.5203,115.15328480963,44.44671519037,38.5978700163428,9.25,10.81081081,158.810810810811,0.789189189189,0.4969366916,95.1053,4.277,-0.789189189189,137.91253204227314,6.0,2020/07/15,0.4,深交所,可转债,AA-,1.677986,0.0001
