代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
404002.NQ,搜特退债,2024/04/01,7.501,0.0,0.0,0.0,12.0,4.499,59.978669510731905,21,,,15.0,,108.6460379,-96.6460379,-88.954958476217,1.1,90.9090909090909,,,,,,,,6.0,2020/03/11,0.4,代办转让,可转债,null,null
113594.SH,淳中转债,2024/04/01,149.029,149.031,178.835,146.602,171.026,21.997,14.76021445490475,256,1.257534246575,0.0300546448087431,0.7649110201440131,-1356.3447,101.10709011,69.91890989,69.15332032000065,17.93,5.577244841048522,165.75571667596208,5.2702833240379245,3.1795484522207267,505.6856,5.4724,-5.2702833240379245,163.94074490288193,6.0,2020/07/21,0.5,上交所,可转债,null,null
117205.SZ,23希望E1,2024/04/01,103.48,96.0,118.0,96.0,118.0,14.52,14.03169694626981,11,0.045205479452,1.9726027397260275,1.271186440677966,-2.8694,106.35676021,11.64323979,10.94734341945973,14.45,6.920415224913495,66.64359861591696,51.35640138408305,77.06126687435098,-11.3482,1.7944,-51.35640138408305,62.66042561312517,3.0,2023/03/22,1.5,深交所,可交换债券(私募),null,null
123118.SZ,惠城转债,2024/04/01,266.9,266.798,305.33,266.398,301.0,34.1,12.77632071937055,270,0.884383561644,3.2650273224043715,0.3986710963455149,-24.8555,96.90573591,204.09426409,210.61112861219075,15.93,6.277463904582548,299.7489014438167,1.251098556183302,0.4173821989528795,48.8649,5.1097,-1.251098556183302,309.3200816535822,6.0,2021/07/07,0.5,深交所,可转债,null,null
113534.SH,鼎胜转债,2024/04/01,127.832,128.2,141.8,128.2,140.945,13.113,10.257994868264596,359,1.765479452055,1.0218579234972676,1.2770939018766183,-20.5422,107.22962245,33.71537755,31.44222350099303,7.84,12.755102040816325,127.4234693877551,13.521530612244899,10.611491491491492,18.9914,1.3894,-13.521530612244899,118.83233986687893,6.0,2019/04/08,0.4,上交所,可转债,null,null
113574.SH,华体转债,2024/04/01,156.429,168.9,173.99,162.37,170.759,14.33,9.160705495784029,2,0.012054794521,1.9972602739726029,1.2883654741477757,-19.1159,98.60368609,72.15531391,73.17709587868816,30.71,3.2562683165092805,55.09605991533702,115.66294008466296,209.929603427896,47.6386,3.0656,-115.66294008466296,55.876268018062106,6.0,2020/03/31,0.5,上交所,可转债,null,null
123222.SZ,博俊转债,2024/04/01,129.75,131.2,146.25,131.0,139.15,9.4,7.24470134874759,207,0.112876712329,5.437158469945355,0.1437297879985627,-2.7429,80.60250717,58.54749283,72.63730978803994,24.37,4.103405826836274,120.68116536725482,18.468834632745175,15.30382522951377,26.5816,4.7146,-18.468834632745175,149.72383565280953,6.0,2023/09/08,0.2,深交所,可转债,null,null
123192.SZ,科思转债,2024/04/01,155.179,154.871,164.5,154.871,164.479,9.3,5.993078960426345,355,0.29095890411,5.032786885245901,0.1823941050225256,-6.1297,94.17946286,70.29953714,74.64423241031001,52.03,1.9219680953296172,159.08129925043244,5.397700749567557,3.3930454270871087,26.1387,5.7071,-5.397700749567557,168.91293963622468,6.0,2023/04/13,0.3,深交所,可转债,null,null
123200.SZ,海泰转债,2024/04/01,127.6,129.6,144.938,127.55,135.2,7.6,5.956112852664577,280,0.382191780822,5.237704918032787,0.3698224852071005,-1.596,76.7854401,58.4145599,76.07504733179226,26.69,3.7467216185837393,129.18696140876733,6.013038591232672,4.654524361948956,69.5985,3.1501,-6.013038591232672,168.24408538978645,6.0,2023/06/27,0.5,深交所,可转债,null,null
127033.SZ,中装转2,2024/04/01,69.9,69.902,74.815,69.902,74.06,4.16,5.951359084406295,352,0.961643835616,3.040983606557377,1.3502565487442615,16.4589,101.61220501,-27.55220501,-27.115054739033063,5.14,19.455252918287936,49.80544747081712,24.25455252918288,48.69859375,-19.9515,0.5168,-24.25455252918288,49.01522161232068,6.0,2021/04/16,0.3,深交所,可转债,null,null
