代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
127033.SZ,中装转2,2024/02/21,79.5,79.18,88.75,78.94,86.51,7.01,8.817610062893081,312,0.854794520548,3.150273224043716,1.1559357299734134,10.0982,99.7425962,-13.2325962,-13.266745306555396,5.14,19.455252918287936,54.28015564202335,32.22984435797665,59.3768458781362,-16.3075,0.6019,-32.22984435797665,54.420235395901344,6.0,2021/04/16,0.3,深交所,可转债,,,0.0,私营
113575.SH,东时转债,2024/02/21,135.949,136.441,157.34,136.01,147.183,11.234,8.263392889980802,319,1.31095890411,2.1311475409836063,1.0191394386579973,-12.4368,100.88150056,46.30149944,45.896917852110896,12.15,8.23045267489712,22.716049382716047,124.46695061728396,547.9251630434783,49.0435,0.891,-124.46695061728396,22.51755699173558,6.0,2020/04/09,0.4,上交所,可转债,,,0.0,私营
127080.SZ,声迅转债,2024/02/21,135.908,136.215,149.95,135.908,145.501,9.593,7.058451305294758,54,0.088767123288,4.855191256830601,0.4123682998742276,-3.8458,84.61966501,60.88133499,71.94702907746716,29.14,3.431708991077557,61.97666437886067,83.52433562113933,134.7673942414175,-62.5875,2.1183,-83.52433562113933,73.24144378441645,6.0,2022/12/30,0.3,深交所,可转债,,,2.0919,私营
123012.SZ,万顺转债,2024/02/21,133.785,133.88,144.766,133.309,143.0,9.215,6.887917180550884,217,1.18904109589,0.4098360655737704,4.195804195804196,-63.1329,104.02663985,38.97336015,37.46478806409319,5.92,16.89189189189189,76.6891891891892,66.3108108108108,86.4669603524229,203.1855,0.7516,-66.3108108108108,73.72072124964362,6.0,2018/07/20,0.4,深交所,可转债,,,0.0,私营
123118.SZ,惠城转债,2024/02/21,223.8,221.842,241.048,220.526,236.1,12.3,5.49597855227882,230,0.756164383562,3.3743169398907105,0.508259212198221,-18.3979,94.94180311,141.15819689,148.6786560462239,15.93,6.277463904582548,233.89830508474577,2.201694915254237,0.9413043478260869,28.2385,4.0349,-2.201694915254237,246.35966183805263,6.0,2021/07/07,0.5,深交所,可转债,,,0.3041,私营
113537.SH,文灿转债,2024/02/21,173.555,172.978,188.77,171.31,183.051,9.496,5.471464377286739,257,1.760273972603,1.3005464480874316,1.3657396026244053,-29.2256,110.69319387,72.35780613,65.3678908343527,18.98,5.268703898840885,141.3066385669125,41.744361433087455,29.541684563758388,106.8713,2.2535,-41.744361433087455,127.65612195892145,6.0,2019/06/06,0.5,上交所,可转债,,,0.9266,私营
127065.SZ,瑞鹄转债,2024/02/21,148.8,148.19,163.999,147.2,156.198,7.398,4.971774193548387,245,0.402739726027,4.333333333333333,0.3841278377444013,-5.8411,88.39266122,67.80533878,76.70924016105779,17.06,5.8616647127784285,144.90035169988275,11.297648300117231,7.7968398058252415,23.8378,3.2152,-11.297648300117231,163.92803395662125,6.0,2022/06/22,0.4,深交所,可转债,,,0.3772,私营
111013.SH,新港转债,2024/02/21,111.483,111.004,120.549,111.0,116.417,4.934,4.425786891274903,351,0.288493150685,5.043715846994536,0.2576943229940644,0.6994,92.93160366,23.48539634,25.271700277468344,9.03,11.074197120708748,68.54928017718716,47.867719822812845,69.82964620355412,21.9558,2.1739,-47.867719822812845,73.76315212205081,6.0,2023/03/08,0.3,上交所,可转债,,,0.5063,私营
117208.SZ,23焦煤EB,2024/02/21,106.7873,111.5,111.5,111.5,111.5,4.7127,4.413165235940977,210,0.005753424658,2.42896174863388,0.0089686098654708,-2.6249,98.39163743,13.10836257,13.322638907524889,10.62,9.416195856873824,107.72128060263653,3.778719397363465,3.507867132867133,8.6395,1.7557,-3.778719397363465,109.48215053263448,3.0,2023/07/25,0.01,深交所,可交换债券(私募),,,0.1039,地方国有企业
123204.SZ,金丹转债,2024/02/21,106.232,106.433,111.3,106.3,110.9,4.668,4.394156186459824,224,0.122739726027,5.390710382513661,0.1803426510369702,1.4815,89.93545233,20.96454767,23.310660175561047,20.94,4.775549188156639,67.86055396370583,43.039446036294166,63.423363828289936,20.3032,1.603,-43.039446036294166,75.45473137190126,6.0,2023/07/13,0.2,深交所,可转债,,,0.4457,私营
127014.SZ,北方转债,2024/02/21,148.05,147.723,155.972,146.942,154.0,5.95,4.018912529550828,121,0.596712328767,1.6721311475409837,1.1688311688311688,-17.5692,107.21800931,46.78199069,43.63258653193138,7.74,12.919896640826872,138.24289405684755,15.757105943152451,11.398130841121496,11.6447,1.3151,-15.757105943152451,128.93626261717387,6.0,2019/10/24,0.5,深交所,可转债,,,0.3384,中央企业
123201.SZ,纽泰转债,2024/02/21,114.788,114.256,123.5,114.111,119.35,4.562,3.974283026100289,240,0.328767123288,5.3469945355191255,0.4189359028068705,0.3421,72.80385497,46.54614503,63.93362693387608,29.88,3.3467202141900936,80.22088353413655,39.12911646586345,48.77672090112641,27.5729,2.3205,-39.12911646586345,110.18768658224604,6.0,2023/06/27,0.5,深交所,可转债,,,0.7127,私营
123225.SZ,翔丰转债,2024/02/21,104.0,103.9,108.09,103.02,107.777,3.777,3.631730769230769,135,0.11095890411,5.633879781420765,0.2783525241934735,2.4597,90.71372004,17.06327996,18.810032211749206,33.63,2.9735355337496285,67.70740410347904,40.06959589652096,59.180523056653485,20.7912,1.4501,-40.06959589652096,74.63854869321159,6.0,2023/10/10,0.3,深交所,可转债,,,0.3674,私营
113609.SH,永安转债,2024/02/21,107.516,112.6,112.692,110.302,111.239,3.723,3.4627404293314483,90,0.369863013699,2.756830601092896,1.348447936425175,2.3573,103.69190915,7.54709085,7.278379684457762,14.81,6.75219446320054,67.79203241053342,43.446967589466574,64.08860458167331,146.5124,0.7521,-43.446967589466574,65.37832408164647,6.0,2020/11/24,0.4,上交所,可转债,,,0.3467,私营
127047.SZ,帝欧转债,2024/02/21,73.858,73.78,78.711,73.365,76.4,2.542,3.4417395542798346,120,0.328767123288,3.6748633879781423,1.3089005235602094,13.2705,91.89637853,-15.49637853,-16.862882714079024,13.34,7.496251874062968,30.13493253373313,46.26506746626687,153.52636815920397,-17.8078,0.6193,-46.26506746626687,32.79229607932313,6.0,2021/10/25,0.3,深交所,可转债,,,0.0,私营
127087.SZ,星帅转2,2024/02/21,106.0,106.499,110.198,105.851,109.5,3.5,3.30188679245283,253,0.207945205479,5.311475409836065,0.273972602739726,1.9031,81.39807923,28.10192077,34.52405884246318,13.36,7.48502994011976,69.46107784431138,40.038922155688624,57.642241379310335,11.7265,1.8356,-40.038922155688624,85.33503308848455,6.0,2023/06/14,0.3,深交所,可转债,,,0.5428,私营
113678.SH,中贝转债,2024/02/21,117.697,120.001,122.276,119.81,121.271,3.574,3.0366109586480534,126,0.06904109589,5.658469945355191,0.1649198901633531,-0.0254,78.42530464,42.84569536,54.63248827234648,32.88,3.0413625304136254,78.49756690997567,42.77343309002433,54.49013870592793,64.4132,4.7637,-42.77343309002433,100.09214152282529,6.0,2023/10/19,0.2,上交所,可转债,,,0.6488,私营
110091.SH,合力转债,2024/02/21,147.327,147.327,153.997,142.112,151.749,4.422,3.001486489238225,71,0.077808219178,4.808743169398907,0.2635931703009575,-6.1528,98.26712233,53.48187767,54.424996277389205,14.0,7.142857142857143,151.0,0.749,0.4960264900662251,11.8944,2.1878,-0.749,153.66278814282643,6.0,2022/12/13,0.2,上交所,可转债,,,0.0001,地方国有企业
123162.SZ,东杰转债,2024/02/21,96.99,97.2,101.0,96.581,99.88,2.89,2.979688627693577,131,0.251232876712,4.644808743169399,0.7008410092110532,4.3556,78.36570502,21.51429498,27.45371202174377,8.05,12.422360248447204,52.919254658385086,46.9607453416149,88.74037558685447,-185.6101,1.1076,-46.9607453416149,67.52858874284277,6.0,2022/10/14,0.5,深交所,可转债,,,0.6576,地方国有企业
127081.SZ,中旗转债,2024/02/21,140.12,139.663,151.288,139.6,144.189,4.069,2.903939480445332,356,0.292602739726,5.030054644808743,0.2080602542496306,-4.2453,80.57285979,63.61614021,78.95479988646932,30.17,3.3145508783559827,88.39907192575406,55.789928074245935,63.111440944881885,34.9354,2.1393,-55.789928074245935,109.71321131724976,6.0,2023/03/03,0.3,深交所,可转债,,,0.9651,私营
