代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
123138.SZ,丝路转债,2024/02/19,119.3,129.51,143.16,129.402,143.16,23.86,20.0,355,0.680821917808,4.032786885245901,0.4889633975970941,-4.1437,90.75007881,52.40992119,57.751929119233786,26.56,3.765060240963856,81.81475903614458,61.345240963855424,74.98065347445926,437.4009,2.9236,-61.345240963855424,90.15392615519048,6.0,2022/03/02,0.5,深交所,可转债,,,0.9479,私营
127080.SZ,声迅转债,2024/02/19,126.051,130.0,147.651,129.006,144.0,17.949,14.239474498417309,52,0.085479452055,4.860655737704918,0.4166666666666666,-3.6325,84.53694754,59.46305246,70.33972031207314,29.14,3.431708991077557,57.34385724090597,86.65614275909401,151.11669658886893,-57.9091,1.96,-86.65614275909401,67.83289308355121,6.0,2022/12/30,0.3,深交所,可转债,,,0.0,私营
113569.SH,科达转债,2024/02/19,103.093,111.0,115.0,107.081,114.49,11.397,11.055066784359752,348,1.430136986301,2.051912568306011,1.3101580924098175,1.7282,102.88127513,11.60872487,11.283612936689696,14.57,6.863417982155113,36.99382292381606,77.49617707618395,209.4841001855288,-6.2791,2.8192,-77.49617707618395,35.95778034153537,6.0,2020/03/09,0.4,上交所,可转债,,,1.0111,私营
123205.SZ,大叶转债,2024/02/19,96.339,97.522,105.423,97.522,105.015,8.676,9.00569862672438,218,0.119452054795,5.407103825136612,0.1904489834785506,2.3314,79.03094153,25.98405847,32.87833596179099,20.01,4.997501249375312,46.12693653173413,58.88806346826586,127.6652383531961,-63.7947,1.5302,-58.88806346826586,58.36566746990409,6.0,2023/07/17,0.2,深交所,可转债,,,0.8332,中外合资
123054.SZ,思特转债,2024/02/19,136.501,144.0,155.8,141.601,148.1,11.599,8.497373645614317,255,1.257534246575,2.306010928961749,1.2153950033760972,-9.1309,106.93591964,41.16408036,38.49415659263881,9.89,10.111223458038422,109.70677451971687,38.39322548028312,34.99622119815668,-40.0762,2.4808,-38.39322548028312,102.59113578397697,6.0,2020/06/10,0.5,深交所,可转债,,,0.5668,私营
404002.NQ,搜特退债,2024/02/19,20.066,0.0,0.0,0.0,21.648,1.582,7.883982856573309,345,,2.060109289617486,6.929046563192905,,48.42171337,-26.77371337,-55.29278397362088,1.1,90.9090909090909,,,,,,,,6.0,2020/03/11,0.4,代办转让,可转债,,,0.0,私营
127096.SZ,泰坦转债,2024/02/19,245.803,248.0,272.859,246.0,265.003,19.2,7.811133305940122,118,0.161643835616,5.680327868852459,0.1886771093157435,-13.0483,69.63812334,195.36487666,280.5429946843252,13.81,7.24112961622013,55.394641564084,209.608358435916,378.3910366013072,10.3963,1.2257,-209.608358435916,79.54643075837373,6.0,2023/10/25,0.5,深交所,可转债,,,0.0,私营
128041.SZ,盛路转债,2024/02/19,231.923,233.0,248.0,233.0,246.127,14.204,6.124446475769975,218,1.194520547945,0.407103825136612,,-135.8563,106.96845543,139.15854457,130.09306716695104,6.83,14.641288433382137,83.74816983894583,162.37883016105417,193.8894073426573,23.991,1.5823,-162.37883016105417,78.29239891544522,6.0,2018/07/17,0.5,深交所,可转债,,,0.0,私营
113594.SH,淳中转债,2024/02/19,114.393,117.0,121.8,116.8,121.131,6.738,5.890220555453568,214,1.055342465753,2.4180327868852456,1.485994501820343,-0.7463,100.61522509,20.51577491,20.39032849317656,17.93,5.577244841048522,80.92582264361405,40.205177356385946,49.68151826326671,173.9332,2.7002,-40.205177356385946,80.43099100680456,6.0,2020/07/21,0.5,上交所,可转债,,,0.5105,私营
123236.SZ,家联转债,2024/02/19,112.8,113.5,121.639,113.5,119.3,6.5,5.762411347517729,60,0.032876712329,5.838797814207649,0.1676445934618608,0.0727,86.58167875,32.71832125,37.7889661211957,18.69,5.350454788657036,81.54093097913322,37.75906902086677,46.30688976377953,34.8232,1.8963,-37.75906902086677,94.17804338788386,6.0,2023/12/22,0.2,深交所,可转债,,,0.4618,私营
