代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
404004.NQ,汇车退债,2025/04/11,40.988,0.0,0.0,0.0,49.194,8.206,20.0204938,219,1.163835616438,1.3534246575342466,3.658982802780826,85.269,102.04801543281,-52.85401543281,-51.793281043872824,0.24,416.66666667,,,,,,,,6.0,2020/08/18,0.2,代办转让,可转债,A,25.404081,0.0001,私营
127078.SZ,优彩转债,2025/04/11,92.499,110.999,110.999,110.999,110.999,18.5,20.00021622,119,0.391232876712,3.676712328767123,1.0810908206380239,2.3113,99.61531266175,11.38368733825,11.427648053371092,7.0,14.28571429,88.714285714286,22.284714285714,25.1196457327,15.6719,1.1927,-22.284714285714,89.0568762410262,6.0,2022/12/14,0.4,深交所,可转债,A+,5.99935,0.203,私营
123254.SZ,亿纬转债,2025/04/11,100.0,110.0,117.0,110.0,114.9,14.9,14.9,19,0.010410958904,5.950684931506849,0.1740644038294169,0.2358,102.51267415745,12.38732584255,12.083701790399312,51.39,1.94590387,80.482584160342,34.417415839658,42.7638056093,19.9013,2.3104,-34.417415839658,78.50988653044811,6.0,2025/03/24,0.2,深交所,可转债,AA+,50.0,0.2096,私营
128117.SZ,道恩转债,2025/04/11,134.0,134.0,147.9,133.217,141.541,7.541,5.62761194,284,1.556164383562,0.0876712328767123,1.2194540078565927,-12.7637,101.50561176298,40.03538823702,39.44155159667858,11.76,8.50340136,137.074829931973,4.466170068027,3.2581985112,52.0413,2.4252,-4.466170068027,135.04162730632927,6.0,2020/07/02,0.4,深交所,可转债,AA-,2.274274,0.0001,私营
113575.SH,东时转债,2025/04/11,152.004,151.5,166.999,150.0,159.418,7.414,4.87750322,3,0.018904109589,0.9945205479452056,5.018253898555997,-32.4313,85.74878881811,73.66921118189,85.91283002044126,12.15,8.23045267,24.609053497942,134.808946502058,547.8022408027,-14.6431,1.2603,-134.808946502058,28.699010023503224,6.0,2020/04/09,0.4,上交所,可转债,CCC,0.97911,0.0,私营
111012.SH,福新转债,2025/04/11,287.467,287.0,312.135,285.045,300.764,13.297,4.62557441,98,0.322191780822,3.734246575342466,0.3989839209479858,-22.0557,99.312958990282,201.451041009718,202.84466705843536,13.46,7.42942051,286.775631500743,13.988368499257,4.8778093264,55.8521,5.6049,-13.988368499257,288.7595278767242,6.0,2023/01/04,0.4,上交所,可转债,A+,1.08582,0.5006,私营
127039.SZ,北港转债,2025/04/11,128.9,135.0,144.7,130.511,134.5,5.6,4.34445306,287,1.179452054795,2.2164383561643834,1.1152416356877324,-8.3327,106.90556505838,27.59443494162,25.811972395030107,7.44,13.44086022,140.860215053763,-6.360215053763,-4.5152671756,26.2907,1.3634,6.360215053763,131.76134935243147,6.0,2021/06/29,0.2,深交所,可转债,AAA,16.124961,0.0001,地方国有企业
118049.SH,汇成转债,2025/04/11,129.26,129.0,135.36,128.785,133.337,4.077,3.154108,248,0.135890410959,5.323287671232877,0.1499958751134344,-2.5399,97.070032809659,36.266967190341,37.36165131565943,7.7,12.98701299,113.506493506494,19.830506493506,17.470812357,45.8423,2.3147,-19.830506493506,116.93257972732393,6.0,2024/08/07,0.2,上交所,可转债,AA-,11.48656,0.2603,中外合资
113669.SH,景23转债,2025/04/11,133.898,133.001,140.701,132.417,137.526,3.628,2.70952516,8,0.021917808219,3.9808219178082194,0.7271352326105609,-5.0443,102.78427164806,34.74172835194,33.80062707541279,24.71,4.04694456,115.86402266289,21.66197733711,18.6960342298,22.1495,2.4653,-21.66197733711,112.72544019148756,6.0,2023/04/04,0.3,上交所,可转债,AA,11.43626,0.2703,中外合资
118048.SH,利扬转债,2025/04/11,128.626,128.006,137.626,128.001,132.056,3.43,2.66664593,284,0.155616438356,5.224657534246576,0.1514508996183437,-1.8601,90.03413909171,42.02186090829,46.67325231542,16.13,6.19962802,106.447613143211,25.608386856789,24.0572673267,-212.4059,3.1509,-25.608386856789,118.23027822233298,6.0,2024/07/02,0.2,上交所,可转债,A+,5.05495,0.3948,私营
127096.SZ,泰坦转债,2025/04/11,123.219,123.465,127.69,123.111,126.498,3.279,2.66111557,169,0.324109589041,4.53972602739726,0.5533684327024933,-1.0133,86.576520055459,39.921479944541,46.11120881154404,13.39,7.4682599,92.158327109783,34.339672890217,37.2616061588,24.7133,1.9687,-34.339672890217,106.44725273174345,6.0,2023/10/25,0.5,深交所,可转债,A,2.949503,0.5427,私营
113588.SH,润达转债,2025/04/11,165.165,166.101,185.0,165.415,169.483,4.318,2.61435534,299,1.474520547945,1.1835616438356165,1.062053421287091,-30.4622,108.32641364454,61.15658635546,56.45583962203155,13.0,7.69230769,136.0,33.483,24.6198529412,158.7391,2.5218,-33.483,125.54648070069736,6.0,2020/06/17,0.3,上交所,可转债,AA,2.34525,0.8078,地方国有企业
