代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
123132.SZ,回盛转债,2025/03/27,133.6,134.0,156.65,133.66,152.0,18.4,13.77245509,101,0.415068493151,0.1506849315068493,0.41906993511175,-8.7193,100.2441280593,51.7558719407,51.6298290410422,15.0,6.66666667,140.0,12.0,8.5714285714,-54.7818,2.6367,-12.0,139.6590530641178,6.0,2021/12/17,0.4,深交所,可转债,AA-,5.48906,0.0001,私营
128117.SZ,道恩转债,2025/03/27,135.761,135.5,153.65,135.347,152.008,16.247,11.96735439,269,1.47397260274,0.1287671232876712,1.1354845779566207,-17.2272,101.38224579013,50.62575420987,49.9355225516208,11.76,8.50340136,149.06462585034,2.94337414966,1.9745624643,55.7278,2.597,-2.94337414966,147.0322783724052,6.0,2020/07/02,0.4,深交所,可转债,AA-,3.126661,0.0001,私营
111012.SH,福新转债,2025/03/27,323.127,327.0,361.26,327.0,356.289,33.162,10.26283783,83,0.272876712329,3.775342465753425,0.3368052339533356,-25.3136,98.613046641154,257.675953358846,261.30006336434445,13.46,7.42942051,351.634472511144,4.654527488856,1.3236834988,68.4838,6.6895,-4.654527488856,356.5800717938645,6.0,2023/01/04,0.4,上交所,可转债,A+,1.11887,0.3088,私营
127081.SZ,中旗转债,2025/03/27,133.995,134.263,141.8,133.99,140.859,6.864,5.1225792,25,0.068493150685,3.934246575342466,0.7099297879439723,-4.9823,93.657118603032,47.201881396968,50.39860514717983,20.7,4.83091787,141.400966183575,-0.541966183575,-0.3832832251,71.0185,2.2723,0.541966183575,150.97727571879128,6.0,2023/03/03,0.3,深交所,可转债,A+,4.515261,0.0876,私营
123211.SZ,阳谷转债,2025/03/27,141.872,141.8,149.0,141.436,148.49,6.618,4.66476824,244,0.334246575342,4.3342465753424655,0.3367230116506162,-4.8824,103.33318900739,45.15681099261,43.70020070645507,9.46,10.57082452,143.763213530655,4.726786469345,3.2878970588,31.7632,1.7368,-4.726786469345,139.12588483103292,6.0,2023/07/27,0.3,深交所,可转债,AA-,3.081303,0.0001,私营
113575.SH,东时转债,2025/03/27,162.104,162.58,173.8,161.88,169.39,7.286,4.49464541,353,1.934246575342,1.0356164383561643,1.1807072436389396,-34.4889,86.791603827745,82.598396172255,95.1686482671616,12.15,8.23045267,25.843621399177,143.546378600823,555.4421974522,-15.3777,1.3236,-143.546378600823,29.776637669317356,6.0,2020/04/09,0.4,上交所,可转债,CCC,0.97912,0.0,私营
123235.SZ,亿田转债,2025/03/27,158.0,157.684,165.044,154.524,164.69,6.69,4.23417722,97,0.132876712329,4.736986301369863,0.3036007043536341,-6.5677,101.79271188904,62.89728811096,61.78957898235555,28.61,3.49528137,146.557147850402,18.132852149598,12.3725471023,-394.558,4.469,-18.132852149598,143.97607169573973,6.0,2023/12/21,0.3,深交所,可转债,AA-,5.016314,0.2838,私营
128144.SZ,利民转债,2025/03/27,130.21,130.096,141.45,129.9,135.5,5.29,4.062668,27,0.11095890411,1.9287671232876715,1.1070110701107012,-9.6743,107.03719147712,28.46280852288,26.591512847162228,8.35,11.9760479,139.281437125749,-3.781437125749,-2.714961307,62.5011,1.7167,3.781437125749,130.1243382824758,6.0,2021/03/01,0.3,深交所,可转债,AA,8.842624,0.0001,私营
118016.SH,京源转债,2025/03/27,142.999,142.9,154.532,141.845,148.604,5.605,3.91960783,235,0.643835616438,3.3589041095890413,0.6729293962477457,-6.1826,94.60713024105,53.99686975895,57.074841633364315,9.79,10.2145046,148.621041879469,-0.017041879469,-0.0114666667,-245.3672,3.003,0.017041879469,157.09285494739845,6.0,2022/08/05,0.5,上交所,可转债,A,2.17203,0.1376,私营
113640.SH,苏利转债,2025/03/27,115.042,115.162,119.7,115.162,119.517,4.475,3.88988369,40,0.164383561644,2.893150684931507,1.2550515826200457,-0.2993,108.36719081113,11.14980918887,10.288915958246694,17.2,5.81395349,95.755813953488,23.761186046512,24.8143533698,264.675,1.2794,-23.761186046512,88.36236617075181,6.0,2022/02/16,0.4,上交所,可转债,AA-,9.57138,0.1722,私营
