代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
123186.SZ,志特转债,2025/04/18,147.1,146.8,156.9,146.8,153.7,6.6,4.48674371,19,0.052054794521,0.3068493150684931,0.2317269899555237,-6.1569,98.960527194041,54.739472805959,55.314451486931034,12.5,8.0,149.52,4.18,2.7956126271,61.9503,3.6455,-4.18,151.09054512899107,6.0,2023/03/31,0.3,深交所,可转债,A+,4.172752,0.1496,私营
110060.SH,天路转债,2025/04/18,166.733,166.933,183.237,166.2,173.089,6.356,3.81208279,173,0.947945205479,0.5287671232876713,5.777374645413631,-68.9318,108.92265692408,64.16634307592,58.91000540011109,4.17,23.98081535,163.069544364508,10.019455635492,6.1442838235,-86.2922,2.3546,-10.019455635492,149.71131715798012,6.0,2019/10/25,0.4,上交所,可转债,AA,1.70933,0.3494,地方国有企业
113687.SH,振华转债,2025/04/18,158.535,159.502,172.75,159.502,164.414,5.879,3.70832939,281,0.15397260274,5.232876712328767,0.1216441422263311,-6.7469,101.60360121944,62.81039878056,61.8190674609104,11.64,8.59106529,145.446735395189,18.967264604811,13.0406946249,17.7627,2.8292,-18.967264604811,143.1511616217796,6.0,2024/07/12,0.2,上交所,可转债,AA,4.06092,0.2752,私营
118016.SH,京源转债,2025/04/18,186.763,189.276,192.276,183.606,191.796,5.033,2.69485926,257,0.704109589041,3.2986301369863016,0.5213873073473899,-13.4026,95.452770459285,96.343229540715,100.93287924189671,9.79,10.2145046,185.291113381001,6.504886618999,3.5106306505,-231.5938,4.0006,-6.504886618999,194.1181093953016,6.0,2022/08/05,0.5,上交所,可转债,A,2.00613,0.3501,私营
127037.SZ,银轮转债,2025/04/18,234.666,234.585,241.499,231.022,240.412,5.746,2.4485865,316,1.298630136986,2.136986301369863,0.6239289220172038,-30.056,108.57815327652,131.83384672348,121.41839103464385,10.51,9.51474786,219.980970504282,20.431029495718,9.2876349481,23.958,3.1818,-20.431029495718,202.60150303353228,6.0,2021/06/07,0.3,深交所,可转债,AA,5.056334,0.545,私营
128144.SZ,利民转债,2025/04/18,138.499,138.499,143.642,136.156,141.888,3.389,2.44694908,49,0.201369863014,1.868493150684932,1.0571718538565629,-12.1787,107.42243177846,34.46556822154,32.084144485408046,8.35,11.9760479,142.51497005988,-0.62697005988,-0.4399327731,59.3037,1.9616,0.62697005988,132.66779358876573,6.0,2021/03/01,0.3,深交所,可转债,AA,5.385603,0.0001,私营
110093.SH,神马转债,2025/04/18,116.326,116.326,119.492,116.326,118.726,2.4,2.06316731,34,0.074520547945,3.9095890410958902,0.6738203931741994,-1.7781,102.75199055546,15.97400944454,15.546180038155162,8.16,12.25490196,100.857843137255,17.868156862745,17.7161798299,249.1614,1.2035,-17.868156862745,98.15658323701024,6.0,2023/03/16,0.2,上交所,可转债,AAA,29.99803,0.1621,地方国有企业
123213.SZ,天源转债,2025/04/18,206.15,205.557,213.456,205.325,210.4,4.25,2.06160563,265,0.36301369863,4.276712328767124,0.2376425855513308,-13.0286,101.40390933586,108.99609066414,107.48706965836388,7.24,13.8121547,207.872928176796,2.527071823204,1.2156810631,29.2225,3.1025,-2.527071823204,204.9949844520292,6.0,2023/07/28,0.3,深交所,可转债,AA-,5.20101,0.0001,私营
127101.SZ,豪鹏转债,2025/04/18,122.0,121.601,125.1,121.6,124.4,2.4,1.96721311,118,0.161643835616,4.67945205479452,0.4019292604501608,-1.3438,99.745447534906,24.654552465094,24.71747139784612,50.27,1.98925801,100.855380942908,23.544619057092,23.3449309665,40.2124,1.8324,-23.544619057092,101.11276598123796,6.0,2023/12/22,0.3,深交所,可转债,AA-,10.999339,0.2492,私营
110062.SH,烽火转债,2025/04/18,119.177,118.333,121.5,118.333,121.427,2.25,1.88794818,138,0.756164383562,0.6246575342465753,4.941240416052443,-20.3387,104.84840872849,16.57859127151,15.811962692195989,22.55,4.4345898,97.427937915743,23.999062084257,24.6326285844,49.597,2.0517,-23.999062084257,92.92266720808071,6.0,2019/11/28,0.2,上交所,可转债,AAA,30.87416,0.5659,中央企业
110074.SH,精达转债,2025/04/18,191.063,191.31,196.338,189.958,194.496,3.433,1.79678954,243,1.198356164384,1.336986301369863,0.9254689042448174,-33.2908,110.88913384155,83.60686615845,75.3968069386458,3.4,29.41176471,182.058823529412,12.437176470588,6.8314054927,23.6832,2.3293,-12.437176470588,164.18094110966427,6.0,2020/08/19,0.4,上交所,可转债,AA,2.70183,0.0001,私营
123249.SZ,英搏转债,2025/04/18,165.61,166.537,170.947,166.001,168.513,2.903,1.75291347,177,0.145479452055,5.517808219178082,0.1780278079436008,-6.7815,101.03190944427,67.48109055573,66.79185905414676,17.46,5.72737686,169.644902634593,-1.131902634593,-0.6672187711,111.139,3.9697,1.131902634593,167.91220077669666,6.0,2024/10/24,0.3,深交所,可转债,AA,8.171597,0.0001,私营
110094.SH,众和转债,2025/04/18,120.261,120.008,122.4,119.805,122.341,2.08,1.72957152,275,0.301369863014,4.249315068493151,0.3269549864722374,-1.5744,104.02984903824,18.31115096176,17.601824025553533,6.92,14.45086705,98.843930635838,23.497069364162,23.7718888889,7.8231,0.8623,-23.497069364162,95.01497075085082,6.0,2023/07/18,0.2,上交所,可转债,AA,11.84857,0.1992,私营
404004.NQ,汇车退债,2025/04/18,46.925,0.0,0.0,0.0,47.688,0.763,1.62599893,226,1.198356164384,1.3342465753424655,3.7745344740815296,91.4667,102.18130684163,-54.49330684163,-53.33001556350101,0.24,416.66666667,,,,,,,,6.0,2020/08/18,0.2,代办转让,可转债,A,25.404081,0.0001,私营
