代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123238.SZ,卡倍转02,2024/03/25,128.961,128.961,154.753,128.303,154.753,25.792,19.99984491435395,75,0.040547945205,5.797814207650273,0.1292382053982798,-4.3638,77.2030675,77.5499325,100.449289142559,49.01,2.040399918384004,84.32972862681085,70.42327137318914,83.50942487297361,21.777,3.179,-70.42327137318914,109.23105953893716,6.0,2024/01/11,0.2,深交所,可转债,null,null
128076.SZ,金轮转债,2024/03/25,120.5,132.8,138.86,128.353,133.6,13.1,10.871369294605808,164,0.803835616438,1.5546448087431692,1.3473053892215567,-10.9273,104.56980289,29.03019711,27.761549039676115,13.76,7.267441860465117,100.79941860465117,32.80058139534884,32.54044700793079,24.0371,1.1836,-32.80058139534884,96.39438520380973,6.0,2019/10/14,0.4,深交所,可转债,null,null
127081.SZ,中旗转债,2024/03/25,181.0,180.5,202.267,178.527,199.943,18.943,10.465745856353593,23,0.031506849315,4.93972602739726,0.2500712703120389,-10.5767,81.81087119,118.13212881,144.39661513400392,30.17,3.3145508783559827,105.89990056347364,94.04309943652636,88.80376557120499,41.8524,2.5629,-94.04309943652636,129.44477796542293,6.0,2023/03/03,0.3,深交所,可转债,null,null
110074.SH,精达转债,2024/03/25,134.604,139.0,149.65,136.118,148.582,13.978,10.384535377849097,220,0.9,2.4016393442622954,1.0095435517088207,-10.1749,108.23902338,40.34297662,37.27211809586082,3.57,28.01120448179272,141.17647058823528,7.405529411764707,5.245583333333332,24.5726,2.0227,-7.405529411764707,130.43028861467107,6.0,2020/08/19,0.4,上交所,可转债,null,null
123167.SZ,商络转债,2024/03/25,184.39,185.0,214.965,185.0,196.811,12.421,6.736265524160745,130,0.212054794521,4.647540983606556,0.304861008785078,-10.1039,87.29159039,109.51940961,125.4638724311138,6.91,14.47178002894356,195.3690303907381,1.4419696092619392,0.7380748148148149,270.1376,5.1142,-1.4419696092619392,223.8119726286019,6.0,2022/11/17,0.4,深交所,可转债,null,null
110048.SH,福能转债,2024/03/25,175.246,175.0,192.149,174.136,182.854,7.608,4.341325907581343,110,0.597260273973,0.7021857923497267,,-57.5198,107.17480111,75.67919889,70.61286618327927,5.57,17.953321364452425,182.40574506283664,0.4482549371633752,0.2457460629921259,11.8338,1.248,-0.4482549371633752,170.1946196061727,6.0,2018/12/07,0.4,上交所,可转债,null,null
123118.SZ,惠城转债,2024/03/25,255.999,255.49,265.489,251.8,264.0,8.001,3.1254028336048187,263,0.861369863014,3.2841530054644807,0.4545454545454545,-21.6153,96.49627948,167.50372052,173.58567752315997,15.93,6.277463904582548,252.85624607658505,11.14375392341494,4.407149950347567,30.7516,4.394,-11.14375392341494,262.0373007531265,6.0,2021/07/07,0.5,深交所,可转债,null,null
123200.SZ,海泰转债,2024/03/25,114.21,114.42,118.241,113.7,117.75,3.54,3.099553454163383,273,0.372602739726,5.256830601092896,0.4246284501061571,1.0905,76.29957757,41.45042243,54.32588718066215,26.69,3.7467216185837393,93.14349943799176,24.60650056200824,26.417839903459367,50.1803,2.2712,-24.60650056200824,122.0760355488712,6.0,2023/06/27,0.5,深交所,可转债,null,null
123034.SZ,通光转债,2024/03/25,223.609,223.487,232.18,222.5,229.0,5.391,2.4109047489144,143,0.700273972603,1.6120218579234973,0.7860262008733624,-35.065,103.3651122,125.6348878,121.544769918994,8.0,12.5,88.125,140.875,159.8581560283688,25.6642,1.4397,-140.875,85.25603864240762,6.0,2019/11/04,0.5,深交所,可转债,null,null
123188.SZ,水羊转债,2024/03/25,141.46,141.048,146.439,139.226,144.79,3.33,2.354022338470239,357,0.390136986301,5.027322404371585,0.276262172801989,-3.504,85.23137849,59.55862151,69.87874954643361,13.63,7.336757153338224,134.84959647835657,9.940403521643432,7.371474428726877,29.745,3.8038,-9.940403521643432,158.21590459689463,6.0,2023/04/04,0.4,深交所,可转债,null,null
123239.SZ,锋工转债,2024/03/25,121.484,121.5,125.224,120.5,124.099,2.615,2.1525468374436136,67,0.036164383562,5.819672131147541,0.1611616531962384,-0.5982,77.0727277,47.0262723,61.015450864858906,24.95,4.008016032064128,91.02204408817636,33.076955911823646,36.33950022016733,29.222,2.7929,-33.076955911823646,118.09890061562768,6.0,2024/01/19,0.2,深交所,可转债,null,null
110068.SH,龙净转债,2024/03/25,130.1,130.199,134.7,129.0,132.894,2.794,2.1475787855495767,2,0.009863013699,1.9972602739726029,1.3544629554381689,-8.3517,106.31388322,26.58011678,25.00154822206672,10.12,9.881422924901184,121.44268774703556,11.451312252964426,9.429396257119608,26.1051,1.7734,-11.451312252964426,114.23031881520956,6.0,2020/03/24,0.2,上交所,可转债,null,null
110083.SH,苏租转债,2024/03/25,140.58,140.178,144.153,139.274,143.434,2.854,2.030160762555129,136,0.221917808219,3.631147540983607,0.4183108607443144,-7.15,100.32591587,43.10808413,42.96804445409545,3.37,29.67359050445104,139.7626112759644,3.671388724035608,2.6268747346072185,7.3563,1.1854,-3.671388724035608,139.30858249733353,6.0,2021/11/11,0.2,上交所,可转债,null,null
128118.SZ,瀛通转债,2024/03/25,108.744,109.098,112.14,108.744,110.723,1.979,1.819870521591996,268,1.316712328767,2.2704918032786883,1.6256784949829757,3.623,103.34381742,7.37918258,7.140419973079024,21.35,4.68384074941452,55.50351288056206,55.219487119437936,99.48827426160337,-47.4072,2.0883,-55.219487119437936,53.70762786417113,6.0,2020/07/02,0.4,深交所,可转债,null,null
