代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额
123227.SZ,雅创转债,2024/03/07,135.598,135.599,146.1,135.599,142.5,6.902,5.090045575893449,140,0.114246575342,5.620218579234972,0.2105263157894736,-2.9461,79.19011772,63.30988228,79.9466955003789,53.34,1.8747656542932132,67.679040119985,74.82095988001501,110.55263157894736,40.0145,2.8952,-74.82095988001501,85.4639973630096,6.0,2023/10/20,0.3,深交所,可转债,null,null
123230.SZ,金钟转债,2024/03/07,132.489,132.488,137.97,131.693,137.97,5.481,4.136947218259629,120,0.130410958904,5.674863387978142,0.2899180981372762,-2.2865,70.04440726,67.92559274,96.97504111622344,29.1,3.436426116838488,76.94158075601375,61.02841924398626,79.31786511835642,28.9145,2.6675,-61.02841924398626,109.84685825152594,6.0,2023/11/09,0.4,深交所,可转债,null,null
113066.SH,平煤转债,2024/03/07,156.944,157.0,166.0,157.0,162.38,5.436,3.4636558262819857,358,0.195616438356,5.024590163934426,0.1231678778174652,-7.3615,97.80144706,64.57855294,66.03026323361232,9.06,11.037527593818984,159.05077262693155,3.329227373068433,2.0931852879944484,8.4666,1.5806,-3.329227373068433,162.62619563221375,6.0,2023/03/16,0.2,上交所,可转债,null,null
110091.SH,合力转债,2024/03/07,150.596,150.6,156.862,150.6,155.179,4.583,3.0432415203591066,86,0.093150684932,4.76775956284153,0.2577668370075847,-6.6493,98.83349178,56.34550822,57.01054086546208,14.0,7.142857142857143,154.71428571428572,0.4647142857142857,0.3003693444136657,16.7038,2.2074,-0.4647142857142857,156.54034166745265,6.0,2022/12/13,0.2,上交所,可转债,null,null
127065.SZ,瑞鹄转债,2024/03/07,153.596,154.22,163.636,154.0,158.0,4.404,2.8672621682856323,260,0.425753424658,4.292349726775956,0.3797468354430379,-6.1524,89.05772717,68.94227283,77.41301627695692,17.06,5.8616647127784285,156.15474794841737,1.8452520515826492,1.1816816816816815,25.6893,3.4649,-1.8452520515826492,175.34104328795365,6.0,2022/06/22,0.4,深交所,可转债,null,null
127063.SZ,贵轮转债,2024/03/07,132.6,132.61,136.162,132.041,135.95,3.35,2.526395173453997,321,0.438356164384,4.1256830601092895,0.3677822728944464,-4.0947,102.64290235,33.30709765,32.44948933383312,4.4,22.727272727272727,137.04545454545453,-1.0954545454545457,-0.7993366500829187,8.6736,1.073,1.0954545454545457,133.51673755107387,6.0,2022/04/22,0.3,深交所,可转债,null,null
127020.SZ,中金转债,2024/03/07,115.899,116.001,118.875,116.001,118.601,2.702,2.3313402186386423,232,0.632876712329,2.3688524590163933,0.8431632111027731,-2.2333,106.07018014,12.53081986,11.813706588845998,4.44,22.52252252252252,101.12612612612612,17.47487387387387,17.280276169265033,17.5789,1.3644,-17.47487387387387,95.33888411677219,6.0,2020/07/20,0.2,深交所,可转债,null,null
123197.SZ,光力转债,2024/03/07,116.8,117.384,121.3,117.056,119.5,2.7,2.3116438356164384,305,0.333150684932,5.169398907103825,0.3347280334728033,0.3126,83.30753969,36.19246031,43.44439944412911,21.28,4.699248120300752,89.56766917293234,29.932330827067666,33.418677859391394,67.493,4.526,-29.932330827067666,107.51448128972146,6.0,2023/05/08,0.4,深交所,可转债,null,null
128120.SZ,联诚转债,2024/03/07,120.0,122.879,124.566,121.604,122.75,2.75,2.2916666666666665,235,1.15397260274,2.360655737704918,1.4663951120162932,-2.4171,93.99925466,28.75074534,30.586141819946214,11.68,8.561643835616438,102.73972602739725,20.010273972602736,19.476666666666663,142.0335,1.4189,-20.010273972602736,109.29844752387876,6.0,2020/07/17,0.5,深交所,可转债,null,null
113027.SH,华钰转债,2024/03/07,126.296,126.827,132.476,126.826,129.148,2.852,2.258187115981504,268,1.316712328767,1.2704918032786885,1.393749806423638,-10.8557,99.94940847,29.19859153,29.213371021364285,7.26,13.774104683195592,112.67217630853995,16.475823691460057,14.622797066014668,38.7199,2.1585,-16.475823691460057,112.72920773949224,6.0,2019/06/13,0.3,上交所,可转债,null,null
113648.SH,巨星转债,2024/03/07,135.759,135.8,139.5,135.003,138.751,2.992,2.203905450099073,318,0.521095890411,4.133879781420765,0.4324293158247508,-4.4621,94.0258598,44.7251402,47.56685053998304,25.21,3.9666798889329633,136.25545418484728,2.495545815152717,1.8315199417758368,-38.2902,5.7394,-2.495545815152717,144.91274472222085,6.0,2022/04/25,0.4,上交所,可转债,null,null
113615.SH,金诚转债,2024/03/07,370.338,374.759,390.56,370.6,378.258,7.92,2.138586912496152,76,0.308219178082,2.7950819672131146,0.3965547324841774,-34.9303,107.1568192,271.1011808,252.99480035331248,12.43,8.045052292839902,377.79565567176184,0.4623443282381335,0.122379471890971,29.8685,4.1702,-0.4623443282381335,352.5633352056066,6.0,2020/12/23,0.4,上交所,可转债,null,null
110048.SH,福能转债,2024/03/07,172.623,172.5,177.376,171.5,175.695,3.072,1.7796006325924123,92,0.498630136986,0.7513661202185792,,-50.5222,107.06213552,68.63286448,64.10563748485932,5.57,17.953321364452425,174.32675044883305,1.368249551166966,0.7848764160659114,11.3096,1.1927,-1.368249551166966,162.82764172611473,6.0,2018/12/07,0.4,上交所,可转债,null,null
123205.SZ,大叶转债,2024/03/07,113.875,119.46,123.47,115.303,115.808,1.933,1.6974753018660813,235,0.128219178082,5.360655737704918,0.1726996407847471,0.4691,79.73127449,36.07672551,45.24789769229738,11.19,8.936550491510276,103.8427167113494,11.96528328865058,11.522506024096383,-60.2352,1.9936,-11.96528328865058,130.2408839888462,6.0,2023/07/17,0.2,深交所,可转债,null,null
123174.SZ,精锻转债,2024/03/07,114.527,114.999,118.291,114.999,116.388,1.861,1.6249443362700497,22,0.028767123288,4.942622950819672,0.429597553012338,0.631,93.33295804,23.05504196,24.70192999788909,12.97,7.710100231303008,77.79491133384734,38.59308866615265,49.60875718533201,19.3853,1.3778,-38.59308866615265,83.35202587333247,6.0,2023/02/15,0.3,深交所,可转债,null,null
123018.SZ,溢利转债,2024/03/07,264.71,264.099,276.3,260.201,268.921,4.211,1.5907974764836992,79,0.427397260274,0.7868852459016393,3.718564187995731,-75.1009,106.16404371,162.75695629,153.307043140322,8.05,12.422360248447204,61.73913043478261,207.18186956521737,335.5762676056338,147.3992,0.9279,-207.18186956521737,58.15446386295397,6.0,2018/12/20,0.4,深交所,可转债,null,null
128076.SZ,金轮转债,2024/03/07,116.25,116.25,124.794,115.9,118.06,1.81,1.556989247311828,146,0.715068493151,1.6038251366120218,1.5246484838217855,-3.3726,103.93775788,14.12224212,13.587210661504407,13.76,7.267441860465117,88.37209302325581,29.687906976744184,33.59421052631579,21.0736,1.0377,-29.687906976744184,85.02405172650028,6.0,2019/10/14,0.4,深交所,可转债,null,null
127012.SZ,招路转债,2024/03/07,135.5,135.45,138.49,135.45,137.6,2.1,1.5498154981549817,352,1.442465753425,0.0519125683060109,1.0901162790697674,-99.7182,101.40158674,36.19841326,35.698073791305646,7.87,12.706480304955528,138.11944091486657,-0.519440914866582,-0.3760809567617295,12.288,1.2678,0.519440914866582,136.210334922089,6.0,2019/03/21,0.1,深交所,可转债,null,null
123231.SZ,信测转债,2024/03/07,119.148,119.142,123.123,118.647,120.94,1.792,1.5040118172357069,120,0.065205479452,5.674863387978142,0.1653712584752769,-0.1099,88.57226776,32.36773224,36.54386757681905,36.89,2.7107617240444566,83.7625372729737,37.17746272702629,44.38435598705502,19.7563,2.8067,-37.17746272702629,94.56971057796669,6.0,2023/11/09,0.2,深交所,可转债,null,null
127092.SZ,运机转债,2024/03/07,119.88,119.874,121.6,119.44,121.56,1.68,1.4014014014014013,169,0.092054794521,5.5409836065573765,0.1645278051990786,-0.0695,90.33113635,31.22886365,34.57153857668702,17.67,5.659309564233164,98.35880022637238,23.201199773627614,23.588331415420026,29.8532,1.4709,-23.201199773627614,108.88692891592567,6.0,2023/09/21,0.2,深交所,可转债,null,null
118041.SH,星球转债,2024/03/07,112.654,112.613,117.098,112.613,114.15,1.496,1.3279599481598523,221,0.120547945205,5.398907103825136,0.1752080595707402,0.9315,80.36123407,33.78876593,42.046101358483035,33.04,3.026634382566586,72.2457627118644,41.90423728813559,58.00234604105572,16.3608,1.7176,-41.90423728813559,89.90126091012182,6.0,2023/07/31,0.2,上交所,可转债,null,null
123147.SZ,中辰转债,2024/03/07,117.811,117.511,120.944,117.362,119.361,1.55,1.3156666185670267,282,0.384931506849,4.232240437158469,0.4188972947612704,0.0884,97.01967746,22.34132254,23.027619885884537,7.78,12.853470437017995,98.97172236503856,20.38927763496144,20.601114285714285,41.2557,2.3858,-20.38927763496144,102.01200927084444,6.0,2022/05/31,0.3,深交所,可转债,null,null
110044.SH,广电转债,2024/03/07,180.743,180.743,185.2,178.898,183.084,2.341,1.295209219720819,255,1.391780821918,0.3060109289617486,,-134.017,107.21307077,75.87092923,70.76649207517144,6.82,14.662756598240469,59.67741935483871,123.40658064516128,206.7894054054054,-41.1016,0.7784,-123.40658064516128,55.66244761598363,6.0,2018/06/27,0.4,上交所,可转债,null,null
127068.SZ,顺博转债,2024/03/07,96.15,97.5,98.48,96.647,97.35,1.2,1.2480499219968797,209,0.341917808219,4.4316939890710385,0.6163328197226502,3.5418,90.70382272,6.64617728,7.327339775432125,16.0,6.25,53.1875,44.1625,83.03172737955346,33.3622,1.5493,-44.1625,58.63865315157469,6.0,2022/08/12,0.3,深交所,可转债,null,null
123199.SZ,山河转债,2024/03/07,108.98,108.985,110.887,108.98,110.3,1.32,1.211231418608919,270,0.147397260274,5.265027322404372,0.1813236627379873,0.5035,76.8377897,33.4622103,43.54915781758881,18.25,5.479452054794521,66.57534246575342,43.724657534246575,65.67695473251028,17.2939,3.6143,-43.724657534246575,86.6440103569942,6.0,2023/06/12,0.2,深交所,可转债,null,null
113671.SH,武进转债,2024/03/07,115.103,115.0,118.326,115.0,116.404,1.301,1.1302919993397218,242,0.198082191781,5.341530054644809,0.25772310229889,-0.2146,98.34743281,18.05656719,18.359978165250087,8.55,11.695906432748538,83.1578947368421,33.246105263157894,39.97949367088608,10.9603,1.4645,-33.246105263157894,84.55522667022436,6.0,2023/07/10,0.3,上交所,可转债,null,null
123226.SZ,中富转债,2024/03/07,133.2,133.0,134.998,131.8,134.645,1.445,1.084834834834835,144,0.078356164384,5.609289617486338,0.1485387500464183,-2.1052,88.69152315,45.95347685,51.81270454931858,36.44,2.74423710208562,82.90340285400657,51.74159714599341,62.411909963588215,136.7428,4.7022,-51.74159714599341,93.47387428874771,6.0,2023/10/16,0.2,深交所,可转债,null,null
123202.SZ,祥源转债,2024/03/07,109.5,109.55,111.589,109.55,110.578,1.078,0.9844748858447488,249,0.135890410959,5.3224043715847,0.1808678037222594,1.5913,81.10895329,29.46904671,36.3326679912084,19.49,5.13083632632119,87.78860954335555,22.789390456644437,25.959393337229688,42.1732,1.9112,-22.789390456644437,108.23541173003784,6.0,2023/07/03,0.2,深交所,可转债,null,null
123162.SZ,东杰转债,2024/03/07,104.51,104.79,107.03,104.707,105.532,1.022,0.9778968519758874,146,0.278082191781,4.603825136612022,0.6633059166887768,3.125,78.98020656,26.55179344,33.61828817177001,8.05,12.422360248447204,80.0,25.532,31.915,-280.5937,1.6743,-25.532,101.29120128246979,6.0,2022/10/14,0.5,深交所,可转债,null,null
127046.SZ,百润转债,2024/03/07,104.388,104.999,105.578,104.531,105.389,1.001,0.9589224815112848,161,0.438356164384,3.5628415300546448,0.9488656311379744,2.351,103.89652813,1.49247187,1.4364983092914827,46.95,2.1299254526091587,39.61661341853035,65.77238658146965,166.02223387096774,22.0118,5.2202,-65.77238658146965,38.13083471755694,6.0,2021/09/29,0.3,深交所,可转债,null,null
123127.SZ,耐普转债,2024/03/07,128.78,128.78,135.136,128.62,130.0,1.22,0.947352073303308,131,0.391780821918,3.644808743169399,0.8461538461538461,-3.3311,89.25775133,40.74224867,45.64561403677925,24.4,4.098360655737705,122.8688524590164,7.131147540983608,5.803869246164108,29.1886,2.5539,-7.131147540983608,137.6562266337529,6.0,2021/10/29,0.4,深交所,可转债,null,null
123087.SZ,明电转债,2024/03/07,115.838,115.5,118.569,115.341,116.828,0.99,0.8546418273796162,84,0.341095890411,2.773224043715847,1.2839387817988839,0.6778,104.44669507,12.38130493,11.854185450005929,15.57,6.422607578676943,91.97174052665382,24.856259473346174,27.025974860335197,40.0247,2.3635,-24.856259473346174,88.05615195867568,6.0,2020/12/15,0.4,深交所,可转债,null,null
127095.SZ,广泰转债,2024/03/07,112.553,112.258,115.5,112.258,113.5,0.947,0.8413813936545449,142,0.077260273973,5.614754098360656,0.1762114537444933,0.9968,88.82081769,24.67918231,27.78535815346196,9.38,10.66098081023454,85.60767590618336,27.892324093816633,32.58156911581569,47.2268,1.4323,-27.892324093816633,96.38244516614218,6.0,2023/10/18,0.2,深交所,可转债,null,null
123203.SZ,明电转02,2024/03/07,118.054,120.0,121.59,118.466,118.958,0.904,0.7657512663696274,249,0.203835616438,5.3224043715847,0.2521898485179643,0.688,93.56266571,25.39533429,27.14259378704912,14.75,6.779661016949153,97.08474576271186,21.873254237288133,22.530062849162007,40.0247,2.3635,-21.873254237288133,103.76440755079452,6.0,2023/07/03,0.3,深交所,可转债,null,null
